pop..lsoa_code,pop..total_persons,pop..males,pop..females,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01026283,1751,848,903,78,115,127,146,161,497,388,239
E01026284,2091,1012,1079,132,162,144,199,183,623,421,227
E01026285,1454,712,742,74,88,85,125,100,408,380,194
E01026286,1299,671,628,39,99,80,130,157,375,291,128
E01026287,1436,744,692,86,89,85,166,155,388,276,191
E01026288,1569,734,835,92,165,115,215,193,413,224,152
E01026289,2266,1098,1168,125,215,175,242,341,606,389,173
E01026290,2184,1079,1105,77,157,129,173,154,614,568,312
E01026291,1967,943,1024,84,174,114,128,148,579,483,257
E01026292,1386,675,711,61,99,67,149,149,371,364,126
E01026293,2101,1039,1062,95,168,172,252,246,637,372,159
E01026294,1607,764,843,100,195,116,196,181,489,258,72
E01026296,1521,745,776,48,84,108,130,101,414,393,243
E01026297,1606,697,909,88,131,100,136,154,364,325,308
E01026298,2093,989,1104,108,196,122,272,274,552,301,268
E01026299,1764,847,917,79,157,160,194,185,479,328,182
E01026300,1480,747,733,43,101,97,129,96,405,381,228
E01026301,3414,1555,1859,285,356,224,394,511,863,483,298
E01026302,1088,528,560,46,85,83,113,130,311,220,100
E01026303,1265,595,670,53,131,114,135,162,330,259,81
E01026304,1447,689,758,59,110,113,126,123,436,342,138
E01026305,1365,663,702,63,95,83,155,166,433,314,56
E01026306,1816,837,979,100,180,118,212,197,440,337,232
E01026307,1316,635,681,55,105,90,115,119,399,304,129
E01026308,1649,774,875,164,247,182,238,249,364,169,36
E01026309,1578,728,850,113,153,116,184,206,382,291,133
E01026310,1223,594,629,74,145,100,155,140,305,199,105
E01026311,1739,834,905,129,169,135,260,230,491,237,88
E01026312,1467,705,762,108,223,188,193,226,339,135,55
E01026313,1495,705,790,49,93,99,108,138,453,355,200
E01026314,1308,655,653,62,111,102,102,134,399,244,154
E01026315,2127,1025,1102,79,173,145,167,185,605,497,276
E01026316,2503,1177,1326,86,175,184,177,196,723,633,329
E01026317,2440,1245,1195,157,252,136,454,409,696,237,99
E01026318,2376,1210,1166,158,233,176,435,446,602,212,114
E01026319,2720,1308,1412,152,244,190,360,447,663,403,261
E01026320,2746,1327,1419,192,219,227,315,349,794,383,267
E01026321,1341,633,708,61,107,110,102,170,340,269,182
E01026322,1236,612,624,68,89,55,148,167,329,216,164
E01026323,1950,1024,926,88,153,123,272,232,527,383,172
E01026324,2123,1031,1092,103,186,143,215,258,593,460,165
E01026325,1651,806,845,88,214,143,216,204,441,238,107
E01026326,1419,664,755,72,124,102,154,121,391,277,178
E01026327,1361,627,734,81,103,93,118,120,387,316,143
E01026328,1555,749,806,107,193,138,196,202,421,204,94
E01026329,1909,952,957,99,166,153,120,155,528,419,269
E01026330,2316,1116,1200,78,183,198,209,165,772,469,242
E01026331,2488,1269,1219,92,192,176,226,214,734,576,278
E01026332,2091,1042,1049,64,132,135,142,151,630,611,226
E01026333,2520,1245,1275,79,156,203,229,177,848,568,260
E01026334,1564,763,801,49,136,120,115,141,491,376,136
E01026335,1536,707,829,65,68,69,149,130,398,360,297
E01026336,1618,810,808,103,136,112,173,185,403,360,146
E01026337,2228,1060,1168,147,233,175,207,254,519,476,217
E01026338,1291,668,623,52,132,82,91,110,401,285,138
E01026339,1352,648,704,99,135,66,159,226,380,220,67
E01026340,2252,1088,1164,76,173,173,196,196,643,461,334
E01026341,1654,794,860,52,122,137,173,116,494,330,230
E01026342,1399,712,687,75,104,98,186,147,451,240,98
E01026343,1920,981,939,111,154,102,295,310,545,281,122
E01026344,1552,749,803,74,135,102,261,235,442,201,102
E01026345,1821,848,973,112,173,152,165,190,423,300,306
E01026346,1202,545,657,47,124,77,129,145,344,222,114
E01026347,1574,691,883,73,63,73,163,177,450,289,286
E01026348,1321,636,685,88,157,115,157,178,358,163,105
E01026349,1685,792,893,89,115,115,208,241,387,303,227
E01026350,1826,845,981,79,80,114,205,178,457,372,341
E01026351,1526,772,754,43,65,99,202,144,441,319,213
E01026352,1219,598,621,26,99,101,63,88,319,295,228
E01026353,1592,712,880,78,100,60,222,208,358,301,265
E01026354,1075,509,566,30,54,90,93,78,296,314,120
E01026355,2433,1179,1254,70,186,183,169,170,692,613,350
E01026356,1461,731,730,64,138,112,145,212,492,220,78
E01026357,1366,634,732,77,123,84,153,177,379,264,109
E01026358,1399,679,720,44,84,71,110,132,426,327,205
E01026359,2185,1002,1183,144,246,176,149,286,593,373,218
E01026360,2180,1112,1068,82,186,154,190,214,583,500,271
E01026361,2686,1298,1388,118,200,177,261,268,765,559,338
E01026362,1706,820,886,72,157,146,152,145,551,331,152
E01026363,1672,797,875,46,93,98,98,106,473,490,268
E01026364,1880,923,957,62,128,117,128,148,558,486,253
E01026365,2444,1197,1247,86,135,151,149,130,673,755,365
E01026366,2495,1221,1274,125,224,149,283,295,610,560,249
E01026367,1623,794,829,56,87,84,162,128,477,383,246
E01026368,1932,917,1015,102,175,149,216,192,523,406,169
E01026369,1335,638,697,66,89,85,125,142,326,282,220
E01026370,2450,1135,1315,118,178,155,247,300,614,499,339
E01026371,1266,656,610,47,100,87,73,125,303,319,212
E01026372,2537,1259,1278,84,199,209,268,223,715,543,296
E01026373,2109,1041,1068,71,139,145,196,178,608,523,249
E01026374,1678,788,890,189,225,169,286,231,349,165,64
E01026375,1976,931,1045,145,267,142,274,295,416,282,155
E01026376,1918,937,981,112,181,146,295,187,462,320,215
E01026377,2251,1113,1138,113,225,185,285,260,650,382,151
E01026378,1815,920,895,115,207,139,274,270,460,268,82
E01026379,1921,933,988,112,190,157,280,237,480,318,147
E01026380,2449,1200,1249,155,236,184,396,322,630,379,147
E01026381,1696,837,859,80,129,109,259,195,451,311,162
E01026382,1858,900,958,99,139,96,277,233,502,318,194
E01026383,1402,722,680,86,128,53,283,206,396,177,73
E01026384,2039,1026,1013,134,166,154,305,300,490,308,182
E01026385,1101,555,546,43,59,63,92,98,292,308,146
E01026386,1350,691,659,55,111,120,187,172,376,248,81
E01026387,2773,1382,1391,92,217,191,251,203,829,724,266
E01026388,2106,996,1110,71,120,107,165,144,611,574,314
E01026389,1843,910,933,75,119,114,293,194,483,328,237
E01026390,2000,1020,980,106,154,116,293,169,476,435,251
E01026391,2055,972,1083,74,159,119,190,172,546,514,281
E01026392,3205,1598,1607,143,208,209,288,320,875,739,423
E01026393,1491,729,762,55,88,67,126,134,402,341,278
E01026394,2273,1111,1162,109,214,167,308,276,628,391,180
E01026395,1509,692,817,58,100,56,104,114,342,449,286
E01026396,1334,620,714,51,85,49,96,128,322,390,213
E01026397,2684,1340,1344,109,166,148,237,272,869,568,315
E01026398,1654,820,834,72,118,77,161,194,419,369,244
E01026399,1487,762,725,68,117,88,149,162,451,314,138
E01026400,1755,918,837,119,214,128,269,260,492,185,88
E01026401,1623,799,824,49,128,124,144,106,501,361,210
E01026402,1961,957,1004,85,150,118,193,199,527,441,248
E01026403,1375,684,691,54,89,95,130,104,425,308,170
E01026404,2379,1170,1209,104,186,142,238,208,663,559,279
E01026405,1487,705,782,63,127,133,146,126,415,290,187
E01026406,1267,618,649,43,88,82,83,116,350,317,188
E01026407,1394,666,728,67,73,95,172,124,453,267,143
E01026408,1356,657,699,49,88,71,111,115,375,345,202
E01026409,1234,643,591,46,87,49,105,121,348,314,164
E01026410,1696,823,873,30,71,72,124,104,398,502,395
E01026411,2546,1309,1237,98,145,144,257,248,751,647,256
E01026412,2025,946,1079,128,212,168,194,235,507,396,185
E01026413,2058,982,1076,80,161,205,185,193,617,397,220
E01026414,1910,937,973,102,135,129,255,221,527,357,184
E01026415,1020,529,491,62,70,69,119,91,277,246,86
E01026416,1264,602,662,60,91,75,92,121,346,294,185
E01032683,2221,1077,1144,91,142,149,187,178,605,570,299
E01032986,1203,599,604,47,86,83,138,112,320,255,162
E01032987,1439,696,743,93,134,95,188,172,353,259,145
E01032988,2042,963,1079,129,199,137,360,356,479,241,141
E01032989,1969,1041,928,129,223,157,425,416,446,119,54
E01032990,3928,1888,2040,322,547,281,645,786,1038,245,64
E01032991,1953,972,981,146,175,147,247,292,488,252,206
E01032992,1513,722,791,65,88,82,208,154,437,286,193
E01032993,2357,1075,1282,159,226,180,290,347,611,345,199
E01032994,1502,740,762,76,100,101,193,189,421,281,141
E01032995,1615,793,822,86,87,67,307,249,417,231,171
E01032996,1363,693,670,43,100,84,177,138,411,271,139
E01032997,1474,698,776,109,172,145,184,197,400,178,89
E01032998,1801,890,911,148,199,179,291,279,507,114,84
E01032999,1309,610,699,74,75,83,145,152,340,253,187
E01033296,1384,670,714,84,106,104,168,195,312,263,152
E01033297,1835,919,916,148,226,159,295,361,538,72,36
E01033414,2699,1277,1422,187,269,184,351,413,593,468,234
