house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00066817,146,11,24,58,36,12,3,2
E00066818,102,9,30,26,15,12,8,2
E00066819,48,5,3,27,12,0,1,0
E00066820,138,15,9,71,31,1,7,4
E00066821,123,17,21,51,20,7,7,0
E00066822,117,29,14,45,22,2,5,0
E00066823,141,13,14,62,37,4,6,5
E00066824,211,20,31,61,57,21,20,1
E00066825,161,31,21,51,37,10,8,3
E00066826,137,9,30,36,36,12,8,6
E00066827,142,20,19,51,34,7,8,3
E00066828,193,9,22,70,58,11,14,9
E00066829,115,25,16,51,14,2,7,0
E00066830,110,13,10,63,15,4,2,3
E00066831,154,27,26,58,24,6,9,4
E00066832,132,11,19,53,21,16,6,6
E00066833,106,22,19,46,12,4,3,0
E00066834,98,8,10,38,26,4,7,5
E00066835,170,15,14,80,44,7,6,4
E00066836,129,10,17,63,27,3,7,2
E00066837,129,16,13,54,26,11,5,4
E00066838,130,15,12,64,17,9,11,2
E00066839,138,15,16,69,26,5,6,1
E00066840,135,26,34,41,14,8,5,7
E00066841,168,26,39,54,26,11,9,3
E00066842,145,14,11,58,40,10,8,4
E00066843,136,10,18,59,28,7,8,6
E00066844,128,27,22,42,15,11,6,5
E00066845,154,15,28,60,21,6,18,6
E00066846,203,20,37,45,60,25,8,8
E00066847,169,18,13,78,48,2,10,0
E00066848,107,15,12,36,28,10,5,1
E00066850,182,22,23,92,29,11,5,0
E00066851,112,13,22,41,12,14,4,6
E00066852,108,25,21,36,14,6,6,0
E00066853,165,10,13,56,50,18,14,4
E00066854,116,19,11,44,26,7,9,0
E00066855,108,8,19,29,28,11,7,6
E00066856,177,23,27,66,44,9,5,3
E00066857,169,13,18,84,33,9,8,4
E00066858,142,12,11,59,40,6,5,9
E00066859,135,21,21,63,20,3,5,2
E00066860,133,18,16,61,23,7,8,0
E00066861,130,22,10,60,27,6,3,2
E00066862,132,16,10,62,29,5,6,4
E00066863,118,12,14,59,20,2,8,3
E00066864,158,13,16,68,44,8,6,3
E00066865,128,11,11,65,31,6,3,1
E00066866,139,14,7,60,49,3,3,3
E00066867,138,25,9,68,24,4,5,3
E00066868,156,7,18,85,30,3,9,4
E00066869,133,15,12,56,32,9,5,4
E00066870,138,23,16,67,19,4,7,2
E00066871,120,37,22,25,17,11,6,2
E00066872,112,17,13,37,25,6,7,7
E00066873,219,23,24,78,62,10,14,8
E00066874,129,16,9,55,35,0,12,2
E00066875,66,6,8,32,15,0,2,3
E00066876,169,16,31,73,31,7,10,1
E00066877,172,21,24,65,38,11,8,5
E00066878,200,17,26,109,37,4,6,1
E00066879,139,15,20,56,25,13,8,2
E00066880,137,30,43,30,19,10,2,3
E00066881,139,7,15,53,42,13,5,4
E00066882,151,14,16,72,26,8,12,3
E00066883,149,35,26,57,14,9,7,1
E00066884,126,16,48,17,16,20,9,0
E00066885,215,27,36,77,47,15,9,4
E00066886,128,24,19,53,12,8,12,0
E00066887,134,15,22,55,27,6,6,3
E00066888,132,16,37,50,15,4,9,1
E00066889,131,23,39,30,20,8,10,1
E00066891,145,19,60,37,12,9,8,0
E00066892,129,18,27,34,19,10,13,8
E00066893,122,37,17,33,12,12,10,1
E00066894,78,3,12,40,20,0,2,1
E00066895,112,14,3,72,15,0,6,2
E00066896,139,31,13,70,11,3,8,3
E00066897,118,14,14,31,37,13,6,3
E00066898,148,23,18,46,28,19,9,5
E00066899,117,13,9,62,17,7,8,1
E00066900,130,4,27,23,40,28,5,3
E00066901,128,16,11,78,16,1,4,2
E00066902,195,15,26,83,44,12,10,5
E00066903,161,6,19,61,47,13,11,4
E00066904,150,15,17,69,30,9,6,4
E00066905,124,4,28,19,34,22,12,5
E00066906,187,17,30,59,42,23,14,2
