house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00002126,162,18,25,37,31,27,16,8
E00002127,135,15,15,38,33,14,15,5
E00002128,111,3,14,35,27,15,11,6
E00002129,125,12,19,23,27,23,15,6
E00002130,194,16,58,26,35,37,11,11
E00002131,134,19,14,38,26,20,11,6
E00002132,118,34,15,21,16,15,11,6
E00002133,145,27,19,54,25,6,11,3
E00002134,174,37,21,40,23,43,7,3
E00002135,124,14,15,31,23,30,7,4
E00002136,140,10,35,47,23,20,4,1
E00002137,138,15,24,26,32,16,14,11
E00002138,106,8,23,20,15,24,10,6
E00002139,101,8,20,18,16,21,12,6
E00002140,94,3,13,22,30,8,12,6
E00002141,115,9,20,23,30,19,11,3
E00002142,126,3,55,21,23,11,7,6
E00002143,137,15,16,30,32,19,13,12
E00002144,139,10,23,35,40,14,12,5
E00002145,143,6,31,25,41,21,13,6
E00002146,114,12,5,44,33,6,13,1
E00002147,130,14,4,68,34,3,6,1
E00002148,140,26,36,16,10,36,9,7
E00002149,123,15,17,37,36,5,8,5
E00002150,117,10,4,47,32,9,11,4
E00002151,117,14,12,40,24,14,9,4
E00002152,133,12,26,40,19,17,16,3
E00002153,142,13,10,66,30,6,14,3
E00002154,131,19,9,52,26,9,12,4
E00002155,113,39,9,35,18,0,5,7
E00002156,113,14,13,37,22,12,11,4
E00002157,120,8,6,50,37,11,6,2
E00002158,117,6,14,41,21,18,13,4
E00002159,129,26,18,44,21,11,5,4
E00002160,109,11,12,34,30,7,9,6
E00002161,137,24,10,52,34,6,6,5
E00002162,126,23,6,51,27,7,10,2
E00002163,133,17,6,44,42,8,11,5
E00002164,132,24,10,54,22,10,10,2
E00002165,119,17,7,46,32,2,9,6
E00002166,119,6,16,32,32,13,10,10
E00002167,126,11,26,33,28,16,8,4
E00002168,113,7,13,33,34,12,12,2
E00002169,119,5,15,41,33,11,9,5
E00002170,127,9,8,56,36,4,12,2
E00002171,116,13,12,33,25,11,13,9
E00002172,135,20,7,58,29,3,12,6
E00002173,125,13,8,49,38,3,11,3
E00002174,129,10,24,35,32,9,12,7
E00002175,120,29,4,50,23,5,9,0
E00002176,123,13,8,66,28,2,3,3
E00002177,137,14,37,41,30,7,8,0
E00002178,135,19,16,57,27,3,13,0
E00002179,133,12,9,62,40,5,4,1
E00002180,117,20,6,53,25,4,5,4
