pop..lsoa_code,pop..total_persons,pop..males,pop..females,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01013053,1557,709,848,72,91,66,99,110,363,461,295
E01013054,2176,1019,1157,101,146,234,313,221,623,272,266
E01013055,1576,785,791,58,110,92,198,152,454,337,175
E01013056,1683,818,865,79,115,108,242,209,479,286,165
E01013057,1660,817,843,84,158,108,144,180,494,338,154
E01013058,1373,687,686,51,108,79,125,104,386,346,174
E01013059,1696,823,873,84,145,99,164,161,472,386,185
E01013060,2031,926,1105,80,134,122,180,195,576,455,289
E01013061,1618,773,845,65,110,105,155,133,465,382,203
E01013062,1652,786,866,60,51,89,192,143,454,399,264
E01013063,1503,709,794,45,83,89,128,105,444,379,230
E01013064,1384,642,742,61,97,106,161,113,478,249,119
E01013065,1607,761,846,77,114,78,170,167,437,309,255
E01013066,1614,754,860,59,147,118,127,148,436,332,247
E01013067,1515,739,776,51,132,108,147,162,469,327,119
E01013068,2192,1014,1178,117,191,145,143,234,581,469,312
E01013069,1564,713,851,84,121,91,184,212,425,290,157
E01013070,1493,721,772,67,98,86,118,110,416,320,278
E01013071,1687,783,904,85,159,104,200,184,431,318,206
E01013078,1364,682,682,43,94,73,113,103,403,381,154
E01013079,1537,747,790,37,86,82,103,118,401,497,213
E01013080,1307,638,669,69,143,124,134,159,310,242,126
E01013081,1549,743,806,72,105,93,137,146,435,400,161
E01013082,1760,893,867,75,138,76,156,161,389,529,236
E01013083,1520,770,750,96,124,102,191,167,388,326,126
E01013084,1377,664,713,81,108,73,129,142,271,344,229
E01013085,1658,845,813,69,140,100,166,163,464,365,191
E01013086,1464,731,733,75,122,93,126,149,355,362,182
E01013087,1391,688,703,45,96,96,141,92,402,384,135
E01013088,1646,824,822,52,150,130,119,80,480,392,243
E01013089,1773,854,919,73,125,116,118,148,569,376,248
E01013090,1388,661,727,65,113,116,110,155,389,295,145
E01013091,1553,772,781,59,118,108,128,114,467,318,241
E01013092,2569,1257,1312,135,275,222,314,319,774,330,200
E01013093,1640,797,843,71,132,114,95,128,472,383,245
E01013094,1402,704,698,40,104,94,127,98,377,354,208
E01013095,1497,695,802,49,80,58,145,136,399,377,253
E01013096,1842,876,966,101,164,120,199,228,520,321,189
E01013097,1364,683,681,48,92,55,153,146,358,367,145
E01013098,2265,1135,1130,117,202,169,292,230,638,419,198
E01013099,1403,660,743,64,97,90,147,129,313,334,229
E01013100,1576,771,805,51,106,91,141,107,460,365,255
E01013101,1706,834,872,53,129,152,163,150,490,374,195
E01013102,1357,648,709,44,65,62,112,99,394,379,202
E01013103,1335,628,707,37,122,75,118,106,336,346,195
E01013104,1119,506,613,34,69,69,91,67,320,313,156
E01013105,1487,688,799,93,140,109,135,179,397,261,173
E01013106,1271,638,633,74,165,118,165,178,328,178,65
E01013107,2160,1012,1148,182,197,126,305,266,491,340,253
E01013108,1531,750,781,46,70,101,118,103,464,340,289
E01013110,1600,725,875,80,131,104,170,173,471,260,211
E01013111,1427,719,708,45,112,92,122,126,442,329,159
E01013112,1474,734,740,47,81,105,160,89,339,365,288
E01013113,1535,744,791,51,112,83,120,132,402,348,287
E01013114,1467,743,724,40,88,113,123,77,409,395,222
E01013115,1441,705,736,54,116,76,149,154,414,275,203
E01013116,1804,902,902,89,179,118,154,165,534,350,215
E01013117,1514,745,769,40,147,99,136,117,423,303,249
E01013118,1465,724,741,61,99,90,115,127,406,331,236
E01013119,1531,769,762,65,119,98,144,138,477,343,147
E01013120,2077,1005,1072,83,143,116,185,192,562,570,226
E01013121,2044,1032,1012,100,192,179,216,198,638,374,147
E01013122,1392,685,707,47,86,88,150,110,418,359,134
E01013123,2167,1090,1077,163,166,149,269,313,533,385,189
E01013124,2317,1107,1210,129,194,156,249,242,557,463,327
E01013125,1770,848,922,92,121,140,147,173,537,420,140
E01013126,2357,1483,874,93,138,125,290,346,763,439,163
E01013127,1534,760,774,56,127,121,122,133,476,342,157
E01013335,1645,824,821,85,163,143,232,233,425,245,119
E01013336,1495,749,746,67,125,103,168,183,391,271,187
E01013337,1679,842,837,83,116,112,236,226,447,318,141
E01013338,2326,1184,1142,132,191,160,372,327,592,317,235
E01013339,1514,747,767,48,128,128,157,160,471,261,161
E01013340,1338,674,664,46,137,124,118,74,424,254,161
E01013341,1316,607,709,35,110,106,101,95,348,274,247
E01013342,1506,752,754,43,112,78,117,126,364,465,201
E01013343,2037,941,1096,73,72,83,844,297,362,205,101
E01013344,1589,843,746,59,68,175,371,170,437,212,97
E01013345,1869,879,990,84,72,62,570,327,399,211,144
E01013346,1744,908,836,51,87,107,279,177,494,344,205
E01013347,1680,855,825,83,185,132,405,285,370,159,61
E01013348,2517,1209,1308,61,89,87,1405,312,354,123,86
E01013349,1447,708,739,65,175,169,259,249,347,133,50
E01013350,1679,840,839,84,158,121,352,279,405,192,88
E01013351,1849,880,969,44,134,112,204,110,495,428,322
E01013352,1725,807,918,70,147,150,159,125,437,359,278
E01013353,1637,810,827,108,146,72,258,249,431,210,163
E01013354,1292,623,669,70,69,59,175,166,308,333,112
E01013355,1766,822,944,74,82,97,221,150,440,414,288
E01013356,1372,660,712,65,74,59,159,147,328,341,199
E01013357,2268,1071,1197,94,218,168,293,170,635,385,305
E01013358,1566,741,825,63,99,112,195,168,472,280,177
E01013359,1667,796,871,103,171,129,260,240,428,222,114
E01013360,1900,932,968,135,244,152,375,343,412,139,100
E01013361,1913,960,953,79,85,119,591,297,439,230,73
E01013362,2054,1127,927,96,93,127,520,312,413,268,225
E01013363,3699,1674,2025,59,131,88,2372,369,361,178,141
E01013364,2191,1158,1033,82,87,75,1023,302,385,145,92
E01013365,3108,1534,1574,144,275,203,506,302,808,488,382
E01013366,1891,1068,823,51,50,83,687,259,390,282,89
E01013368,2384,1176,1208,76,84,84,1072,349,416,202,101
E01013369,2212,1120,1092,64,78,75,884,264,399,276,172
E01013370,1582,743,839,50,110,85,170,148,346,346,327
E01013371,1427,702,725,50,112,93,134,132,354,384,168
E01013372,1585,701,884,64,118,67,99,155,347,364,371
E01013373,1517,724,793,66,138,111,137,166,378,304,217
E01013374,1497,733,764,68,101,132,146,158,393,298,201
E01013375,1213,559,654,43,68,63,95,109,290,357,188
E01013376,1404,667,737,64,96,85,101,123,318,403,214
E01013377,1544,736,808,71,110,88,129,166,427,357,196
E01013378,5379,2185,3194,55,99,72,4317,238,266,186,146
E01013379,1496,688,808,66,106,86,183,178,402,312,163
E01013380,1875,945,930,72,102,85,668,214,367,260,107
E01013381,1721,875,846,102,121,96,360,270,434,231,107
E01013382,1724,848,876,99,170,85,333,305,381,211,140
E01013383,2972,1541,1431,122,185,106,1188,526,470,247,128
E01013384,1726,818,908,81,127,107,552,213,378,188,80
E01013385,1432,701,731,76,118,104,200,217,398,212,107
E01013386,1797,833,964,100,184,141,359,306,436,179,92
E01013387,1435,681,754,46,128,77,116,112,393,325,238
E01013388,1025,481,544,39,44,32,105,58,238,267,242
E01013389,1085,524,561,45,91,50,117,108,307,182,185
E01013390,1528,807,721,105,115,55,350,362,346,135,60
E01013391,2294,1254,1040,98,144,90,685,446,513,236,82
E01013392,1801,959,842,100,154,112,238,245,522,308,122
E01013393,1504,743,761,92,118,85,298,261,411,160,79
E01013394,1454,707,747,130,144,78,250,202,344,205,101
E01013395,1525,777,748,60,113,87,242,191,473,274,85
E01013396,1604,741,863,99,126,85,220,221,358,262,233
E01013397,1563,795,768,103,139,94,233,231,414,215,134
E01013398,1764,864,900,60,109,116,740,188,318,167,66
E01013399,1870,936,934,89,186,181,571,284,350,146,63
E01013400,2262,1144,1118,88,102,68,1185,371,339,80,29
E01013401,1723,933,790,58,111,93,724,234,298,149,56
E01013402,1956,992,964,65,100,64,725,227,325,238,212
E01013403,1892,936,956,50,60,49,1039,189,247,161,97
E01013404,1640,766,874,78,148,111,197,181,436,318,171
E01013405,1339,660,679,60,83,79,173,148,387,227,182
E01013406,2137,1071,1066,117,175,116,476,365,511,275,102
E01013407,1551,709,842,74,80,91,159,124,327,358,338
E01013408,1255,592,663,54,64,58,88,102,296,286,307
E01013409,1832,880,952,75,130,154,187,244,451,364,227
E01013410,1356,626,730,73,108,119,210,161,378,184,123
E01013411,1500,738,762,52,81,89,175,132,375,317,279
E01013412,2152,1066,1086,103,132,64,452,490,516,279,116
E01013413,1722,875,847,112,176,97,215,267,520,254,81
E01013414,1952,993,959,108,177,102,329,294,483,277,182
E01013416,1672,845,827,78,166,75,383,269,436,185,80
E01013417,1958,949,1009,80,133,144,365,216,606,318,96
E01013418,1528,726,802,57,100,62,291,284,410,225,99
E01013419,2591,1224,1367,176,227,194,394,304,615,380,301
E01013420,2261,1134,1127,47,118,158,612,196,546,330,254
E01013421,1567,704,863,84,115,96,259,148,440,254,171
E01013422,1710,820,890,68,138,156,189,160,521,244,234
E01013423,1246,628,618,46,101,96,72,90,344,318,179
E01013424,1325,657,668,65,109,95,121,107,381,346,101
E01013425,1558,763,795,71,151,102,173,148,436,290,187
E01013426,1610,742,868,65,141,116,116,120,404,384,264
E01013427,1424,650,774,50,126,133,127,91,376,266,255
E01013428,1698,828,870,107,139,85,301,286,460,242,78
E01013429,1898,958,940,90,166,158,298,299,607,237,43
E01013430,1546,747,799,83,121,107,180,163,422,333,137
E01013431,2008,973,1035,152,198,109,341,349,571,214,74
E01013432,2121,1015,1106,118,192,154,259,266,593,276,263
E01013433,1382,664,718,59,81,65,142,112,394,289,240
E01013434,1488,768,720,68,82,88,217,166,430,247,190
E01013435,1390,675,715,55,104,81,203,177,372,271,127
E01013436,1757,937,820,94,182,151,223,234,488,247,138
E01013437,1324,706,618,58,104,77,130,152,352,259,192
E01013438,1973,937,1036,89,201,158,232,206,597,306,184
E01013439,1351,700,651,67,113,144,147,107,471,221,81
E01013440,1862,896,966,74,157,135,179,199,503,416,199
E01013441,1634,813,821,87,122,88,228,304,411,240,154
E01013442,1429,682,747,89,135,92,176,206,346,272,113
E01013443,1627,800,827,107,175,94,261,277,359,241,113
E01013444,1441,694,747,105,175,116,237,251,315,163,79
E01013445,1621,788,833,104,115,80,301,230,391,218,182
E01013446,1673,858,815,108,154,109,274,260,447,217,104
E01013447,1500,715,785,114,144,100,254,278,369,168,73
E01013448,1414,722,692,88,145,112,240,221,325,196,87
E01013449,1613,779,834,95,127,111,276,179,398,274,153
E01013450,1291,650,641,39,107,81,163,94,374,286,147
E01013451,1227,593,634,53,120,111,121,141,387,207,87
E01013452,1650,800,850,97,156,153,156,134,474,289,191
E01027590,2311,1092,1219,142,158,146,283,252,659,487,184
E01027591,1661,827,834,43,82,105,136,93,497,432,273
E01027592,1693,856,837,39,125,80,128,111,497,483,230
E01027594,1888,872,1016,112,161,134,212,224,465,340,240
E01027595,1898,890,1008,114,104,111,199,207,499,415,249
E01027596,1526,688,838,40,60,79,116,87,392,427,325
E01027597,1562,799,763,43,95,94,140,128,461,370,231
E01027598,1691,829,862,45,79,88,88,88,443,445,415
E01027599,1660,802,858,67,138,105,163,203,453,310,221
E01027600,1970,1016,954,55,135,149,194,164,689,404,180
E01027601,2046,986,1060,80,164,155,192,178,638,406,233
E01027604,1829,865,964,79,115,119,152,146,546,447,225
E01027605,1660,789,871,92,113,81,252,207,483,239,193
E01027606,1502,713,789,34,114,75,146,135,351,398,249
E01027607,1188,565,623,35,54,75,76,61,264,403,220
E01027608,1788,894,894,81,161,158,251,277,502,253,105
E01027609,1364,658,706,99,183,113,180,203,391,161,34
E01027610,1643,779,864,95,137,123,180,226,417,315,150
E01027611,2343,1109,1234,93,161,124,215,231,559,544,416
E01027612,1643,815,828,87,187,88,181,207,408,294,191
E01027613,1789,894,895,78,116,103,161,189,512,419,211
E01027614,1211,567,644,58,66,56,75,87,334,342,193
E01027615,1160,578,582,42,68,92,80,64,351,272,191
E01027616,1478,724,754,75,120,107,150,171,403,268,184
E01027617,1061,539,522,35,59,51,86,75,309,313,133
E01027618,2495,1208,1287,87,155,150,195,191,707,624,386
E01027619,2736,1437,1299,139,267,176,380,402,772,413,187
E01027620,2026,957,1069,106,174,135,226,260,545,323,257
E01027621,2994,1398,1596,163,303,173,256,379,696,624,400
E01027622,2010,994,1016,85,142,135,184,134,567,503,260
E01027623,1204,538,666,49,67,75,77,90,316,289,241
E01027624,1160,540,620,45,44,59,91,59,322,309,231
E01027625,1623,764,859,55,135,151,147,170,433,298,234
E01027626,1540,737,803,69,89,104,124,97,443,393,221
E01027627,1788,885,903,50,95,123,150,140,516,476,238
E01027629,1443,686,757,60,141,128,161,162,388,243,160
E01027630,1773,866,907,65,116,77,239,217,526,308,225
E01027631,1407,696,711,36,80,64,167,137,368,335,220
E01027632,1635,787,848,84,151,106,157,186,482,318,151
E01027633,1744,850,894,45,116,139,147,129,501,440,227
E01027634,2131,1027,1104,75,173,174,202,181,704,452,170
E01027635,2781,1482,1299,168,290,162,411,430,681,443,196
E01027636,2001,971,1030,72,107,130,182,151,606,495,258
E01027637,1821,863,958,45,101,106,133,149,530,510,247
E01027683,1627,813,814,105,148,100,155,167,525,315,112
E01027684,1450,721,729,60,126,118,112,143,441,324,126
E01027696,3020,1609,1411,83,245,773,782,164,492,335,146
E01027736,1646,790,856,85,135,126,113,184,508,321,174
E01027737,1780,992,788,124,203,128,334,252,422,215,102
E01027774,1949,993,956,68,153,123,196,178,601,419,211
E01027775,1892,993,899,62,91,293,202,155,472,393,224
E01027776,1643,799,844,36,90,110,157,110,457,478,205
E01027777,1324,656,668,40,71,61,132,95,374,392,159
E01027778,2391,1176,1215,84,130,126,279,205,708,573,286
E01027779,1096,544,552,47,80,85,101,97,319,246,121
E01027780,2141,1028,1113,88,133,133,172,268,580,461,306
E01027781,1260,604,656,46,78,56,92,102,301,296,289
E01027782,1793,818,975,62,120,93,141,136,543,451,247
E01027783,1815,920,895,57,119,91,195,133,425,484,311
E01027784,1694,829,865,68,136,150,179,158,456,334,213
E01027785,2645,1356,1289,194,227,162,380,420,683,379,200
E01027786,1686,812,874,59,92,106,136,126,422,376,369
E01027787,1858,905,953,72,175,127,253,240,489,287,215
E01027788,1604,765,839,92,114,91,167,149,384,388,219
E01027789,3223,1545,1678,254,334,207,467,494,802,400,265
E01027790,2009,1000,1009,85,155,119,332,251,610,319,138
E01027791,1600,765,835,48,138,112,182,136,440,343,201
E01027792,2174,980,1194,53,108,133,208,142,509,567,454
E01027793,1467,676,791,51,105,104,142,121,415,346,183
E01027794,2013,972,1041,86,126,104,181,166,480,501,369
E01027795,1584,734,850,79,114,112,208,158,421,322,170
E01027796,1875,975,900,66,168,112,199,159,518,434,219
E01027797,1738,849,889,66,111,91,168,151,552,379,220
E01027798,2075,1066,1009,95,163,121,253,235,580,423,205
E01027799,1817,866,951,75,144,89,144,136,496,478,255
E01027800,1742,856,886,71,93,105,155,149,527,423,219
E01027801,1859,875,984,56,131,101,172,113,429,542,315
E01027802,1678,829,849,43,79,110,170,135,461,478,202
E01027803,1984,994,990,123,159,120,210,219,589,448,116
E01027804,1540,867,673,50,61,55,327,250,474,260,63
E01027805,1418,702,716,68,62,72,161,149,414,334,158
E01027806,1701,931,770,82,117,110,319,260,424,292,97
E01027807,1436,666,770,67,114,65,142,141,354,348,205
E01027808,1667,792,875,91,88,81,149,161,420,415,262
E01027809,1263,594,669,28,53,37,88,84,285,394,294
E01027810,1596,816,780,113,174,134,271,236,405,211,52
E01027811,1685,795,890,104,218,138,257,263,413,199,93
E01027812,1787,875,912,153,139,119,340,268,425,218,125
E01027813,1867,914,953,74,95,97,200,150,449,534,268
E01027814,1710,798,912,100,135,93,143,147,438,407,247
E01027815,1395,667,728,53,98,91,104,108,376,409,156
E01027816,1650,798,852,73,126,102,134,151,383,407,274
E01027817,1368,658,710,63,135,106,169,163,421,217,94
E01027818,1728,751,977,117,162,90,252,207,443,289,168
E01027819,2023,972,1051,219,305,166,316,295,442,205,75
E01027820,1457,718,739,145,207,142,206,229,307,131,90
E01027821,1392,649,743,27,59,65,101,110,354,437,239
E01027822,1401,706,695,52,89,99,142,103,428,348,140
E01027823,1412,665,747,46,90,78,119,96,346,380,257
E01027824,1437,683,754,37,91,88,114,110,371,391,235
E01027825,2154,1018,1136,151,237,143,344,290,517,297,175
E01027826,1514,745,769,84,128,118,224,180,401,253,126
E01027827,1491,697,794,58,63,53,121,103,369,477,247
E01027828,2087,1001,1086,83,166,113,147,170,410,581,417
E01027829,1361,660,701,21,36,54,92,71,238,480,369
E01027830,1763,826,937,83,164,122,195,191,481,325,202
E01027831,1000,493,507,29,57,59,104,76,262,256,157
E01027832,950,463,487,17,47,69,80,74,230,283,150
E01027833,1565,766,799,54,105,62,161,82,404,443,254
E01027834,1493,707,786,49,80,78,107,113,345,457,264
E01027835,1766,886,880,82,102,115,182,177,443,427,238
E01027836,2182,1055,1127,80,152,128,153,189,606,584,290
E01027837,1352,643,709,46,88,99,144,127,330,323,195
E01027838,1551,721,830,63,110,82,116,130,385,462,203
E01027839,1785,828,957,82,112,128,216,203,484,360,200
E01027840,2043,1005,1038,94,142,118,194,155,541,538,261
E01027841,1276,638,638,25,67,72,106,74,364,417,151
E01027842,1589,726,863,60,148,106,153,136,380,366,240
E01027843,1390,659,731,75,157,99,139,173,356,223,168
E01027844,1482,705,777,77,95,79,124,128,381,385,213
E01027845,1607,798,809,56,130,108,135,171,392,388,227
E01027846,1769,910,859,125,178,106,257,254,432,314,103
E01027847,1878,1016,862,68,83,98,368,259,516,300,186
E01027848,1019,497,522,31,57,64,118,67,292,271,119
E01027849,1077,507,570,35,50,76,90,41,299,271,215
E01027850,1335,650,685,60,125,104,149,195,356,223,123
E01027851,1424,694,730,86,80,102,205,166,401,263,121
E01027852,1597,848,749,69,64,36,267,235,444,320,162
E01027853,1193,607,586,47,62,40,143,121,314,289,177
E01027854,1393,767,626,30,50,25,183,197,407,349,152
E01027855,1923,873,1050,88,165,123,143,172,437,456,339
E01027856,1171,553,618,25,60,65,71,72,230,327,321
E01027857,1311,656,655,36,91,87,96,96,372,345,188
E01027858,1275,613,662,39,80,70,97,122,334,319,214
E01027859,1716,796,920,76,108,119,159,155,476,432,191
E01027860,1635,782,853,94,141,129,167,176,404,338,186
E01027861,1192,578,614,47,96,88,145,128,335,213,140
E01027862,1577,766,811,66,119,109,221,176,451,271,164
E01027863,1394,662,732,45,63,95,101,83,324,376,307
E01027864,1403,710,693,57,136,105,175,178,394,264,94
E01027865,1319,699,620,58,51,56,189,132,392,310,131
E01027866,1929,920,1009,137,173,136,247,233,451,401,151
E01027867,1377,672,705,50,85,72,83,116,350,377,244
E01027868,2303,1094,1209,66,55,169,202,129,497,661,524
E01027869,926,521,405,18,33,24,119,76,322,236,98
E01027870,1231,595,636,33,69,40,119,74,310,365,221
E01027871,1553,720,833,57,107,89,130,115,359,419,277
E01027872,1331,647,684,68,143,93,186,123,361,236,121
E01027873,1440,671,769,39,98,96,135,98,391,347,236
E01027874,1712,773,939,150,270,184,236,222,356,200,94
E01027875,2094,1031,1063,98,199,190,160,191,663,393,200
E01027876,1603,778,825,68,116,92,220,210,474,279,144
E01027877,1759,843,916,122,156,106,224,266,444,312,129
E01027878,1319,655,664,72,135,71,191,235,327,189,99
E01027879,1167,573,594,47,69,67,158,151,311,276,88
E01027880,1588,771,817,76,135,105,121,153,403,362,233
E01027881,1611,772,839,130,128,74,195,209,371,296,208
E01027882,1831,912,919,71,139,131,187,206,570,375,152
E01027883,1113,510,603,40,85,90,95,116,339,237,111
E01027884,1565,790,775,78,95,127,232,175,478,252,128
E01027885,1704,838,866,72,122,108,199,177,523,335,168
E01027886,1472,733,739,63,131,95,177,130,480,269,127
E01027887,1519,769,750,74,121,125,142,144,467,341,105
E01027888,1913,935,978,116,182,164,198,171,644,298,140
E01027889,1858,951,907,116,167,133,211,228,473,336,194
E01027890,2343,1193,1150,125,165,158,243,290,676,447,239
E01027891,1761,845,916,81,122,90,173,177,534,393,191
E01027892,1821,883,938,101,137,120,217,238,501,354,153
E01027893,2084,1029,1055,87,193,153,178,245,564,462,202
E01027894,2549,1222,1327,156,225,200,291,302,666,500,209
E01027895,1499,692,807,55,103,62,144,137,368,406,224
E01027896,1951,962,989,86,168,142,246,222,598,374,115
E01027897,2401,1245,1156,103,196,130,270,277,720,523,182
E01027898,2860,1380,1480,164,266,201,284,429,854,448,214
E01027899,1762,869,893,74,157,140,188,212,530,303,158
E01027900,2021,987,1034,93,148,166,231,218,627,397,141
E01027901,1724,821,903,81,116,105,154,191,495,385,197
E01027902,1420,714,706,77,100,102,113,124,424,319,161
E01027903,1255,579,676,40,103,159,88,83,349,282,151
E01027904,2568,1260,1308,116,273,216,287,237,829,417,193
E01027905,2477,1252,1225,173,189,120,380,456,652,334,173
E01027906,1478,706,772,116,152,122,173,227,368,232,88
E01027907,1429,701,728,113,170,120,213,214,342,162,95
E01027908,1717,902,815,106,130,73,328,239,488,216,137
E01027909,2275,1191,1084,129,155,109,431,373,562,320,196
E01027910,4329,2052,2277,350,566,345,730,840,996,332,170
E01027911,1372,645,727,40,91,99,130,152,337,279,244
E01027912,1118,573,545,45,44,50,113,103,299,287,177
E01027913,1153,546,607,39,74,66,106,128,330,251,159
E01027914,1694,844,850,80,113,105,184,193,461,394,164
E01027915,2025,1017,1008,134,185,107,227,359,506,307,200
E01027916,1564,756,808,120,116,88,242,201,418,253,126
E01027917,2786,1377,1409,249,286,184,417,464,774,318,94
E01027918,1452,700,752,71,121,109,195,153,469,220,114
E01027919,1153,555,598,70,85,73,137,136,344,212,96
E01027920,1151,571,580,44,95,55,126,144,305,255,127
E01027921,1653,787,866,73,107,80,165,125,468,339,296
E01027922,2117,1015,1102,117,178,178,168,232,638,405,201
E01027923,2282,1099,1183,102,138,131,232,236,685,504,254
E01032548,1614,766,848,48,120,93,124,94,409,379,347
E01032549,2288,1098,1190,134,169,145,236,241,547,572,244
E01032552,1591,736,855,94,129,103,203,192,431,292,147
E01032553,2147,1017,1130,141,135,91,321,252,508,413,286
E01032560,1111,529,582,43,73,67,136,125,296,220,151
E01032561,1523,713,810,144,163,120,277,220,354,191,54
E01032593,2225,1084,1141,135,211,157,248,214,632,379,249
E01032594,1435,664,771,51,82,120,157,109,369,321,226
E01032595,1652,767,885,79,190,151,230,230,380,249,143
E01032596,1433,712,721,74,112,88,176,147,408,287,141
E01033067,1965,1010,955,81,110,49,723,392,382,165,63
E01033068,1281,724,557,27,29,11,417,259,277,156,105
E01033069,1166,604,562,50,33,30,287,233,289,154,90
E01033070,3745,1994,1751,26,32,39,2686,360,350,171,81
E01033104,1834,1127,707,22,20,11,758,433,337,183,70
E01033105,1422,690,732,82,134,115,226,206,456,176,27
E01033106,2646,1357,1289,260,284,152,565,658,603,98,26
E01033107,1519,776,743,89,175,135,201,287,462,148,22
E01033108,3570,1776,1794,408,392,246,718,792,769,206,39
E01033109,1578,958,620,71,61,54,543,282,352,115,100
E01033110,2132,984,1148,153,226,148,296,339,513,323,134
E01033468,3007,1678,1329,171,217,186,785,492,640,390,126
E01033469,1867,889,978,155,211,165,299,269,439,227,102
E01033470,1742,915,827,112,154,113,272,221,461,294,115
E01033471,2210,1059,1151,209,298,201,372,331,458,266,75
E01033472,2427,1157,1270,125,260,188,310,347,608,429,160
E01033473,2276,1103,1173,146,287,167,337,305,491,363,180
E01033474,2535,1242,1293,189,419,219,328,520,658,128,74
E01033475,1916,979,937,111,249,271,224,244,695,84,38
E01033478,4073,2052,2021,355,551,411,472,679,1252,276,77
E01033479,1860,923,937,100,221,225,263,228,587,184,52
E01033495,1778,890,888,116,180,209,230,257,578,155,53
E01033496,1587,784,803,60,125,122,188,147,556,255,134
