house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00099280,57,7,5,28,10,4,1,2
S00099281,65,8,4,33,13,0,3,4
S00099282,68,15,6,36,6,2,1,2
S00099283,72,7,4,34,13,4,4,6
S00099284,65,15,6,32,7,1,0,4
S00099285,40,23,2,14,1,0,0,0
S00099286,71,20,10,30,7,0,2,2
S00099287,69,14,7,29,15,1,0,3
S00099288,59,45,2,12,0,0,0,0
S00099289,58,15,11,18,10,0,2,2
S00099290,46,6,18,16,4,0,1,1
S00099291,33,10,9,7,4,2,0,1
S00099292,75,15,23,31,3,1,0,2
S00099293,43,11,16,10,2,2,1,1
S00099294,67,33,13,14,0,4,0,3
S00099295,39,6,19,8,0,5,0,1
S00099296,54,12,16,13,5,6,0,2
S00099297,42,12,17,9,0,2,0,2
S00099298,65,28,14,15,0,2,1,5
S00099299,52,10,27,15,0,0,0,0
S00099300,66,21,13,19,4,0,0,9
S00099301,45,13,12,12,6,1,0,1
S00099302,58,9,14,14,10,5,2,4
S00099303,48,26,5,10,6,0,0,1
S00099304,44,4,22,13,1,2,0,2
S00099305,56,13,15,17,3,7,0,1
S00099306,45,5,26,6,4,3,0,1
S00099307,57,6,32,9,7,1,0,2
S00099308,48,6,18,12,5,7,0,0
S00099309,46,6,22,9,4,3,0,2
S00099310,70,17,26,15,3,4,0,5
S00099311,48,6,18,14,2,3,1,4
S00099312,71,8,28,24,4,2,1,4
S00099313,61,7,4,24,19,4,1,2
S00099314,48,8,2,20,12,1,3,2
S00099315,49,3,3,33,5,3,2,0
S00099316,50,5,8,23,11,1,0,2
S00099317,50,5,6,23,6,3,1,6
S00099318,44,7,6,21,7,1,1,1
S00099319,68,9,26,20,3,6,0,4
S00099320,66,4,14,26,14,1,1,6
S00099321,68,9,1,32,12,5,3,6
S00099322,53,3,3,27,14,4,0,2
S00099323,55,8,4,29,10,0,0,4
S00099324,54,8,6,21,14,2,0,3
S00099325,50,12,9,19,5,1,0,4
S00099326,44,15,8,11,2,3,0,5
S00099327,38,12,14,6,3,1,0,2
S00099328,55,14,17,16,3,3,0,2
S00099329,68,8,22,18,10,2,2,6
S00099330,64,12,38,5,2,3,0,4
S00099331,48,6,29,7,0,3,0,3
S00099332,43,4,11,14,9,4,0,1
S00099333,39,4,13,13,8,0,0,1
S00099334,47,10,8,18,7,2,2,0
S00099335,43,10,6,10,8,3,1,5
S00099336,34,4,1,20,4,2,0,3
S00099337,41,6,6,20,3,5,0,1
S00099338,57,8,10,23,8,5,0,3
S00099339,57,8,1,29,13,3,0,3
S00099340,50,6,3,20,13,2,2,4
S00099341,49,13,2,21,9,1,0,3
S00099342,42,9,1,20,7,1,1,3
S00099343,43,7,5,18,8,3,1,1
S00099344,46,6,8,18,6,7,0,1
S00099345,53,8,6,23,10,4,0,2
S00099346,29,6,3,17,2,0,1,0
S00099347,53,8,1,22,15,3,1,3
S00099348,44,6,2,19,13,1,1,2
S00099349,46,11,1,19,14,1,0,0
S00099350,51,11,2,23,9,2,0,4
S00099351,53,9,6,19,17,0,0,2
S00099352,56,10,6,31,6,0,0,3
S00099353,49,11,3,22,7,1,0,5
S00099354,39,5,4,18,9,2,0,1
S00099355,73,8,9,29,17,2,1,7
S00099356,66,4,10,35,10,1,1,5
S00099357,46,10,4,21,5,3,1,2
S00099358,41,12,16,10,1,0,1,1
S00099359,56,12,5,22,12,3,0,2
S00099360,48,6,5,22,13,0,0,2
S00099361,23,1,1,13,6,1,1,0
S00099362,68,9,6,37,10,2,1,3
S00099363,43,6,2,19,12,3,1,0
S00099364,46,23,3,14,2,1,0,3
S00099365,58,16,19,11,6,3,1,2
S00099366,45,15,16,9,2,3,0,0
S00099367,49,31,6,11,0,1,0,0
S00099368,46,7,1,18,16,1,0,3
S00099369,63,10,4,27,16,3,1,2
S00099370,45,10,4,14,12,0,1,4
S00099371,41,2,4,21,7,2,1,4
S00099372,54,7,3,27,9,4,2,2
S00099373,74,3,7,28,15,13,2,6
S00099374,64,14,7,28,8,4,0,3
S00099375,47,7,1,27,9,2,0,1
S00099376,69,14,6,34,11,1,2,1
S00099377,41,5,3,24,7,1,0,1
S00099378,52,9,11,7,13,6,0,6
S00099379,51,6,5,23,12,2,0,3
S00099380,61,13,6,27,12,1,0,2
S00099381,55,15,1,28,9,1,0,1
S00099382,57,10,6,31,8,0,1,1
S00099383,48,7,2,26,9,3,0,1
S00099384,41,4,1,21,9,3,1,2
S00099385,48,6,4,26,8,0,1,3
S00099386,64,7,7,33,13,3,0,1
S00099387,56,4,3,30,14,1,0,4
S00099388,59,7,7,28,10,4,0,3
S00099389,41,6,9,13,4,5,0,4
S00099390,58,7,6,19,19,0,1,6
S00099391,30,8,2,9,2,3,0,6
S00099392,44,0,10,16,12,1,0,5
S00099393,48,17,16,10,1,2,0,2
S00099394,48,2,10,6,6,21,0,3
S00099395,58,25,12,8,6,7,0,0
S00099396,42,8,5,16,5,5,0,3
S00099397,42,6,3,10,8,11,2,2
S00099398,68,0,10,19,26,7,4,2
S00099399,24,0,2,5,16,1,0,0
S00099400,74,4,21,19,5,17,2,6
S00099401,33,4,4,7,4,9,1,4
S00099402,47,6,14,10,3,9,2,3
S00099403,30,2,14,6,3,2,2,1
S00099404,54,9,9,19,3,5,2,7
S00099405,61,3,23,20,4,8,0,3
S00099406,66,4,32,5,11,6,1,7
S00099407,35,5,5,6,4,11,1,3
S00099408,39,2,10,7,2,9,5,4
S00099409,68,3,10,27,22,4,1,1
S00099410,40,14,5,17,3,0,0,1
S00099411,43,4,2,24,8,2,0,3
S00099412,35,4,5,20,3,0,1,2
S00099413,57,8,16,19,3,5,1,5
S00099414,24,6,1,8,6,2,0,1
S00099415,42,3,12,14,8,2,0,3
S00099416,45,3,22,9,7,2,0,2
S00099417,38,8,5,16,6,0,0,3
S00099418,51,0,3,12,27,5,2,2
S00099419,62,2,5,19,31,1,0,4
S00099420,35,5,7,14,5,2,0,2
S00099421,77,1,7,36,21,6,3,3
S00099422,50,0,1,15,28,4,1,1
S00099423,58,1,5,18,27,2,3,2
S00099424,50,19,5,10,7,4,0,5
S00099425,75,1,5,28,26,11,0,4
S00099426,33,6,4,19,4,0,0,0
S00099427,55,15,11,20,4,0,0,5
S00099428,42,8,4,19,7,2,0,2
S00099429,35,8,6,5,2,2,1,11
S00099430,64,5,41,6,4,0,0,8
S00099431,45,1,19,8,5,2,1,9
S00099432,25,3,1,16,0,2,0,3
S00099433,47,4,2,10,6,8,2,15
S00099434,35,6,3,11,5,4,0,6
S00099435,32,1,4,17,9,0,1,0
S00099436,59,28,14,12,1,1,0,3
S00099437,30,0,17,2,4,2,0,5
S00099438,29,0,9,4,0,1,2,13
S00099439,42,9,20,5,3,2,2,1
S00099440,50,9,5,21,9,3,1,2
S00099441,44,20,6,16,1,1,0,0
S00099442,45,6,10,11,6,7,0,5
S00099443,53,5,19,9,8,9,1,2
S00099444,52,5,6,3,11,21,1,5
S00099445,40,3,4,21,9,2,0,1
S00099446,31,6,10,4,2,2,0,7
S00099447,50,8,19,5,7,8,0,3
S00099448,28,7,3,5,4,4,1,4
S00099449,69,6,11,15,14,14,2,7
S00099450,36,4,7,11,4,8,1,1
S00099451,40,3,18,12,2,0,1,4
S00099452,50,9,9,19,2,4,0,7
S00099453,31,6,9,7,5,2,0,2
S00099454,38,3,16,12,2,3,0,2
S00099455,44,8,10,15,9,0,1,1
S00099456,35,17,3,13,0,0,0,2
S00099457,37,5,6,19,3,1,0,3
S00099458,56,8,13,10,7,4,3,11
S00099459,53,3,27,7,4,3,2,7
S00099460,55,32,18,3,0,1,0,1
S00099461,76,13,41,7,5,1,0,9
S00099462,34,2,21,4,2,1,1,3
S00099463,26,4,11,3,4,1,0,3
S00099464,56,9,31,6,4,2,0,4
S00099465,84,11,49,7,3,10,0,4
S00099466,49,11,25,8,2,0,0,3
S00099467,50,5,6,19,16,2,0,2
S00099468,74,1,5,24,34,7,1,2
S00099469,33,0,6,5,18,2,2,0
S00099470,23,0,3,7,8,4,0,1
S00099471,25,1,5,11,5,2,0,1
S00099472,56,0,2,16,31,2,2,3
S00099473,66,0,3,22,34,5,1,1
S00099474,61,1,15,23,15,5,0,2
S00099475,70,5,35,13,3,8,1,5
S00099476,29,2,9,7,2,6,0,3
S00099477,51,16,12,16,5,1,0,1
S00099478,60,22,10,21,0,2,0,5
S00099479,66,1,41,10,3,5,2,4
S00099480,54,21,9,12,7,2,1,2
S00099481,21,6,3,4,3,3,1,1
S00099482,30,2,5,9,6,6,0,2
S00099483,31,3,1,12,7,2,1,5
S00099484,39,5,5,8,8,8,2,3
S00099485,30,3,4,8,9,0,3,3
S00099486,62,25,6,10,5,5,4,7
S00099487,45,0,7,8,8,13,1,8
S00099488,37,3,4,12,7,7,2,2
S00099489,57,1,8,19,22,7,0,0
S00099490,58,2,7,22,17,3,3,4
S00099491,31,17,2,7,2,0,0,3
S00099492,38,1,12,2,6,11,1,5
S00099493,52,2,21,11,3,7,0,8
S00099494,51,2,26,14,2,4,0,3
S00099495,39,3,17,6,3,4,0,6
S00099496,35,6,4,8,9,5,1,2
S00099497,87,4,32,23,7,12,1,8
S00099498,49,0,9,4,2,0,2,32
S00099499,71,17,15,25,5,7,1,1
S00099500,39,6,16,10,1,0,1,5
S00099501,29,6,2,14,7,0,0,0
S00099502,60,5,15,22,7,7,1,3
S00099503,46,9,2,16,16,0,2,1
S00099504,79,5,48,10,3,1,0,12
S00099505,43,0,15,4,1,5,2,16
S00099506,34,7,5,15,3,3,1,0
S00099507,74,1,37,11,3,3,0,19
S00099508,22,0,5,7,1,6,2,1
S00099509,30,3,3,8,5,6,1,4
S00099510,36,5,6,10,8,1,1,5
S00099511,41,3,9,8,3,14,2,2
S00099512,22,1,3,12,1,3,1,1
S00099513,58,11,20,11,4,7,1,4
S00099514,52,10,26,7,3,4,0,2
S00099515,25,2,1,17,1,3,0,1
S00099516,55,9,9,25,7,0,2,3
S00099517,42,7,22,3,0,10,0,0
S00099518,42,10,21,4,3,3,0,1
S00099519,47,3,13,4,7,12,3,5
S00099520,36,4,17,4,2,6,0,3
S00099521,48,2,21,3,8,11,0,3
S00099522,28,1,4,8,8,0,3,4
S00099523,31,5,1,18,3,0,1,3
S00099524,67,7,22,27,4,5,0,2
S00099525,40,2,4,21,8,1,0,4
S00099526,45,6,10,19,4,3,1,2
S00099527,36,1,4,9,17,4,0,1
S00099528,70,1,6,23,37,2,1,0
S00099529,51,1,2,19,21,8,0,0
S00099530,54,2,3,20,27,1,1,0
S00099531,76,1,7,21,39,5,0,3
S00099532,63,0,2,14,40,4,3,0
S00099533,53,0,2,17,32,2,0,0
S00099534,45,1,1,10,32,0,0,1
S00099535,27,0,2,12,11,1,0,1
S00099536,29,5,3,15,3,0,1,2
S00099537,68,0,5,18,32,7,4,2
S00099538,51,3,29,6,2,0,0,11
S00099539,48,0,10,5,1,0,0,32
S00099540,40,5,23,3,1,6,1,1
S00099541,59,8,23,6,2,5,0,15
S00099542,28,0,2,3,1,0,0,22
S00099543,65,0,34,8,1,1,0,21
S00099544,48,2,20,6,2,3,0,15
S00099545,55,1,25,11,1,1,0,16
S00099546,92,3,57,9,2,5,0,16
S00099547,61,0,15,9,4,3,0,30
S00099548,50,4,17,10,4,3,3,9
S00099549,46,5,14,10,5,6,2,4
S00099550,86,0,40,15,6,5,1,19
S00099551,73,1,20,13,11,19,0,9
S00099552,51,2,19,4,0,1,0,25
S00099553,76,0,37,18,5,0,0,16
S00099554,52,0,22,10,4,2,2,12
S00099555,76,0,32,16,7,3,1,17
S00099556,53,0,25,13,5,0,0,10
S00099557,30,0,10,6,4,1,0,9
S00099558,67,4,27,14,7,2,0,13
S00099559,58,2,22,9,6,1,0,18
S00099560,53,0,22,11,4,7,1,8
S00099561,41,13,13,6,1,1,1,6
S00099562,38,4,17,2,1,2,1,11
S00099563,47,2,14,10,3,4,1,13
S00099564,51,1,23,10,1,1,0,15
S00099565,37,2,4,6,3,7,0,15
S00099566,26,0,6,4,1,1,0,14
S00099567,24,0,11,3,0,0,0,10
S00099568,36,0,6,4,4,0,0,22
S00099569,55,2,9,4,2,0,0,38
S00099570,59,5,22,10,0,1,0,21
S00099571,54,0,17,8,1,0,0,28
S00099572,64,2,26,8,1,1,0,26
S00099573,46,0,16,8,2,0,0,20
S00099574,43,1,21,5,1,5,0,10
S00099575,55,2,8,19,23,2,0,1
S00099576,53,1,12,16,13,4,1,6
S00099577,32,0,16,2,5,0,1,8
S00099578,60,6,23,14,8,1,0,8
S00099579,48,6,6,19,10,4,1,2
S00099580,53,10,4,22,7,7,1,2
S00099581,66,5,21,30,6,1,0,3
S00099582,47,0,26,2,3,2,1,13
S00099583,32,4,12,8,3,0,0,5
S00099584,56,27,11,8,1,2,0,7
S00099585,66,4,17,20,3,2,1,19
S00099586,61,1,24,14,4,4,0,14
S00099587,64,0,11,4,5,6,0,38
S00099588,63,0,12,8,1,0,0,42
S00099589,59,33,7,11,1,3,0,4
S00099590,55,11,7,27,1,1,1,7
S00099591,35,2,17,4,1,4,0,7
S00099592,50,5,17,11,5,7,0,5
S00099593,72,19,19,9,9,11,0,5
S00099594,49,2,26,8,4,5,0,4
S00099595,51,11,27,11,1,1,0,0
S00099596,55,37,9,9,0,0,0,0
S00099597,50,11,22,5,0,8,0,4
S00099598,66,11,22,12,5,11,0,5
S00099599,45,7,17,13,1,3,3,1
S00099600,34,4,13,3,4,6,1,3
S00099601,64,2,31,10,5,7,3,6
S00099602,39,3,12,7,2,10,0,5
S00099603,39,5,8,11,5,5,1,4
S00099604,38,15,6,16,0,0,0,1
S00099605,36,11,3,16,4,1,0,1
S00099606,47,22,1,20,2,1,0,1
S00099607,35,1,16,3,4,8,0,3
S00099608,68,1,14,11,9,23,1,9
S00099609,76,11,37,12,7,6,2,1
S00099610,37,1,6,17,8,1,1,3
S00099611,47,19,7,11,1,5,0,4
S00099612,46,17,15,8,2,2,0,2
S00099613,61,14,11,15,10,3,0,8
S00099614,60,19,25,7,0,4,0,5
S00099615,32,8,8,11,1,3,0,1
S00099616,38,11,5,16,2,1,0,3
S00099617,40,11,6,9,2,3,3,6
S00099618,36,3,15,9,3,5,0,1
S00099619,67,2,19,14,13,7,3,9
S00099620,84,19,45,9,3,7,1,0
S00099621,46,1,27,8,3,2,1,4
S00099622,72,2,33,14,5,4,1,13
S00099623,41,2,7,15,4,2,2,9
S00099624,29,12,3,3,1,6,2,2
S00099625,34,1,5,14,8,3,0,3
S00099626,36,4,10,11,2,3,0,6
S00099627,22,3,4,3,8,0,1,3
S00099628,66,1,16,22,17,6,2,2
S00099629,70,6,41,7,3,4,0,9
S00099630,38,10,14,6,2,3,1,2
S00099631,45,4,19,8,0,4,3,7
S00099632,34,0,20,8,2,3,0,1
S00099633,49,1,24,12,4,4,0,4
S00099634,49,6,12,12,6,3,1,9
S00099635,32,6,6,9,1,5,0,5
S00099636,59,11,24,9,2,10,0,3
S00099637,38,11,11,12,1,2,0,1
S00099638,50,23,17,5,3,0,0,2
S00099639,29,5,6,6,4,5,1,2
S00099640,58,21,7,11,5,6,1,7
S00099641,82,28,25,12,5,3,1,8
S00099642,61,9,4,34,10,1,0,3
S00099643,28,7,2,13,4,0,1,1
S00099644,45,6,5,15,12,5,0,2
S00099645,44,3,5,22,10,3,0,1
S00099646,44,3,13,20,5,1,1,1
S00099647,45,6,14,13,8,3,1,0
S00099648,26,1,3,7,8,4,1,2
S00099649,55,8,6,21,7,7,3,3
S00099650,43,1,3,21,13,2,3,0
S00099651,49,1,5,24,10,2,3,4
S00099652,69,4,48,6,3,2,0,6
S00099653,46,6,12,12,2,2,1,11
S00099654,76,5,41,16,2,3,1,8
S00099655,50,1,31,8,4,4,2,0
S00099656,68,1,37,15,2,4,1,8
S00099657,41,1,11,12,0,2,0,15
S00099658,42,1,15,12,6,1,0,7
S00099659,56,7,14,8,4,5,1,17
S00099660,36,3,2,11,6,5,2,7
S00099661,58,4,27,9,3,6,0,9
S00099662,43,4,7,18,8,2,1,3
S00099663,51,5,22,13,4,0,1,6
S00099664,41,9,2,20,9,0,0,1
S00099665,52,7,7,18,8,9,0,3
S00099666,35,8,8,14,1,1,0,3
S00099667,54,16,15,19,1,2,0,1
S00099668,41,7,13,2,3,12,0,4
S00099669,51,0,7,17,16,4,4,3
S00099670,44,3,5,10,16,6,3,1
S00099671,46,1,8,11,21,3,0,2
S00099672,50,8,20,13,3,2,0,4
S00099673,60,12,19,10,5,8,1,5
S00099674,44,2,7,18,6,3,4,4
S00099675,40,3,1,6,21,4,2,3
S00099676,42,0,1,17,18,1,2,3
S00099677,34,4,13,3,8,6,0,0
S00099678,23,2,3,8,3,3,0,4
S00099679,42,1,3,21,5,7,0,5
S00099680,31,4,5,8,4,7,1,2
S00099681,40,1,5,7,20,3,2,2
S00099682,63,5,8,18,16,7,4,5
S00099683,39,1,3,15,15,2,1,2
S00099684,57,0,7,17,25,6,1,1
S00099685,27,0,2,12,8,2,1,2
S00099686,45,2,10,18,8,3,2,2
S00099687,51,3,3,21,15,4,2,3
S00099688,29,1,5,8,7,3,1,4
S00099689,64,0,8,11,23,18,3,1
S00099690,59,2,8,17,23,5,2,2
S00099691,45,5,7,8,5,8,3,9
S00099692,45,1,9,15,7,4,3,6
S00099693,37,0,8,5,10,11,3,0
S00099694,37,3,12,6,3,7,0,6
S00099695,66,1,16,5,10,24,4,6
S00099696,45,1,10,11,4,13,2,4
S00099697,38,0,9,9,8,4,2,6
S00099698,63,3,12,18,21,2,1,6
S00099699,49,0,3,18,22,2,3,1
S00099700,51,3,2,18,21,4,3,0
S00099701,46,6,10,20,5,0,2,3
S00099702,52,2,13,18,16,3,0,0
S00099703,52,1,6,20,16,4,2,3
S00099704,36,4,3,17,7,3,1,1
S00099705,38,4,1,27,4,1,0,1
S00099706,60,5,5,26,15,6,0,3
S00099707,29,5,2,13,5,2,0,2
S00099708,36,6,3,15,7,1,0,4
S00099709,74,23,8,34,3,1,0,5
S00099710,48,28,1,13,2,0,0,4
S00099711,36,4,7,13,11,0,1,0
S00099712,47,14,8,16,7,1,0,1
S00099713,39,15,12,11,1,0,0,0
S00099714,59,36,5,7,4,4,1,2
S00099715,36,11,10,9,3,3,0,0
S00099716,39,5,6,20,0,4,1,3
S00099717,39,6,6,18,6,0,0,3
S00099718,48,11,16,14,1,4,0,2
S00099719,41,1,7,17,10,5,1,0
S00099720,34,6,4,13,8,1,0,2
S00099721,53,34,3,14,2,0,0,0
S00099722,69,9,5,35,9,5,0,6
S00099723,29,5,2,15,5,0,0,2
S00099724,48,6,6,20,10,3,0,3
S00099725,37,4,4,16,12,1,0,0
S00099726,32,7,6,12,5,1,0,1
S00099727,61,17,10,16,6,4,2,6
S00099728,70,11,11,29,13,3,0,3
S00099729,35,5,1,20,4,2,0,3
S00099730,32,7,1,17,5,1,0,1
S00099731,48,3,10,23,8,1,1,2
S00099732,90,1,40,15,4,14,0,16
S00099733,40,8,15,11,3,2,0,1
S00099734,46,7,2,23,10,0,0,4
S00099735,36,6,11,13,2,2,0,2
S00099736,90,3,34,16,6,11,5,15
S00099737,71,2,33,15,3,7,1,10
S00099738,38,5,3,21,5,1,1,2
S00099739,57,12,5,20,12,2,1,5
S00099740,85,43,11,21,4,2,1,3
S00099741,46,2,6,15,13,4,0,6
S00099742,42,1,5,8,22,4,2,0
S00099743,61,4,6,20,27,1,2,1
S00099744,53,4,8,10,24,7,0,0
S00099745,50,0,2,19,27,1,0,1
S00099746,64,6,12,16,23,4,0,3
S00099747,28,1,2,11,8,5,0,1
S00099748,50,5,8,15,17,2,1,2
S00099749,54,2,7,13,29,2,0,1
S00099750,51,4,4,20,18,3,1,1
S00099751,67,8,20,19,10,7,1,2
S00099752,39,7,2,15,14,1,0,0
S00099753,57,3,30,13,2,3,0,6
S00099754,47,1,28,8,2,4,0,4
S00099755,114,1,61,13,6,8,2,23
S00099756,47,1,19,6,7,2,0,12
S00099757,73,4,25,6,10,8,2,18
S00099758,39,9,14,8,2,0,1,5
S00099759,93,24,22,21,10,8,1,7
S00099760,78,36,16,11,1,5,2,7
S00099761,38,15,4,7,2,10,0,0
S00099762,29,2,7,7,3,6,1,3
S00099763,62,3,28,9,7,6,1,8
S00099764,71,18,16,12,5,8,4,8
S00099765,78,22,29,12,5,4,4,2
S00099766,60,18,16,14,3,3,0,6
S00099767,52,0,17,14,6,1,1,13
S00099768,48,3,6,23,9,4,1,2
S00099769,61,0,17,19,9,13,1,2
S00099770,76,2,29,28,3,6,0,8
S00099771,70,14,37,7,4,7,0,1
S00099772,54,7,36,4,1,5,0,1
S00099773,64,8,29,16,3,0,0,8
S00099774,29,0,10,5,2,0,0,12
S00099775,56,3,24,12,6,0,2,9
S00099776,44,3,24,3,8,2,1,3
S00099777,52,5,10,8,12,13,1,3
S00099778,91,8,46,15,4,9,0,9
S00099779,73,0,8,21,37,2,2,3
S00099780,37,0,7,13,8,8,0,1
S00099781,73,2,10,31,25,3,1,1
S00099782,62,0,38,4,2,5,0,13
S00126101,63,5,5,24,18,3,1,7
S00126102,59,7,12,24,12,1,2,1
S00126160,65,3,14,31,10,2,1,4
S00126167,62,11,2,30,14,3,0,2
S00126174,46,8,4,17,11,3,0,3
S00126175,76,10,6,43,13,0,3,1
S00126176,72,8,10,31,16,4,1,2
S00126177,53,0,6,13,28,4,1,1
S00126178,57,1,3,19,30,2,1,1
S00126179,32,3,7,10,7,2,1,2
S00126180,40,5,2,18,9,2,1,3
S00126181,31,2,5,19,3,0,1,1
S00126182,49,3,8,17,10,4,2,5
S00126183,40,2,5,21,5,2,1,4
S00126184,44,3,3,26,3,1,2,6
S00126185,45,3,5,28,3,0,1,5
S00126186,55,1,7,25,16,3,2,1
S00126187,60,1,1,25,25,3,3,2
S00126188,49,3,4,33,6,1,1,1
S00126189,64,1,8,13,36,2,1,3
S00126190,59,7,4,24,20,1,2,1
S00126275,40,5,5,20,4,1,0,5
S00126277,38,3,4,17,4,7,1,2
S00126278,49,8,9,20,6,1,0,5
S00126282,45,2,4,24,12,1,1,1
S00126283,42,3,8,21,9,0,0,1
S00126284,35,1,4,18,6,1,1,4
S00126285,56,3,11,24,14,1,0,3
S00126286,36,1,0,13,22,0,0,0
S00126287,66,1,4,24,32,3,2,0
S00126288,29,2,6,13,5,0,1,2
S00126776,30,2,9,9,8,1,0,1
S00126777,39,10,2,17,4,0,0,6
S00126778,32,5,5,12,6,3,1,0
S00126779,42,9,7,16,7,0,1,2
S00126780,36,4,1,22,5,0,2,2
S00126781,61,2,4,20,31,3,1,0
S00126782,72,9,12,35,9,5,0,2
S00126783,60,8,16,20,8,5,0,3
S00126784,38,7,6,19,3,3,0,0
S00126785,75,8,21,24,17,3,1,1
S00126786,73,23,14,26,6,2,0,2
S00126787,51,5,7,16,12,1,0,10
S00126788,43,7,5,14,5,5,1,6
S00126789,52,6,7,25,13,0,0,1
S00126840,74,6,15,30,19,3,1,0
S00126841,56,2,19,22,10,2,0,1
S00126842,58,7,15,23,9,2,0,2
S00126843,75,16,6,32,12,3,3,3
S00126844,58,3,5,22,13,14,0,1
S00126845,48,6,4,21,11,2,1,3
S00126846,47,16,6,18,5,1,0,1
S00126847,48,13,11,15,6,2,0,1
S00126848,37,3,9,12,9,1,1,2
S00126849,55,5,3,28,10,3,0,6
S00126850,48,8,3,21,12,0,1,3
S00126851,49,14,7,16,10,2,0,0
S00126852,47,3,12,19,8,2,0,3
S00126853,55,2,13,24,8,5,1,2
S00126854,41,2,15,16,4,0,0,4
S00126855,36,2,17,5,8,3,0,1
S00126856,53,1,16,13,15,5,0,3
S00126857,53,8,5,23,11,2,1,3
S00126858,32,4,12,13,3,0,0,0
S00126859,59,10,12,9,13,9,0,6
S00126860,70,25,8,18,7,4,2,6
S00126861,46,18,6,9,5,3,1,4
S00126862,63,16,10,25,8,1,0,3
S00126863,42,7,4,16,12,3,0,0
S00126864,68,2,7,33,21,1,2,2
S00126865,39,8,5,14,7,2,0,3
S00126866,31,3,3,12,11,1,1,0
S00127038,57,3,9,27,13,0,1,4
S00127039,48,5,8,21,9,2,1,2
S00127040,41,3,5,21,10,0,0,2
S00127061,77,4,11,39,16,1,1,5
S00127065,37,2,5,16,9,0,1,4
S00127137,76,7,9,43,14,2,1,0
S00127145,74,6,19,28,14,2,1,4
S00127146,44,12,6,18,2,4,1,1
S00127151,62,1,13,18,22,6,0,2
S00127152,46,4,3,17,13,1,2,6
S00127325,51,10,7,15,7,7,0,5
S00127326,32,3,6,13,7,1,0,2
S00127329,48,12,3,26,2,4,0,1
S00127330,46,11,3,14,8,5,1,4
