health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00099758,59,20,20,13,6,0
S00099759,179,69,63,28,10,9
S00099760,119,43,32,19,19,6
S00099761,69,24,26,13,2,4
S00099762,64,29,25,8,0,2
S00099763,118,50,48,14,6,0
S00099764,137,52,47,29,7,2
S00099765,126,48,47,27,3,1
S00099766,97,34,35,18,9,1
S00099767,126,77,33,13,3,0
S00099768,123,78,36,6,3,0
S00099769,139,85,43,9,2,0
S00099770,134,75,41,13,4,1
S00099771,99,34,40,15,8,2
S00099772,67,18,15,16,15,3
S00099773,94,23,29,25,14,3
S00099774,57,31,21,4,1,0
S00099775,115,66,33,11,5,0
S00099776,84,44,33,4,1,2
S00099777,130,75,34,10,6,5
S00099778,155,72,44,23,9,7
S00099779,221,164,48,9,0,0
S00099780,93,50,27,11,3,2
S00099781,201,151,36,9,5,0
S00099782,1124,725,335,57,6,1
S00126101,163,90,51,16,6,0
S00126102,128,74,39,12,2,1
S00126160,147,95,43,7,2,0
S00126167,153,94,43,13,3,0
S00126174,112,65,35,9,3,0
S00126175,184,98,61,22,2,1
S00126176,171,94,56,16,2,3
S00126177,159,115,35,7,2,0
S00126178,177,134,25,14,3,1
S00126179,75,45,19,6,5,0
S00126180,103,60,34,6,3,0
S00126181,63,28,26,7,2,0
S00126182,131,90,32,6,3,0
S00126183,91,51,30,8,2,0
S00126184,99,46,34,18,1,0
S00126185,96,30,45,17,4,0
S00126186,137,102,29,4,1,1
S00126187,172,108,55,5,4,0
S00126188,111,50,41,17,3,0
S00126189,194,137,53,3,1,0
S00126190,169,100,56,11,2,0
S00126275,88,47,30,8,2,1
S00126277,89,55,25,4,3,2
S00126278,102,56,32,13,1,0
S00126282,116,69,35,7,3,2
S00126283,93,49,28,13,2,1
S00126284,85,58,23,4,0,0
S00126285,134,88,35,11,0,0
S00126286,116,84,29,3,0,0
S00126287,190,145,39,5,1,0
S00126288,66,27,31,3,3,2
S00126776,71,46,20,3,2,0
S00126777,76,35,24,13,2,2
S00126778,73,36,22,12,3,0
S00126779,97,58,31,8,0,0
S00126780,99,58,34,5,1,1
S00126781,181,133,37,9,2,0
S00126782,148,74,57,10,7,0
S00126783,119,60,44,14,1,0
S00126784,69,23,25,17,1,3
S00126785,157,94,46,12,4,1
S00126786,124,57,42,15,8,2
S00126787,113,49,38,22,3,1
S00126788,91,45,25,15,5,1
S00126789,127,75,33,15,4,0
S00126840,176,97,56,19,3,1
S00126841,120,68,46,3,3,0
S00126842,115,71,32,7,3,2
S00126843,164,84,61,13,4,2
S00126844,155,115,26,9,2,3
S00126845,119,67,36,13,2,1
S00126846,86,38,28,15,4,1
S00126847,82,36,34,6,5,1
S00126848,88,49,31,8,0,0
S00126849,133,73,45,14,1,0
S00126850,114,70,29,12,2,1
S00126851,102,66,22,11,2,1
S00126852,103,71,26,4,1,1
S00126853,116,74,31,10,0,1
S00126854,71,38,18,10,3,2
S00126855,64,39,18,6,0,1
S00126856,127,88,32,5,1,1
S00126857,124,83,31,4,4,2
S00126858,56,27,19,8,2,0
S00126859,126,60,41,18,4,3
S00126860,136,66,40,23,7,0
S00126861,81,28,27,21,3,2
S00126862,118,54,32,21,8,3
S00126863,107,64,34,8,1,0
S00126864,188,113,55,15,4,1
S00126865,85,40,32,10,0,3
S00126866,82,56,16,6,4,0
S00127038,133,70,46,11,5,1
S00127039,270,211,42,15,2,0
S00127040,99,57,32,7,2,1
S00127061,187,110,60,12,4,1
S00127065,90,49,31,8,1,1
S00127137,169,99,50,14,4,2
S00127145,168,75,60,23,9,1
S00127146,80,29,36,12,3,0
S00127151,164,125,32,4,0,3
S00127152,282,132,95,42,10,3
S00127325,111,65,33,10,2,1
S00127326,73,49,20,4,0,0
S00127329,92,46,28,13,4,1
S00127330,101,45,33,15,5,3
