house..sa_id,house..total_households,house..one_person_household,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
A127125001,90,63,10,8,4,1,4
A127125002,92,29,17,34,5,5,2
A127125003,130,50,19,36,15,4,6
A127126001,74,3,13,35,9,7,7
A127126002,83,14,16,35,10,3,5
A127128001,60,14,18,19,3,4,2
A127129001,71,31,11,14,6,7,2
A127130001,46,10,11,16,2,2,5
A127130002,91,33,14,24,12,6,2
A127130003,70,41,11,7,3,6,2
A127130004,119,39,21,25,17,13,4
A127130005,112,27,22,41,15,7,0
A127130006,96,32,23,29,8,3,1
A127131001,96,15,17,39,12,8,5
A127131002,97,34,19,31,4,5,4
A127131003,92,27,6,30,25,3,1
A127131004,122,35,22,41,18,3,3
A127132001,107,26,16,50,7,5,3
A127132002,101,23,22,39,8,5,4
A127133001,85,33,22,19,6,3,2
A127134001,141,23,33,65,17,1,2
A127134002,112,29,25,38,13,1,6
A127134003,82,20,15,36,4,3,4
A127135001,122,28,26,43,13,7,5
A127136001,82,13,19,35,6,5,4
A127136002,69,15,16,26,7,1,4
A128001001,90,20,16,28,16,3,7
A128001002,88,12,17,44,8,4,3
A128001003,113,19,21,46,20,3,4
A128001004,67,9,23,27,6,1,1
A128001005,66,12,18,25,8,2,1
A128001006,52,11,15,23,1,0,2
A128001007,130,39,25,43,11,3,9
A128001008,76,18,11,29,6,5,7
A128001009,96,30,19,21,17,3,6
A128001010,91,22,15,30,18,4,2
A128001011,79,30,4,17,16,7,5
A128001012,62,27,9,13,8,3,2
A128001013,99,16,19,42,10,3,9
A128001014,110,30,22,44,8,4,2
A128001015,100,27,23,35,11,3,1
A128001016,129,38,29,44,9,5,4
A128001017,116,20,26,58,5,3,4
A128002001,86,20,13,38,9,3,3
A128002002,88,23,18,32,8,2,5
A128002003,122,35,22,47,8,4,6
A128002004,108,23,25,42,9,4,5
A128002005,70,6,24,34,3,3,0
A128002006,103,12,29,50,7,2,3
A128002007,113,22,18,52,8,7,6
A128002008,68,9,24,27,4,2,2
A128002009,79,17,25,23,6,3,5
A128002010,92,11,32,38,7,2,2
A128002011,96,21,20,42,6,4,3
A128003001,101,23,27,27,13,4,7
A128003002,85,23,21,27,10,3,1
A128003003,84,34,17,18,4,4,7
A128004001,102,32,21,38,4,4,3
A128004002,95,21,23,40,5,4,2
A128004003,98,22,13,44,8,9,2
A128004004,88,17,16,37,7,7,4
A128004005,119,27,23,48,6,8,7
A128004006,111,29,21,45,8,3,5
A128004007,111,25,22,46,14,2,2
A128005001,102,18,25,38,11,2,8
A128005002,126,34,31,50,5,2,4
A128005003,112,21,20,54,8,3,6
A128005004,104,21,18,48,11,4,2
A128005005,115,34,34,26,11,8,2
A128005006,108,18,25,36,14,6,9
A128005007,109,24,34,35,3,7,6
A128005008,101,16,19,51,6,5,4
A128005009,112,45,24,24,14,1,4
A128005010,79,26,13,24,11,2,3
A128005011,99,30,25,23,13,4,4
A128006001,122,14,20,63,13,3,9
A128006002,129,31,22,38,24,2,12
A128006003,76,21,28,10,8,6,3
A128006004,93,26,5,8,3,48,3
A128006005,100,15,11,24,13,34,3
A128006006,113,15,24,55,12,2,5
A128007001,81,10,13,41,10,4,3
A128007002,83,13,23,28,8,5,6
A128007003,72,13,13,33,8,4,1
A128007004,107,14,24,59,6,2,2
A128007005,69,17,12,8,13,17,2
A128007006,114,33,19,23,18,14,7
A128007007,129,14,13,57,25,11,9
A128007008,80,11,9,32,10,13,5
A128007009,41,11,0,0,0,29,1
A128007010,110,17,15,44,16,10,8
A128007012,88,15,14,34,6,12,7
A128007013,47,21,5,5,2,14,0
A128008001,82,12,7,31,18,7,7
A128008002,85,17,11,42,10,2,3
A128008003,95,60,5,4,9,15,2
A128008004,68,22,7,11,14,11,3
A128008005,98,30,10,12,21,20,5
A128009001,77,17,19,18,11,4,8
A128009002,74,13,20,15,15,7,4
A128009003,112,36,18,17,18,14,9
A128010001,81,24,12,11,20,11,3
A128010002,85,26,9,16,15,9,10
A128010003,86,42,6,15,15,1,7
A128010004,95,30,21,13,15,10,6
A128010005,61,21,13,10,2,13,2
A128011001,53,14,8,13,3,12,3
A128011002,96,32,19,27,7,9,2
A128011003,57,15,7,15,4,15,1
A128011004,85,38,21,18,3,3,2
A128011005,76,27,18,14,6,7,4
A128011006,67,13,20,20,4,8,2
A128011007,79,18,15,21,6,17,2
A128011008,74,17,16,28,2,7,4
A128012001,70,14,8,8,9,29,2
A128012002,93,28,22,22,3,16,2
A128012003,88,14,6,21,25,9,13
A128012004,77,27,16,18,6,8,2
A128012005,79,26,19,17,9,3,5
A128012006,87,18,30,22,9,4,4
A128012007,114,33,25,26,11,12,7
A128012008,104,28,24,29,8,9,6
A128013001,98,12,27,30,12,4,13
A128013002,87,24,13,21,21,3,5
A128013003,92,30,10,19,17,7,9
A128013003,92,30,10,19,17,7,9
A128014001,101,23,11,20,26,12,9
A128014002,72,31,5,7,19,6,4
A128014003,81,18,18,17,9,14,5
A128014004,81,14,8,20,18,4,17
A128014005/128014006,130,33,15,27,36,5,14
A128014007,60,6,11,16,20,3,4
A128014008,80,17,8,15,21,5,14
A128014009,136,67,15,14,26,8,6
A128014010,62,20,8,14,12,4,4
A128014011,111,42,20,23,13,8,5
A128015001,86,33,17,16,10,9,1
A128015002,76,22,12,20,9,13,0
A128015003,117,27,28,39,12,10,1
A128015004,66,18,10,15,13,10,0
A128015005,81,33,22,12,5,8,1
A128016001,71,28,13,14,6,7,3
A128016002,64,32,14,9,2,5,2
A128016003,90,16,22,39,4,6,3
A128016004,84,17,16,28,8,14,1
A128016005,79,38,14,5,1,20,1
A128017001,87,25,20,29,4,7,2
A128017002,119,45,26,22,9,15,2
A128017003,101,36,28,23,7,4,3
A128018001,103,34,23,31,9,3,3
A128018002,78,16,21,30,8,1,2
A128018003,82,20,30,18,7,6,1
A128018004,106,18,30,40,13,3,2
A128019001,107,26,40,25,8,3,5
A128019002,85,12,27,38,1,3,4
A128019003,116,21,22,48,14,7,4
A128019004,75,33,16,12,6,6,2
A128019005,91,28,23,24,9,3,4
A128019006,105,39,23,33,7,2,1
A128020001,85,18,22,25,15,2,3
A128020002,73,14,9,32,9,5,4
A128020003,98,25,41,17,7,5,3
A128020004,79,26,19,23,7,2,2
A128021001,71,26,8,6,3,25,3
A128021002,68,22,6,9,12,17,2
A128021003,127,59,16,22,12,15,3
A128022001,82,32,6,12,13,16,3
A128022002,79,23,14,24,7,10,1
A128022003,86,33,6,15,6,24,2
A128022004,64,36,7,6,4,9,2
A128022005,84,30,10,10,12,19,3
A128023001,139,87,21,4,7,17,3
A128023002,84,34,9,9,6,25,1
A128024001,119,45,8,22,9,32,3
A128024002,95,28,14,20,7,21,5
A128024003,84,27,10,21,5,18,3
A128024004,137,32,15,38,14,34,4
A128024005,93,34,15,17,7,18,2
A128025001,97,61,15,4,6,11,0
A128025002,97,53,14,11,6,13,0
A128025003,119,20,9,52,11,26,1
A128025004,107,59,13,13,12,10,0
A128025005,75,26,11,10,15,12,1
A128026001,101,57,17,15,2,7,3
A128026002,71,26,11,17,9,7,1
A128027001,93,34,11,21,15,8,4
A128027002,111,42,33,21,8,7,0
A128027003,61,14,7,15,4,18,3
A128027004,94,28,17,37,3,8,1
A128027005,86,39,11,22,3,9,2
A128027006,88,45,11,15,4,10,3
A128028001,93,25,15,33,11,6,3
A128028002,93,26,25,23,12,6,1
A128028003,102,26,26,33,8,7,2
A128028004,91,25,15,19,18,4,10
A128029001,73,32,7,12,11,4,7
A128029002,89,8,18,37,13,6,7
A128029003,104,23,22,32,15,5,7
A128029004,70,25,10,14,7,11,3
A128029005,127,23,21,32,31,3,17
A128029006,57,17,12,10,14,1,3
A128029007,53,13,5,11,15,3,6
A128029008,71,14,11,16,21,3,6
A128029009,60,19,7,11,15,3,5
A128030001,77,29,13,14,12,3,6
A128030002,91,52,11,10,9,7,2
A128030003,97,43,13,16,7,14,4
A128030004,107,31,13,27,21,5,10
A128030005,120,40,18,30,10,13,9
A128031001,81,25,13,20,9,7,7
A128031002,107,41,19,24,9,11,3
A128031003,106,36,13,12,23,14,8
A128031004,104,28,11,28,23,7,7
A128032001,59,15,4,9,21,5,5
A128032002,81,19,8,14,20,8,12
A128032003,28,8,2,3,8,4,3
A128032004,63,18,9,6,18,7,5
A128032005,55,17,4,12,12,3,7
A128032006,80,30,8,16,12,7,7
A128032007,64,31,10,7,7,2,7
A128033001,102,32,13,20,20,2,15
A128033002,77,37,10,5,11,13,1
A128033003,107,58,8,12,20,4,5
A128033003,107,58,8,12,20,4,5
A128033003,107,58,8,12,20,4,5
A128033004,84,35,12,12,16,6,3
A128034001,86,7,21,17,10,27,4
A128034002/128034003,132,33,12,33,36,7,11
A128034002/128034003,132,33,12,33,36,7,11
A128034004,123,42,14,26,24,6,11
A128034005/128034006,81,30,4,14,21,4,8
A128035001,89,38,12,11,22,6,0
A128035002,71,20,13,16,14,2,6
A128035003,89,29,11,22,13,7,7
A128035004,114,55,16,15,16,4,8
A128035005,112,43,12,18,21,7,11
A128035006,65,21,7,8,8,20,1
A128036001,79,28,15,15,13,7,1
A128036002,90,38,10,15,13,12,2
A128036003,95,20,14,16,13,18,14
A128036004,79,14,3,24,8,23,7
A128036005,86,39,8,10,9,18,2
A128036006,83,33,7,6,12,22,3
A128036007,114,40,17,27,18,12,0
A128036008,123,19,22,40,5,35,2
A128036009,88,45,14,7,10,9,3
A128036010,92,29,6,14,12,22,9
A128036011,113,42,20,15,19,10,7
A128036012,88,35,17,17,11,5,3
A128036013,44,23,5,3,10,3,0
A128036014,79,28,5,10,18,11,7
A128037001,42,9,0,0,0,33,0
A128037002,82,30,11,14,12,7,8
A128037003,79,15,4,20,29,3,8
A157001001,122,32,21,30,12,13,14
A157001002,96,11,25,47,9,3,1
A157001003,84,15,13,40,7,5,4
A157001004/157001005,88,23,8,40,10,6,1
A157001006,70,14,17,27,6,5,1
A157002001,107,45,14,16,17,10,5
A157002002,108,25,19,46,7,5,6
A157002003,106,31,8,33,20,6,8
A157002004,109,37,19,30,12,8,3
A157002005,91,40,18,17,8,7,1
A157003001,87,39,15,18,10,5,0
A157003002,122,61,15,17,13,15,1
A157003003,68,34,13,6,2,9,4
A157003004,113,30,40,16,10,10,7
A157004001,76,37,15,11,3,8,2
A157005001,93,48,9,13,8,13,2
A157005002,73,15,8,34,11,3,2
A157005003,74,14,9,35,13,2,1
A157006001,108,31,30,16,14,11,6
A157006002,119,25,23,35,20,7,9
A157007001/157007005,105,24,25,28,19,5,4
A157007002,132,31,36,45,11,5,4
A157007003,101,24,16,42,5,10,4
A157007004,73,22,9,22,11,6,3
A157007006,75,22,9,17,15,2,10
A157008001/157008003,79,5,10,50,4,6,4
A157008002,80,5,11,50,6,3,5
A157008004,124,32,3,39,39,2,9
A157008005,113,13,8,63,21,3,5
A157008006,101,17,12,48,13,5,6
A157009001,124,36,7,38,33,6,4
A157010001,77,11,8,25,24,3,6
A157010002,115,26,2,31,45,4,7
A157010003,131,19,15,67,14,11,5
A157010004,137,20,20,67,12,9,9
A157011001,83,16,8,37,12,4,6
A157011002,115,15,13,60,15,5,7
A157011003,85,18,13,23,14,6,11
A157011004,118,23,18,32,30,7,8
A157011005,84,14,21,35,6,4,4
A157011006,143,20,24,77,4,12,6
A157011007,118,26,25,54,5,4,4
A157011008,109,20,15,53,13,6,2
A157011009,86,10,15,45,9,4,3
A157011010,146,16,20,80,15,7,8
A157011011,109,16,21,50,9,5,8
A157012001,69,16,22,24,6,1,0
A157012002,77,17,18,27,8,5,2
A157013001,90,28,21,20,14,4,3
A157014001,63,16,13,16,7,6,5
A157014002,95,28,32,21,6,3,5
A157014003,68,30,12,15,6,2,3
A157014004,43,15,9,10,6,3,0
A157014005,49,12,11,21,4,1,0
A157014006,36,4,12,17,2,0,1
A157014007,72,17,24,22,5,2,2
A157014008,72,19,15,25,5,6,2
A157015001,75,12,16,34,5,2,6
A157015002,108,15,22,55,9,0,7
A157015003,81,16,15,35,10,2,3
A157015004,70,10,14,35,6,2,3
A157015005,75,23,13,26,10,1,2
A157015006,46,12,10,17,3,2,2
A157015007,74,19,22,20,4,7,2
A157015008,57,20,7,24,3,2,1
A157015009,97,28,19,43,3,2,2
A157015010,85,28,15,35,4,2,1
A157015011,47,16,7,13,7,2,2
A157015012,57,15,11,16,10,2,3
A157016001,67,18,13,23,6,4,3
A157016002,53,16,9,14,5,4,5
A157016003,105,26,22,35,13,4,5
A157016004,51,15,6,21,3,2,4
A157016005,46,20,8,12,3,3,0
A157016006,94,22,18,35,11,7,1
A157016007,70,15,15,25,10,3,2
A157016008,76,16,17,32,5,5,1
A157016009,74,18,16,28,5,5,2
A157016010,127,30,27,49,9,4,8
A157016011,69,7,23,28,6,3,2
A157016012,78,11,22,31,10,2,2
A157016013/157016014,69,13,14,34,6,1,1
A157016015,120,23,39,46,5,3,4
A157016016,112,21,28,44,9,4,6
A157016017,103,25,15,45,14,2,2
A157016018,96,17,19,43,8,3,6
A157016019,84,23,12,37,9,3,0
A157016020,99,18,29,47,2,2,1
A157016021,122,32,14,63,6,5,2
A157016022,64,22,16,18,6,1,1
A157017001,102,20,24,38,10,7,3
A157017002,118,18,19,50,18,7,6
A157017003,69,17,19,26,4,0,3
A157018001,66,14,6,36,7,2,1
A157018002,87,23,17,30,11,2,4
A157019001,57,20,12,22,0,2,1
A157019002,93,27,22,27,6,8,3
A157020001,57,10,14,25,4,3,1
A157020002,69,19,12,31,5,1,1
A157020003,66,15,18,22,6,4,1
A157020004,73,28,17,20,5,3,0
A157021001,84,15,11,40,12,5,1
A157021002,93,25,17,36,10,3,2
A157021003,86,31,19,29,4,2,1
A157021004,76,28,17,21,7,2,1
A157021005,83,21,19,27,7,4,5
A157021006,78,17,19,26,7,5,4
A157021007,134,29,35,53,11,3,3
A157021008,108,15,31,43,11,4,4
A157021009,78,17,18,29,5,4,5
A157021010,73,14,10,24,20,3,2
A157021011,76,16,16,30,11,1,2
A157021012,123,27,21,49,17,3,6
A157021013,70,16,18,25,6,5,0
A157021014,76,20,17,24,9,3,3
A157021015,87,10,23,38,8,3,5
A157021016,72,13,15,26,13,3,2
A157021017/157021018,114,31,25,35,17,5,1
A157021019,90,27,19,24,14,4,2
A157022001,110,41,12,28,16,9,4
A157022002,72,24,12,17,10,7,2
A157022003,91,59,14,2,5,10,1
A157022004,62,44,7,5,3,3,0
A157023001,57,21,6,13,10,4,3
A157023002,98,13,8,38,24,8,7
A157024001/157024004,67,27,3,16,12,8,1
A157024002/157024003,73,33,8,13,8,8,3
A157025001,92,42,20,13,13,3,1
A157025002,66,31,8,10,13,3,1
A157025003,108,56,17,13,9,11,2
A157025004,79,35,10,11,14,5,4
A157025005,77,27,23,16,6,1,4
A157025006,60,14,15,18,11,1,1
A157025007,67,36,15,10,2,3,1
A157025008,80,40,11,13,10,1,5
A157025009,120,44,24,27,12,9,4
A157025010,83,17,21,34,6,3,2
A157025011,82,4,14,45,10,7,2
A157025012,83,17,11,47,5,1,2
A157025013,64,16,17,18,10,3,0
A157025014,62,17,12,24,8,1,0
A157026001,62,13,17,23,4,3,2
A157026002,47,11,7,22,4,2,1
A157027001,44,14,9,17,0,4,0
A157027002,47,14,10,11,7,4,1
A157028001,81,12,22,35,8,2,2
A157028002,77,26,14,28,6,2,1
A157029001,81,23,17,28,7,2,4
A157030001,68,22,14,24,4,4,0
A157030002,75,22,16,24,8,3,2
A157031001,61,16,14,23,3,3,2
A157031002,96,25,23,34,8,2,4
A157031003,54,9,10,26,6,1,2
A157032001,84,19,16,36,8,3,2
A157033001,66,20,12,29,1,2,2
A157033002,74,14,14,37,5,4,0
A157033003,52,11,10,19,7,2,3
A157033004,67,16,11,33,5,1,1
A157034001/157034002,107,40,15,29,13,3,7
A157035001,103,15,31,43,8,2,4
A157035002,74,21,14,28,5,4,2
A157035003,91,35,20,21,8,5,2
A157035004,90,26,13,26,14,7,4
A157035005,92,13,15,45,10,3,6
A157036001,40,23,4,12,1,0,0
A157036002,84,45,12,12,7,7,1
A157036003/157036009,97,35,20,27,7,5,3
A157036004,57,16,18,16,5,0,2
A157036005,52,14,14,17,4,2,1
A157036006,76,38,10,13,14,0,1
A157036007,78,29,21,14,6,5,3
A157036008,54,14,15,12,8,3,2
A157037001,62,21,9,21,3,3,5
A157038001,58,16,14,20,3,3,2
A157038002,66,23,9,19,7,7,1
A157038003,68,16,20,26,1,1,4
A157038004,79,18,19,34,4,1,3
A157039001,110,22,35,39,9,3,2
A157039002,60,17,5,24,5,8,1
A157039003,63,20,18,18,3,1,3
A157039004,104,35,21,31,4,9,4
A157039005,50,14,6,16,10,2,2
A157040001,102,7,12,53,9,14,7
A157041002/157041004/157041003/157041001/157129002/157129001,86,25,11,34,7,6,3
A157042001,86,27,7,31,5,10,6
A157042002,67,27,9,9,10,9,3
A157043001,84,25,16,19,5,11,8
A157043002,42,14,11,8,4,5,0
A157044001,57,29,9,8,6,3,2
A157044002,100,21,19,50,6,1,3
A157045001,103,19,21,43,12,2,6
A157045002,69,24,15,22,4,1,3
A157046001,103,30,20,38,6,6,3
A157046002,65,15,13,28,5,3,1
A157047001,58,13,15,18,8,2,2
A157047002,81,21,21,26,8,2,3
A157047003,108,25,16,60,4,1,2
A157047004,100,20,22,40,12,1,5
A157048001,56,17,7,21,10,1,0
A157048002,46,17,9,11,4,2,3
A157048003,84,29,15,30,6,1,3
A157048004,43,16,11,11,0,2,3
A157048005,69,11,17,23,12,2,4
A157048006,63,18,12,22,6,2,3
A157048007,65,17,16,17,8,2,5
A157048008,77,15,19,34,6,2,1
A157048009,62,15,16,18,4,6,3
A157048010,79,13,17,33,6,4,6
A157048011,56,20,8,20,4,4,0
A157048012,77,21,16,30,4,5,1
A157048013,75,13,14,37,7,3,1
A157048014,88,33,14,31,6,3,1
A157048015,69,11,12,32,8,3,3
A157048016,91,21,22,35,10,1,2
A157048017,83,20,23,26,8,3,3
A157048018,70,32,10,15,6,7,0
A157048019,93,18,24,38,7,4,2
A157048020,119,34,20,33,20,8,4
A157048021,71,14,25,16,5,9,2
A157048022,107,31,18,29,20,5,4
A157048023,120,38,19,48,9,3,3
A157048024,53,15,5,24,4,2,3
A157048025,56,16,12,21,5,1,1
A157048026,64,17,16,21,6,3,1
A157048027,56,11,12,26,4,2,1
A157048028,97,17,20,42,11,4,3
A157048029,125,30,27,48,11,6,3
A157048030,101,22,17,45,7,7,3
A157049001,118,11,29,60,9,6,3
A157049002,137,16,37,72,8,1,3
A157049003,33,7,7,10,5,4,0
A157049004,47,14,12,19,2,0,0
A157049005,61,14,14,27,2,2,2
A157049006,54,20,10,18,2,2,2
A157049007,72,16,12,29,8,2,5
A157049008,76,17,13,31,6,5,4
A157049009,76,26,15,27,3,5,0
A157049010,78,27,12,25,7,3,4
A157049011,58,14,16,19,3,2,4
A157049012,78,18,19,30,6,3,2
A157049013,63,11,13,31,6,2,0
A157049014,71,19,22,20,6,4,0
A157049015,76,19,18,32,3,4,0
A157049016,82,14,12,43,9,3,1
A157049017,79,23,12,29,7,4,4
A157049018,81,13,26,33,7,0,2
A157049019,89,10,27,38,9,2,3
A157049020,109,29,23,38,10,2,7
A157049021,98,13,19,48,11,4,3
A157049022,71,13,5,29,23,1,0
A157049023,56,25,16,8,3,3,1
A157049024,114,24,18,61,10,0,1
A157049025,106,33,29,27,9,8,0
A157049026,96,16,17,40,10,8,5
A157049027,97,21,27,34,6,7,2
A157049028,70,19,10,32,7,1,1
A157050001,72,14,14,39,4,1,0
A157051001,109,37,12,37,16,4,3
A157051002,89,27,22,15,14,9,2
A157051003,98,27,21,41,2,5,2
A157051004,107,15,29,55,4,3,1
A157051005,88,12,21,37,10,4,4
A157051006,76,13,15,31,7,7,3
A157051007,98,20,26,28,10,12,2
A157051008,92,20,11,32,18,10,1
A157051009,86,24,16,24,20,1,1
A157051010,78,11,18,31,8,5,5
A157051011,105,32,13,28,23,6,3
A157051012,71,29,7,16,16,2,1
A157051013,72,13,12,35,8,3,1
A157051014,104,34,24,33,10,2,1
A157051015,68,23,10,25,6,2,2
A157051016,103,31,13,29,18,9,3
A157051017,115,25,13,54,12,8,3
A157051018,83,12,24,39,6,1,1
A157052001,122,31,22,45,11,8,5
A157052002,66,40,7,7,1,8,3
A157053001,49,19,9,8,4,6,3
A157053002,70,45,3,4,3,14,1
A157053003,92,22,20,30,14,6,0
A157054001,56,22,17,9,7,1,0
A157055001,81,39,7,18,10,5,2
A157055002,103,47,15,22,9,9,1
A157055003,90,48,10,16,5,9,2
A157056001,80,56,8,4,5,6,1
A157056002,102,45,16,20,10,7,4
A157056003,129,36,25,34,23,6,5
A157057001,106,31,25,29,12,5,4
A157057002,108,53,10,22,11,9,3
A157057003,91,55,14,10,4,5,3
A157057004,115,51,17,12,14,20,1
A157058001,104,22,34,36,5,3,4
A157058002,91,33,21,18,8,9,2
A157058003,72,20,14,13,13,11,1
A157059001,78,26,12,17,9,8,6
A157060001/157060002,93,27,23,16,14,10,3
A157060003,111,32,12,33,14,13,7
A157060004,97,27,13,30,16,8,3
A157060005,106,32,17,29,18,6,4
A157061001,101,47,24,14,12,3,1
A157061002,89,39,16,10,11,8,5
A157062001,71,27,13,12,12,4,3
A157063001,68,22,12,14,14,3,3
A157063002,79,19,7,20,14,18,1
A157063003/157063004/157063005,77,25,13,25,7,4,3
A157064001,81,19,15,36,9,0,2
A157064002,107,23,29,29,13,8,5
A157065001,89,19,17,39,8,2,4
A157065002,138,39,38,37,14,9,1
A157065003,106,22,24,42,10,2,6
A157065004,119,22,16,58,12,7,4
A157065005,91,17,16,31,11,9,7
A157066001,80,15,15,38,6,4,2
A157066002,99,41,11,15,26,2,4
A157066003,118,37,25,29,13,11,3
A157066004,68,48,7,9,1,3,0
A157066005,94,39,15,23,6,5,6
A157067001,63,18,10,18,13,0,4
A157067002,74,19,15,21,13,5,1
A157068001,65,21,19,15,9,0,1
A157068002,59,27,10,5,7,10,0
A157068003,67,13,16,19,13,3,3
A157069001,80,28,15,21,9,6,1
A157069002,108,21,28,48,7,1,3
A157069003,87,15,20,38,8,4,2
A157069004,87,18,21,38,3,3,4
A157069005,125,26,17,68,8,5,1
A157069006,85,16,20,39,2,4,4
A157070001,61,11,19,16,8,5,2
A157070002,68,11,19,24,7,3,4
A157071001,106,21,23,46,6,4,6
A157072001/157072005,111,28,18,47,10,3,5
A157072002,69,17,27,17,3,2,3
A157072003,54,22,12,14,2,3,1
A157072004,70,26,17,18,5,1,3
A157073001,67,19,14,23,4,5,2
A157073002,102,32,25,29,6,7,3
A157074001/157074002,60,13,16,20,4,2,5
A157074003/157074005/157074006,63,14,11,29,6,2,1
A157074004,67,12,19,22,7,3,4
A157074007,56,9,8,31,3,2,3
A157074008,58,14,22,12,6,3,1
A157075001,116,31,36,36,6,7,0
A157076001,83,19,18,25,12,5,4
A157076002,50,12,15,14,6,1,2
A157077001/157077002,61,23,13,14,4,3,4
A157078001,83,25,20,16,14,4,4
A157078002,80,17,24,30,6,3,0
A157079001,75,14,19,31,5,5,1
A157079002,65,13,18,20,7,4,3
A157080001,67,23,17,23,2,1,1
A157081001,60,20,15,17,6,1,1
A157081002,92,17,22,39,10,0,4
A157081003,110,21,23,48,10,3,5
A157082001/157136001,91,24,17,36,8,3,3
A157083001,104,25,21,46,8,3,1
A157084001,83,16,19,40,3,2,3
A157085001,127,52,24,21,19,7,4
A157085002,66,21,14,16,10,5,0
A157085003,50,18,12,16,4,0,0
A157085004,50,10,17,18,2,3,0
A157086001,73,13,19,34,2,2,3
A157086002,65,12,19,26,5,3,0
A157086003,81,26,19,25,7,0,4
A157086004,56,24,9,11,9,3,0
A157087001,59,17,15,16,7,1,3
A157087002,77,25,20,25,2,3,2
A157087003,60,17,14,23,5,1,0
A157087004,59,11,11,21,11,3,2
A157087005,52,17,9,20,4,1,1
A157088001,59,16,5,30,4,3,1
A157088002,68,14,19,25,6,1,3
A157088003,82,18,15,37,4,7,1
A157088004,78,18,16,36,7,0,1
A157088005,54,16,13,13,7,3,2
A157088006,69,13,19,25,7,4,1
A157089001,89,17,17,39,8,3,5
A157089002,86,31,10,29,8,2,6
A157090001,69,23,14,21,4,4,3
A157090002,64,17,16,23,3,0,5
A157090003,71,8,17,33,8,3,2
A157090004,71,13,13,35,4,5,1
A157091001,46,20,8,13,4,1,0
A157092001,80,29,21,20,7,1,2
A157093001,72,20,11,22,7,9,3
A157094001,40,16,7,8,7,1,1
A157094002,62,29,14,11,1,4,3
A157094003,34,9,8,7,2,3,5
A157095001,44,16,9,9,4,4,2
A157096001,54,19,16,13,3,1,2
A157096002,72,22,14,15,10,4,7
A157096003,77,19,16,28,7,5,2
A157096004,50,16,13,16,4,0,1
A157096005,39,10,6,17,5,1,0
A157097001,112,25,16,51,13,5,2
A157097002/157097009,77,19,17,33,4,3,1
A157097003,84,20,16,34,9,2,3
A157097004,87,18,18,36,8,4,3
A157097005,81,22,18,27,6,5,3
A157097006,62,15,16,19,8,1,3
A157097007,58,18,9,22,2,4,3
A157097008,61,19,11,19,4,3,5
A157098001,40,16,9,9,2,3,1
A157098002,92,23,17,32,11,5,4
A157099001,52,9,13,18,7,4,1
A157099002,69,14,14,29,4,5,3
A157099003,62,21,9,18,8,3,3
A157099004,70,16,15,30,4,4,1
A157100001,71,18,17,27,3,2,4
A157100002,67,22,16,21,5,1,2
A157101001,65,9,22,23,5,4,2
A157101002,47,14,9,15,4,2,3
A157101003,63,17,14,24,5,2,1
A157101004,65,18,8,25,9,3,2
A157102001/157102008,76,14,19,30,8,3,2
A157102002,71,14,14,31,8,1,3
A157102003,81,22,20,33,3,2,1
A157102004,64,19,9,25,6,3,2
A157102005,62,18,9,29,3,1,2
A157102006,57,10,11,24,8,4,0
A157102007/157102009,84,37,23,11,8,4,1
A157103001,94,40,12,29,5,7,1
A157103002,60,14,19,19,5,1,2
A157103003,58,14,21,18,3,2,0
A157103004,69,7,21,31,4,4,2
A157104001,84,18,18,31,8,6,3
A157104002,59,21,15,16,6,1,0
A157104003,62,14,11,25,3,4,5
A157104004,61,20,10,23,4,3,1
A157105001,68,12,12,35,4,2,3
A157105002,87,23,21,33,6,1,3
A157105003,95,30,15,36,9,2,3
A157105004,44,9,7,15,9,3,1
A157105005,102,33,21,32,9,6,1
A157105006,112,30,29,36,8,7,2
A157105007,76,20,16,29,3,4,4
A157105008,45,22,6,10,1,2,4
A157105009,71,29,10,21,8,1,2
A157106001,84,30,14,24,13,2,1
A157106002,88,19,23,36,5,1,4
A157106003,57,23,6,14,13,1,0
A157107001,62,20,12,20,4,4,2
A157107002,68,17,12,24,8,3,4
A157107003,56,15,14,18,6,0,3
A157107004,59,14,19,18,5,2,1
A157108001,65,11,19,28,3,2,2
A157108002,42,10,4,18,5,3,2
A157108003,76,24,11,23,12,4,2
A157108004,59,15,13,19,6,6,0
A157108005,58,20,11,15,10,1,1
A157108006,82,16,14,42,4,2,4
A157109001,86,15,27,28,7,4,5
A157109002,75,17,14,38,3,2,1
A157109003,69,25,10,24,6,1,3
A157109004/157109005,59,15,9,21,5,4,5
A157110001/157110002,53,8,11,21,9,0,4
A157110003,91,16,21,40,7,3,4
A157111001,110,11,21,63,7,4,4
A157111002,86,16,20,34,10,2,4
A157111003,91,17,31,31,8,3,1
A157111004,108,31,24,33,13,4,3
A157112001,62,14,11,27,3,2,5
A157112002,60,12,14,23,5,4,2
A157112003,101,16,15,53,11,2,4
A157113001,75,13,16,36,6,2,2
A157113002,72,7,16,34,9,5,1
A157113003,72,19,19,26,6,2,0
A157114001,72,13,15,38,3,2,1
A157115001,69,8,18,34,6,1,2
A157115002,62,20,12,23,5,1,1
A157116001,60,17,12,20,6,2,3
