ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00004288,220,215,0,0,5,0,0,0,0,0,0,0,0,215,0,5,0,0
N00004289,220,216,0,0,0,0,0,4,0,0,0,0,0,216,0,4,0,0
N00004290,583,581,0,1,0,0,0,0,1,0,0,0,0,582,1,0,0,0
N00004291,343,330,0,0,9,0,0,1,0,1,0,1,1,330,1,10,1,1
N00004292,204,193,1,0,0,0,0,2,0,6,0,2,0,193,6,3,2,0
N00004293,236,218,1,0,0,1,0,5,5,6,0,0,0,218,11,7,0,0
N00004294,1013,900,3,0,1,2,0,7,12,42,18,12,16,900,72,13,12,16
N00004295,271,270,0,0,0,0,0,0,1,0,0,0,0,270,1,0,0,0
N00004296,348,348,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0
N00004297,329,325,0,0,0,0,0,0,1,0,0,2,1,325,1,0,2,1
N00004298,391,384,0,1,0,6,0,0,0,0,0,0,0,385,0,6,0,0
N00004299,540,537,0,0,0,0,0,0,0,0,0,1,2,537,0,0,1,2
N00004300,175,175,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0
N00004301,362,360,0,0,0,0,0,0,1,0,0,1,0,360,1,0,1,0
N00004302,430,425,0,0,1,0,0,0,0,0,0,3,1,425,0,1,3,1
N00004303,270,264,0,0,0,0,0,6,0,0,0,0,0,264,0,6,0,0
N00004304,308,305,3,0,0,0,0,0,0,0,0,0,0,305,0,3,0,0
N00004305,253,249,0,0,3,0,0,0,0,0,0,1,0,249,0,3,1,0
N00004306,390,373,0,0,9,0,0,7,0,0,0,1,0,373,0,16,1,0
N00004307,254,241,0,0,12,0,0,0,0,0,0,1,0,241,0,12,1,0
N00004308,262,249,0,0,10,0,0,0,0,0,0,3,0,249,0,10,3,0
N00004309,235,231,0,0,0,0,0,3,0,0,1,0,0,231,1,3,0,0
N00004310,243,242,0,0,0,0,0,0,0,0,0,1,0,242,0,0,1,0
N00004311,215,213,0,0,0,0,0,1,0,0,0,0,1,213,0,1,0,1
N00004312,304,295,0,0,5,0,0,4,0,0,0,0,0,295,0,9,0,0
N00004313,323,313,4,0,1,0,0,5,0,0,0,0,0,313,0,10,0,0
N00004314,616,573,0,1,18,0,0,14,1,2,2,4,1,574,5,32,4,1
N00004315,240,240,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0
N00004316,285,268,0,1,12,0,0,4,0,0,0,0,0,269,0,16,0,0
N00004317,269,258,1,0,3,0,0,3,0,0,2,2,0,258,2,7,2,0
N00004318,256,246,1,0,8,0,0,0,1,0,0,0,0,246,1,9,0,0
N00004319,285,244,1,0,37,0,0,3,0,0,0,0,0,244,0,41,0,0
N00004320,362,350,0,0,3,0,2,4,0,0,0,3,0,350,0,9,3,0
N00004321,650,642,0,0,2,0,0,0,0,0,0,6,0,642,0,2,6,0
N00004322,324,313,0,0,0,1,0,1,0,0,3,6,0,313,3,2,6,0
N00004323,362,357,0,0,1,0,0,0,1,0,1,2,0,357,2,1,2,0
N00004324,247,243,0,1,0,0,0,0,1,0,0,1,1,244,1,0,1,1
N00004325,271,262,0,0,2,0,0,3,0,0,0,4,0,262,0,5,4,0
N00004326,287,273,1,0,1,7,0,2,0,0,0,1,2,273,0,11,1,2
N00004327,274,266,0,0,0,0,0,6,2,0,0,0,0,266,2,6,0,0
N00004328,290,281,0,0,0,5,0,1,0,0,2,1,0,281,2,6,1,0
N00004329,274,273,0,0,0,0,0,0,0,0,0,1,0,273,0,0,1,0
N00004330,290,284,5,0,0,0,0,0,0,0,0,1,0,284,0,5,1,0
N00004331,299,296,3,0,0,0,0,0,0,0,0,0,0,296,0,3,0,0
N00004332,331,331,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0
N00004333,257,256,0,0,0,0,0,0,0,0,0,1,0,256,0,0,1,0
N00004334,231,231,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
N00004335,220,220,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0
N00004336,318,308,1,0,0,6,0,0,1,0,0,1,1,308,1,7,1,1
N00004337,249,243,1,0,0,0,0,2,0,0,0,3,0,243,0,3,3,0
