ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00089211,71,57,0,0,2,0,0,2,2,7,1,57,7,6,0,1
S00089212,106,94,0,2,6,1,0,2,0,1,0,94,1,9,2,0
S00089213,68,60,0,1,6,0,0,0,0,1,0,60,1,6,1,0
S00089214,61,60,0,0,0,0,0,0,1,0,0,60,0,1,0,0
S00089215,67,48,0,0,5,4,0,0,5,3,2,48,3,14,0,2
S00089216,97,80,0,3,2,2,0,2,1,6,1,80,6,7,3,1
S00089217,79,56,0,1,10,0,0,1,1,8,2,56,8,12,1,2
S00089218,126,111,0,1,4,0,0,0,1,8,1,111,8,5,1,1
S00089219,84,76,0,0,6,0,0,1,0,1,0,76,1,7,0,0
S00089220,60,49,0,0,4,2,0,2,0,3,0,49,3,8,0,0
S00089221,146,125,0,4,8,0,0,4,4,1,0,125,1,16,4,0
S00089222,89,76,0,0,4,0,0,0,2,7,0,76,7,6,0,0
S00089223,70,64,0,0,0,0,0,4,1,1,0,64,1,5,0,0
S00089224,191,176,0,0,4,0,0,1,4,3,3,176,3,9,0,3
S00089225,58,47,0,1,3,0,0,1,0,5,1,47,5,4,1,1
S00089226,57,51,0,0,2,0,0,0,1,3,0,51,3,3,0,0
S00089227,128,125,0,0,0,0,0,0,0,3,0,125,3,0,0,0
S00089228,95,90,0,0,0,0,0,0,1,2,2,90,2,1,0,2
S00089229,97,89,0,2,4,0,0,0,0,2,0,89,2,4,2,0
S00089230,100,97,0,0,0,1,0,0,1,1,0,97,1,2,0,0
S00089231,87,72,0,0,11,0,3,0,0,1,0,72,1,14,0,0
S00089232,93,84,0,1,0,0,0,2,6,0,0,84,0,8,1,0
S00089233,80,78,0,2,0,0,0,0,0,0,0,78,0,0,2,0
S00089234,97,95,0,1,0,0,0,0,1,0,0,95,0,1,1,0
S00089235,104,90,0,1,5,1,0,2,1,0,4,90,0,9,1,4
S00089236,81,73,0,0,3,0,0,1,4,0,0,73,0,8,0,0
S00089237,117,113,0,2,0,0,0,1,0,0,1,113,0,1,2,1
S00089238,135,133,0,0,2,0,0,0,0,0,0,133,0,2,0,0
S00089239,98,96,0,1,0,0,0,0,1,0,0,96,0,1,1,0
S00089240,179,177,1,1,0,0,0,0,0,0,0,178,0,0,1,0
S00089241,65,64,0,0,0,0,0,0,0,1,0,64,1,0,0,0
S00089242,123,121,0,0,0,0,0,0,0,1,1,121,1,0,0,1
S00089243,115,114,0,0,0,0,0,0,0,0,1,114,0,0,0,1
S00089244,117,116,0,0,0,0,0,0,0,1,0,116,1,0,0,0
S00089245,84,83,1,0,0,0,0,0,0,0,0,84,0,0,0,0
S00089246,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00089247,166,153,0,2,0,4,0,0,1,6,0,153,6,5,2,0
S00089248,205,185,0,1,2,0,0,12,4,1,0,185,1,18,1,0
S00089249,105,102,0,0,0,0,0,0,1,1,1,102,1,1,0,1
S00089250,88,85,0,0,0,0,0,0,2,0,1,85,0,2,0,1
S00089251,106,104,0,0,2,0,0,0,0,0,0,104,0,2,0,0
S00089252,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00089253,129,125,0,0,4,0,0,0,0,0,0,125,0,4,0,0
S00089254,137,123,0,2,1,0,3,2,4,0,2,123,0,10,2,2
S00089255,119,106,0,1,8,0,0,0,3,0,1,106,0,11,1,1
S00089256,109,105,0,0,4,0,0,0,0,0,0,105,0,4,0,0
S00089257,97,95,0,0,1,0,0,0,0,1,0,95,1,1,0,0
S00089258,100,90,0,0,0,0,0,3,3,4,0,90,4,6,0,0
S00089259,84,74,3,0,3,0,0,3,0,1,0,77,1,6,0,0
S00089260,136,134,0,0,0,1,0,0,1,0,0,134,0,2,0,0
S00089261,158,153,0,1,3,0,0,1,0,0,0,153,0,4,1,0
S00089262,108,98,0,1,2,0,0,2,2,3,0,98,3,6,1,0
S00089263,92,83,0,0,2,0,0,0,4,3,0,83,3,6,0,0
S00089264,139,120,0,2,4,5,0,2,1,5,0,120,5,12,2,0
S00089265,84,80,0,2,1,0,0,0,0,0,1,80,0,1,2,1
S00089266,100,91,1,0,0,3,0,3,0,2,0,92,2,6,0,0
S00089267,79,75,0,0,0,0,0,0,0,4,0,75,4,0,0,0
S00089268,113,90,0,0,6,0,0,1,5,10,1,90,10,12,0,1
S00089269,101,96,0,0,3,0,0,1,0,1,0,96,1,4,0,0
S00089270,120,116,0,0,1,0,0,0,0,3,0,116,3,1,0,0
S00089271,90,85,0,4,1,0,0,0,0,0,0,85,0,1,4,0
S00089272,69,67,0,1,0,0,0,0,0,1,0,67,1,0,1,0
S00089273,101,91,0,0,1,0,0,0,0,8,1,91,8,1,0,1
S00089274,129,119,0,2,4,0,0,2,1,0,1,119,0,7,2,1
S00089275,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00089276,59,48,0,1,0,0,1,1,2,6,0,48,6,4,1,0
S00089277,177,176,0,0,0,0,0,0,1,0,0,176,0,1,0,0
S00089278,66,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0
S00089279,67,63,0,0,0,0,0,0,0,4,0,63,4,0,0,0
S00089280,59,54,4,1,0,0,0,0,0,0,0,58,0,0,1,0
S00089281,75,68,0,0,0,0,0,4,0,3,0,68,3,4,0,0
S00089282,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00089283,54,51,0,0,1,0,0,1,0,1,0,51,1,2,0,0
S00089284,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00089285,128,118,0,0,0,0,0,0,7,3,0,118,3,7,0,0
S00089286,106,87,0,0,4,1,3,3,0,8,0,87,8,11,0,0
S00089287,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00089288,151,122,0,2,10,1,0,5,4,7,0,122,7,20,2,0
S00089289,124,118,0,2,0,0,0,0,0,4,0,118,4,0,2,0
S00089290,69,64,0,4,0,0,0,0,0,1,0,64,1,0,4,0
S00089291,99,90,0,0,0,0,0,3,0,6,0,90,6,3,0,0
S00089292,90,87,0,0,2,0,0,0,0,1,0,87,1,2,0,0
S00089293,153,135,0,0,4,0,0,0,4,10,0,135,10,8,0,0
S00089294,148,105,0,0,1,0,0,9,7,26,0,105,26,17,0,0
S00089295,190,185,0,3,0,0,0,0,0,2,0,185,2,0,3,0
S00089296,161,160,0,0,0,0,0,0,1,0,0,160,0,1,0,0
S00089297,93,78,0,1,1,0,0,0,0,13,0,78,13,1,1,0
S00089298,98,95,0,0,0,0,0,0,1,2,0,95,2,1,0,0
S00089299,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00089300,99,90,0,2,0,0,0,2,0,0,5,90,0,2,2,5
S00089301,116,104,0,2,0,0,0,0,0,5,5,104,5,0,2,5
S00089302,104,98,0,0,0,0,0,0,0,6,0,98,6,0,0,0
S00089303,167,140,0,3,2,3,0,4,4,11,0,140,11,13,3,0
S00089304,159,147,0,0,5,0,0,3,4,0,0,147,0,12,0,0
S00089305,71,68,0,0,0,0,0,0,0,3,0,68,3,0,0,0
S00089306,141,136,0,0,0,0,0,0,0,4,1,136,4,0,0,1
S00089307,88,83,0,0,0,3,0,0,2,0,0,83,0,5,0,0
S00089308,77,67,0,0,3,0,0,2,1,4,0,67,4,6,0,0
S00089309,148,136,0,0,2,0,0,3,4,3,0,136,3,9,0,0
S00089310,171,161,0,4,0,0,0,4,0,2,0,161,2,4,4,0
S00089311,101,98,0,0,2,0,0,1,0,0,0,98,0,3,0,0
S00089312,164,153,0,0,7,0,0,4,0,0,0,153,0,11,0,0
S00089313,150,142,2,0,0,0,0,0,0,6,0,144,6,0,0,0
S00089314,125,103,0,1,6,1,0,0,4,10,0,103,10,11,1,0
S00089315,108,106,0,0,0,0,0,1,0,1,0,106,1,1,0,0
S00089316,106,93,0,4,3,4,0,2,0,0,0,93,0,9,4,0
S00089317,94,91,0,0,3,0,0,0,0,0,0,91,0,3,0,0
S00089318,107,84,0,1,7,0,0,3,2,10,0,84,10,12,1,0
S00089319,134,133,0,0,0,0,0,0,0,1,0,133,1,0,0,0
S00089320,125,124,1,0,0,0,0,0,0,0,0,125,0,0,0,0
S00089321,85,81,0,0,4,0,0,0,0,0,0,81,0,4,0,0
S00089322,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00089323,83,81,0,0,0,0,0,0,0,0,2,81,0,0,0,2
S00089324,94,91,0,0,0,0,0,3,0,0,0,91,0,3,0,0
S00089325,102,91,0,0,6,0,0,4,0,1,0,91,1,10,0,0
S00089326,130,123,0,0,2,4,0,0,0,1,0,123,1,6,0,0
S00089327,108,105,0,1,0,0,0,1,1,0,0,105,0,2,1,0
S00089328,111,109,0,0,1,0,0,1,0,0,0,109,0,2,0,0
S00089329,95,94,0,0,0,0,0,1,0,0,0,94,0,1,0,0
S00089330,151,136,0,3,0,0,0,0,5,3,4,136,3,5,3,4
S00089331,168,165,0,2,0,0,0,0,0,1,0,165,1,0,2,0
S00089332,172,172,0,0,0,0,0,0,0,0,0,172,0,0,0,0
S00089333,176,175,1,0,0,0,0,0,0,0,0,176,0,0,0,0
S00089334,150,142,0,0,4,0,0,1,2,0,1,142,0,7,0,1
S00089335,144,139,0,3,0,1,0,0,1,0,0,139,0,2,3,0
S00089336,93,86,0,0,7,0,0,0,0,0,0,86,0,7,0,0
S00089337,57,54,0,0,2,0,0,0,0,1,0,54,1,2,0,0
S00089338,156,151,0,1,4,0,0,0,0,0,0,151,0,4,1,0
S00089339,150,149,0,0,0,0,0,0,1,0,0,149,0,1,0,0
S00089340,125,123,0,1,0,0,0,0,0,1,0,123,1,0,1,0
S00089341,77,75,0,0,0,0,0,0,2,0,0,75,0,2,0,0
S00089342,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00089343,71,56,0,0,8,0,0,0,1,4,2,56,4,9,0,2
S00089344,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00089345,98,89,0,4,1,0,0,1,1,2,0,89,2,3,4,0
S00089346,145,140,1,2,0,0,0,0,0,2,0,141,2,0,2,0
S00089347,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00089348,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00089349,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00089350,123,118,0,0,2,0,0,0,0,3,0,118,3,2,0,0
S00089351,175,154,0,6,7,1,0,3,2,2,0,154,2,13,6,0
S00089352,158,158,0,0,0,0,0,0,0,0,0,158,0,0,0,0
S00089353,111,109,0,0,1,0,0,0,0,1,0,109,1,1,0,0
S00089354,89,86,0,0,0,0,0,0,0,3,0,86,3,0,0,0
S00089355,165,159,0,2,0,4,0,0,0,0,0,159,0,4,2,0
S00089356,61,54,0,1,0,0,0,5,1,0,0,54,0,6,1,0
S00089357,118,114,0,0,0,0,0,1,3,0,0,114,0,4,0,0
S00089358,85,83,0,0,1,0,0,0,0,1,0,83,1,1,0,0
S00089359,129,112,0,0,5,0,6,0,0,0,6,112,0,11,0,6
S00089360,113,96,1,4,8,0,0,0,0,4,0,97,4,8,4,0
S00089361,151,146,0,0,0,0,0,5,0,0,0,146,0,5,0,0
S00089362,134,124,0,0,0,5,0,0,5,0,0,124,0,10,0,0
S00089363,60,54,0,1,2,0,0,0,0,3,0,54,3,2,1,0
S00089364,96,82,0,0,6,0,0,6,0,1,1,82,1,12,0,1
S00089365,132,92,0,0,4,0,0,0,0,32,4,92,32,4,0,4
S00089366,105,88,0,1,4,1,2,1,0,6,2,88,6,8,1,2
S00089367,102,93,0,0,0,1,0,0,0,8,0,93,8,1,0,0
S00089368,58,49,0,0,0,0,0,0,0,7,2,49,7,0,0,2
S00089369,120,80,0,0,6,0,0,9,4,21,0,80,21,19,0,0
S00089370,107,106,0,0,0,1,0,0,0,0,0,106,0,1,0,0
S00089371,123,112,0,3,0,2,0,1,2,3,0,112,3,5,3,0
S00089372,63,58,0,1,0,0,0,0,2,2,0,58,2,2,1,0
S00089373,97,86,0,4,2,0,0,0,1,0,4,86,0,3,4,4
S00089374,97,93,0,1,0,0,0,1,1,1,0,93,1,2,1,0
S00089375,137,135,0,0,2,0,0,0,0,0,0,135,0,2,0,0
S00089376,135,127,0,1,0,1,0,0,0,6,0,127,6,1,1,0
S00089377,82,78,0,0,0,0,0,0,0,4,0,78,4,0,0,0
S00089378,103,97,0,2,0,0,0,3,0,0,1,97,0,3,2,1
S00089379,169,167,0,0,0,0,0,0,1,1,0,167,1,1,0,0
S00089380,156,153,0,0,2,0,1,0,0,0,0,153,0,3,0,0
S00089381,108,101,0,0,0,1,0,1,0,5,0,101,5,2,0,0
S00089382,126,121,0,0,2,0,0,0,0,3,0,121,3,2,0,0
S00089383,108,103,0,1,0,0,0,3,0,0,1,103,0,3,1,1
S00089384,106,104,0,0,0,0,0,2,0,0,0,104,0,2,0,0
S00089385,189,176,0,0,0,3,0,9,0,1,0,176,1,12,0,0
S00089386,208,202,0,0,0,0,1,0,5,0,0,202,0,6,0,0
S00089387,158,156,0,0,0,2,0,0,0,0,0,156,0,2,0,0
S00089388,159,140,0,4,11,1,0,2,1,0,0,140,0,15,4,0
S00089389,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00089390,93,88,0,0,0,1,2,0,1,1,0,88,1,4,0,0
S00089391,101,98,0,0,3,0,0,0,0,0,0,98,0,3,0,0
S00089392,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00089393,86,81,0,1,0,0,0,0,0,4,0,81,4,0,1,0
S00089394,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00089395,111,107,0,0,0,0,0,0,0,4,0,107,4,0,0,0
S00089396,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00089397,101,87,0,0,1,0,4,0,4,5,0,87,5,9,0,0
S00089398,96,92,0,3,0,0,0,0,1,0,0,92,0,1,3,0
S00089399,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00089400,98,85,0,3,0,0,0,2,1,6,1,85,6,3,3,1
S00089401,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00089402,84,80,0,0,0,0,0,3,1,0,0,80,0,4,0,0
S00089403,98,95,0,1,1,0,0,0,0,0,1,95,0,1,1,1
S00089404,95,93,0,0,0,0,0,0,2,0,0,93,0,2,0,0
S00089405,112,109,0,1,0,0,0,0,0,1,1,109,1,0,1,1
S00089406,145,144,0,0,0,0,0,0,0,0,1,144,0,0,0,1
S00089407,128,112,0,3,9,0,0,0,1,1,2,112,1,10,3,2
S00089408,104,85,0,0,11,2,0,2,4,0,0,85,0,19,0,0
S00089409,117,107,0,0,1,0,0,6,2,0,1,107,0,9,0,1
S00089410,121,97,0,4,0,4,0,2,4,6,4,97,6,10,4,4
S00089411,98,89,0,2,0,0,0,0,0,6,1,89,6,0,2,1
S00089412,190,177,0,0,5,0,2,0,1,3,2,177,3,8,0,2
S00089413,188,168,0,3,1,6,0,0,3,7,0,168,7,10,3,0
S00089414,63,60,0,3,0,0,0,0,0,0,0,60,0,0,3,0
S00089415,97,93,0,0,4,0,0,0,0,0,0,93,0,4,0,0
S00089416,151,138,0,3,1,0,0,0,5,4,0,138,4,6,3,0
S00089417,133,128,0,3,1,1,0,0,0,0,0,128,0,2,3,0
S00089418,149,131,0,3,0,0,0,6,1,6,2,131,6,7,3,2
S00089419,118,95,0,3,11,4,0,1,4,0,0,95,0,20,3,0
S00089420,142,133,0,3,3,0,0,1,0,0,2,133,0,4,3,2
S00089421,171,164,0,1,0,0,0,0,0,3,3,164,3,0,1,3
S00089422,88,85,0,1,0,0,0,0,0,2,0,85,2,0,1,0
S00089423,163,157,0,0,3,0,0,1,1,1,0,157,1,5,0,0
S00089424,144,129,0,5,4,0,3,0,2,0,1,129,0,9,5,1
S00089425,183,156,0,3,9,0,0,8,7,0,0,156,0,24,3,0
S00089426,189,183,0,0,0,0,2,3,0,1,0,183,1,5,0,0
S00089427,79,78,0,0,0,0,1,0,0,0,0,78,0,1,0,0
S00089428,83,77,0,2,3,0,0,0,1,0,0,77,0,4,2,0
S00089429,135,128,0,6,0,0,0,0,1,0,0,128,0,1,6,0
S00089430,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00089431,138,130,0,0,1,0,0,0,7,0,0,130,0,8,0,0
S00089432,61,57,0,4,0,0,0,0,0,0,0,57,0,0,4,0
S00089433,74,69,0,0,0,0,0,0,3,1,1,69,1,3,0,1
S00089434,80,78,0,1,0,0,0,0,1,0,0,78,0,1,1,0
S00089435,120,113,0,2,0,0,0,0,1,4,0,113,4,1,2,0
S00089436,117,104,0,2,9,0,0,0,0,2,0,104,2,9,2,0
S00089437,142,136,0,1,0,0,0,0,4,0,1,136,0,4,1,1
S00089438,154,151,0,1,0,0,0,0,0,0,2,151,0,0,1,2
S00089439,112,111,0,0,0,0,0,0,1,0,0,111,0,1,0,0
S00089440,59,54,0,3,1,0,0,0,1,0,0,54,0,2,3,0
S00089441,83,80,1,0,1,0,0,1,0,0,0,81,0,2,0,0
S00089442,106,103,0,2,0,0,0,0,0,0,1,103,0,0,2,1
S00089443,63,61,0,1,0,0,0,0,0,1,0,61,1,0,1,0
S00089444,132,96,0,1,4,1,0,12,0,11,7,96,11,17,1,7
S00089445,145,118,0,0,6,2,0,0,5,14,0,118,14,13,0,0
S00089446,109,94,0,2,2,3,0,0,0,8,0,94,8,5,2,0
S00089447,92,76,0,1,2,0,0,6,3,0,4,76,0,11,1,4
S00089448,104,85,0,2,0,0,4,7,3,2,1,85,2,14,2,1
S00089449,141,115,0,0,4,1,3,10,2,3,3,115,3,20,0,3
S00089450,94,86,0,1,2,0,0,2,1,2,0,86,2,5,1,0
S00089451,91,87,0,1,0,0,0,0,0,3,0,87,3,0,1,0
S00089452,99,89,0,0,7,0,0,0,0,2,1,89,2,7,0,1
S00089453,110,97,0,1,0,0,0,8,1,3,0,97,3,9,1,0
S00089454,76,75,0,0,0,0,0,0,0,1,0,75,1,0,0,0
S00089455,93,78,0,0,5,4,0,4,0,2,0,78,2,13,0,0
S00089456,128,101,0,0,12,0,3,8,3,1,0,101,1,26,0,0
S00089457,85,75,0,0,0,0,0,1,0,6,3,75,6,1,0,3
S00089458,79,65,0,1,3,4,0,0,4,2,0,65,2,11,1,0
S00089459,61,47,0,0,7,0,0,2,0,5,0,47,5,9,0,0
S00089460,84,81,0,0,0,0,1,0,1,0,1,81,0,2,0,1
S00089461,104,95,0,0,2,0,0,0,3,4,0,95,4,5,0,0
S00089462,87,76,0,0,3,2,0,3,0,3,0,76,3,8,0,0
S00089463,132,119,0,1,2,0,0,1,2,4,3,119,4,5,1,3
S00089464,133,120,0,0,4,0,0,0,3,6,0,120,6,7,0,0
S00089465,84,76,0,0,1,0,0,0,0,7,0,76,7,1,0,0
S00089466,98,81,0,1,1,1,2,0,2,10,0,81,10,6,1,0
S00089467,82,71,0,2,0,2,0,0,0,6,1,71,6,2,2,1
S00089468,68,39,0,3,1,0,0,0,0,22,3,39,22,1,3,3
S00089469,114,92,1,2,1,0,0,2,2,7,7,93,7,5,2,7
S00089470,72,59,0,0,2,0,0,3,0,6,2,59,6,5,0,2
S00089471,73,66,0,0,2,0,0,0,1,4,0,66,4,3,0,0
S00089472,83,77,0,1,4,0,0,0,0,0,1,77,0,4,1,1
S00089473,94,89,0,0,2,0,0,2,0,0,1,89,0,4,0,1
S00089474,129,99,0,1,7,0,0,1,5,8,8,99,8,13,1,8
S00089475,70,63,0,1,3,1,0,0,2,0,0,63,0,6,1,0
S00089476,59,52,0,2,2,0,0,1,2,0,0,52,0,5,2,0
S00089477,104,87,0,0,5,0,0,1,3,7,1,87,7,9,0,1
S00089478,100,85,0,0,2,0,1,8,3,1,0,85,1,14,0,0
S00089479,71,57,0,0,2,8,0,0,0,4,0,57,4,10,0,0
S00089480,68,57,0,0,0,1,0,2,2,3,3,57,3,5,0,3
S00089481,123,108,1,2,1,0,0,0,0,7,4,109,7,1,2,4
S00089482,72,67,0,1,0,1,1,1,1,0,0,67,0,4,1,0
S00089483,87,75,0,0,1,1,0,2,2,5,1,75,5,6,0,1
S00089484,109,97,0,1,1,0,0,0,2,6,2,97,6,3,1,2
S00089485,68,49,0,1,0,0,0,5,2,10,1,49,10,7,1,1
S00089486,101,94,0,0,2,0,0,1,1,0,3,94,0,4,0,3
S00089487,80,73,0,1,2,3,0,0,0,1,0,73,1,5,1,0
S00089488,122,110,0,3,3,0,0,3,1,1,1,110,1,7,3,1
S00089489,131,102,0,1,4,0,0,8,1,11,4,102,11,13,1,4
S00089490,250,224,1,2,6,1,0,4,5,5,2,225,5,16,2,2
S00089491,109,100,0,0,3,2,0,0,0,3,1,100,3,5,0,1
S00089492,71,67,0,0,0,0,0,0,2,2,0,67,2,2,0,0
S00089493,74,71,0,0,0,0,0,0,0,2,1,71,2,0,0,1
S00089494,74,69,1,2,0,0,0,0,0,1,1,70,1,0,2,1
S00089495,69,49,0,0,1,0,0,1,0,7,11,49,7,2,0,11
S00089496,68,59,1,0,0,2,0,0,2,2,2,60,2,4,0,2
S00089497,213,176,0,4,5,3,1,11,2,9,2,176,9,22,4,2
S00089498,124,106,0,3,7,1,0,0,5,1,1,106,1,13,3,1
S00089499,71,70,0,0,0,0,0,1,0,0,0,70,0,1,0,0
S00089500,91,82,0,0,5,0,0,1,0,2,1,82,2,6,0,1
S00089501,146,134,0,2,0,1,0,0,0,9,0,134,9,1,2,0
S00089502,135,133,0,0,0,0,0,1,0,1,0,133,1,1,0,0
S00089503,62,61,0,0,0,0,0,1,0,0,0,61,0,1,0,0
S00089504,59,57,0,1,0,0,0,0,1,0,0,57,0,1,1,0
S00089505,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00089506,88,78,0,0,0,6,0,0,0,4,0,78,4,6,0,0
S00089507,93,80,0,5,1,3,0,3,0,1,0,80,1,7,5,0
S00089508,107,92,2,0,1,2,1,3,5,1,0,94,1,12,0,0
S00089509,51,50,0,0,0,0,0,1,0,0,0,50,0,1,0,0
S00089510,128,121,1,0,0,6,0,0,0,0,0,122,0,6,0,0
S00089511,88,72,2,0,0,6,0,4,1,2,1,74,2,11,0,1
S00089512,58,50,0,0,0,0,0,0,4,4,0,50,4,4,0,0
S00089513,126,108,0,0,1,0,3,8,0,6,0,108,6,12,0,0
S00089514,103,91,0,1,0,0,0,0,0,6,5,91,6,0,1,5
S00089515,268,208,2,0,4,2,5,3,6,35,3,210,35,20,0,3
S00089516,107,87,0,5,2,1,0,3,5,1,3,87,1,11,5,3
S00089517,73,66,0,0,0,1,0,3,0,3,0,66,3,4,0,0
S00089518,171,164,2,0,0,0,2,0,0,3,0,166,3,2,0,0
S00089519,118,116,0,0,0,1,0,0,0,1,0,116,1,1,0,0
S00089520,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00089521,131,124,0,1,5,0,0,1,0,0,0,124,0,6,1,0
S00089522,116,111,1,0,1,0,0,2,0,1,0,112,1,3,0,0
S00089523,101,94,0,0,0,0,0,3,3,1,0,94,1,6,0,0
S00089524,99,95,0,0,4,0,0,0,0,0,0,95,0,4,0,0
S00089525,78,77,1,0,0,0,0,0,0,0,0,78,0,0,0,0
S00089526,109,103,0,0,0,0,0,1,0,5,0,103,5,1,0,0
S00089527,107,106,0,0,0,1,0,0,0,0,0,106,0,1,0,0
S00089528,91,86,0,1,0,0,0,0,0,3,1,86,3,0,1,1
S00089529,118,99,0,3,4,0,0,0,8,4,0,99,4,12,3,0
S00089530,67,57,0,1,2,0,0,0,3,0,4,57,0,5,1,4
S00089531,82,76,0,1,3,0,0,0,0,0,2,76,0,3,1,2
S00089532,110,104,0,1,3,0,0,0,0,1,1,104,1,3,1,1
S00089533,79,67,0,1,3,0,0,0,1,6,1,67,6,4,1,1
S00089534,120,111,1,0,3,0,0,0,5,0,0,112,0,8,0,0
S00089535,86,67,0,0,6,0,3,0,0,10,0,67,10,9,0,0
S00089536,114,108,1,0,0,0,0,1,0,4,0,109,4,1,0,0
S00089537,76,75,0,1,0,0,0,0,0,0,0,75,0,0,1,0
S00089538,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00089539,79,75,1,0,3,0,0,0,0,0,0,76,0,3,0,0
S00089540,97,96,0,1,0,0,0,0,0,0,0,96,0,0,1,0
S00089541,96,84,0,0,0,0,0,4,0,5,3,84,5,4,0,3
S00089542,124,112,0,2,1,0,0,0,0,8,1,112,8,1,2,1
S00089543,80,76,0,1,0,0,0,0,3,0,0,76,0,3,1,0
S00089544,102,90,0,0,5,0,0,0,2,5,0,90,5,7,0,0
S00089545,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00089546,107,99,0,1,0,0,3,0,4,0,0,99,0,7,1,0
S00089547,143,137,0,0,0,0,0,0,5,1,0,137,1,5,0,0
S00089548,161,141,0,1,1,2,3,5,2,6,0,141,6,13,1,0
S00089549,98,87,0,3,0,0,0,1,0,3,4,87,3,1,3,4
S00089550,101,96,0,0,2,0,1,2,0,0,0,96,0,5,0,0
S00089551,76,74,2,0,0,0,0,0,0,0,0,76,0,0,0,0
S00089552,77,51,0,0,3,0,0,0,2,19,2,51,19,5,0,2
S00089553,101,99,0,0,1,0,0,1,0,0,0,99,0,2,0,0
S00089554,69,64,0,0,0,0,0,2,0,3,0,64,3,2,0,0
S00089555,141,127,0,0,4,0,0,2,5,3,0,127,3,11,0,0
S00089556,80,67,0,4,1,0,0,0,1,3,4,67,3,2,4,4
S00089557,138,117,0,1,1,0,0,0,11,8,0,117,8,12,1,0
S00089558,125,115,0,1,0,0,0,0,0,5,4,115,5,0,1,4
S00089559,154,143,0,0,0,0,0,0,1,10,0,143,10,1,0,0
S00089560,78,75,0,0,1,0,0,0,1,1,0,75,1,2,0,0
S00089561,101,89,0,1,0,1,0,3,0,3,4,89,3,4,1,4
S00089562,111,98,1,0,2,0,0,2,0,5,3,99,5,4,0,3
S00089563,76,69,0,0,1,0,0,2,0,4,0,69,4,3,0,0
S00089564,98,85,0,1,0,0,0,0,0,2,10,85,2,0,1,10
S00089565,147,137,0,0,1,2,0,1,1,4,1,137,4,5,0,1
S00089566,140,124,0,2,4,1,0,4,2,3,0,124,3,11,2,0
S00089567,174,164,0,0,0,1,0,0,9,0,0,164,0,10,0,0
S00089568,177,153,0,6,4,1,0,0,1,10,2,153,10,6,6,2
S00089569,111,108,1,0,0,2,0,0,0,0,0,109,0,2,0,0
S00089570,137,119,0,5,0,0,0,1,0,12,0,119,12,1,5,0
S00089571,150,126,0,2,2,0,5,7,3,5,0,126,5,17,2,0
S00089572,76,75,1,0,0,0,0,0,0,0,0,76,0,0,0,0
S00089573,103,95,0,0,0,0,0,1,0,7,0,95,7,1,0,0
S00089574,80,61,0,0,4,0,0,0,9,3,3,61,3,13,0,3
S00089575,72,60,0,0,1,0,0,2,0,9,0,60,9,3,0,0
S00089576,126,108,0,1,1,0,0,5,0,4,7,108,4,6,1,7
