health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00086912,283,124,93,60,6,0
E00086913,335,164,113,46,9,3
E00086914,329,164,113,37,13,2
E00086915,277,136,94,30,13,4
E00086916,299,180,92,20,6,1
E00086917,295,150,109,24,8,4
E00086918,257,134,93,25,4,1
E00086919,282,107,109,40,24,2
E00086920,260,118,106,32,3,1
E00086921,240,102,81,37,19,1
E00086922,344,159,133,34,16,2
E00086923,393,182,145,41,21,4
E00086925,275,122,87,41,20,5
E00086926,307,154,98,41,12,2
E00086929,309,147,122,28,9,3
E00086930,351,181,113,42,11,4
E00086931,280,104,104,50,16,6
E00086932,302,119,113,45,24,1
E00086933,317,164,98,46,6,3
E00086934,186,51,59,46,23,7
E00086935,251,107,113,24,6,1
E00086936,404,198,142,49,12,3
E00086937,267,129,107,22,7,2
E00086938,316,137,135,35,7,2
E00086939,342,197,104,34,6,1
E00086940,332,162,120,37,7,6
E00086941,137,20,53,38,22,4
E00086942,346,191,105,36,13,1
E00086943,338,172,120,35,10,1
E00086944,376,200,117,43,12,4
E00086945,419,204,163,40,6,6
E00086946,330,136,129,52,11,2
E00086947,412,196,142,47,21,6
E00086948,391,171,160,42,17,1
E00086949,367,162,118,59,23,5
E00086950,276,146,96,26,7,1
E00086951,323,150,128,35,8,2
E00086952,251,127,68,36,18,2
E00086953,299,149,114,29,7,0
E00086954,240,108,83,31,10,8
E00086955,287,102,124,40,14,7
E00086956,349,132,128,57,26,6
E00086957,284,121,110,40,11,2
E00086958,361,186,118,44,8,5
E00086959,359,154,128,52,17,8
E00086960,357,174,120,34,21,8
E00086961,267,79,100,61,23,4
E00086962,329,152,115,49,12,1
E00086963,350,147,109,73,17,4
E00086964,318,163,114,36,5,0
E00086965,314,137,109,55,8,5
E00086966,407,209,135,44,15,4
E00086967,399,229,106,44,14,6
E00086968,335,165,111,42,16,1
E00086969,191,51,68,46,23,3
E00086970,339,166,115,36,15,7
E00086971,346,179,97,48,20,2
E00086972,264,110,111,36,5,2
E00086973,310,156,113,31,6,4
E00086974,279,134,93,36,12,4
E00086975,320,142,131,34,13,0
E00086976,231,102,80,37,10,2
E00086977,357,177,121,46,13,0
E00086978,354,147,133,49,20,5
E00086979,226,101,86,31,7,1
E00086980,353,166,109,55,15,8
E00086981,360,183,110,45,16,6
E00086982,291,124,122,34,10,1
E00086983,321,154,110,48,6,3
E00086984,311,146,123,32,8,2
E00086985,279,158,94,21,5,1
E00086986,289,128,115,34,9,3
E00086987,342,169,117,42,10,4
E00086988,321,146,122,43,8,2
E00086989,341,125,133,58,20,5
E00086990,296,152,96,36,10,2
E00086991,262,92,102,52,11,5
E00086992,302,151,96,39,9,7
E00086993,383,156,122,49,38,18
E00086994,348,153,140,32,16,7
E00086995,291,149,102,29,6,5
E00086996,274,97,85,62,20,10
E00086997,289,142,93,37,13,4
E00086998,330,183,110,31,4,2
E00086999,345,179,118,34,13,1
E00087000,301,138,117,31,10,5
E00087001,252,84,74,63,23,8
E00087002,377,166,132,53,16,10
E00087003,293,132,134,20,6,1
E00087004,221,93,70,41,14,3
E00087005,304,170,88,35,9,2
E00087006,411,254,120,26,7,4
E00087007,425,290,105,26,2,2
E00087008,337,189,108,28,11,1
E00087009,217,90,88,32,6,1
E00087010,338,183,110,35,9,1
E00087011,292,122,119,38,11,2
E00087012,317,164,102,35,11,5
E00087013,244,90,81,48,22,3
E00087014,291,157,95,32,7,0
E00087015,163,88,54,12,9,0
E00087016,338,146,120,50,19,3
E00087017,351,230,93,21,3,4
E00087018,343,150,132,49,7,5
E00087019,312,177,100,23,11,1
E00087020,162,50,65,41,5,1
E00087021,394,183,119,62,19,11
E00087022,358,208,112,29,5,4
E00087023,246,158,73,12,3,0
E00087024,333,210,101,22,0,0
E00087025,282,145,108,18,9,2
E00087026,437,295,108,26,3,5
E00087027,263,171,74,15,1,2
E00087028,227,121,74,19,9,4
E00087029,467,214,171,66,9,7
E00087030,382,247,105,23,5,2
E00087031,301,156,102,33,7,3
E00087032,435,244,132,43,13,3
E00087033,371,247,101,17,3,3
E00087034,253,151,82,12,7,1
E00087035,273,120,101,37,6,9
E00087036,265,147,85,25,7,1
E00087037,192,91,67,22,9,3
E00087038,346,196,110,28,9,3
E00087039,214,130,49,27,8,0
E00087040,288,137,96,39,13,3
E00087041,296,139,113,31,10,3
E00087042,313,124,99,57,24,9
E00087043,501,291,163,32,12,3
E00087044,177,115,41,14,6,1
E00087045,267,115,74,62,15,1
E00087046,416,212,145,46,12,1
E00087047,269,141,86,30,9,3
E00087048,246,146,66,21,8,5
E00087049,387,194,154,33,3,3
E00087050,225,128,70,19,5,3
E00087051,341,163,115,48,13,2
E00087052,350,175,123,33,14,5
E00087053,340,124,131,54,24,7
E00087054,262,143,95,16,7,1
E00087055,319,132,120,47,11,9
E00087056,384,184,125,55,17,3
E00087057,217,102,80,27,6,2
E00087058,331,162,113,41,9,6
E00087059,129,18,30,47,31,3
E00087060,184,53,69,45,12,5
E00087061,221,105,84,28,3,1
E00087062,225,112,74,26,11,2
E00087063,425,196,150,54,21,4
E00087064,354,157,122,45,22,8
E00087065,330,147,117,50,14,2
E00087066,324,116,136,57,13,2
E00087067,274,118,94,44,15,3
E00087068,290,118,118,41,9,4
E00087069,261,81,126,33,13,8
E00087070,332,147,122,48,12,3
E00087071,345,150,123,56,12,4
E00087072,319,145,113,39,18,4
E00087073,229,62,84,61,15,7
E00087074,290,120,106,49,11,4
E00087075,319,170,91,37,15,6
E00087076,191,67,61,35,23,5
E00087077,243,95,79,42,14,13
E00087078,260,103,94,43,16,4
E00087079,307,116,122,51,15,3
E00087080,308,135,100,49,20,4
E00087081,274,115,94,48,10,7
E00087082,338,139,134,36,21,8
E00087083,315,118,137,34,18,8
E00087084,264,103,95,40,19,7
E00087085,305,127,95,54,26,3
E00087086,277,82,109,60,19,7
E00087087,157,47,55,33,19,3
E00087088,277,115,86,41,26,9
E00087089,299,133,119,35,10,2
E00087090,229,115,71,28,8,7
E00087091,252,113,74,47,16,2
E00087092,345,170,122,39,13,1
E00087093,221,82,95,37,4,3
E00087094,368,163,133,54,11,7
E00087095,336,151,119,53,7,6
E00087096,311,148,115,33,12,3
E00087097,191,65,55,43,24,4
E00087098,402,179,165,42,9,7
E00087099,303,152,114,28,5,4
E00087100,278,131,104,35,7,1
E00087101,385,167,121,66,27,4
E00087102,324,167,82,35,30,10
E00087103,328,175,110,34,7,2
E00087104,276,118,101,43,13,1
E00087105,353,156,119,55,19,4
E00087106,348,209,105,28,5,1
E00087107,417,212,132,49,19,5
E00087108,288,165,81,28,11,3
E00087109,464,244,149,48,15,8
E00087110,299,147,116,25,10,1
E00087111,483,223,173,62,22,3
E00087112,300,175,86,32,6,1
E00087113,330,180,104,36,10,0
E00087114,299,148,122,21,4,4
E00087115,317,141,83,68,20,5
E00087116,288,123,114,31,13,7
E00087117,340,167,137,23,11,2
E00087118,230,88,99,32,11,0
E00087119,316,182,91,35,7,1
E00087120,266,137,88,25,13,3
E00087121,340,185,116,31,5,3
E00087122,340,183,115,28,10,4
E00087123,289,122,103,55,8,1
E00087124,392,188,145,44,10,5
E00087125,261,92,83,61,23,2
E00087126,303,153,109,29,11,1
E00087127,342,176,133,26,7,0
E00087128,373,222,107,39,3,2
E00087129,253,105,93,28,19,8
E00087130,333,180,113,29,8,3
E00087131,332,177,124,28,2,1
E00087132,188,45,56,58,23,6
E00087133,209,96,57,42,8,6
E00087134,350,206,112,25,6,1
E00087135,141,15,41,49,24,12
E00087136,332,143,123,49,12,5
E00087137,215,92,66,38,12,7
E00087138,314,159,109,35,9,2
E00087139,336,158,114,49,10,5
E00087140,284,134,89,39,18,4
E00087141,375,209,109,46,9,2
E00087142,322,170,112,31,6,3
E00087143,318,179,99,29,10,1
E00087144,345,175,125,36,9,0
E00087145,228,115,86,23,4,0
E00087146,319,155,102,47,11,4
E00087147,325,145,103,58,15,4
E00087148,327,119,130,52,20,6
E00087149,278,117,110,32,14,5
E00087150,312,129,118,38,17,10
E00087151,396,183,136,55,18,4
E00087152,407,188,154,50,11,4
E00087153,257,116,76,45,17,3
E00087154,319,151,124,37,7,0
E00087155,237,91,76,47,18,5
E00087156,302,124,101,46,22,9
E00087157,291,124,118,36,11,2
E00087158,319,160,124,27,6,2
E00087159,340,143,147,35,12,3
E00087160,215,93,70,38,12,2
E00087161,307,144,106,43,12,2
E00087162,356,169,119,56,10,2
E00087163,330,169,113,31,10,7
E00087164,265,128,83,37,12,5
E00087165,328,166,112,41,7,2
E00087166,163,69,61,26,5,2
E00087167,337,154,142,29,9,3
E00087168,299,128,104,51,13,3
E00087169,297,152,109,24,9,3
E00087170,275,130,104,36,4,1
E00087171,230,102,88,31,9,0
E00087172,240,105,86,35,10,4
E00087173,279,125,94,39,17,4
E00087174,311,153,122,28,7,1
E00087175,280,140,86,42,7,5
E00087176,299,122,108,47,16,6
E00087177,360,182,122,37,15,4
E00087178,214,56,59,57,36,6
E00087179,282,141,113,18,5,5
E00087180,333,171,106,49,7,0
E00087181,271,128,100,35,7,1
E00087182,275,133,103,27,8,4
E00087183,330,155,117,35,17,6
E00087184,256,100,104,38,11,3
E00087185,312,153,122,31,5,1
E00087186,303,162,95,38,7,1
E00087187,364,171,132,39,17,5
E00087188,268,119,96,34,17,2
E00087189,335,156,125,42,11,1
E00087190,270,107,111,32,19,1
E00087191,323,130,110,57,19,7
E00087193,345,160,117,54,7,7
E00087194,245,79,81,60,20,5
E00087195,328,166,107,36,16,3
E00087196,338,146,137,36,13,6
E00087197,212,85,78,35,9,5
E00087198,373,163,142,49,16,3
E00087199,283,138,110,20,6,9
E00087200,400,203,133,42,13,9
E00087201,366,193,106,55,9,3
E00087202,315,130,111,44,23,7
E00087203,371,179,130,43,15,4
E00087204,374,195,108,55,14,2
E00087205,307,140,96,51,14,6
E00087206,314,206,83,18,4,3
E00087207,320,154,114,33,15,4
E00087208,388,191,135,40,15,7
E00087209,1795,1134,566,81,9,5
E00087210,204,67,55,55,22,5
E00087211,216,80,69,41,17,9
E00087212,429,229,146,41,10,3
E00087213,299,160,100,31,8,0
E00087214,488,302,137,32,13,4
E00087215,252,132,93,21,5,1
E00087216,237,118,85,27,4,3
E00087217,450,252,132,50,14,2
E00087218,365,147,138,57,12,11
E00087219,491,255,174,39,20,3
E00087220,365,229,101,26,5,4
E00087221,458,293,127,24,12,2
E00087222,242,96,102,33,10,1
E00087223,255,110,88,38,13,6
E00087224,489,260,159,52,17,1
E00087225,261,121,105,26,4,5
E00087226,126,20,31,48,22,5
E00087227,234,131,74,25,1,3
E00087228,265,123,96,36,9,1
E00087229,312,136,106,52,17,1
E00087230,201,74,66,44,14,3
E00087231,296,121,123,36,13,3
E00087232,346,157,118,46,20,5
E00087233,398,177,136,63,22,0
E00087234,290,147,92,29,15,7
E00087235,436,173,179,63,18,3
E00087236,426,216,132,56,17,5
E00087237,221,106,77,27,4,7
E00087238,341,131,131,56,21,2
E00087239,249,87,103,39,13,7
E00087240,270,121,99,31,14,5
E00087241,255,100,81,51,13,10
E00087242,204,60,69,40,28,7
E00087243,408,200,120,62,20,6
E00087244,283,122,92,41,23,5
E00087245,257,92,97,40,20,8
E00087246,364,158,148,37,17,4
E00087247,182,65,65,27,21,4
E00087248,257,118,78,45,9,7
E00087249,196,76,63,43,11,3
E00087250,297,120,100,49,20,8
E00087251,348,140,117,53,27,11
E00087252,321,155,96,45,20,5
E00087253,304,147,112,32,11,2
E00087254,379,164,144,48,17,6
E00087255,260,127,103,21,6,3
E00087256,255,117,99,28,7,4
E00087257,371,125,121,84,34,7
E00087258,282,118,100,45,16,3
E00087259,258,116,82,51,8,1
E00087260,277,118,107,34,10,8
E00087261,310,165,104,33,7,1
E00087262,241,105,97,31,7,1
E00087263,252,114,101,24,10,3
E00087264,297,136,106,41,10,4
E00087265,368,159,122,68,16,3
E00087266,284,143,104,27,7,3
E00087267,228,106,86,27,5,4
E00087268,266,126,96,29,12,3
E00087269,308,150,115,31,8,4
E00087270,282,144,106,25,6,1
E00087271,226,74,97,40,14,1
E00087272,211,105,73,20,9,4
E00087273,311,145,103,32,17,14
E00087274,340,144,135,46,14,1
E00087275,275,127,109,24,10,5
E00087276,378,195,141,27,8,7
E00087277,276,109,96,42,20,9
E00087278,264,130,109,17,7,1
E00103069,306,111,128,54,12,1
E00103070,312,168,112,25,7,0
E00103071,336,164,138,28,3,3
E00103072,253,106,97,35,12,3
E00103073,259,115,98,36,9,1
E00103074,338,181,117,38,1,1
E00103075,226,86,81,40,13,6
E00103076,260,144,80,31,5,0
E00103077,231,114,85,25,7,0
E00103078,319,160,116,29,12,2
E00103079,309,145,105,45,9,5
E00103080,251,75,101,57,12,6
E00103081,313,125,134,42,11,1
E00103082,296,132,103,43,15,3
E00103083,168,74,69,21,2,2
E00103084,352,150,119,60,19,4
E00103085,345,158,130,37,16,4
E00103086,233,84,79,46,21,3
E00103087,284,143,76,37,24,4
E00103088,264,92,116,44,11,1
E00103089,339,140,115,52,25,7
E00103090,352,133,131,63,18,7
E00103091,339,136,126,55,13,9
E00103092,298,109,98,63,23,5
E00103093,252,82,91,52,22,5
E00103094,273,106,65,61,32,9
E00103095,156,26,46,54,25,5
E00103096,306,112,120,55,18,1
E00103097,252,132,75,28,14,3
E00103098,258,99,91,53,13,2
E00103099,227,94,78,41,12,2
E00103100,345,150,138,39,13,5
E00103101,310,61,98,97,47,7
E00103102,204,63,84,44,10,3
E00103103,245,88,87,56,8,6
E00103104,159,20,54,75,9,1
E00103105,172,43,68,48,11,2
E00103106,196,42,89,51,11,3
E00103107,232,70,92,52,14,4
E00103108,299,83,105,79,22,10
E00103109,330,100,113,88,24,5
E00103110,248,76,109,58,4,1
E00103111,271,77,120,58,11,5
E00103112,207,61,68,48,22,8
E00103113,313,114,111,62,19,7
E00103114,270,86,103,54,23,4
E00103115,445,165,134,86,41,19
E00103116,359,198,104,45,12,0
E00103117,272,116,88,43,24,1
E00103118,294,118,106,52,14,4
E00103119,297,120,103,50,20,4
E00103120,251,100,95,42,13,1
E00103121,383,192,128,48,13,2
E00103122,318,139,116,50,8,5
E00103123,357,140,157,48,9,3
E00103124,316,159,102,41,14,0
E00103125,340,142,145,46,6,1
E00103126,386,188,115,60,17,6
E00103127,348,155,118,52,17,6
E00103128,230,111,82,30,4,3
E00103129,303,127,111,49,13,3
E00103130,270,114,91,43,18,4
E00103131,287,139,105,31,10,2
E00103132,294,119,128,31,13,3
E00103133,232,60,83,71,15,3
E00103134,273,102,101,53,13,4
E00103135,244,97,99,37,9,2
E00103136,325,106,125,65,19,10
E00103137,300,132,107,42,15,4
E00103138,272,95,89,63,23,2
E00103139,313,145,101,50,12,5
E00103140,203,57,72,57,12,5
E00103141,235,84,90,49,10,2
E00103142,239,122,72,35,9,1
E00103143,230,73,88,61,7,1
E00103144,327,145,105,68,8,1
E00103145,115,6,42,51,14,2
E00103146,285,118,108,52,5,2
E00103147,307,127,115,46,14,5
E00103148,362,178,142,29,10,3
E00103149,315,141,117,42,10,5
E00103150,326,153,112,37,18,6
E00103151,307,151,94,48,12,2
E00103152,251,106,88,43,10,4
E00103153,255,71,117,49,14,4
E00103154,275,83,114,55,20,3
E00103155,313,131,130,43,8,1
E00103156,289,116,109,45,17,2
E00103157,259,119,92,39,8,1
E00103158,379,166,142,51,19,1
E00103159,340,181,113,37,6,3
E00103160,327,121,134,58,10,4
E00103161,237,94,79,41,19,4
E00103162,341,187,105,34,13,2
E00103163,371,197,117,43,12,2
E00103164,281,138,104,31,6,2
E00103165,293,159,91,34,8,1
E00103166,346,201,102,30,13,0
E00103167,262,105,87,50,18,2
E00103168,341,196,99,32,12,2
E00103169,327,162,124,30,7,4
E00103170,330,158,108,43,18,3
E00103171,315,173,106,25,9,2
E00103172,359,153,138,40,24,4
E00103173,258,117,106,30,4,1
E00103174,245,88,110,37,10,0
E00103175,309,122,117,60,8,2
E00103176,257,122,89,30,11,5
E00103177,165,75,67,19,4,0
E00103178,258,82,102,52,16,6
E00103179,287,122,109,45,10,1
E00103180,292,118,115,37,20,2
E00103181,305,119,112,59,13,2
E00103182,369,170,139,40,16,4
E00103183,261,123,95,38,4,1
E00103184,314,155,90,49,15,5
E00103185,295,145,100,38,10,2
E00103186,311,125,122,43,20,1
E00103187,326,132,128,44,18,4
E00103188,265,124,89,38,12,2
E00103189,278,133,88,44,13,0
E00103190,267,113,101,38,12,3
E00103191,299,129,109,42,16,3
E00103192,305,133,110,46,12,4
E00103193,246,92,78,53,16,7
E00103194,274,109,104,45,10,6
E00103195,310,133,122,41,10,4
E00103196,293,134,95,44,15,5
E00103197,355,194,116,37,8,0
E00103198,327,157,108,53,9,0
E00103199,501,265,156,60,19,1
E00103200,400,188,139,53,19,1
E00103201,249,101,77,45,16,10
E00103202,230,86,74,50,15,5
E00103203,299,160,102,24,12,1
E00103204,320,186,96,29,7,2
E00103205,316,142,100,55,14,5
E00103206,321,149,106,44,19,3
E00103207,244,123,88,20,11,2
E00103208,256,102,95,45,13,1
E00103209,363,169,129,51,11,3
E00103210,220,96,65,46,7,6
E00103211,200,71,67,44,12,6
E00103212,207,89,74,31,10,3
E00103213,228,93,100,24,10,1
E00103214,381,177,115,72,14,3
E00103215,306,147,114,34,10,1
E00103216,246,59,105,59,19,4
E00103217,232,82,105,36,9,0
E00103218,275,125,107,37,5,1
E00103219,273,82,104,66,15,6
E00103220,291,128,112,40,9,2
E00103221,282,98,108,56,16,4
E00103222,451,186,166,87,9,3
E00103223,242,82,104,42,9,5
E00103224,277,139,88,39,7,4
E00103225,280,136,93,38,9,4
E00103226,250,107,73,51,14,5
E00103227,250,108,89,37,13,3
E00103228,315,115,111,62,19,8
E00103229,220,63,79,59,15,4
E00103230,324,171,112,29,11,1
E00103231,301,161,100,35,4,1
E00103232,285,118,96,55,14,2
E00103233,221,81,79,47,12,2
E00103234,266,71,119,62,12,2
E00103389,190,81,54,37,13,5
E00103390,436,175,175,70,13,3
E00103391,301,135,113,39,11,3
E00103392,296,127,101,59,8,1
E00103393,340,154,147,29,7,3
E00103394,291,104,125,52,8,2
E00103395,215,66,98,40,4,7
E00103396,307,173,99,25,6,4
E00103397,204,99,70,25,8,2
E00103398,230,87,87,44,11,1
E00103399,259,108,98,45,5,3
E00103400,296,128,117,43,5,3
E00103401,262,123,94,34,7,4
E00103402,290,139,111,34,5,1
E00103405,300,134,106,51,6,3
E00103406,293,125,101,53,11,3
E00103407,282,99,114,50,15,4
E00103408,309,118,121,51,12,7
E00103409,258,110,105,35,5,3
E00103410,260,106,99,44,8,3
E00103411,310,123,112,63,12,0
E00103412,259,105,95,40,17,2
E00114240,164,107,43,12,2,0
E00114241,157,56,55,34,11,1
E00114242,197,71,70,44,12,0
E00114243,348,199,102,36,9,2
E00114244,254,127,101,21,3,2
E00114245,336,192,113,27,1,3
E00114246,308,153,102,43,9,1
E00114247,391,224,128,33,4,2
E00114248,306,142,111,42,5,6
E00114249,455,251,163,34,7,0
E00114250,360,216,106,32,5,1
E00114251,331,205,109,13,3,1
E00114252,346,204,115,22,4,1
E00114253,242,126,93,19,4,0
E00114254,239,126,71,31,11,0
E00114255,266,149,89,25,3,0
E00114256,279,152,98,21,7,1
E00114257,360,181,141,33,4,1
E00114258,348,174,121,47,6,0
E00114259,314,198,85,26,4,1
E00114260,217,67,67,54,19,10
E00114261,329,206,98,20,2,3
E00114262,384,162,134,63,20,5
E00114263,323,124,135,46,17,1
E00114264,270,101,111,46,8,4
E00114265,302,141,97,49,11,4
E00114266,311,156,112,30,11,2
E00114267,434,212,167,45,9,1
E00114268,245,123,83,30,7,2
E00114269,275,152,94,21,7,1
E00114270,311,144,112,40,12,3
E00114271,327,161,118,39,8,1
E00114272,297,141,95,53,8,0
E00114273,289,138,111,32,7,1
E00114274,460,257,166,29,4,4
E00114275,246,134,83,19,8,2
E00114276,337,192,103,32,9,1
E00114277,214,103,82,23,3,3
E00114278,358,174,136,35,10,3
E00114279,341,175,134,23,7,2
E00114280,376,197,143,26,8,2
E00114281,333,177,124,26,5,1
E00114282,319,161,108,35,14,1
E00114283,369,170,153,35,9,2
E00114284,337,182,115,29,10,1
E00114285,260,100,112,42,4,2
E00114286,278,106,122,28,19,3
E00114287,248,132,90,23,3,0
E00114288,353,204,122,25,2,0
E00114289,223,114,81,22,5,1
E00114290,254,100,96,42,14,2
E00114291,265,116,81,47,17,4
E00114292,247,111,85,36,13,2
E00114293,196,84,87,22,3,0
E00114294,279,127,104,28,16,4
E00114295,270,133,90,33,11,3
E00114296,285,151,101,28,3,2
E00114297,358,173,146,33,5,1
E00114298,280,157,103,15,4,1
E00114299,272,120,94,41,13,4
E00114300,285,111,102,56,12,4
E00114301,311,142,96,51,18,4
E00114302,342,178,115,41,8,0
E00114303,283,134,92,40,13,4
E00114304,332,168,118,31,10,5
E00114305,281,104,119,40,16,2
E00114306,259,123,93,24,16,3
E00114307,365,188,115,46,11,5
E00114308,338,146,135,38,17,2
E00114309,220,77,88,40,11,4
E00114310,338,159,136,35,7,1
E00114311,214,83,60,45,24,2
E00114312,208,83,79,35,9,2
E00114313,307,147,97,45,12,6
E00114314,286,138,115,25,6,2
E00114315,479,234,170,57,16,2
E00114316,407,214,145,36,11,1
E00114317,244,102,78,50,8,6
E00114318,363,188,119,37,15,4
E00114319,306,135,128,32,9,2
E00114322,280,143,99,30,7,1
E00114323,340,175,114,41,7,3
E00114324,306,180,91,27,7,1
E00114325,297,169,93,27,5,3
E00114326,266,105,91,51,15,4
E00114327,259,106,111,32,8,2
E00114328,361,147,154,46,13,1
E00114329,346,154,113,58,11,10
E00114330,347,139,167,29,8,4
E00114331,291,132,106,39,13,1
E00114333,298,146,113,34,5,0
E00114334,378,185,132,45,13,3
E00114335,265,119,84,37,20,5
E00114336,333,161,122,35,12,3
E00114337,327,147,125,40,14,1
E00114338,327,133,107,73,12,2
E00114339,289,134,97,38,19,1
E00114340,410,222,157,26,2,3
E00114341,280,124,107,32,13,4
E00114342,284,156,102,17,6,3
E00114343,322,192,97,30,2,1
E00114344,308,178,89,36,4,1
E00114345,238,97,93,34,12,2
E00114346,244,111,102,26,4,1
E00114347,530,267,204,46,10,3
E00114348,274,153,88,26,5,2
E00114349,137,73,45,14,3,2
E00114350,382,267,89,20,6,0
E00114351,345,209,116,17,3,0
E00114352,342,198,115,22,5,2
E00114353,500,298,165,33,4,0
E00114354,385,174,135,60,15,1
E00114355,358,212,115,27,2,2
E00114357,335,184,104,35,7,5
E00114358,241,144,71,22,2,2
E00114361,548,308,192,44,3,1
E00114362,139,79,48,10,2,0
E00114363,371,180,149,33,6,3
E00114364,259,112,108,34,5,0
E00114365,327,130,111,59,22,5
E00114366,300,183,91,20,5,1
E00114367,147,89,39,14,3,2
E00114368,276,139,107,25,4,1
E00114369,198,78,78,31,9,2
E00114370,288,147,107,20,13,1
E00114371,248,125,83,30,8,2
E00114372,366,194,127,37,7,1
E00114373,279,158,99,15,7,0
E00114374,346,194,111,32,6,3
E00114375,332,197,104,25,4,2
E00114376,393,216,129,40,6,2
E00114377,268,166,83,12,5,2
E00114379,284,143,113,23,4,1
E00114380,308,178,104,22,2,2
E00114381,300,158,99,32,6,5
E00114382,284,164,97,18,2,3
E00114383,341,190,125,20,3,3
E00114384,415,217,148,41,6,3
E00114385,305,159,112,29,3,2
E00114388,377,223,123,23,4,4
E00114389,322,178,119,19,5,1
E00114390,213,114,78,16,3,2
E00114391,297,165,112,18,2,0
E00114392,208,90,100,16,0,2
E00114393,249,157,77,12,2,1
E00114394,437,262,130,36,8,1
E00114395,434,211,139,65,17,2
E00114396,261,163,76,18,3,1
E00114397,457,261,139,47,9,1
E00114398,380,247,108,19,5,1
E00114399,290,151,112,22,2,3
E00114400,225,120,75,25,5,0
E00114401,430,233,127,53,15,2
E00114402,289,175,83,26,4,1
E00114403,275,143,110,18,4,0
E00114404,284,145,101,32,4,2
E00114405,272,110,98,46,13,5
E00114406,276,135,98,35,5,3
E00114407,282,149,104,20,4,5
E00114409,336,180,113,35,7,1
E00114410,313,148,118,39,6,2
E00114411,107,44,52,8,3,0
E00114412,387,189,139,45,10,4
E00114413,314,147,129,28,4,6
E00114414,335,185,114,29,6,1
E00114415,213,77,76,40,14,6
E00114416,254,139,97,12,5,1
E00114417,252,124,93,23,11,1
E00114418,373,182,134,43,13,1
E00114420,276,114,124,33,3,2
E00114421,328,143,137,38,8,2
E00114422,302,148,116,33,4,1
E00114423,221,91,93,30,4,3
E00114424,242,112,85,35,8,2
E00114425,228,115,75,27,10,1
E00114426,221,90,84,34,11,2
E00114427,348,145,145,42,12,4
E00114428,274,116,104,38,8,8
E00114429,288,131,102,39,11,5
E00114430,294,147,102,36,7,2
E00114431,279,128,108,35,6,2
E00114432,295,136,99,40,14,6
E00114433,395,199,139,40,13,4
E00114434,329,148,133,43,5,0
E00114435,314,152,118,36,7,1
E00114436,296,141,107,41,6,1
E00114437,291,150,115,21,4,1
E00114438,294,168,97,22,6,1
E00114439,270,160,95,14,1,0
E00114440,320,191,96,24,7,2
E00114441,339,229,91,16,3,0
E00114442,399,249,130,20,0,0
E00114443,282,161,101,13,6,1
E00114444,239,149,77,10,3,0
E00114445,387,242,126,16,3,0
E00114446,372,251,90,23,6,2
E00114447,242,138,79,22,1,2
E00114448,335,207,107,19,2,0
E00114449,347,186,123,32,5,1
E00114450,330,204,93,26,5,2
E00114451,358,225,118,13,2,0
E00114452,386,217,141,23,3,2
E00114453,317,207,86,20,3,1
E00114454,336,197,108,25,4,2
E00114455,263,150,97,13,1,2
E00114456,279,178,83,15,1,2
E00114457,261,158,78,20,5,0
E00114458,357,217,112,23,4,1
E00114460,216,113,77,24,1,1
E00114461,357,210,117,18,9,3
E00114462,321,172,111,34,4,0
E00114463,146,84,46,11,4,1
E00114464,289,131,96,48,13,1
E00114465,195,92,83,17,3,0
E00114466,298,180,88,23,6,1
E00114467,306,149,108,34,13,2
E00114468,365,194,113,52,5,1
E00114469,327,185,99,36,5,2
E00114470,300,173,98,20,5,4
E00114471,319,169,111,28,9,2
E00114472,342,175,119,44,2,2
E00114473,322,166,123,30,2,1
E00114475,357,199,123,34,1,0
E00114476,325,178,104,40,2,1
E00114477,342,181,113,40,6,2
E00114478,300,178,97,22,2,1
E00114479,415,245,140,27,2,1
E00114480,322,147,126,41,6,2
E00114481,261,109,100,35,17,0
E00114482,261,77,95,77,10,2
E00114483,251,61,101,61,18,10
E00114484,229,86,100,37,5,1
E00114485,241,55,105,57,20,4
E00114486,277,108,119,38,6,6
E00114487,321,186,102,25,6,2
E00114488,296,141,117,32,4,2
E00114489,255,133,64,39,13,6
E00114490,304,148,121,27,6,2
E00114491,301,151,119,25,4,2
E00114492,310,138,123,40,7,2
E00114493,305,140,129,31,4,1
E00114494,601,296,233,46,21,5
E00114495,319,173,115,23,5,3
E00114496,357,216,100,35,5,1
E00114498,297,148,112,32,4,1
E00114499,300,160,116,20,3,1
E00114500,313,164,118,24,6,1
E00114501,295,180,90,22,2,1
E00114502,180,65,79,34,2,0
E00114503,307,164,110,28,4,1
E00114504,184,61,69,32,16,6
E00114505,199,94,62,24,16,3
E00114506,294,135,103,36,15,5
E00114507,292,137,98,46,8,3
E00114508,246,100,109,34,2,1
E00114509,257,145,91,16,4,1
E00114511,335,135,137,37,18,8
E00114512,343,181,123,31,5,3
E00114513,337,151,122,46,16,2
E00114514,379,200,115,54,8,2
E00114515,292,143,102,27,16,4
E00114516,319,151,112,45,9,2
E00114517,471,224,164,62,18,3
E00114518,323,179,96,36,6,6
E00114519,350,153,142,41,12,2
E00114520,400,188,126,55,27,4
E00114521,478,224,143,76,29,6
E00114522,397,199,135,42,20,1
E00114523,276,126,93,42,11,4
