house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00037906,102,12,14,43,15,4,10,4
E00037908,136,18,27,41,28,6,13,3
E00037909,127,28,17,39,19,13,8,3
E00037910,129,3,26,37,53,6,4,0
E00037912,163,22,18,69,34,6,8,6
E00037913,133,12,18,45,32,8,13,5
E00037914,122,27,36,35,13,1,7,3
E00037915,130,24,18,57,18,5,5,3
E00037916,122,22,16,49,21,3,11,0
E00037917,147,20,12,71,33,7,4,0
E00037918,121,26,12,63,6,3,9,2
E00037919,128,23,19,50,22,5,7,2
E00037920,121,8,24,56,19,3,10,1
E00037921,109,22,6,59,9,5,7,1
E00037922,106,28,10,60,4,0,4,0
E00037923,96,16,13,41,15,1,6,4
E00037924,113,8,11,56,24,5,6,3
E00037925,116,11,21,35,32,8,7,2
E00037926,124,19,6,62,24,5,5,3
E00037927,129,27,20,42,26,6,7,1
E00037928,132,17,9,69,28,5,3,1
E00037929,147,6,13,53,57,7,5,6
E00037930,106,56,11,33,5,0,1,0
E00037931,116,9,27,49,20,4,7,0
E00037932,120,10,22,40,26,15,5,2
E00037933,131,25,16,51,24,7,4,4
E00037934,122,18,15,54,21,3,7,4
E00037935,116,19,12,51,21,6,5,2
E00037936,134,18,14,47,32,10,10,3
E00037937,143,20,16,50,34,9,9,5
E00037938,112,8,9,49,37,4,4,1
E00037939,139,15,11,84,22,4,3,0
E00037940,120,14,16,60,18,5,5,2
E00037941,143,25,24,41,22,6,18,7
E00037942,136,10,14,41,43,21,7,0
E00037943,133,13,17,46,32,12,11,2
E00037944,120,12,14,31,35,12,11,5
E00037945,144,28,23,43,17,11,18,4
E00037946,126,6,17,42,29,19,6,7
E00037947,109,13,17,30,20,12,13,4
E00037948,138,18,20,33,25,21,16,5
E00037949,107,10,12,26,30,18,5,6
E00037950,122,49,14,37,9,4,7,2
E00037951,130,10,36,33,20,19,9,3
E00037952,131,5,22,36,37,18,7,6
E00037953,191,13,50,53,44,14,15,2
E00037954,146,20,26,75,17,4,3,1
E00037955,148,18,44,29,25,17,13,2
E00037956,133,4,23,48,33,14,9,2
E00037957,126,13,26,54,21,7,4,1
E00037958,130,21,15,62,22,0,9,1
E00037959,51,5,6,23,12,3,2,0
E00037960,124,13,16,44,27,10,13,1
E00037961,147,14,18,64,27,2,12,10
E00037962,116,22,14,49,22,6,2,1
E00037963,144,12,21,55,31,12,11,2
E00037964,201,23,28,62,66,11,8,3
E00037965,119,25,19,38,13,7,15,2
E00037966,117,19,12,37,24,10,7,8
E00037967,113,7,13,60,21,2,7,3
E00037968,138,11,14,77,30,4,1,1
E00037969,134,17,21,63,21,4,7,1
E00037970,142,13,16,61,33,10,7,2
E00037971,121,31,8,56,15,1,5,5
E00037972,113,6,16,45,36,3,4,3
E00037973,126,14,19,56,22,2,9,4
E00037974,133,15,18,53,25,10,11,1
E00037975,115,19,17,37,16,16,8,2
E00037976,111,11,11,36,24,16,9,4
E00037977,63,8,10,29,9,1,4,2
E00037978,69,3,4,35,18,4,2,3
E00037979,150,13,37,39,34,12,12,3
E00037980,126,10,6,43,23,21,21,2
E00037981,140,5,11,67,34,10,13,0
E00037982,144,29,12,34,36,16,10,7
E00037983,145,22,30,43,27,9,9,5
E00037984,140,12,27,63,27,2,9,0
E00037985,151,22,48,28,25,15,9,4
E00037986,111,30,28,24,11,5,12,1
E00037987,203,12,26,81,56,10,17,1
E00037988,133,1,22,44,52,7,5,2
E00037989,182,29,37,42,39,12,17,6
E00037990,130,6,18,22,30,32,12,10
E00037991,134,32,16,36,23,12,9,6
E00037992,155,5,50,19,40,19,17,5
E00037993,131,8,23,37,29,16,12,6
E00037994,139,6,31,35,23,30,11,3
E00037995,155,30,20,25,32,24,12,12
E00037996,131,22,17,51,23,8,5,5
E00037997,121,18,11,41,26,16,7,2
E00037998,134,13,19,33,37,13,15,4
E00037999,134,33,17,51,8,5,19,1
E00038000,126,7,22,22,36,20,14,5
E00038001,112,7,12,46,23,9,14,1
E00038002,132,20,10,69,18,3,7,5
E00038003,134,10,15,59,32,4,9,5
E00038004,144,31,20,26,22,22,19,4
E00038006,111,8,30,39,16,7,10,1
E00038007,133,53,12,39,11,9,7,2
E00038008,123,22,15,61,10,4,9,2
E00038009,116,16,19,50,17,5,8,1
E00038010,123,34,11,49,19,4,5,1
E00038011,142,11,20,57,30,5,14,5
E00038012,107,8,13,51,27,1,5,2
E00038013,144,6,16,58,44,9,10,1
E00038014,115,16,13,57,18,4,5,2
E00038015,131,6,14,47,43,10,8,3
E00038016,108,7,29,29,18,10,12,3
E00038017,169,14,26,71,38,13,6,1
E00038018,128,19,25,44,16,16,6,2
E00038019,225,20,53,78,33,13,25,3
E00038020,139,18,42,41,10,14,11,3
E00038021,137,4,21,24,37,29,18,4
E00038022,139,11,12,27,39,26,17,7
E00038023,137,26,7,46,27,13,11,7
E00038024,148,14,24,31,32,26,10,11
E00038025,191,15,36,69,38,16,12,5
E00038026,160,19,21,40,40,18,15,7
E00038027,142,12,20,39,31,23,11,6
E00038028,55,1,2,32,13,3,2,2
E00038029,168,22,30,51,30,14,14,7
E00038030,136,10,27,22,38,18,13,8
E00038031,158,10,32,54,41,9,8,4
E00038032,128,9,10,40,34,18,11,6
E00038033,135,14,25,41,14,18,15,8
E00038034,129,6,18,30,33,27,10,5
E00038035,116,51,19,38,1,0,7,0
E00038036,136,23,44,30,17,4,16,2
E00038037,214,48,34,76,33,10,10,3
E00038038,139,7,25,29,39,23,11,5
E00038039,109,9,22,24,26,15,7,6
E00038040,125,9,20,34,24,24,10,4
E00038041,142,21,13,63,27,6,11,1
E00038042,115,10,22,34,23,15,9,2
E00038043,114,9,15,33,28,12,12,5
E00038044,142,8,10,83,22,9,8,2
E00038045,146,5,33,32,35,28,9,4
E00038046,133,27,16,38,15,22,10,5
E00038047,120,12,11,34,31,14,10,8
E00038048,140,69,23,21,9,7,10,1
E00038049,143,18,31,26,26,23,13,6
E00038050,120,32,16,34,17,8,11,2
E00038051,150,25,44,40,16,9,16,0
E00038052,160,21,12,57,32,14,16,8
E00038053,141,12,29,38,23,21,16,2
E00038054,135,27,46,32,11,16,2,1
E00038055,137,10,18,41,38,9,14,7
E00038056,135,21,16,33,27,19,13,6
E00038057,127,6,17,37,27,22,11,7
E00038058,115,8,15,40,24,11,10,7
E00038059,144,12,25,33,39,15,11,9
E00038060,127,9,11,46,32,9,14,6
E00038061,123,7,13,34,33,15,13,8
E00038062,186,52,55,35,20,13,9,2
E00038063,130,15,11,43,34,18,5,4
E00038064,67,3,20,15,12,8,8,1
E00038065,122,13,5,60,28,10,4,2
E00038066,121,26,18,20,29,18,7,3
E00038067,125,30,11,44,14,14,11,1
E00038068,142,30,9,58,31,9,3,2
E00038069,132,14,18,32,27,14,17,10
E00038070,129,17,7,47,41,6,8,3
E00038071,122,20,17,35,28,12,7,3
E00038072,116,15,16,39,21,11,9,5
E00038073,130,16,23,50,26,10,3,2
E00038074,139,23,27,45,16,14,12,2
E00038075,118,22,12,37,29,7,6,5
E00038076,159,31,27,51,15,13,19,3
E00038077,116,16,14,34,31,8,9,4
E00038078,135,51,11,49,14,3,6,1
E00038079,230,24,28,93,46,13,14,12
E00038080,138,7,43,36,22,10,20,0
E00038081,114,17,13,34,25,11,10,4
E00038082,140,6,41,42,23,13,12,3
E00038083,129,12,23,36,24,14,16,4
E00038084,110,14,29,23,15,13,14,2
E00038085,125,28,21,53,15,0,8,0
E00038086,147,14,41,39,29,11,10,3
E00038087,132,14,17,56,24,12,8,1
E00038088,142,11,15,57,31,9,16,3
E00038089,135,47,9,36,24,11,8,0
E00038090,112,11,18,35,23,10,11,4
E00038091,151,13,24,68,20,11,10,5
E00038092,142,17,18,46,41,8,12,0
E00038093,136,11,16,37,30,21,8,13
E00038094,135,18,37,30,25,15,8,2
E00038095,133,14,62,23,9,16,6,3
E00038096,118,9,18,41,22,11,11,6
E00038097,126,22,41,24,27,1,8,3
E00038098,62,1,5,21,27,4,1,3
E00038099,145,14,30,44,28,16,10,3
E00038100,151,13,19,71,27,8,11,2
E00038101,128,9,24,39,33,10,10,3
E00038102,128,50,10,35,13,6,13,1
E00038103,121,44,23,29,15,5,4,1
E00038104,124,26,10,52,17,7,9,3
E00038105,147,31,14,44,23,13,18,4
E00038106,162,15,18,64,46,6,8,5
E00038107,123,22,15,33,23,16,10,4
E00038108,122,16,7,62,25,4,4,4
E00038109,131,33,10,34,26,11,13,4
E00038111,139,7,48,48,18,5,11,2
E00038112,114,21,16,32,23,9,10,3
E00038113,134,25,10,45,32,5,13,4
E00038114,124,23,18,33,21,10,18,1
E00038115,123,10,13,66,27,2,3,2
E00038116,119,29,12,37,26,7,8,0
E00038117,133,19,15,66,21,1,6,5
E00038118,132,45,22,33,17,4,10,1
E00038120,134,6,11,70,34,2,5,6
E00038121,134,16,19,44,26,14,10,5
E00038122,137,10,24,56,31,9,5,2
E00038123,142,20,61,30,13,11,5,2
E00038124,173,27,41,66,20,3,14,2
E00038125,116,12,7,60,33,0,2,2
E00038126,129,14,9,59,36,3,5,3
E00038127,127,26,18,52,20,4,5,2
E00038128,115,48,26,26,6,2,7,0
E00038129,150,19,22,64,32,7,5,1
E00038130,132,12,15,61,27,5,10,2
E00038131,132,31,16,57,13,5,6,4
E00038132,100,7,15,32,19,14,11,2
E00038133,119,23,12,56,19,3,3,3
E00038134,120,22,10,50,21,5,7,5
E00038135,123,18,9,60,25,1,6,4
E00038136,118,22,18,55,13,2,6,2
E00038137,123,31,7,62,17,2,3,1
E00038138,123,38,16,39,18,4,7,1
E00038139,135,17,13,55,32,5,9,4
E00038140,137,24,24,51,27,2,5,4
E00038141,148,17,32,55,28,2,11,3
E00038142,142,22,22,46,25,15,8,4
E00038143,132,16,26,44,23,10,11,2
E00038144,139,24,20,50,23,10,9,3
E00038145,115,20,9,36,23,11,14,2
E00038146,123,32,3,65,13,0,6,4
E00038147,128,16,12,50,31,3,14,2
E00038148,130,7,24,44,35,5,7,8
E00038149,131,12,24,38,20,15,16,6
E00038150,154,12,31,47,27,15,13,9
E00038151,134,6,47,20,19,19,20,3
E00038152,161,26,23,50,34,12,12,4
E00038153,100,11,12,26,23,12,14,2
E00038154,162,11,69,29,16,9,23,5
E00038155,140,2,40,28,24,19,22,5
E00038156,131,9,22,28,33,17,17,5
E00038157,135,7,44,22,26,18,12,6
E00038158,151,9,34,25,37,17,21,8
E00038159,122,23,20,41,15,6,14,3
E00038160,182,5,45,47,27,22,30,6
E00038161,130,7,42,26,20,12,20,3
E00038162,141,14,79,15,13,1,17,2
E00038163,155,32,81,10,12,6,11,3
E00038164,142,4,50,23,17,20,23,5
E00038165,116,10,32,21,29,9,9,6
E00038166,126,7,43,29,10,22,13,2
