health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00037978,203,113,60,25,4,1
E00037979,363,165,132,45,16,5
E00037980,335,150,109,58,13,5
E00037981,361,163,134,48,13,3
E00037982,359,159,108,66,21,5
E00037983,331,137,108,56,21,9
E00037984,354,144,120,59,19,12
E00037985,325,122,101,67,26,9
E00037986,202,53,83,39,21,6
E00037987,516,259,195,41,13,8
E00037988,359,196,132,28,1,2
E00037989,420,158,138,85,31,8
E00037990,355,171,114,51,14,5
E00037991,364,108,136,67,42,11
E00037992,389,190,144,38,16,1
E00037993,354,149,129,45,25,6
E00037994,341,152,103,63,13,10
E00037995,382,170,123,57,26,6
E00037996,302,116,113,48,19,6
E00037997,314,123,107,52,23,9
E00037998,357,169,129,44,13,2
E00037999,257,56,58,71,54,18
E00038000,377,183,120,49,20,5
E00038001,277,141,94,28,12,2
E00038002,303,94,125,67,13,4
E00038003,337,145,139,40,10,3
E00038004,310,127,109,55,13,6
E00038006,226,100,83,25,12,6
E00038007,233,57,82,64,26,4
E00038008,253,76,120,45,10,2
E00038009,247,105,95,32,14,1
E00038010,261,88,109,47,15,2
E00038011,342,154,129,46,11,2
E00038012,258,129,91,29,8,1
E00038013,388,242,103,34,7,2
E00038014,257,112,95,39,10,1
E00038015,393,195,149,32,13,4
E00038016,232,85,70,58,17,2
E00038017,391,189,140,43,15,4
E00038018,262,109,104,38,8,3
E00038019,471,209,159,68,24,11
E00038020,251,89,83,42,36,1
E00038021,391,162,145,60,18,6
E00038022,411,206,135,55,13,2
E00038023,339,176,91,40,28,4
E00038024,400,188,139,52,15,6
E00038025,444,217,140,60,23,4
E00038026,432,181,153,50,39,9
E00038027,390,162,131,55,34,8
E00038028,148,88,45,9,3,3
E00038029,389,176,155,39,12,7
E00038030,356,154,133,48,15,6
E00038031,378,183,144,31,13,7
E00038032,366,150,132,60,19,5
E00038033,323,131,116,40,26,10
E00038034,375,159,136,44,30,6
E00038035,170,19,51,68,26,6
E00038036,291,77,79,60,58,17
E00038037,458,140,181,92,36,9
E00038038,394,206,131,32,20,5
E00038039,296,126,90,53,20,7
E00038040,318,131,110,50,22,5
E00038041,328,129,129,50,14,6
E00038042,255,117,87,39,9,3
E00038043,312,147,91,42,29,3
E00038044,350,155,136,46,10,3
E00038045,365,162,137,48,13,5
E00038046,296,101,114,51,16,14
E00038047,316,124,111,53,22,6
E00038048,213,58,58,68,25,4
E00038049,336,141,116,50,20,9
E00038050,241,75,88,48,20,10
E00038051,291,103,99,51,26,12
E00038052,404,179,134,59,26,6
E00038053,348,132,130,63,17,6
E00038054,225,115,55,32,18,5
E00038055,382,186,121,49,21,5
E00038056,350,124,117,61,34,14
E00038057,354,168,120,45,18,3
E00038058,302,121,124,40,15,2
E00038059,392,169,137,54,25,7
E00038060,324,146,119,40,14,5
E00038061,350,147,120,54,24,5
E00038062,327,103,89,78,44,13
E00038063,336,169,95,50,16,6
E00038064,148,75,46,22,3,2
E00038065,314,161,107,34,8,4
E00038066,294,153,72,46,17,6
E00038067,254,100,94,43,15,2
E00038068,350,188,84,51,19,8
E00038069,346,159,101,61,20,5
E00038070,357,189,110,41,13,4
E00038071,305,141,89,43,24,8
E00038072,276,100,107,51,15,3
E00038073,301,138,102,37,19,5
E00038074,303,117,96,61,23,6
E00038075,292,145,75,45,18,9
E00038076,342,111,112,85,28,6
E00038077,290,111,115,38,22,4
E00038078,244,49,87,78,21,9
E00038079,551,307,172,50,18,4
E00038080,281,110,105,47,17,2
E00038081,270,129,97,31,10,3
E00038082,312,127,132,36,11,6
E00038083,320,150,109,45,15,1
E00038084,242,106,83,33,12,8
E00038085,260,84,102,50,20,4
E00038086,310,147,111,41,6,5
E00038087,306,132,111,45,12,6
E00038088,367,179,119,58,8,3
E00038089,273,124,83,41,23,2
E00038090,262,100,113,35,10,4
E00038091,340,138,124,59,16,3
E00038092,356,155,141,34,20,6
E00038093,381,184,119,52,22,4
E00038094,263,111,113,30,5,4
E00038095,216,77,72,44,21,2
E00038096,283,133,100,25,20,5
E00038097,267,108,99,43,14,3
E00038098,197,121,57,13,6,0
E00038099,341,155,110,59,10,7
E00038100,361,147,136,56,19,3
E00038101,306,150,102,37,15,2
E00038102,245,68,79,66,25,7
E00038103,218,88,67,52,9,2
E00038104,287,115,112,45,13,2
E00038105,349,148,120,61,15,5
E00038106,427,238,137,41,8,3
E00038107,279,129,90,45,11,4
E00038108,299,147,100,39,9,4
E00038109,293,116,99,51,21,6
E00038111,276,160,90,21,4,1
E00038112,252,102,96,42,10,2
E00038113,319,138,108,59,9,5
E00038114,276,110,104,40,18,4
E00038115,351,157,123,56,14,1
E00038116,269,88,111,46,17,7
E00038117,301,139,98,49,10,5
E00038118,249,73,84,58,29,5
E00038120,354,202,110,34,4,4
E00038121,322,131,102,61,27,1
E00038122,316,176,106,23,7,4
E00038123,292,98,81,81,28,4
E00038124,337,150,123,49,9,6
E00038125,302,149,114,27,12,0
E00038126,319,149,128,31,9,2
E00038127,279,131,101,35,11,1
E00038128,173,31,56,62,18,6
E00038129,337,138,120,54,21,4
E00038130,336,164,121,38,8,5
E00038131,270,114,101,48,6,1
E00038132,256,126,64,34,26,6
E00038133,271,120,88,40,20,3
E00038134,286,120,111,48,6,1
E00038135,301,121,131,33,11,5
E00038136,248,93,99,42,9,5
E00038137,257,101,89,48,11,8
E00038138,246,97,85,49,12,3
E00038139,352,195,102,41,10,4
E00038140,312,124,111,57,16,4
E00038141,328,169,126,24,4,5
E00038142,338,139,115,64,16,4
E00038143,289,130,101,40,11,7
E00038144,320,107,135,54,18,6
E00038145,280,133,90,33,19,5
E00038146,262,94,100,52,14,2
E00038147,356,169,129,38,16,4
E00038148,323,149,103,50,17,4
E00038149,314,147,105,46,12,4
E00038150,352,183,116,26,25,2
E00038151,282,119,110,30,13,10
E00038152,367,155,139,53,18,2
E00038153,238,108,84,37,7,2
E00038154,334,121,140,56,14,3
E00038155,345,154,133,46,9,3
E00038156,363,165,137,37,19,5
E00038157,311,155,107,34,8,7
E00038158,362,175,114,49,18,6
E00038159,329,124,104,77,20,4
E00038160,413,182,142,64,21,4
E00038161,872,275,392,137,47,21
E00038162,220,66,88,41,19,6
E00038163,229,52,87,59,23,8
E00038164,284,127,104,36,11,6
E00038165,279,116,106,34,23,0
E00038166,236,112,75,37,11,1
E00038167,320,120,88,61,39,12
E00038168,267,94,96,53,19,5
E00038169,314,134,97,53,19,11
E00038170,240,88,82,33,30,7
E00038171,209,29,79,65,28,8
E00038172,294,112,108,42,26,6
E00038173,426,170,177,51,19,9
E00038174,295,132,116,39,5,3
E00038175,274,118,103,38,12,3
E00038177,216,52,68,63,22,11
E00038179,223,53,61,63,37,9
E00038180,281,135,98,34,12,2
E00038181,235,58,80,60,29,8
E00038182,290,154,86,36,12,2
E00038183,321,155,106,42,15,3
E00038184,252,104,104,30,7,7
E00038185,283,98,89,61,26,9
E00038186,257,86,93,48,22,8
E00038187,372,156,110,61,36,9
E00038188,258,65,58,60,59,16
E00038189,250,114,90,39,7,0
E00038190,227,86,85,44,7,5
E00038191,370,149,116,56,46,3
E00038192,303,137,105,37,19,5
E00038193,342,142,110,53,27,10
E00038194,288,117,87,49,30,5
E00038195,343,148,106,55,29,5
E00038196,315,122,112,48,25,8
E00038197,327,122,100,61,29,15
E00038198,351,118,126,65,37,5
E00038199,280,97,67,54,49,13
E00038200,324,142,77,68,31,6
E00038202,348,187,104,39,14,4
E00038203,258,83,72,52,37,14
E00038204,271,85,91,61,26,8
E00038205,344,140,114,61,21,8
E00038206,260,62,70,68,36,24
E00038207,294,137,81,48,20,8
E00038208,344,157,111,41,23,12
E00038209,296,144,92,45,14,1
E00038210,227,71,60,61,25,10
E00038211,381,166,94,81,32,8
E00038212,314,144,95,43,26,6
E00038213,318,145,98,49,19,7
E00038214,304,151,104,43,6,0
E00038215,318,114,130,60,9,5
E00038216,325,136,116,42,26,5
E00038217,266,114,88,42,14,8
E00038218,300,160,95,29,12,4
E00038219,382,179,119,64,17,3
E00038220,372,176,119,45,22,10
E00038221,253,107,71,45,22,8
E00038222,302,118,105,54,20,5
E00038223,316,135,84,58,30,9
E00038224,369,178,115,55,16,5
E00038225,241,73,83,61,21,3
E00038226,328,122,116,55,27,8
E00038227,329,151,100,48,20,10
E00038228,319,148,91,54,23,3
E00038229,245,27,43,69,73,33
E00038230,373,145,104,66,47,11
E00038231,283,116,62,69,26,10
E00038232,277,136,73,46,18,4
E00038233,329,152,116,46,11,4
E00038234,302,103,89,73,23,14
E00038235,369,173,124,56,12,4
E00038236,332,154,115,44,16,3
E00038238,235,120,88,19,6,2
E00038239,350,164,127,37,19,3
E00038240,341,185,116,30,8,2
E00038241,295,122,100,55,12,6
E00038242,270,107,97,49,14,3
E00038243,337,126,144,47,17,3
E00038244,301,123,102,55,13,8
E00038245,322,142,121,41,16,2
E00038246,333,126,112,50,31,14
E00038247,165,23,38,54,36,14
E00038248,263,94,100,43,20,6
E00038249,307,131,115,36,18,7
E00038250,310,126,96,54,29,5
E00038251,236,96,89,40,9,2
E00038253,328,144,113,51,14,6
E00038254,281,116,108,37,17,3
E00038255,370,143,123,68,26,10
E00038256,308,117,123,43,16,9
E00038257,309,112,102,61,29,5
E00038258,317,121,107,47,31,11
E00038259,349,134,114,63,30,8
E00038260,321,113,128,58,18,4
E00038261,307,129,99,54,20,5
E00038262,252,125,92,29,3,3
E00038263,262,90,91,49,24,8
E00038264,315,148,107,41,16,3
E00038265,277,146,81,31,15,4
E00038266,269,133,96,32,7,1
E00038267,226,70,83,46,22,5
E00038268,224,79,83,43,17,2
E00038269,381,194,119,49,11,8
E00038270,310,138,113,44,8,7
E00038271,365,189,122,46,7,1
E00038272,403,217,120,49,16,1
E00038273,296,132,88,62,12,2
E00038274,334,169,104,46,12,3
E00038275,334,135,107,79,11,2
E00038276,404,204,127,59,6,8
E00038277,302,138,101,48,10,5
E00038278,300,125,115,46,12,2
E00038279,310,132,123,39,12,4
E00038280,275,98,72,62,30,13
E00038281,307,138,109,45,11,4
E00038282,320,134,128,39,17,2
E00038283,323,142,113,50,15,3
E00038284,297,123,89,47,29,9
E00038285,276,119,94,45,14,4
E00038286,319,141,110,44,19,5
E00038287,300,136,103,43,12,6
E00038288,323,135,102,54,25,7
E00038289,507,264,162,63,18,0
E00038290,550,242,200,84,20,4
E00038291,282,132,95,38,16,1
E00038292,278,119,68,58,28,5
E00038293,247,59,81,65,30,12
E00038294,327,129,121,60,12,5
E00038295,298,128,105,42,17,6
E00038296,337,141,110,50,25,11
E00038297,292,107,102,60,14,9
E00038298,248,107,98,29,14,0
E00038299,273,90,108,57,13,5
E00038300,238,93,84,44,14,3
E00038301,279,143,83,42,6,5
E00038302,299,120,115,48,11,5
E00038303,310,120,111,56,17,6
E00038305,283,124,94,47,14,4
E00038306,264,144,86,27,4,3
E00038307,258,98,104,46,9,1
E00038308,244,95,83,45,19,2
E00038309,319,132,101,66,15,5
E00038310,239,101,81,47,8,2
E00038311,365,151,132,50,23,9
E00038312,282,130,99,37,11,5
E00038313,371,149,131,44,35,12
E00038314,399,168,153,56,21,1
E00038315,322,145,97,54,22,4
E00038316,364,172,118,53,16,5
E00038317,389,212,120,39,13,5
E00038318,259,109,88,43,14,5
E00038319,301,132,110,48,8,3
E00038320,363,139,144,55,21,4
E00038321,339,149,107,52,24,7
E00038322,345,144,118,45,26,12
E00038323,310,115,102,64,20,9
E00038324,361,157,120,56,27,1
E00038325,305,134,114,37,16,4
E00038326,294,112,108,51,20,3
E00038327,289,99,98,59,23,10
E00038328,266,107,96,36,19,8
