pop..lsoa_code,pop..total_persons,pop..males,pop..females,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01007897,1280,634,646,34,68,55,106,99,329,333,256
E01007898,1391,688,703,73,107,85,160,174,425,261,106
E01007899,1358,663,695,48,81,86,117,123,340,357,206
E01007900,1690,825,865,93,160,127,238,202,436,289,145
E01007901,1530,750,780,99,146,114,198,171,373,290,139
E01007902,1812,945,867,151,183,119,274,288,400,230,167
E01007903,1768,913,855,107,200,182,283,211,443,186,156
E01007904,1873,899,974,166,225,190,276,273,384,227,132
E01007905,2172,988,1184,185,352,254,369,519,361,90,42
E01007906,2849,1429,1420,292,395,331,488,470,587,187,99
E01007907,1716,871,845,117,147,177,344,219,437,179,96
E01007908,1447,726,721,74,93,83,275,218,400,189,115
E01007909,2408,1205,1203,147,216,118,467,369,657,252,182
E01007910,1758,784,974,100,153,137,242,225,478,228,195
E01007911,1307,638,669,85,83,91,141,129,387,259,132
E01007912,1423,687,736,48,83,74,177,117,388,331,205
E01007913,1743,866,877,158,251,179,309,294,359,121,72
E01007914,1761,875,886,128,187,244,331,287,399,112,73
E01007915,1372,643,729,69,93,106,95,131,428,260,190
E01007916,1673,764,909,167,230,117,265,224,399,188,83
E01007917,1537,740,797,70,106,99,153,118,383,328,280
E01007918,1724,830,894,90,164,130,141,188,490,318,203
E01007919,1795,882,913,189,233,128,269,312,390,195,79
E01007920,1783,850,933,126,151,112,149,166,449,345,285
E01007921,1662,746,916,73,136,116,119,140,437,327,314
E01007922,1329,620,709,60,78,86,102,138,376,314,175
E01007923,1902,892,1010,98,168,167,135,177,568,323,266
E01007924,1638,806,832,107,165,112,152,198,464,296,144
E01007925,1775,840,935,91,177,141,157,205,479,327,198
E01007926,1667,823,844,61,130,110,139,107,483,426,211
E01007927,1657,800,857,60,122,129,104,99,469,360,314
E01007928,1736,844,892,74,182,154,129,127,471,385,214
E01007929,1886,934,952,114,174,127,177,202,563,330,199
E01007930,1357,653,704,61,132,124,114,100,416,249,161
E01007931,1573,740,833,87,152,128,89,146,439,322,210
E01007932,1447,678,769,63,133,104,122,135,414,266,210
E01007933,1576,791,785,58,127,115,161,123,445,374,173
E01007934,1464,726,738,77,149,130,140,160,466,247,95
E01007935,1494,722,772,104,136,106,353,242,375,148,30
E01007936,1690,825,865,101,195,122,338,306,452,126,50
E01007937,1485,685,800,95,149,125,110,165,452,253,136
E01007938,1553,703,850,98,190,105,115,167,469,255,154
E01007939,1588,767,821,62,144,109,115,136,474,361,187
E01007940,2235,1060,1175,242,373,265,367,311,476,130,71
E01007941,1571,771,800,107,139,128,177,191,400,260,169
E01007942,2091,1059,1032,118,277,275,420,302,472,129,98
E01007943,1728,788,940,125,243,145,242,208,436,171,158
E01007944,2607,1401,1206,271,434,390,502,339,471,135,65
E01007945,1744,828,916,146,165,139,265,216,445,279,89
E01007946,1641,779,862,134,215,133,270,284,367,172,66
E01007947,1675,807,868,110,155,131,218,182,461,269,149
E01007948,1845,803,1042,140,236,247,264,244,407,194,113
E01007949,1912,954,958,153,298,251,358,244,406,135,67
E01007950,1550,720,830,144,178,147,228,198,365,189,101
E01007951,1683,850,833,85,134,130,315,217,404,217,181
E01007952,1585,743,842,68,163,115,144,121,499,293,182
E01007953,1557,776,781,36,109,72,137,102,452,363,286
E01007954,1608,811,797,70,137,146,136,158,510,332,119
E01007955,1331,641,690,62,110,116,95,97,397,279,175
E01007956,2055,1022,1033,72,154,154,153,143,644,407,328
E01007957,1650,811,839,119,186,124,109,180,487,278,167
E01007958,1384,649,735,61,101,94,89,109,404,327,199
E01007959,1421,662,759,52,128,119,99,107,434,300,182
E01007960,1634,826,808,92,112,76,471,253,340,166,124
E01007961,1554,765,789,96,154,136,136,179,440,252,161
E01007962,1310,689,621,46,72,52,453,206,248,133,100
E01007963,1414,734,680,60,97,75,181,185,419,271,126
E01007964,1496,739,757,66,138,82,214,185,400,269,142
E01007965,1848,820,1028,99,190,164,232,218,403,249,293
E01007966,1476,721,755,51,85,81,261,158,475,248,117
E01007967,1780,914,866,118,173,133,303,250,423,259,121
E01007968,1383,637,746,56,145,133,215,156,334,229,115
E01007969,1668,858,810,77,122,80,268,237,431,270,183
E01007970,1649,851,798,130,80,50,229,224,457,278,201
E01007971,1464,687,777,89,171,130,165,186,352,234,137
E01007972,1383,673,710,71,90,91,163,177,362,229,200
E01007973,1521,746,775,59,97,115,215,154,422,244,215
E01007974,1389,665,724,62,96,100,222,148,455,221,85
E01007975,1627,810,817,95,96,83,227,276,432,261,157
E01007976,1393,673,720,90,86,84,171,218,387,248,109
E01007977,1619,872,747,136,117,94,201,283,417,219,152
E01007978,1633,838,795,93,109,85,277,328,508,172,61
E01007979,1941,846,1095,196,254,232,393,278,331,151,106
E01007980,1563,714,849,123,142,87,169,333,500,138,71
E01007981,1595,787,808,98,165,106,219,275,465,206,61
E01007982,2066,1045,1021,149,218,179,351,311,470,252,136
E01007983,1433,744,689,90,102,77,215,282,470,150,47
E01007984,1467,761,706,99,103,97,143,217,416,213,179
E01007985,1458,713,745,100,118,75,173,229,437,196,130
E01007986,1371,676,695,88,84,66,246,288,386,123,90
E01007987,1462,726,736,96,121,94,198,194,462,198,99
E01007988,1416,636,780,60,102,95,138,162,424,285,150
E01007989,1385,641,744,76,106,93,185,207,401,227,90
E01007990,1418,676,742,82,98,92,140,162,389,256,199
E01007991,1506,689,817,54,134,136,202,187,398,238,157
E01007992,1577,791,786,60,113,114,239,258,460,216,117
E01007993,1653,787,866,91,150,128,208,231,493,209,143
E01007994,1351,638,713,82,86,76,208,217,396,198,88
E01007995,1489,723,766,99,96,63,267,323,364,204,73
E01007996,1691,860,831,105,169,111,251,239,442,198,176
E01007997,1451,697,754,90,97,119,147,173,378,222,225
E01007998,1608,836,772,56,110,112,195,194,427,258,256
E01007999,1251,633,618,57,103,50,138,127,330,337,109
E01008000,1412,702,710,78,69,62,201,179,347,279,197
E01008001,1475,696,779,52,94,105,203,173,418,266,164
E01008002,1513,748,765,84,74,65,148,201,373,328,240
E01008003,1327,623,704,61,63,75,154,186,349,286,153
E01008004,1616,775,841,88,111,112,228,174,440,253,210
E01008005,1511,743,768,57,124,96,200,200,347,314,173
E01008006,1425,682,743,67,72,73,168,145,378,307,215
E01008007,1792,919,873,98,162,142,236,213,492,250,199
E01008008,1648,758,890,103,149,124,249,207,399,241,176
E01008009,1594,697,897,123,247,172,288,221,376,115,52
E01008010,1425,665,760,99,162,108,211,202,353,182,108
E01008011,1724,832,892,124,195,196,278,230,415,192,94
E01008012,2350,1139,1211,253,238,178,440,423,491,220,107
E01008013,1507,728,779,85,163,120,218,276,401,197,47
E01008014,1786,891,895,138,177,136,292,242,420,218,163
E01008015,1726,871,855,110,189,111,220,258,489,225,124
E01008016,1665,865,800,111,167,136,297,226,420,202,106
E01008017,1641,819,822,99,194,119,248,217,392,262,110
E01008018,1511,690,821,102,190,116,221,221,371,198,92
E01008019,1868,910,958,102,174,137,279,238,521,275,142
E01008020,1314,642,672,59,85,70,138,145,317,371,129
E01008021,1374,681,693,36,98,97,183,115,435,306,104
E01008022,1468,745,723,91,125,94,232,220,397,229,80
E01008023,2259,1115,1144,112,167,154,434,265,734,294,99
E01008024,2125,1007,1118,149,197,161,272,321,562,292,171
E01008025,2011,945,1066,118,139,131,263,248,587,343,182
E01008027,1507,705,802,79,150,97,229,164,406,241,141
E01008028,1486,713,773,84,114,115,213,185,421,240,114
E01008029,1476,717,759,76,167,119,243,211,361,202,97
E01008030,1453,691,762,90,111,105,234,191,377,224,121
E01008031,1388,666,722,68,109,74,190,137,395,286,129
E01008032,1327,631,696,64,104,82,219,162,333,224,139
E01008033,1219,601,618,30,50,50,133,70,395,332,159
E01008034,1622,744,878,82,142,118,239,187,484,263,107
E01008035,1119,568,551,45,82,65,121,138,323,226,119
E01008036,1361,707,654,57,125,70,215,156,423,238,77
E01008037,1327,590,737,35,68,68,103,116,310,364,263
E01008038,1392,677,715,33,51,49,131,138,327,357,306
E01008039,1186,554,632,42,57,36,119,101,277,331,223
E01008040,1658,795,863,67,130,99,227,220,484,326,105
E01008041,1328,636,692,79,106,90,164,145,452,232,60
E01008042,1721,876,845,102,140,129,343,276,418,213,100
E01008043,1727,885,842,109,141,151,212,207,476,297,134
E01008044,1590,758,832,92,155,145,159,153,470,242,174
E01008045,1429,708,721,87,120,124,226,213,381,216,62
E01008046,1694,819,875,106,168,119,301,412,372,149,67
E01008047,1586,798,788,57,73,41,757,252,241,120,45
E01008048,1649,842,807,55,98,86,632,229,327,145,77
E01008049,1734,876,858,63,111,91,311,227,398,309,224
E01008050,1622,804,818,90,99,82,555,320,326,117,33
E01008051,1701,889,812,93,141,115,317,353,412,178,92
E01008052,2002,1039,963,104,132,120,352,375,599,250,70
E01008053,1314,649,665,68,101,98,191,146,347,213,150
E01008054,1315,619,696,105,154,115,209,204,343,130,55
E01008055,1694,776,918,118,239,161,229,248,401,175,123
E01008056,1481,701,780,87,150,120,201,202,410,206,105
E01008057,1618,738,880,109,202,156,231,238,437,161,84
E01008058,1592,774,818,67,130,105,197,190,459,290,154
E01008059,1550,738,812,95,212,124,216,198,383,207,115
E01008060,1537,715,822,112,216,119,211,247,368,170,94
E01008061,1696,815,881,146,197,153,245,219,425,183,128
E01008062,1714,808,906,129,230,184,279,217,377,199,99
E01008063,1451,700,751,55,108,105,230,165,418,223,147
E01008064,1523,798,725,44,51,47,740,249,221,119,52
E01008065,2331,1325,1006,199,264,137,487,384,556,165,139
E01008066,1513,783,730,21,28,27,1048,126,111,91,61
E01008067,1657,826,831,34,53,64,1183,151,78,51,43
E01008068,4299,2291,2008,127,202,178,2653,501,402,158,78
E01008069,1551,766,785,69,49,34,905,204,143,101,46
E01008072,1788,944,844,99,181,161,372,276,374,195,130
E01008073,1695,931,764,94,96,58,623,219,356,172,77
E01008074,1413,735,678,60,79,53,556,235,243,147,40
E01008075,1541,732,809,112,194,138,298,224,365,116,94
E01008076,1472,713,759,114,169,148,215,217,298,198,113
E01008077,1571,727,844,104,130,92,223,248,380,262,132
E01008078,1431,683,748,81,75,70,137,135,370,342,221
E01008079,1260,622,638,64,103,105,94,109,347,264,174
E01008080,1445,677,768,35,103,98,223,128,423,258,177
E01008081,1561,813,748,113,98,122,236,233,417,223,119
E01008082,1597,722,875,129,129,98,278,174,362,240,187
E01008083,1629,771,858,118,210,125,248,236,423,160,109
E01008084,1693,811,882,159,210,124,268,259,392,182,99
E01008085,1377,652,725,86,132,102,210,159,370,224,94
E01008086,1379,653,726,114,155,124,182,196,351,164,93
E01008087,1439,661,778,73,70,82,189,184,396,259,186
E01008088,1276,606,670,42,84,70,162,168,393,208,149
E01008089,1710,802,908,113,174,169,302,212,409,227,104
E01008090,1660,761,899,133,226,98,249,248,393,215,98
E01008091,1433,711,722,91,93,58,281,278,372,187,73
E01008092,1461,720,741,79,124,82,191,206,379,205,195
E01008093,1533,755,778,78,62,69,259,265,405,264,131
E01008094,1276,629,647,79,162,97,182,192,287,182,95
E01008095,2037,1084,953,135,134,100,673,396,352,151,96
E01008096,2274,1096,1178,153,188,203,486,331,568,225,120
E01008097,1504,692,812,108,169,110,294,231,296,191,105
E01008098,1543,721,822,112,170,138,246,201,407,173,96
E01008099,1602,828,774,103,104,74,319,353,402,137,110
E01008100,1310,603,707,94,150,94,223,159,368,160,62
E01008101,1908,919,989,122,158,112,364,358,468,201,125
E01008102,1451,663,788,88,157,131,226,204,307,206,132
E01008103,1170,581,589,109,129,95,205,165,289,129,49
E01008104,1544,741,803,38,100,95,662,130,266,149,104
E01008105,3803,1997,1806,81,110,138,2633,322,360,107,52
E01008107,1664,903,761,99,125,118,538,199,381,124,80
E01008108,1994,1116,878,103,119,100,874,330,314,89,65
E01008109,3265,1757,1508,95,118,319,1797,336,323,162,115
E01008111,1650,815,835,60,45,66,876,155,264,123,61
E01008112,1728,879,849,130,205,163,379,356,347,99,49
E01008113,1777,937,840,117,153,98,389,404,377,172,67
E01008114,3682,1988,1694,105,166,149,2323,463,367,77,32
E01008115,1738,1037,701,32,52,54,1172,170,151,76,31
E01008116,1276,607,669,73,138,113,205,137,337,183,90
E01008117,1592,807,785,101,157,146,248,261,354,216,109
E01008118,1338,664,674,83,121,117,188,170,323,208,128
E01008119,1265,597,668,85,148,115,195,152,343,128,99
E01008122,1561,722,839,155,219,111,241,236,370,131,98
E01008123,1403,678,725,135,184,101,216,195,297,185,90
E01008124,1453,700,753,168,180,103,265,236,322,126,53
E01008125,1555,752,803,72,158,147,205,170,388,278,137
E01008126,1484,693,791,67,121,89,154,114,431,314,194
E01008128,1779,917,862,73,157,105,200,176,554,359,155
E01008129,1620,794,826,86,133,107,160,184,471,316,163
E01008130,1510,727,783,54,128,102,140,136,421,296,233
E01008131,1537,748,789,59,113,100,152,159,451,315,188
E01008132,1303,640,663,59,94,70,118,122,366,353,121
E01008133,1511,713,798,64,84,80,134,125,387,311,326
E01008134,1263,632,631,49,76,67,118,126,351,284,192
E01008135,1673,837,836,70,99,86,238,189,500,322,169
E01008136,1388,679,709,65,128,103,143,148,402,261,138
E01008137,1431,687,744,40,77,82,133,145,374,313,267
E01008138,1279,627,652,48,97,79,168,137,335,249,166
E01008139,1536,728,808,64,106,126,193,193,408,239,207
E01008140,1918,951,967,73,197,140,191,235,552,301,229
E01008141,1564,778,786,67,93,93,157,164,434,331,225
E01008142,1551,770,781,94,134,140,209,212,447,207,108
E01008143,1627,784,843,78,119,86,233,197,482,281,151
E01008144,1822,877,945,94,124,151,269,240,477,286,181
E01008145,1410,717,693,72,108,75,170,135,388,292,170
E01008146,1243,594,649,55,84,71,152,84,378,262,157
E01008147,1388,680,708,50,64,77,160,103,392,338,204
E01008148,1457,691,766,68,148,123,157,150,377,244,190
E01008149,1390,690,700,49,94,90,186,157,373,295,146
E01008150,1456,721,735,60,110,89,203,143,357,294,200
E01008151,1572,813,759,109,102,52,386,349,352,177,45
E01008152,1408,712,696,92,98,90,152,185,406,217,168
E01008153,1739,841,898,96,125,55,375,358,425,185,120
E01008154,1679,830,849,84,93,79,256,301,450,251,165
E01008155,1540,739,801,76,81,53,352,367,358,176,77
E01008156,1419,732,687,81,73,54,191,250,366,276,128
E01008157,1636,802,834,85,137,87,197,221,395,344,170
E01008158,1638,766,872,90,143,115,206,216,394,286,188
E01008159,1523,715,808,78,102,73,361,272,357,166,114
E01008160,1327,614,713,82,87,51,185,229,337,232,124
E01008161,1776,917,859,100,103,100,323,308,493,222,127
E01012993,1438,670,768,58,109,85,138,135,342,318,253
E01012994,1863,898,965,101,172,145,233,240,466,331,175
E01012995,2093,1028,1065,164,252,156,314,273,538,291,105
E01012996,1759,881,878,71,115,117,185,189,487,365,230
E01012997,2061,1056,1005,146,188,111,334,418,503,232,129
E01012998,2314,1114,1200,126,206,141,305,280,672,379,205
E01012999,1982,1058,924,147,198,139,336,379,562,153,68
E01013000,2247,1240,1007,160,212,129,368,460,588,249,81
E01013001,1838,896,942,94,177,113,190,233,459,333,239
E01013002,1833,935,898,141,231,122,277,282,415,264,101
E01013003,1457,716,741,62,84,73,160,170,354,324,230
E01013004,1800,875,925,127,231,155,279,275,418,231,84
E01013072,1736,856,880,81,132,110,190,208,520,322,173
E01013073,1784,893,891,95,150,109,176,184,596,319,155
E01013074,1535,770,765,54,88,101,171,127,458,359,177
E01013075,1330,661,669,43,68,85,130,108,424,345,127
E01013076,1458,744,714,48,101,95,171,137,463,316,127
E01013077,1960,945,1015,70,175,148,201,180,559,401,226
E01013246,1628,846,782,79,126,106,186,194,490,320,127
E01027924,2337,1166,1171,100,221,194,209,293,717,461,142
E01032585,1359,642,717,42,66,62,137,122,363,342,225
E01032924,1826,906,920,97,188,126,303,318,561,178,55
E01032925,1478,748,730,76,121,100,237,214,379,233,118
E01032926,1885,914,971,120,226,204,318,268,589,128,32
E01032927,1389,698,691,67,137,126,172,166,425,201,95
E01033259,1684,833,851,130,148,103,310,286,434,173,100
E01033260,1871,954,917,146,182,138,349,320,486,199,51
E01033261,6524,3512,3012,31,36,52,5822,416,137,21,9
E01033262,4082,2727,1355,43,37,24,3205,503,208,52,10
E01033263,3567,1901,1666,98,163,129,2340,589,213,25,10
E01033264,3242,1695,1547,41,30,33,2193,656,258,19,12
E01033265,2164,1214,950,28,36,15,1606,262,152,41,24
E01033266,3182,1889,1293,48,62,74,2392,390,151,50,15
E01033267,1055,586,469,30,31,8,628,238,85,14,21
E01033268,3604,2077,1527,334,315,69,1468,642,454,219,103
E01033269,2254,1134,1120,238,383,209,386,377,470,128,63
E01033270,2001,1177,824,107,130,75,686,589,341,48,25
E01033271,2052,1198,854,159,182,77,765,383,363,75,48
E01033272,1826,1010,816,75,98,47,858,370,257,78,43
E01033273,2326,1421,905,39,86,64,1630,222,190,73,22
E01033274,2354,1273,1081,32,58,53,1790,270,111,22,18
E01033275,1685,850,835,90,141,166,240,223,532,234,59
E01033276,6089,3873,2216,25,36,31,5292,585,106,8,6
E01033277,2982,1462,1520,255,366,247,477,546,648,328,115
E01033278,2699,1264,1435,154,255,190,381,386,694,401,238
E01033279,2191,1041,1150,126,185,153,319,313,560,306,229
E01033280,1535,790,745,51,130,125,184,158,509,262,116
