house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00063793,118,20,38,13,21,2,16,8
E00063794,113,19,31,16,20,8,10,9
E00063795,181,8,72,17,52,13,13,6
E00063796,104,8,20,21,25,13,10,7
E00063797,183,23,123,10,8,9,9,1
E00063798,111,3,34,12,36,9,12,5
E00063799,140,1,41,32,41,7,8,10
E00063800,142,7,34,26,33,10,17,15
E00063801,167,14,35,24,59,14,11,10
E00063802,157,31,67,26,7,9,16,1
E00063803,112,7,13,15,34,25,12,6
E00063804,124,17,26,29,29,11,6,6
E00063805,153,20,31,30,32,24,11,5
E00063806,128,70,34,8,6,5,2,3
E00063807,122,23,14,42,26,7,7,3
E00063808,135,9,38,37,19,22,9,1
E00063809,130,16,26,39,25,13,6,5
E00063810,130,13,23,40,36,11,6,1
E00063811,144,18,21,47,36,9,9,4
E00063812,145,10,31,45,35,16,7,1
E00063813,119,5,3,56,46,1,4,4
E00063814,134,8,25,51,25,14,8,3
E00063815,145,21,37,43,26,6,7,5
E00063816,138,22,16,62,19,11,7,1
E00063817,125,15,24,45,23,5,8,5
E00063818,81,1,5,46,21,2,3,3
E00063819,179,8,33,69,46,7,10,6
E00063820,140,19,39,53,16,5,7,1
E00063821,124,10,38,29,16,12,15,4
E00063822,139,27,33,37,20,5,13,4
E00063823,116,16,21,48,18,5,7,1
E00063824,144,21,25,38,23,16,18,3
E00063825,114,13,16,25,32,12,12,4
E00063826,124,42,11,52,11,1,6,1
E00063827,122,23,12,49,19,7,11,1
E00063828,166,60,24,58,9,4,6,5
E00063829,114,15,16,34,29,11,8,1
E00063830,114,24,7,60,9,6,7,1
E00063831,120,25,14,40,17,13,8,3
E00063832,112,35,11,41,10,3,9,3
E00063833,134,20,23,55,19,8,8,1
E00063834,122,17,17,45,22,6,14,1
E00063835,115,11,14,33,33,11,12,1
E00063836,115,19,22,30,19,18,7,0
E00063837,113,11,46,18,19,4,10,5
E00063838,148,46,14,58,10,9,9,2
E00063839,154,46,39,43,13,9,4,0
E00063840,131,21,21,43,23,13,6,4
E00063841,107,26,13,38,13,6,11,0
E00063842,108,40,13,38,5,6,6,0
E00063843,123,48,17,48,4,0,6,0
E00063844,140,56,41,25,5,5,7,1
E00063845,126,49,25,39,5,2,5,1
E00063846,138,37,17,53,11,11,8,1
E00063847,140,27,45,39,17,5,6,1
E00063848,126,22,39,37,12,5,10,1
E00063849,124,19,10,43,30,6,11,5
E00063850,124,17,15,44,29,8,9,2
E00063851,121,16,38,26,19,6,16,0
E00063852,128,15,43,36,8,12,13,1
E00063853,118,21,13,46,20,7,8,3
E00063854,113,31,16,46,3,5,8,4
E00063855,123,15,15,44,24,15,7,3
E00063856,132,24,22,43,19,11,8,5
E00063857,137,15,41,27,24,8,16,6
E00063858,117,34,13,41,16,1,10,2
E00063860,103,11,34,23,16,5,9,5
E00063861,117,33,25,35,18,2,3,1
E00063862,107,35,14,36,15,2,5,0
E00063863,123,18,23,50,12,2,15,3
E00063864,126,25,9,60,17,5,7,3
E00063865,168,21,67,46,11,9,10,4
E00063866,126,25,10,49,22,8,11,1
E00063867,126,17,10,50,29,14,3,3
E00063868,140,21,15,55,29,14,4,2
E00063869,121,20,21,37,20,8,10,5
E00063870,129,10,31,21,22,30,11,4
E00063871,113,7,54,14,14,9,7,8
E00063872,135,16,72,14,11,5,9,8
E00063873,111,9,32,16,19,12,14,9
E00063874,99,13,30,28,7,14,4,3
E00063875,107,8,44,18,15,10,8,4
E00063876,133,9,55,14,11,15,22,7
E00063877,174,22,85,34,6,8,14,5
E00063878,130,17,43,20,17,13,17,3
E00063879,147,7,109,14,8,1,7,1
E00063880,111,16,31,20,12,13,13,6
E00063881,82,33,32,7,1,2,7,0
E00063882,151,22,49,24,19,21,14,2
E00063883,94,11,30,20,9,9,12,3
E00063884,132,10,64,28,11,8,9,2
E00063885,172,20,77,31,11,18,9,6
E00063886,142,16,70,30,5,7,11,3
E00063887,131,10,61,25,10,8,10,7
E00063888,164,16,52,28,28,15,17,8
E00063889,111,11,49,14,11,10,10,6
E00063890,141,13,58,22,8,18,19,3
E00063891,112,10,32,20,13,21,15,1
E00063892,108,17,22,20,12,19,16,2
E00063893,99,9,31,14,15,16,12,2
E00063894,104,17,21,19,14,24,9,0
E00063895,124,16,24,39,24,12,5,4
E00063896,130,42,21,20,18,18,7,4
E00063897,128,24,20,33,32,9,9,1
E00063898,122,15,43,28,11,14,9,2
E00063899,137,25,45,32,15,8,11,1
E00063900,119,12,45,21,16,14,5,6
E00063901,107,10,12,48,18,5,11,3
E00063902,114,9,35,19,7,24,12,8
E00063903,96,15,20,22,15,12,9,3
E00063904,121,12,10,55,25,3,14,2
E00063905,128,17,37,26,19,8,16,5
E00063906,110,12,34,15,19,13,11,6
E00063907,131,11,32,41,26,6,12,3
E00063908,115,13,29,33,11,17,8,4
E00063909,119,38,16,33,17,5,8,2
E00063910,96,14,39,16,7,9,10,1
E00063911,138,14,74,17,11,9,10,3
E00063912,120,4,82,14,2,4,12,2
E00063913,142,11,96,19,3,3,8,2
E00063914,146,10,40,23,18,29,17,9
E00063915,120,13,17,24,18,23,14,11
E00063916,122,17,28,13,24,14,20,6
E00063917,121,16,17,18,24,25,17,4
E00063918,133,11,41,26,17,17,16,5
E00063919,115,12,17,30,24,15,12,5
E00063920,114,6,33,19,20,23,7,6
E00063921,129,5,44,27,18,20,12,3
E00063922,161,24,94,16,3,7,14,3
E00063923,139,9,89,17,9,3,10,2
E00063924,132,11,26,20,24,25,19,7
E00063925,101,19,23,26,14,11,6,2
E00063926,98,9,36,16,14,6,12,5
E00063927,132,24,47,20,12,14,11,4
E00063928,98,31,35,16,4,7,5,0
E00063929,120,8,41,31,20,7,10,3
E00063930,151,29,47,25,18,16,13,3
E00063931,133,11,63,27,14,6,9,3
E00063932,80,7,40,12,5,3,7,6
E00063933,142,20,65,14,15,12,12,4
E00063934,165,11,86,23,10,18,14,3
E00063935,138,13,21,38,24,22,12,8
E00063936,118,9,29,30,17,16,10,7
E00063937,117,53,36,16,2,4,5,1
E00063938,120,13,25,30,18,21,11,2
E00063939,130,7,63,28,9,9,11,3
E00063940,124,6,22,26,32,19,13,6
E00063941,141,17,64,20,16,8,9,7
E00063942,131,10,53,20,20,11,13,4
E00063943,156,11,49,30,16,21,23,6
E00063944,141,14,65,24,10,13,11,4
E00063945,115,8,29,25,23,15,11,4
E00063946,110,11,31,29,14,14,10,1
E00063947,156,20,81,23,8,4,17,3
E00063948,129,13,32,23,11,28,15,7
E00063949,117,14,45,19,12,7,17,3
E00063950,127,9,31,32,26,16,11,2
E00063951,122,15,44,20,15,14,11,3
E00063952,160,58,37,53,3,0,7,2
E00063953,115,14,18,43,19,9,7,5
E00063954,128,14,18,35,34,14,10,3
E00063955,115,9,17,43,25,9,7,5
E00063956,132,23,30,47,11,4,13,4
E00063957,134,38,22,57,8,1,7,1
E00063958,118,11,25,34,13,18,14,3
E00063959,131,15,18,38,26,17,12,5
E00063960,141,11,34,35,31,25,4,1
E00063961,141,28,29,35,23,18,7,1
E00063962,122,13,37,34,10,17,10,1
E00063963,113,10,18,19,22,23,13,8
E00063964,137,19,30,24,19,25,14,6
E00063965,139,14,25,38,26,19,13,4
E00063966,122,31,17,52,7,8,4,3
E00063967,147,10,36,22,26,32,16,5
E00063968,119,6,23,24,27,16,19,4
E00063969,127,15,29,25,26,15,12,5
E00063970,131,24,52,17,10,16,10,2
E00063971,115,20,56,17,11,4,6,1
E00063972,108,27,12,42,10,6,8,3
E00063973,127,16,29,31,15,22,12,2
E00063974,123,14,24,26,25,20,14,0
E00063975,120,13,27,46,12,16,4,2
E00063976,204,16,37,68,49,15,15,4
E00063977,117,12,25,33,26,11,7,3
E00063978,142,26,29,41,21,11,12,2
E00063979,118,15,17,43,21,13,7,2
