house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00000377,120,24,13,34,30,5,13,1
W00000378,133,17,29,53,25,1,6,2
W00000379,140,28,10,57,36,2,5,2
W00000380,114,20,10,47,24,9,4,0
W00000381,118,15,25,41,24,7,6,0
W00000382,138,23,25,68,11,7,3,1
W00000383,141,22,28,63,15,6,6,1
W00000384,127,26,16,37,21,10,15,2
W00000385,107,31,21,36,7,3,9,0
W00000386,163,19,49,46,35,7,5,2
W00000387,135,25,30,52,12,6,7,3
W00000388,135,31,17,65,14,5,2,1
W00000389,116,25,17,36,15,4,18,1
W00000390,130,14,10,30,31,13,25,7
W00000391,127,34,38,20,9,6,13,7
W00000392,120,7,15,18,26,34,16,4
W00000393,129,14,26,22,10,4,52,1
W00000394,172,21,46,25,13,23,38,6
W00000395,127,24,16,29,17,6,32,3
W00000396,150,7,22,32,15,8,61,5
W00000397,123,19,14,25,14,6,43,2
W00000398,141,45,42,23,9,3,18,1
W00000399,129,23,22,31,28,6,14,5
W00000400,117,21,28,31,18,8,8,3
W00000401,109,22,16,37,19,5,7,3
W00000402,126,15,26,30,35,10,8,2
W00000403,60,9,5,21,12,8,5,0
W00000404,181,40,23,59,32,9,13,5
W00000405,117,17,25,39,24,5,5,2
W00000406,176,41,29,52,27,10,13,4
W00000407,79,25,13,33,6,0,2,0
W00000408,156,41,17,75,11,3,6,3
W00000409,223,85,34,70,14,7,11,2
W00000410,150,28,30,47,25,12,4,4
W00000411,134,25,19,63,17,5,4,1
W00000412,147,28,22,49,22,7,16,3
W00000413,75,11,11,18,21,5,7,2
W00000414,132,39,17,26,25,3,19,3
W00000415,131,14,29,47,23,5,10,3
W00000416,136,20,30,35,22,11,15,3
W00000417,129,17,37,36,23,3,9,4
W00000418,146,28,29,29,31,7,21,1
W00000419,152,16,17,68,32,4,12,3
W00000420,140,13,23,61,29,5,7,2
W00000421,144,19,21,54,27,16,4,3
W00000422,171,21,28,62,37,6,15,2
W00000423,121,26,17,44,18,7,8,1
W00000424,129,28,19,51,19,5,5,2
W00000425,151,34,23,48,31,4,9,2
W00000426,155,31,27,55,24,5,10,3
W00000427,128,26,23,54,10,2,11,2
W00000428,124,23,37,38,9,7,9,1
W00000429,131,28,28,53,7,4,9,2
W00000430,150,23,43,55,12,6,10,1
W00000431,142,25,23,54,21,8,11,0
W00000432,120,24,18,43,18,7,8,2
W00000433,116,14,9,62,20,1,7,3
W00000434,67,13,11,26,10,1,5,1
W00000435,149,27,17,44,39,14,6,2
W00000436,152,13,27,60,30,8,11,3
W00000437,121,18,18,38,24,12,8,3
W00000438,113,20,33,34,13,4,5,4
W00000439,117,19,10,40,24,11,10,3
W00000440,119,20,23,30,28,11,6,1
W00000441,132,12,5,48,45,9,10,3
W00000442,123,15,17,45,26,6,8,6
W00000443,125,17,9,56,29,8,6,0
W00000444,140,25,25,40,34,8,6,2
W00000445,107,6,21,44,21,4,11,0
W00000446,148,37,34,43,21,7,5,1
W00000447,134,13,24,58,29,1,7,2
W00000448,138,20,16,52,33,9,5,3
W00000449,127,20,11,55,27,2,12,0
W00000450,149,26,15,65,26,7,6,4
W00000451,126,18,23,42,30,4,7,2
W00000452,128,24,21,31,32,13,7,0
W00000453,149,24,12,57,46,6,1,3
W00000454,134,22,9,53,31,2,10,7
W00000455,153,16,26,48,36,8,14,5
W00000456,131,26,18,40,24,6,12,5
W00000457,143,34,17,47,22,4,19,0
W00000458,148,21,29,60,17,9,8,4
W00000459,140,12,13,57,38,4,10,6
W00000460,136,8,36,32,19,21,17,3
W00000461,128,6,86,14,9,7,5,1
W00000462,132,14,21,23,33,19,18,4
W00000463,125,21,15,32,22,11,21,3
W00000464,133,13,12,32,29,28,14,5
W00000465,121,16,20,25,20,21,15,4
W00000466,132,18,16,33,32,24,6,3
W00000467,122,14,17,31,25,14,16,5
W00000468,134,7,37,4,4,2,76,4
W00000469,148,30,28,22,5,0,56,7
W00000470,138,6,24,22,10,0,74,2
W00000472,140,22,26,9,5,0,77,1
W00000473,154,46,64,24,8,5,5,2
W00000474,134,25,15,62,15,3,12,2
W00000475,136,18,15,64,24,1,12,2
W00000476,149,23,43,46,19,7,9,2
W00000477,118,20,9,44,23,8,7,7
W00000478,117,20,35,33,18,5,6,0
W00000479,112,22,27,28,16,6,11,2
W00000480,117,25,10,51,22,0,8,1
W00000481,134,19,17,43,30,7,15,3
W00000482,175,36,30,71,24,7,7,0
W00000483,123,27,28,41,17,2,8,0
W00000484,142,42,22,45,18,7,7,1
W00000485,124,21,29,29,22,11,8,4
W00000486,121,25,28,25,22,12,6,3
W00000487,119,15,21,36,23,8,11,5
W00000488,123,23,13,50,29,4,4,0
W00000489,131,27,23,52,19,2,6,2
W00000490,126,19,14,43,24,14,10,2
W00000491,161,22,69,35,20,7,8,0
