ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00002312,341,335,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0
W00002313,342,333,0,0,3,0,0,1,0,1,0,1,3,0,0,0,0,0,0,336,0,5,1,0
W00002314,323,311,2,0,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0,318,0,4,1,0
W00002315,366,356,1,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,360,0,3,3,0
W00002316,330,323,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,326,0,1,3,0
W00002317,330,316,0,0,4,0,0,4,1,0,1,0,0,2,0,0,0,0,2,320,0,3,5,2
W00002320,261,235,3,0,5,0,0,5,1,0,0,0,2,10,0,0,0,0,0,243,0,12,6,0
W00002321,355,343,1,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,347,0,8,0,0
W00002323,292,282,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,290,0,2,0,0
W00002324,244,237,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,240,0,4,0,0
W00002325,487,431,1,0,18,0,3,3,1,0,0,0,0,28,1,0,0,0,1,450,1,28,7,1
W00002327,267,262,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,263,2,0,2,0
W00002328,365,345,2,0,3,1,3,3,0,7,0,0,0,0,1,0,0,0,0,350,1,7,7,0
W00002329,297,284,1,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,290,0,7,0,0
W00002330,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0
W00002331,211,207,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0
W00002332,230,223,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,225,0,5,0,0
W00002333,153,150,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,150,0,0,3,0
W00002335,369,360,1,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,366,0,1,2,0
W00002336,317,312,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0
W00002337,337,331,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,332,2,0,3,0
W00002338,216,209,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,214,0,0,2,0
W00002339,445,442,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,443,0,1,0,1
W00002340,433,425,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0
W00002341,300,292,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299,0,0,1,0
W00002342,327,317,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,322,0,1,4,0
W00002343,467,455,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,464,0,0,3,0
W00002344,330,324,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329,0,1,0,0
W00002345,343,337,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,340,0,0,3,0
W00002346,445,437,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,444,0,1,0,0
W00002347,232,227,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0
W00002348,347,339,0,1,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,344,0,1,2,0
W00002349,369,359,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0
W00002350,334,326,1,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,332,1,1,0,0
W00002351,376,365,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,374,0,0,2,0
W00002352,301,293,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
W00002353,245,237,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,243,0,0,2,0
W00002354,309,306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0
W00002355,296,284,4,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,295,0,0,1,0
W00002356,299,287,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0
W00002357,298,278,1,0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,296,0,1,1,0
W00002358,292,286,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,1,0
W00002359,369,362,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0
W00002360,412,396,4,0,5,0,0,1,0,0,0,0,0,4,0,1,1,0,0,405,2,4,1,0
W00002361,384,368,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,382,0,1,0,1
W00002362,317,314,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316,0,0,1,0
W00002363,293,284,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,291,0,1,1,0
W00002364,524,511,3,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,519,0,0,4,1
W00002365,331,319,0,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0,0,328,0,1,2,0
W00002366,261,249,2,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,1,0
W00002367,329,326,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0
W00002368,362,352,2,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,354,2,0,6,0
W00002369,256,252,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,1,0
W00002370,223,219,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0
W00002371,306,301,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,1,0
W00002372,251,242,1,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,248,0,1,2,0
W00002373,337,329,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,335,1,0,1,0
W00002374,395,388,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394,0,0,0,1
W00002375,317,307,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316,0,0,1,0
W00002376,231,220,0,1,4,0,0,2,1,0,0,0,0,1,0,0,0,0,2,225,0,1,3,2
W00002377,247,237,1,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,245,0,1,1,0
W00002378,214,199,6,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,210,0,4,0,0
W00002379,259,241,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,1,0,256,0,2,0,1
W00002380,257,255,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
W00002381,242,234,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,238,0,0,4,0
W00002382,312,307,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,2,0
W00002383,314,305,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0
W00002384,409,402,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,406,0,0,3,0
W00002385,336,327,1,1,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,332,0,1,3,0
W00002386,400,392,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,398,0,1,1,0
W00002387,463,449,0,0,10,1,1,0,0,0,0,0,0,1,0,1,0,0,0,459,1,1,2,0
W00002388,163,160,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
W00002389,286,285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,285,0,1,0,0
W00002390,312,306,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,310,0,1,1,0
W00002391,229,220,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,227,0,2,0,0
W00002392,261,258,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,259,0,0,2,0
W00002393,322,312,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,5,0
W00002394,190,173,1,1,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,187,0,2,1,0
W00002395,242,231,4,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,239,0,1,2,0
W00002396,224,218,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,222,0,1,1,0
W00002397,287,285,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0
W00002398,415,412,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,414,0,1,0,0
W00002399,304,299,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,2,0
W00002400,221,218,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
W00002401,128,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0
W00002402,303,296,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0
W00002403,294,286,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,293,0,1,0,0
W00002404,470,459,1,0,2,3,0,1,0,0,0,0,0,2,0,2,0,0,0,462,2,2,4,0
W00002405,191,185,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,188,0,0,3,0
W00002406,374,367,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,373,0,1,0,0
W00002407,327,323,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326,0,0,0,1
W00002408,428,415,3,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,1,423,1,3,0,1
W00002409,310,307,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,309,0,1,0,0
W00002410,307,298,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,3,0
W00002411,303,298,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,302,0,0,1,0
W00002412,271,267,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
W00002413,335,328,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,332,0,1,2,0
W00002414,305,301,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,302,0,2,0,1
W00002415,278,274,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,276,0,1,0,1
W00002416,216,211,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,214,0,1,1,0
W00002417,214,186,0,4,17,0,0,2,0,0,0,0,2,1,0,1,0,1,0,207,1,3,2,1
W00002418,242,228,3,0,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,238,0,3,1,0
W00002419,194,180,2,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,191,0,1,2,0
W00002420,343,320,0,1,11,0,1,1,3,2,0,1,0,3,0,0,0,0,0,332,0,6,5,0
W00002421,234,221,2,0,6,1,0,2,0,0,0,0,2,0,0,0,0,0,0,229,0,2,3,0
W00002422,373,350,0,0,10,1,0,1,0,0,0,5,0,4,0,0,0,0,2,360,0,9,2,2
W00002423,544,528,1,0,4,1,0,4,0,1,0,0,0,4,0,0,0,0,1,533,0,5,5,1
W00002424,193,190,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192,1,0,0,0
W00002425,300,284,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,2,0
W00002426,339,323,0,0,4,0,0,7,0,1,0,1,0,2,0,0,0,1,0,327,0,4,7,1
W00002427,310,292,1,0,11,0,0,0,1,0,0,0,0,4,0,0,0,0,1,304,0,4,1,1
W00002429,283,273,2,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,280,0,0,3,0
W00002430,144,138,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0
W00002431,298,287,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,1,0
W00002432,250,223,2,0,16,1,0,0,2,4,0,0,2,0,0,0,0,0,0,241,0,6,3,0
W00002433,225,212,0,2,7,0,1,0,2,0,0,0,0,1,0,0,0,0,0,221,0,1,3,0
W00002436,408,404,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,406,0,0,1,1
W00002437,298,294,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0
W00002438,418,410,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,413,0,0,1,4
W00002439,316,311,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315,1,0,0,0
W00002440,384,373,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,379,0,0,5,0
W00002441,367,365,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0
W00002442,344,340,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,341,0,0,2,1
W00002443,323,312,0,0,6,0,0,0,0,1,0,2,2,0,0,0,0,0,0,318,0,5,0,0
W00002444,478,472,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,477,0,1,0,0
W00002445,349,338,1,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,342,0,6,1,0
W00002446,295,287,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,3,0
W00002447,229,226,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0
W00002448,323,314,1,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,318,0,3,2,0
W00002449,228,224,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,227,0,1,0,0
W00002450,293,290,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,292,0,1,0,0
W00002451,133,129,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,130,0,0,3,0
W00002452,363,347,2,0,3,2,1,0,3,0,0,0,0,0,1,0,0,0,4,352,1,0,6,4
W00002453,293,289,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,291,1,1,0,0
W00002454,315,310,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,313,0,1,1,0
W00002455,392,388,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,391,1,0,0,0
W00002456,447,443,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0
W00002457,467,465,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0
W00002458,350,342,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,1,0
W00002459,232,227,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,230,0,1,1,0
W00002461,427,415,3,2,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,421,0,1,5,0
W00002463,202,189,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,200,0,0,2,0
W00002465,401,373,1,0,11,1,0,0,0,0,0,0,6,9,0,0,0,0,0,385,0,15,1,0
W00002466,337,321,0,0,9,0,1,0,0,0,0,0,0,3,0,0,0,0,3,330,0,3,1,3
W00002467,261,254,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,257,0,2,2,0
W00002468,341,332,3,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,338,0,1,2,0
W00002469,371,355,3,0,9,0,0,0,1,0,0,2,0,1,0,0,0,0,0,367,0,3,1,0
W00002470,368,359,1,0,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,364,1,2,1,0
W00002471,310,298,2,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,300,0,1,9,0
W00002472,228,220,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,1,224,2,0,1,1
W00002473,369,358,1,0,5,2,0,0,0,0,0,0,0,2,0,1,0,0,0,364,1,2,2,0
W00002474,348,332,3,0,6,1,0,1,1,0,0,0,0,0,0,0,0,2,2,341,0,0,3,4
W00002475,326,312,2,0,4,0,0,0,0,0,0,0,0,7,0,0,0,1,0,318,0,7,0,1
W00002476,386,367,4,0,10,0,0,0,3,0,0,0,1,1,0,0,0,0,0,381,0,2,3,0
W00002477,324,307,1,0,5,1,0,4,0,0,0,0,1,4,1,0,0,0,0,313,1,5,5,0
W00002478,275,265,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274,0,0,1,0
W00002479,249,244,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248,1,0,0,0
W00002480,305,296,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,2,300,2,0,1,2
W00002481,272,261,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,271,0,0,1,0
W00002482,295,289,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,292,0,1,2,0
W00002483,304,294,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,303,0,1,0,0
W00002484,300,288,2,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,295,4,0,1,0
W00002485,167,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0
W00002486,241,235,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,239,0,0,2,0
W00002487,250,233,1,1,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,247,0,1,2,0
W00002488,271,240,1,0,23,0,1,0,0,1,0,0,0,3,0,0,0,0,2,264,0,4,1,2
W00002489,339,330,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,335,0,0,4,0
W00002490,263,259,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,261,0,1,1,0
W00002491,209,206,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,208,0,1,0,0
W00002492,257,249,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256,0,1,0,0
W00002493,440,433,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,436,0,0,4,0
W00002494,402,382,2,1,8,0,0,3,1,2,0,0,1,1,0,0,0,0,1,393,0,4,4,1
W00002495,408,402,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0
W00002496,315,306,0,0,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,310,0,1,4,0
W00002497,330,317,3,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,328,0,0,2,0
W00002498,368,360,1,0,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,363,3,1,1,0
W00002499,232,231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231,0,0,1,0
W00002500,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0
W00002501,311,297,2,0,4,0,0,1,0,5,0,0,0,1,0,1,0,0,0,303,1,6,1,0
W00002502,440,423,0,0,11,0,0,0,0,5,0,0,0,0,1,0,0,0,0,434,1,5,0,0
W00002503,307,300,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,303,0,4,0,0
W00002504,357,356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,356,1,0,0,0
W00002505,264,257,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,2,0
W00002506,277,269,2,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,271,1,2,3,0
W00002507,351,343,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,349,0,0,2,0
W00002508,220,203,2,0,7,0,0,6,0,0,0,0,0,1,0,1,0,0,0,212,1,1,6,0
W00002509,279,265,3,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,272,0,3,4,0
W00002510,256,254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,1,0
W00002511,228,216,1,0,5,0,0,0,2,0,0,4,0,0,0,0,0,0,0,222,0,4,2,0
W00002512,305,295,4,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,302,0,2,1,0
W00002513,296,288,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,295,0,1,0,0
W00002514,279,273,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,277,0,2,0,0
W00002515,261,259,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260,0,0,1,0
W00002516,296,284,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,294,0,0,2,0
W00002517,308,296,0,3,2,0,0,3,0,1,0,0,2,1,0,0,0,0,0,301,0,4,3,0
W00002518,333,322,1,0,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,327,0,0,6,0
W00002519,269,262,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,267,0,1,1,0
W00002520,233,231,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,1,0
W00002521,235,222,6,0,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,230,0,3,2,0
W00002522,305,302,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,1,0
W00002523,256,239,2,0,5,0,0,2,2,1,0,2,2,0,0,0,0,0,1,246,0,5,4,1
W00002524,241,229,1,0,2,2,2,0,2,0,0,0,0,1,1,1,0,0,0,232,2,1,6,0
W00002525,260,251,1,0,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,255,0,3,2,0
W00002526,237,232,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236,0,1,0,0
W00002527,286,274,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,0,0,1,0
W00002528,338,332,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,334,0,1,2,1
W00002529,230,228,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
W00002530,111,106,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0
W00002531,321,317,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,319,0,0,2,0
W00002532,330,324,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,325,0,2,3,0
W00002533,317,314,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0
W00002534,354,351,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0
W00002536,309,305,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,308,0,0,0,1
W00002537,270,264,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,266,0,2,1,1
W00002540,235,232,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0
W00002541,368,361,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,363,0,1,1,3
W00002542,269,264,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268,1,0,0,0
W00002543,319,309,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,2,0
W00002544,274,268,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,272,0,1,1,0
W00002545,400,386,1,0,9,1,0,1,1,0,0,0,0,0,0,0,0,0,1,396,0,0,3,1
W00002546,252,239,2,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,246,0,0,6,0
W00002547,325,313,1,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,319,0,0,6,0
W00002548,347,329,2,0,9,3,1,0,2,1,0,0,0,0,0,0,0,0,0,340,0,1,6,0
W00002549,286,273,0,0,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,283,0,2,1,0
W00002550,317,308,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,1,309,0,0,7,1
W00002551,311,285,2,0,12,4,0,2,3,0,0,0,1,1,0,0,1,0,0,299,1,2,9,0
W00002552,252,247,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,251,0,0,1,0
W00002553,274,253,1,0,7,7,3,0,2,0,0,0,1,0,0,0,0,0,0,261,0,1,12,0
W00002554,268,244,1,0,7,2,1,1,2,0,0,9,0,0,1,0,0,0,0,252,1,9,6,0
W00002555,246,236,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,244,0,0,2,0
W00002556,248,220,2,0,11,0,0,0,4,1,0,3,2,3,0,1,1,0,0,233,2,9,4,0
W00002557,150,140,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149,0,0,1,0
W00002558,163,154,1,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,161,0,2,0,0
W00002560,288,270,2,0,7,2,0,0,5,1,0,0,1,0,0,0,0,0,0,279,0,2,7,0
W00002562,252,236,0,1,11,0,0,1,0,1,0,0,0,2,0,0,0,0,0,248,0,3,1,0
W00002563,302,272,3,0,12,2,0,2,0,1,0,0,1,9,0,0,0,0,0,287,0,11,4,0
W00002564,398,382,1,0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,395,1,1,0,1
W00002565,417,396,2,0,5,0,1,1,1,1,0,0,5,5,0,0,0,0,0,403,0,11,3,0
W00002566,291,278,3,0,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,288,0,2,1,0
W00002567,323,315,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,319,0,1,3,0
W00002568,316,310,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,313,0,3,0,0
W00002569,329,297,1,0,23,1,0,1,0,2,0,0,0,4,0,0,0,0,0,321,0,6,2,0
W00002570,193,182,1,0,2,1,0,2,0,3,0,0,1,1,0,0,0,0,0,185,0,5,3,0
W00002571,204,180,2,0,10,5,0,1,0,0,0,5,0,1,0,0,0,0,0,192,0,6,6,0
W00002573,225,220,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,222,0,2,1,0
W00002574,173,166,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172,0,1,0,0
W00002575,195,191,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194,0,0,1,0
W00002576,236,232,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,234,0,1,1,0
W00002577,330,321,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0
