ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00003892,314,308,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,312,0,0,2,0
W00003893,198,196,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197,0,0,1,0
W00003894,386,372,2,0,1,1,0,1,0,3,0,0,1,3,1,1,0,0,0,375,2,7,2,0
W00003895,358,353,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,356,0,1,0,1
W00003896,283,276,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,279,0,4,0,0
W00003897,167,163,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,165,0,2,0,0
W00003898,375,340,0,0,19,0,0,0,0,3,5,2,0,3,0,0,0,3,0,359,0,13,0,3
W00003899,343,323,1,0,7,0,0,0,0,8,4,0,0,0,0,0,0,0,0,331,0,12,0,0
W00003900,242,236,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,237,0,3,2,0
W00003901,223,212,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,1,0
W00003902,269,263,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,265,0,4,0,0
W00003903,276,270,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0
W00003904,297,292,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,296,0,0,1,0
W00003905,448,442,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,446,0,0,2,0
W00003906,296,292,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0
W00003907,286,279,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,283,0,0,3,0
W00003908,356,352,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,354,0,0,1,1
W00003909,389,382,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,387,0,0,1,1
W00003910,335,331,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0
W00003911,309,303,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,2,0
W00003912,319,305,0,0,4,1,0,3,4,0,0,0,0,2,0,0,0,0,0,309,0,2,8,0
W00003913,303,301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,302,0,1,0,0
W00003914,298,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0
W00003915,313,292,3,3,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,305,0,1,7,0
W00003916,296,293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,0,0,0,1
W00003917,368,361,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,365,0,3,0,0
W00003918,428,414,0,0,4,1,1,0,3,0,0,0,0,4,0,0,0,0,1,418,0,4,5,1
W00003919,342,335,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,336,0,4,2,0
W00003920,380,373,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,378,1,0,1,0
W00003921,292,287,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,288,0,1,3,0
W00003922,350,335,4,0,1,2,2,2,0,1,0,0,0,1,1,0,1,0,0,340,2,2,6,0
W00003923,302,283,2,3,7,4,0,0,0,0,0,0,2,0,0,1,0,0,0,295,1,2,4,0
W00003924,344,338,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,340,0,3,1,0
W00003925,326,237,2,0,58,2,0,1,1,2,4,0,2,0,1,0,0,3,13,297,1,8,4,16
W00003926,256,239,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,2,0
W00003927,322,298,1,0,13,0,0,4,1,0,0,4,0,0,0,0,1,0,0,312,1,4,5,0
W00003928,245,231,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,243,0,0,1,1
W00003929,222,208,2,1,1,0,0,0,0,3,1,0,1,3,0,1,0,1,0,212,1,8,0,1
W00003930,255,231,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0
W00003931,307,258,2,0,40,3,0,0,0,3,0,0,0,0,0,1,0,0,0,300,1,3,3,0
W00003932,257,239,2,0,7,2,0,0,0,2,0,0,2,2,0,1,0,0,0,248,1,6,2,0
W00003933,351,312,0,1,30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,343,0,8,0,0
W00003934,267,217,2,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,265,0,0,2,0
W00003935,312,261,0,2,33,1,0,1,1,1,5,2,0,0,0,5,0,0,0,296,5,8,3,0
W00003936,184,172,0,0,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,179,0,4,1,0
W00003937,247,226,0,0,12,0,2,0,0,0,0,0,2,4,1,0,0,0,0,238,1,6,2,0
W00003938,296,215,1,5,51,0,1,3,0,0,4,7,4,4,0,0,0,0,1,272,0,19,4,1
W00003939,232,227,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,229,0,1,1,1
W00003940,480,475,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,475,0,0,5,0
W00003941,124,100,2,1,15,3,0,0,1,0,0,0,2,0,0,0,0,0,0,118,0,2,4,0
W00003942,548,536,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,544,0,0,4,0
W00003943,308,300,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,305,0,3,0,0
W00003944,245,223,1,1,5,4,0,0,0,1,0,0,5,0,0,0,2,0,3,230,2,6,4,3
W00003945,278,271,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
W00003946,289,274,1,7,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,282,0,2,4,1
W00004889,303,298,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,2,0
W00004890,282,275,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,279,2,0,1,0
W00004891,301,291,1,0,3,1,1,0,1,0,0,0,0,2,0,1,0,0,0,295,1,2,3,0
W00004892,286,278,0,0,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,281,1,1,3,0
W00004936,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
W00004937,216,213,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,214,0,2,0,0
W00004938,292,283,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,289,1,0,2,0
W00004939,302,297,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,299,0,0,3,0
W00004940,132,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0
W00004941,381,370,1,1,4,0,1,0,0,3,0,0,0,1,0,0,0,0,0,376,0,4,1,0
W00004942,186,177,0,0,1,1,0,0,0,0,0,4,0,1,0,2,0,0,0,178,2,5,1,0
W00004943,211,201,2,1,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,207,1,3,0,0
W00004944,308,296,1,1,2,4,0,2,0,0,0,0,0,1,0,1,0,0,0,300,1,1,6,0
W00004945,277,268,1,0,0,2,0,0,0,0,0,0,4,1,0,1,0,0,0,269,1,5,2,0
W00004946,304,294,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,300,0,3,1,0
W00004952,306,300,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,304,0,0,2,0
W00004953,434,413,2,0,3,3,0,0,0,1,0,0,0,0,0,12,0,0,0,418,12,1,3,0
W00004954,285,280,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,281,0,0,4,0
W00004955,305,296,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,297,0,7,1,0
W00009986,308,287,2,0,3,0,2,0,2,6,5,0,0,0,0,0,1,0,0,292,1,11,4,0
W00009987,302,278,1,0,7,2,0,3,0,4,3,0,0,0,4,0,0,0,0,286,4,7,5,0
W00009988,208,164,4,2,21,0,0,0,1,2,0,0,1,8,0,0,0,0,5,191,0,11,1,5
W00009989,358,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,357,0,1,0,0
W00009991,328,324,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,1,0
W00009992,593,559,15,0,6,1,0,4,0,1,0,0,2,2,2,0,1,0,0,580,3,5,5,0
W00009994,361,339,1,0,3,1,0,2,0,10,0,0,5,0,0,0,0,0,0,343,0,15,3,0
W00009995,326,309,2,0,3,0,0,1,0,0,3,0,0,5,0,0,0,3,0,314,0,8,1,3
W00009997,188,155,0,0,7,0,0,1,3,8,0,0,0,12,0,0,1,1,0,162,1,20,4,1
W00009998,198,172,3,0,18,1,2,0,0,0,0,0,0,0,1,0,0,0,1,193,1,0,3,1
W00010000,193,190,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192,0,1,0,0
W00010001,293,284,2,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,290,0,1,2,0
W00010003,252,246,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,248,1,3,0,0
W00010004,414,402,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2,410,0,0,2,2
W00010006,283,269,2,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,281,0,1,1,0
W00010007,161,120,0,0,31,1,0,2,0,3,0,0,1,2,0,0,0,0,1,151,0,6,3,1
W00010009,189,172,8,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,187,1,0,1,0
W00010052,384,297,4,1,44,0,0,3,4,10,1,2,6,2,4,0,0,0,6,346,4,21,7,6
W00010054,705,622,4,0,34,2,1,8,7,7,0,1,5,5,6,0,1,0,2,660,7,18,18,2
W00010055,1054,853,11,1,95,5,0,10,6,16,2,2,29,12,7,2,0,2,1,960,9,61,21,3
W00010057,291,233,7,0,27,1,0,3,3,5,2,1,5,0,0,2,0,1,1,267,2,13,7,2
W00010058,504,440,2,0,42,2,1,1,0,3,0,0,3,3,1,0,0,3,3,484,1,9,4,6
W00010060,292,238,4,0,19,0,0,5,0,1,4,0,3,7,4,1,0,6,0,261,5,15,5,6
W00010061,146,129,3,0,7,0,0,1,0,0,0,0,0,1,0,0,0,5,0,139,0,1,1,5
W00010063,137,134,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0
W00010064,132,114,2,0,6,0,0,1,2,0,0,0,0,0,0,0,0,6,1,122,0,0,3,7
W00010066,364,304,0,0,10,2,2,3,2,11,0,1,12,5,10,0,0,2,0,314,10,29,9,2
W00010067,592,467,11,0,40,4,4,2,3,13,1,0,18,8,13,1,1,3,3,518,15,40,13,6
W00010099,257,248,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,255,1,1,0,0
W00010100,225,222,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
W00010102,248,231,2,6,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,243,0,1,3,1
