health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00003241,339,166,108,44,13,8
W00003242,505,271,152,54,21,7
W00003243,335,146,118,50,16,5
W00003244,306,137,91,42,28,8
W00003245,252,119,72,42,15,4
W00003246,335,145,106,51,27,6
W00003247,332,166,111,34,18,3
W00003248,342,140,98,67,28,9
W00003249,257,113,72,43,22,7
W00003250,361,161,83,71,33,13
W00003251,336,154,104,55,15,8
W00003252,354,147,113,43,36,15
W00003253,375,182,117,44,23,9
W00003254,303,129,108,51,12,3
W00003255,354,123,114,59,40,18
W00003256,329,178,87,33,24,7
W00003257,314,148,105,40,15,6
W00003258,385,148,113,63,38,23
W00003259,299,93,116,68,17,5
W00003260,310,124,86,58,36,6
W00003261,265,120,91,49,5,0
W00003262,291,120,104,41,22,4
W00003263,269,116,89,40,18,6
W00003264,278,108,84,61,16,9
W00003265,317,126,109,61,15,6
W00003266,283,119,91,50,15,8
W00003267,296,138,94,47,13,4
W00003268,356,114,150,68,19,5
W00003269,294,143,91,33,22,5
W00003270,291,127,93,52,14,5
W00003271,293,140,90,46,11,6
W00003272,284,121,96,46,13,8
W00003273,255,108,88,48,8,3
W00003274,309,131,132,36,8,2
W00003275,594,235,174,140,32,13
W00003276,268,112,84,55,14,3
W00003277,184,91,55,29,6,3
W00003278,334,158,104,59,9,4
W00003279,288,138,91,46,8,5
W00003280,296,114,114,47,17,4
W00003281,210,101,62,34,8,5
W00003282,352,151,133,53,11,4
W00003283,273,142,83,38,7,3
W00003284,293,111,116,45,18,3
W00003285,299,140,102,38,15,4
W00003286,254,98,85,52,17,2
W00003287,433,235,133,52,12,1
W00003288,289,119,88,59,20,3
W00003289,276,141,79,48,7,1
W00003290,259,120,93,32,12,2
W00003291,330,164,102,45,15,4
W00003292,319,141,118,43,15,2
W00003293,269,100,87,48,27,7
W00003294,274,105,92,52,18,7
W00003295,236,89,84,50,11,2
W00003296,255,110,91,40,10,4
W00003297,225,103,76,36,5,5
W00003298,397,170,126,75,23,3
W00003299,305,163,98,34,8,2
W00003300,244,124,61,45,11,3
W00003301,234,94,100,34,4,2
W00003302,374,142,112,58,32,30
W00003303,247,113,80,36,13,5
W00003304,191,64,75,43,7,2
W00003305,169,69,72,21,6,1
W00003306,246,112,84,42,8,0
W00003307,110,47,34,26,3,0
W00003308,189,66,75,39,9,0
