house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00003283,126,27,15,54,17,2,10,1
W00003284,136,42,14,48,18,6,6,2
W00003285,137,29,18,47,27,5,10,1
W00003286,140,29,47,38,17,3,6,0
W00003287,178,22,28,65,37,11,12,3
W00003288,134,26,20,41,20,10,17,0
W00003289,116,16,12,55,17,1,11,4
W00003290,100,11,6,49,17,9,7,1
W00003291,138,19,23,56,18,4,12,6
W00003292,148,23,26,65,17,9,5,3
W00003293,137,26,40,28,17,11,14,1
W00003294,136,24,27,41,19,20,5,0
W00003295,103,12,18,39,18,5,8,3
W00003296,138,28,28,48,11,16,7,0
W00003297,104,19,17,41,12,7,6,2
W00003298,163,17,20,71,32,8,9,6
W00003299,139,23,21,51,17,12,14,1
W00003300,101,16,7,44,18,6,7,3
W00003301,105,17,14,47,16,2,7,2
W00003302,148,29,18,51,19,14,13,4
W00003303,111,22,12,46,17,4,8,2
W00003304,95,25,4,47,10,5,2,2
W00003305,91,16,34,16,13,4,7,1
W00003306,115,22,9,59,11,6,8,0
W00003307,58,8,15,24,4,4,3,0
W00003308,91,22,11,36,10,4,7,1
W00003309,97,17,11,39,15,8,5,2
W00003310,110,21,11,49,18,1,8,2
W00003311,60,11,9,23,9,2,5,1
W00003312,110,15,10,44,25,6,7,3
W00003313,114,22,16,37,20,8,8,3
W00003314,204,30,39,80,34,8,9,4
W00003315,147,30,20,47,27,11,10,2
W00003316,124,13,15,49,26,7,11,3
W00003317,140,18,18,46,33,12,10,3
W00003318,150,10,20,57,35,8,16,4
W00003319,105,9,13,34,24,16,5,4
W00003320,118,23,23,41,14,7,10,0
W00003321,97,10,13,34,18,11,9,2
W00003322,63,10,8,27,8,5,2,3
W00003323,113,21,13,54,17,2,4,2
W00003324,116,33,31,35,7,4,6,0
W00003325,126,24,14,44,26,5,11,2
W00003326,130,21,11,48,27,11,10,2
W00003327,119,19,22,31,22,17,5,3
W00003328,118,25,19,45,16,5,6,2
W00003329,111,29,19,28,16,10,8,1
W00003330,122,25,7,48,22,6,8,6
W00003331,127,17,24,53,19,7,6,1
W00003332,122,22,56,20,3,7,13,1
W00003333,119,42,26,35,6,4,5,1
W00003334,82,18,12,29,9,4,8,2
W00003335,110,10,20,24,25,17,11,3
W00003336,131,13,10,39,30,19,15,5
W00003337,109,11,47,26,5,9,9,2
W00003338,121,24,28,34,10,12,13,0
W00003339,126,24,21,39,13,18,8,3
W00003340,124,41,37,21,15,4,2,4
W00003341,118,30,17,37,19,8,5,2
W00003342,122,33,33,27,4,8,15,2
W00003343,135,22,28,52,21,2,6,4
W00003344,118,24,11,45,18,11,7,2
W00003345,124,16,17,50,28,6,6,1
W00003346,138,20,12,55,25,15,11,0
W00003347,122,10,17,46,26,4,12,7
W00003348,137,19,11,52,27,17,9,2
W00003349,99,12,6,47,19,3,8,4
W00003350,95,12,7,41,26,3,4,2
W00003351,149,10,23,67,29,7,10,3
W00003352,160,22,15,59,42,4,15,3
W00003353,134,23,17,41,31,14,8,0
