house..sa_id,house..total_households,house..one_person_household,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
A217031003,76,22,14,31,8,0,1
A217031004,87,21,18,28,12,3,5
A217031005,57,13,14,15,10,3,2
A217032001,117,16,15,76,2,1,7
A217033001,110,17,23,50,9,6,5
A217034001,81,7,18,37,9,3,7
A217035001,87,20,10,32,19,4,2
A217035002,77,20,15,25,11,3,3
A217035003,106,27,19,32,16,5,7
A217036001,73,14,13,37,5,0,4
A217037001,69,11,13,31,5,4,5
A217037002,112,37,26,34,8,4,3
A217038001,86,23,17,33,8,4,1
A217038002,57,8,12,24,9,4,0
A217038003,104,20,21,50,6,3,4
A217038004,66,20,12,23,7,2,2
A217038005,90,24,14,33,9,6,4
A217039001,109,23,19,51,8,4,4
A217039002,118,22,26,54,8,5,3
A217039003,135,15,18,77,14,6,5
A217040001,112,27,10,49,22,2,2
A217040002,76,15,20,33,7,1,0
A217041001,77,17,16,29,7,3,5
A217041002,71,22,10,31,4,3,1
A217041003,90,19,19,39,6,3,4
A217041004,65,23,11,22,6,1,2
A217041004,65,23,11,22,6,1,2
A217041005,126,30,25,42,20,7,2
A217041006,96,16,31,37,5,7,0
A217041007,118,23,26,49,14,4,2
A217041008,103,30,19,33,13,4,4
A217041009,92,17,23,38,8,3,3
A217041010,95,21,18,36,10,6,4
A217041011,131,27,29,59,10,4,2
A217041012,109,19,26,46,11,5,2
A217041013,69,18,13,29,6,2,1
A217041014,82,18,15,34,8,4,3
A217041015,118,26,28,42,13,4,5
A217041016,78,11,22,33,6,5,1
A217041017,86,39,15,18,11,2,1
A217041018,65,14,11,32,5,1,2
A217041019,73,16,12,28,9,3,5
A217042001,86,20,11,44,4,4,3
A217042002,63,11,22,23,5,1,1
A217042002,63,11,22,23,5,1,1
A217042003,90,22,19,26,12,5,6
A217042004,75,17,13,35,8,2,0
A217042005,104,30,17,31,16,4,6
A217043001,111,23,14,53,12,7,2
A217044001,134,20,35,61,7,6,5
A217044002,99,26,14,43,5,4,7
A217045001,40,8,8,17,0,4,3
A217045002,131,38,25,42,11,6,9
A217045003,95,31,26,31,5,2,0
A217045004,107,35,9,29,29,4,1
A217045005,85,27,22,21,9,4,2
A217045006,72,27,16,19,9,1,0
A217045007,139,31,28,58,9,11,2
A217045008,118,49,15,28,17,2,7
A217045009,69,22,16,11,12,8,0
A217045010,81,12,21,41,5,0,2
A217046001,65,24,5,23,9,3,1
A217046002,97,20,19,42,7,5,4
A217046003,133,27,33,50,11,5,7
A217046004,111,26,15,57,9,3,1
A217046005,110,30,25,38,9,1,7
A217046006,75,21,9,24,16,2,3
A217046007,48,18,6,17,6,1,0
A217046008,148,28,34,61,9,5,11
A217046009,79,23,19,24,7,5,1
A217046010,84,11,17,41,8,4,3
A217047001,95,41,27,13,6,5,3
A217047002,69,33,15,8,3,7,3
A217047003,86,24,20,24,5,11,2
A217047004,140,24,42,57,8,3,6
A217047005,73,23,14,22,8,3,3
A217047006,118,19,23,59,10,1,6
A217047007,111,45,15,23,22,1,5
A217048001,100,30,18,37,9,1,5
A217048002,91,14,20,48,3,3,3
A217048003,77,12,21,37,4,0,3
A217048004,68,31,10,9,15,3,0
A217048005,115,63,21,12,11,5,3
A217049001,92,33,15,14,18,8,4
A217050001,46,26,9,3,4,3,1
A217050002,29,20,4,0,2,3,0
A217050003,66,44,7,9,3,3,0
A217050004,104,41,14,22,16,6,5
A217051001,70,22,13,16,6,10,3
A217052001,111,21,22,24,28,7,9
A217053001,112,29,24,37,14,4,4
A217053002,90,18,20,25,15,5,7
A217053003,100,58,8,14,13,3,4
A217054001,84,14,30,25,6,7,2
A217054002,126,15,21,44,33,4,9
A217055001,74,8,13,22,22,5,4
A217055002,103,9,12,52,20,3,7
A217055003,86,14,17,32,15,6,2
A217055004,95,15,19,42,17,1,1
A217055005,82,21,17,20,19,2,3
A217055006,78,11,9,33,18,3,4
A217055007,103,36,18,21,17,2,9
A217055008,64,33,8,5,16,0,2
A217055009,66,24,9,11,17,4,1
A217055010,114,40,21,32,11,8,2
A217055011,112,29,28,35,11,3,6
A217055012,139,12,17,73,23,4,10
A217055013,66,12,21,25,4,2,2
A217055014,124,23,28,53,11,1,8
A217055015,105,24,22,48,8,2,1
A217055016,93,20,29,30,5,5,4
A217055017,96,9,22,52,4,5,4
A217055018,97,21,24,33,9,4,6
A217055019,108,15,19,46,14,9,5
A217055020,84,39,21,14,9,0,1
A217055021,95,14,15,41,13,3,9
A217056001,94,29,12,32,13,4,4
A217056002,143,24,19,65,15,11,9
A217056003,129,23,36,46,9,7,8
A217056004,79,10,15,39,8,3,4
A217056005,82,27,17,20,12,2,4
A217056006,90,45,14,11,14,3,3
A217056007,87,41,14,14,7,9,2
A217056008,122,40,16,33,22,8,3
A217056009,80,40,17,10,2,7,4
A217056010,135,32,22,40,32,3,6
A217056011,121,19,9,43,36,6,8
A217056012,71,34,13,15,5,3,1
A217056013,118,42,18,31,21,3,3
A217056014,76,32,15,15,4,7,3
A217056015,78,19,14,36,4,2,3
A217056016,81,17,18,30,9,5,2
A217056017,74,24,10,17,20,0,3
A217056018,85,18,15,40,9,2,1
A217056019,67,9,16,28,4,6,4
A217056020,58,14,13,19,7,4,1
A217056021,96,18,28,37,8,2,3
A217056022,85,24,17,28,14,2,0
A217056023,57,12,9,26,5,4,1
A217056024,74,18,26,15,6,6,3
A217056025,77,30,16,16,5,9,1
A217056026,88,31,17,24,9,6,1
A217057001,75,15,10,36,6,6,2
A217057002,127,39,26,42,8,5,7
A217058001,98,24,18,44,9,2,1
A217058002,121,33,20,34,28,6,0
A217059001,80,38,11,15,13,1,2
A217059002,95,12,18,38,14,7,6
A217060001,84,20,16,37,4,6,1
A217060002,100,33,19,30,12,3,3
A217061001,92,28,16,34,3,5,6
A217061002,83,22,18,31,4,5,3
A217062001,77,18,13,34,7,3,2
A217063001,84,14,12,42,6,3,7
A217064001,102,19,22,51,5,3,2
A217065001,108,17,22,48,4,12,5
A217065002,73,10,20,30,7,2,4
A217066001,136,27,30,60,9,5,5
A217066002,98,8,16,57,7,4,6
A217067001,102,20,26,39,6,7,4
A217068001,68,12,20,27,5,1,3
A217068002,79,15,7,23,25,4,5
A217069001,93,27,11,31,16,3,5
A217069002,79,19,18,25,9,4,4
A217070001,76,19,16,20,6,7,8
A217070002,101,24,14,47,6,5,5
A217070003,97,9,17,51,8,9,3
A217070004,93,21,20,32,10,6,4
A217071001,98,20,10,43,11,9,5
A217071002,121,15,20,58,14,12,2
A217072001,85,18,9,22,25,3,8
A217072002,82,12,9,28,26,1,6
A217072003,96,19,14,39,12,6,6
A217072004,86,14,15,32,12,10,3
A217073001,95,17,13,37,9,10,9
A217073002,80,12,35,17,10,1,5
A217074001,55,20,19,10,4,1,1
A217074002,106,31,28,23,12,9,3
A217075001,109,23,18,32,21,9,6
A217076001,95,26,22,20,14,8,5
A217076002,82,18,14,20,18,5,7
A217077001,107,27,22,19,24,10,5
A217077002,103,40,18,15,21,3,6
A217077003,84,29,14,19,13,7,2
A217078001,98,36,19,21,12,9,1
A217078002,91,26,20,20,15,8,2
A217079001,109,40,24,16,18,7,4
A217080001,97,78,7,7,1,3,1
A217081001,57,31,8,6,8,4,0
A217081002,56,40,4,3,1,5,3
A217081003,67,44,10,5,3,4,1
A217082001,74,30,10,11,16,4,3
A217082002,93,27,13,25,16,8,4
A217083001,78,9,25,31,8,3,2
A217084001,88,19,18,28,13,4,6
A217085001,115,25,16,27,30,6,11
A217085002,87,23,14,35,12,2,1
A217086001/217117001,129,28,13,36,40,7,5
A217087001,59,35,5,7,10,2,0
A217087002,94,18,30,28,13,2,3
A217087003,90,23,29,12,10,12,4
A217087004,104,20,25,41,8,5,5
A217088001,90,25,15,33,6,7,4
A217089001,117,27,21,48,11,6,4
A217089002,118,24,22,47,16,5,4
A217089003,72,10,13,38,5,2,4
A217089004,79,21,20,28,5,3,2
A217089005,127,30,23,52,10,5,7
A217089006,75,12,18,29,8,5,3
A217089007,90,24,18,31,7,3,7
A217089008,108,22,22,40,13,7,4
A217089009,91,13,25,37,10,5,1
A217089010,106,29,20,35,15,4,3
A217089011,115,40,19,38,12,4,2
A217089012,66,15,17,26,5,0,3
A217090001,85,14,20,35,10,3,3
A217090002,137,37,28,52,12,4,4
A217090003,120,25,24,60,6,3,2
A217091001,81,22,15,29,6,5,4
A217091002,115,30,21,39,16,1,8
A217091003,116,30,24,45,6,4,7
A217092001,109,27,23,39,14,1,5
A217092002,137,39,18,62,9,4,5
A217093001,106,19,21,55,7,3,1
A217093002,98,14,28,44,4,5,3
A217093003,91,16,23,39,9,1,3
A217093004,98,25,15,42,11,0,5
A217093005,95,20,15,42,10,3,5
A217093006,100,20,21,43,5,4,7
A217093007,66,21,13,24,4,1,3
A217093008,76,10,17,34,9,3,3
A217093009,76,21,14,23,17,0,1
A217094001,43,14,7,8,10,3,1
A217095001,81,17,9,36,11,5,3
A217095002,85,16,18,31,8,7,5
A217096001,108,26,22,40,9,6,5
A217096002,84,20,18,32,4,5,5
A217097001,71,22,10,26,2,4,7
A217097002,59,19,6,21,8,4,1
A217098001,60,10,14,28,5,2,1
A217098002,82,17,23,28,5,5,4
A217099001/217112002/217112003/217112005/217112001/217112004,66,12,15,22,10,0,7
A217100001,111,23,24,39,15,6,4
A217100002,129,30,31,47,10,8,3
A217101001,99,29,13,29,18,8,2
A217102001,89,20,16,35,9,7,2
A217102002,155,29,37,61,16,6,6
A217103001,96,30,14,23,23,4,2
A217103002,103,20,31,37,9,2,4
A217103003,92,14,23,36,4,11,4
A217103004,104,18,19,49,5,7,6
A217103005,87,29,15,28,5,6,4
A217103006,50,7,14,19,3,4,3
A217104001,99,29,18,39,7,5,1
A217104002,73,21,13,25,10,2,2
A217105001,80,20,14,30,12,1,3
A217105002,136,24,26,61,15,2,8
A217106001,109,25,19,47,9,5,4
A217106002,135,20,30,64,12,5,4
A217107001,124,44,26,35,10,2,7
A217108001,128,27,36,47,11,4,3
A217108002,139,36,17,61,12,5,8
A217109001,102,17,28,42,12,1,2
A217110001,113,26,26,51,6,4,0
A217110002,125,33,30,42,11,7,2
A217110003,85,12,11,47,6,6,3
A217110004,94,16,27,32,13,3,3
A217111001,72,10,12,33,10,4,3
A217111002,108,10,15,51,21,6,5
A217113001,99,22,9,39,14,10,5
A217114001,94,22,34,28,3,5,2
A217115001,87,17,31,24,9,2,4
A217115002,89,12,28,34,10,3,2
A217115003,109,12,22,51,16,2,6
A217116001,84,28,16,29,6,1,4
A217116002,71,15,14,27,8,1,6
A217118001,78,16,23,24,12,2,1
A217118002,97,17,20,41,10,4,5
A217118003,58,16,12,23,5,0,2
A217119001,130,31,29,55,10,1,4
A217119002,122,24,20,67,6,2,3
A217120001,107,16,27,48,7,3,6
A217120002,123,38,25,32,19,6,3
A217120003,101,40,19,24,9,6,3
A217121001,92,25,20,21,12,6,8
A217121002,127,43,14,37,22,8,3
A217121003,77,11,19,32,5,6,4
A217121004,77,13,19,27,8,6,4
A217122001,49,26,8,4,0,11,0
A217123001,86,34,12,17,7,14,2
A217123002,123,28,17,45,20,7,6
A217124001,105,20,21,47,10,2,5
A217124002,81,18,19,33,7,1,3
A217125001,102,21,21,45,10,1,4
A217125002,83,25,20,23,6,4,5
A217126001,91,20,19,33,13,4,2
A217126002,99,21,17,44,7,5,5
A217127001,119,17,28,59,4,6,5
A217128001,90,27,14,32,3,4,10
A217129001,99,21,20,43,6,6,3
A217129002,536,132,108,183,74,20,19
A217129003,76,16,13,34,3,3,7
A217129004,72,12,17,30,4,1,8
A217130001,130,32,23,54,11,3,7
A217130002,117,23,29,47,9,4,5
A217130003,94,17,27,37,5,3,5
A217130004,84,21,18,29,5,5,6
A217130005,93,31,10,27,19,5,1
A217130006,76,26,10,25,8,3,4
A217131001,73,22,14,24,3,6,4
A217131002,60,16,20,19,3,0,2
A217132001,67,22,3,22,15,3,2
A217132002,67,14,12,31,4,3,3
A217133001,80,15,12,41,5,3,4
A217133002,125,31,14,47,22,7,4
A217134001,125,26,28,44,19,6,2
A217134002,84,16,12,34,14,5,3
A217134003,97,19,12,43,13,6,4
A217135001,132,31,27,51,12,9,2
A217135002,90,20,15,44,7,1,3
A217135003,67,17,13,26,4,4,3
A217135004,122,28,26,53,6,4,5
A217135005,82,16,20,30,6,6,4
A217135006,83,18,17,34,9,2,3
A217135007,76,18,15,30,9,2,2
A217135008,90,18,19,35,11,6,1
A217136001,81,22,13,31,6,6,3
A217136002,88,23,10,37,13,1,4
A217136003,114,24,26,43,8,9,4
A217136004,143,29,22,71,5,7,9
A217136005,117,26,23,54,8,4,2
A217136006,74,20,20,25,6,2,1
A217136007,77,10,16,37,7,3,4
A217136008,140,30,29,64,8,4,5
A217136009,130,31,18,54,13,7,7
A217136010,117,21,29,52,7,4,4
A217136011/217136012,86,28,13,21,17,4,3
A217136013,62,29,7,16,4,5,1
A217136014,84,23,12,35,5,2,7
A217136015,96,19,19,35,20,2,1
A217136016,94,16,15,43,12,6,2
A217136017,118,26,27,54,8,2,1
A217136018,96,22,8,47,15,0,4
A217136019,111,18,25,53,6,3,6
A217136020,91,19,20,29,11,5,7
A217136021,78,14,22,31,7,0,4
A217136022,115,32,20,19,33,5,6
A217136023,99,14,14,48,9,8,6
A217136023,99,14,14,48,9,8,6
A217137001,56,14,12,16,6,6,2
A217137002,62,24,12,17,5,1,3
A217138001,63,12,11,34,3,2,1
A217138002,54,11,13,21,4,5,0
A217138003,113,28,27,46,4,4,4
A217139001,103,17,22,47,10,5,2
A217139002,106,14,17,56,12,3,4
A217139003,95,22,18,43,7,4,1
A217139004,60,11,15,28,3,2,1
A217139005,116,26,26,43,8,2,11
A217139006,46,9,11,22,1,2,1
A217139007,60,19,17,8,13,2,1
A217139008,64,15,15,25,5,2,2
A217139009,76,13,21,29,8,2,3
A217139010,83,17,14,38,4,2,8
A217139011,126,26,18,48,26,4,4
A217140001,81,17,14,31,12,3,4
A217140002,82,8,23,42,2,4,3
A217141001,96,17,11,44,8,7,9
A217141002,113,9,7,68,10,8,11
A217142001,77,28,10,28,3,3,5
A217142002,72,19,7,32,9,3,2
A217143001,88,20,17,35,8,5,3
A217143002,96,14,28,43,5,5,1
A217143003,106,17,23,54,6,2,4
A217143004,79,19,16,34,4,2,4
A217143005,115,21,22,44,17,5,6
A217144001,90,18,18,38,9,4,3
A217145001,115,41,16,33,17,3,5
A217145002,66,15,25,14,5,4,3
A217145003,76,18,15,33,4,5,1
A217146001,93,18,24,36,10,4,1
A217147001,84,16,23,38,2,2,3
A217148001,89,11,20,44,8,2,4
A217149001,71,8,29,25,4,2,3
A217150001,85,15,17,38,5,9,1
A217150002,80,12,16,43,7,2,0
A217151001,127,61,17,29,9,9,2
A217152001,134,33,20,42,22,9,8
A217152002,122,41,31,36,9,3,2
A217152003,101,40,25,13,14,3,6
A217152004,88,23,18,31,11,4,1
A217152005,83,28,14,16,15,5,5
A217152006,115,27,24,45,7,7,5
A217152007,108,21,18,42,17,7,3
A217152008,107,46,18,22,14,4,3
A217152009,58,27,9,8,7,6,1
A217152010,75,11,4,36,16,3,5
A217152011,103,47,22,25,3,5,1
A217152012,106,14,17,50,9,10,6
A217152013,101,34,16,31,11,7,2
A217152014,67,20,17,19,5,3,3
A217152015,72,16,15,32,6,1,2
A217152016,69,11,3,29,11,10,5
A217152017,78,26,15,19,6,6,6
A217152018,77,33,11,13,9,6,5
A217152019,123,44,23,33,11,6,6
A217152020,134,37,17,48,12,12,8
A217152021,75,30,10,17,10,4,4
A217152022,87,31,12,19,20,3,2
A217152023,70,21,8,21,13,3,4
A217152024,94,23,15,29,19,4,4
A217152025,89,29,10,29,14,4,3
A217152026,76,15,13,43,3,0,2
A217153001,92,21,20,36,12,2,1
A217154001,72,23,11,22,10,6,0
A217155001,70,28,8,25,6,1,2
A217156001,74,13,14,40,6,1,0
A217156002,85,15,16,44,4,2,4
A217156003,106,19,12,50,18,2,5
A217156004,76,9,14,40,7,3,3
A217156005,88,14,18,43,8,5,0
A217156006,112,30,10,33,28,6,5
A217156007,106,15,8,65,11,2,5
A217156008,97,26,20,38,10,2,1
A217156009,96,23,13,44,10,3,3
A217157001,86,26,15,26,13,4,2
A217157002,80,28,12,24,10,1,5
A217158001,100,22,21,45,7,2,3
A217158002,99,26,10,47,8,4,4
A217158003,76,17,13,35,9,1,1
A217159001,106,29,20,42,8,5,2
A217159002,66,14,14,27,2,7,2
A217159003,138,31,26,54,12,10,5
A217160001,87,20,22,32,8,3,2
A217160002,116,18,15,46,28,2,7
A217161001,100,21,22,25,28,3,1
A217161002,72,23,11,25,9,3,1
A217161003,79,16,15,32,7,2,7
A217161004,84,19,19,35,1,5,5
A217161005,82,8,20,43,5,1,5
A217161006,105,20,24,38,11,6,6
A217161007,120,18,26,50,13,5,8
A217162001,82,18,11,42,6,3,2
A217162002,55,14,15,20,4,1,1
A217162003,112,20,24,51,12,1,4
A217162004,71,13,16,34,5,1,2
A217162005,93,30,14,35,5,5,4
A217162006,79,19,12,26,9,8,5
A217162007,82,16,25,30,5,3,3
A217162008,81,11,3,41,13,6,7
A217162009,86,25,23,27,9,1,1
A217162010,71,31,16,10,5,5,4
A217162011,63,17,19,21,2,3,1
A217162012,129,30,31,39,13,14,2
A217162013,83,25,12,28,11,4,3
A217162014,114,15,17,51,15,9,7
A217162015,73,12,8,25,15,6,7
A217162016,138,35,29,37,18,11,8
A217162017,105,17,9,57,14,5,3
A217162018,78,14,12,39,3,8,2
A217162019,74,12,18,29,10,3,2
A217162020,102,40,15,21,16,6,4
A217162021,133,24,42,45,8,7,7
A217162022,59,25,11,13,4,3,3
A217162023,99,29,9,38,11,7,5
A217162024,75,16,4,23,24,2,6
A217162025,75,26,12,17,14,5,1
A217162026,85,37,15,23,5,4,1
A217162027,61,21,10,13,8,6,3
A217162028,52,24,8,7,2,6,5
A217162029,109,25,26,38,10,3,7
A217162030,168,52,25,54,23,4,10
A217162031,65,30,10,14,4,2,5
A217162032,131,34,30,49,8,7,3
A217163001,83,22,17,31,9,3,1
A217164001,53,15,13,15,6,1,3
A217164002,96,53,17,15,3,5,3
A217164003,87,44,16,12,10,2,3
A217164004,120,46,21,33,11,7,2
A217164005,79,18,19,28,8,3,3
A217164006,56,18,10,15,9,2,2
A217164007,104,29,15,36,14,3,7
A217164008,125,46,16,44,11,5,3
A217164009,61,14,21,17,3,4,2
A217164010,75,11,16,33,9,2,4
A217164011,82,17,14,33,11,6,1
A217164012,69,20,13,24,4,2,6
A217165001,112,30,25,39,4,9,5
A217165002,81,15,17,33,11,4,1
A217165003,109,34,21,35,10,4,5
A217165004,59,13,22,13,6,4,1
A217165005,73,15,11,29,9,7,2
A217165006,57,20,15,15,3,2,2
A217165007,67,17,16,16,9,6,3
A217165008,74,16,11,33,6,4,4
A217166001,144,28,36,55,13,7,5
A217166002,134,26,32,53,12,5,6
A217166003,128,26,31,47,14,3,7
A217166004,104,18,25,41,8,7,5
A217166005,111,13,19,44,23,8,4
A217166006,118,21,24,46,10,11,6
A217166007,85,17,21,32,5,4,6
A217166008,131,26,21,55,15,12,2
A217166009,96,31,24,23,11,2,5
A217166010,102,46,18,18,10,6,4
A217166011,124,39,26,32,16,8,3
A217167001,117,32,35,25,17,3,5
A217167002,150,24,38,46,27,9,6
A217168001,72,16,10,31,10,3,2
A217168002,51,28,12,4,5,2,0
A217168003,88,22,14,27,18,5,2
A217168004,101,44,16,20,10,11,0
A217169001,64,27,11,6,9,8,3
A217170001,76,27,20,19,6,1,3
A217170002,112,23,17,43,16,9,4
A217170003,81,30,18,17,7,7,2
A217171001,74,35,14,14,6,3,2
A217171002,60,24,14,6,5,10,1
A217172001,94,16,8,38,28,0,4
A217173001,70,38,9,10,5,6,2
A217174001,49,22,5,11,6,4,1
A217174002,61,17,13,19,6,2,4
A217174003,71,28,14,18,8,1,2
A217175001,76,24,21,14,10,6,1
A217175002,81,29,14,10,18,7,3
A217175003,84,36,4,21,20,2,1
A217175004,89,39,17,15,10,7,1
A217176001,67,39,13,4,3,7,1
A217176002,132,54,24,28,11,13,2
A217176003,82,23,9,30,12,5,3
A217176004,68,34,13,8,6,5,2
A217176005,100,31,15,23,15,11,5
A217176006,84,33,23,20,3,5,0
A217176007,95,31,11,30,15,1,7
A217176008,131,29,33,55,8,3,3
A217176009,72,38,9,12,7,2,4
A217176010,72,29,12,10,10,9,2
A217176011,104,19,23,37,12,7,6
A217176012,70,24,8,12,17,6,3
A217176013,92,39,8,19,17,8,1
A217176014,101,23,11,36,21,4,6
A217176015,125,44,35,26,12,2,6
A217176016,102,28,15,21,26,6,6
A217176017,55,33,8,5,6,1,2
A217176018,62,25,13,14,8,2,0
A217177001,85,46,16,7,11,4,1
A217177002,86,20,15,30,18,0,3
A217177003,84,24,8,27,19,5,1
A217177004,117,17,28,56,7,3,6
A217177005,68,12,10,38,5,1,2
A217177006,138,31,41,43,16,4,3
A217177007,76,17,12,28,8,4,7
A217177008,113,14,23,43,15,10,8
A217177009,90,19,19,35,11,4,2
A217177010,78,13,9,30,18,5,3
A217177011,78,41,10,14,8,3,2
A217177012,87,39,20,7,15,3,3
A217177013,55,38,5,9,1,1,1
A217177014,56,10,5,22,12,3,4
A227001001,100,19,9,43,21,5,3
A227001002/227001004,76,41,11,15,6,3,0
A227001003,70,42,8,8,8,2,2
A227001005,60,23,11,11,8,5,2
A227002001,80,17,18,33,7,1,4
A227003001/227003005,57,25,12,8,7,3,2
A227003002,100,38,16,20,14,4,8
A227003003,108,25,28,39,10,2,4
A227003004,112,22,23,45,16,0,6
A227003006,109,27,18,36,18,5,5
A227004001,92,20,19,41,5,2,5
A227005001,103,25,24,31,6,14,3
A227006001,82,15,15,36,9,4,3
A227006002,94,17,22,40,8,2,5
A227007001,84,12,23,40,4,1,4
A227007002,78,23,18,19,16,1,1
A227008001,86,19,17,38,3,8,1
A227008002,135,20,25,68,9,2,11
A227009001,151,27,33,58,18,6,9
A227010001,108,29,18,45,6,3,7
A227010002,85,12,24,36,4,8,1
A227011001,109,17,23,62,5,1,1
A227011002/227011003,90,20,16,42,7,5,0
A227012001,117,19,24,57,12,1,4
A227013001,92,25,18,32,9,5,3
A227014001,67,26,12,16,8,4,1
A227015001,130,40,16,37,25,11,1
A227016001,117,64,19,10,13,7,4
A227016002,93,30,18,22,10,11,2
A227017001/227017004,132,65,29,15,16,6,1
A227017002,111,34,22,26,12,10,7
A227017003,87,32,25,15,7,7,1
A227017005,107,36,33,19,12,3,4
A227017006,84,27,22,19,13,0,3
A227017007,93,25,32,24,8,4,0
A227018001,104,9,38,45,7,1,4
A227018002,140,34,28,61,10,1,6
A227019001,80,18,11,32,12,3,4
A227020001/227020003,121,26,7,41,33,12,2
A227020002,61,42,8,4,2,5,0
A227021001,90,58,12,3,4,10,3
A227021002,129,64,13,17,19,13,3
A227022001,35,15,6,5,6,3,0
A227022002,99,50,20,17,7,4,1
A227023001,116,68,20,11,9,6,2
A227023002,96,43,12,12,12,12,5
A227024001/227024010,81,18,8,34,9,8,4
A227024002,125,14,12,66,11,13,9
A227024003,80,16,9,37,6,2,10
A227024004,78,32,9,17,7,13,0
A227024005,114,35,17,33,24,3,2
A227024006,108,37,12,25,30,2,2
A227024007,83,35,14,17,8,8,1
A227024008,96,43,15,17,12,6,3
A227024009,54,27,10,8,3,5,1
A227025001,78,35,11,22,6,0,4
A227025002,76,32,18,10,9,6,1
A227025003,77,21,18,19,12,6,1
A227026001,83,15,17,28,16,4,3
A227026002,121,24,26,40,21,5,5
A227027001,57,13,14,16,5,3,6
A227028001,66,16,18,25,5,1,1
A227028002,77,13,22,33,4,5,0
A227028003,75,8,10,43,7,4,3
A227029001,68,15,7,32,6,5,3
A227030001,46,13,7,19,3,1,3
A227031001,31,9,7,8,6,0,1
A227032001,49,11,11,20,5,2,0
A227032002,29,6,11,10,0,0,2
A227032003,99,29,14,37,11,5,3
A227032004,104,14,32,43,8,3,4
A227032005,63,13,13,32,5,0,0
A227032006,82,11,20,40,9,0,2
A227032007,81,22,13,26,12,7,1
A227032008,90,20,14,40,12,1,3
A227032009,122,20,37,43,13,3,6
A227032010,86,20,19,32,9,4,2
A227032011,96,22,20,42,4,5,3
A227032012,95,19,17,42,7,8,2
A227032013,76,17,11,35,7,3,3
A227032014,99,25,17,42,8,3,4
A227032015,66,17,15,22,9,2,1
A227032016,66,16,15,22,5,5,3
A227032017,116,17,28,52,9,6,4
A227032018,58,14,11,27,1,2,3
A227032019,113,23,23,45,9,4,9
A227033001,99,12,31,42,8,3,3
A227033002,66,15,12,26,5,5,3
A227033003,67,13,19,25,4,3,3
A227033003,67,13,19,25,4,3,3
A227033004,72,23,17,24,3,1,4
A227033005,71,29,8,17,8,6,3
A227033006,81,34,11,14,12,6,4
A227033007,82,27,20,24,9,1,1
A227033008,118,38,22,35,19,2,2
A227033009,82,22,11,39,3,1,6
A227033010,85,15,19,38,4,3,6
A227033011,79,19,24,24,6,3,3
A227033012,98,25,14,36,12,6,5
A227034001,81,12,22,35,9,3,0
A227034002,99,19,25,42,7,5,1
A227034003,82,17,16,37,7,3,2
A227034004,83,19,17,33,8,4,2
A227034005,80,13,20,33,7,5,2
A227034006,73,15,18,25,12,2,1
A227035001,67,14,10,20,13,2,8
A227036001,84,22,11,36,9,3,3
A227036002,65,5,15,35,4,0,6
A227036003,90,15,21,39,7,4,4
A227036004,122,31,27,42,17,3,2
A227036005,58,14,9,22,12,0,1
A227036006,75,17,15,29,10,1,3
A227036007,95,15,23,36,15,3,3
A227036008,82,14,15,40,7,4,2
A227037001,77,17,13,38,7,2,0
A227038001,105,23,14,45,13,6,4
A227039001,79,17,20,37,2,0,3
A227039002,85,17,19,37,4,4,4
A227040001,81,13,23,29,8,5,3
A227040002,78,27,15,25,2,5,4
A227041001,91,21,16,26,22,4,2
A227042001/227042002,87,15,25,33,8,2,4
A227042003,112,22,24,42,15,6,3
A227043001,94,16,25,39,5,5,4
A227044001,87,20,20,30,11,5,1
A227045001,86,17,22,34,8,3,2
A227045002,131,20,34,54,13,6,4
A227046001,103,26,23,35,9,8,2
A227047001,120,56,21,20,14,3,6
A227048001,72,37,6,13,10,4,2
A227049001/227049003,130,43,10,28,38,6,5
A227049001/227049003,130,43,10,28,38,6,5
A227049002,92,48,8,15,15,6,0
A227049004,134,49,14,40,13,11,7
A227049005,79,32,20,14,2,9,2
A227049006,125,29,27,45,14,7,3
A227049007,125,12,40,47,15,8,3
A227049008,83,16,27,27,4,4,5
A227050001,139,36,9,41,40,7,6
A227051001,126,45,15,30,16,12,8
A227052001,129,42,22,22,23,12,8
A227052002,95,52,11,11,14,5,2
A227053001,116,25,18,36,29,5,3
A227054001/227054002,71,14,21,22,10,0,4
A227054003,77,33,8,21,7,6,2
A227054004,81,44,15,11,4,7,0
A227054005,49,35,2,5,0,7,0
A227054006,61,29,11,9,3,6,3
A227054007,125,20,18,67,11,3,6
A227054008,97,10,9,64,10,2,2
A227054009,97,32,34,18,6,4,3
A227055001,73,26,15,20,4,3,5
A227055002,121,36,29,17,28,9,2
A227056001,99,33,17,34,7,7,1
A227057001,82,24,23,21,7,5,2
A227057002,110,34,25,28,14,5,4
A227058001,114,34,26,32,9,7,6
A227058002,120,28,34,36,12,10,0
A227058003,80,12,27,33,7,1,0
A227058004,107,20,22,41,16,8,0
A227058005,92,16,20,37,11,5,3
A227059001,121,21,32,53,7,6,2
A227059002,126,27,29,52,8,6,4
A227059003,53,26,13,7,3,3,1
A227060001,125,26,29,56,8,2,4
A227060002,116,28,15,35,23,10,5
A227061001,117,11,16,56,16,10,8
A227062001,81,13,16,45,3,1,3
A227063001,117,15,32,57,3,4,6
