house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00045492,129,9,62,19,14,9,14,2
E00045493,133,7,16,36,45,12,15,2
E00045494,116,8,15,33,36,9,9,6
E00045495,106,19,20,45,9,4,8,1
E00045496,131,16,31,13,26,14,25,6
E00045497,101,14,7,28,35,8,7,2
E00045498,127,16,12,39,45,5,9,1
E00045499,119,17,28,31,24,8,11,0
E00045500,151,12,34,36,32,16,16,5
E00045501,132,17,43,31,17,13,8,3
E00045502,127,20,16,27,19,25,17,3
E00045503,132,21,39,31,16,10,13,2
E00045504,140,27,36,29,17,12,13,6
E00045505,134,17,25,21,25,17,21,8
E00045506,152,30,32,41,25,4,12,8
E00045507,130,22,20,25,18,16,21,8
E00045508,127,21,20,41,22,12,10,1
E00045509,144,41,54,11,7,22,6,3
E00045510,46,7,7,4,6,10,9,3
E00045511,125,19,36,28,13,9,13,7
E00045512,138,22,42,20,22,13,11,8
E00045513,140,5,75,6,13,25,13,3
E00045514,136,18,55,11,11,34,4,3
E00045515,136,23,46,25,10,18,12,2
E00045516,142,28,48,16,10,22,15,3
E00045517,142,25,57,9,15,25,7,4
E00045518,139,18,27,22,18,31,15,8
E00045519,122,19,34,11,19,23,13,3
E00045520,117,5,23,28,37,6,15,3
E00045521,126,25,25,38,19,5,10,4
E00045522,123,20,19,35,25,0,18,6
E00045523,123,14,10,43,38,1,11,6
E00045524,108,6,7,45,33,2,13,2
E00045525,144,34,34,28,15,17,12,4
E00045526,179,44,16,59,44,5,8,3
E00045527,133,19,28,28,25,13,13,7
E00045528,135,11,31,36,28,10,13,6
E00045529,113,7,8,48,33,6,9,2
E00045530,126,46,22,21,20,5,9,3
E00045531,122,16,11,45,30,5,13,2
E00045532,120,7,20,22,26,28,12,5
E00045533,108,11,21,11,18,33,13,1
E00045534,121,5,37,15,20,27,10,7
E00045535,126,16,15,56,18,4,12,5
E00045536,133,15,23,43,24,12,10,6
E00045537,143,15,19,51,39,9,7,3
E00045538,155,23,23,23,36,23,19,8
E00045539,112,15,18,23,30,11,10,5
E00045540,114,12,22,36,22,9,9,4
E00045541,125,14,12,47,33,4,14,1
E00045542,142,26,34,37,18,8,11,8
E00045543,126,9,17,35,32,16,11,6
E00045544,137,18,28,30,26,21,10,4
E00045545,125,17,12,29,23,22,17,5
E00045546,101,10,15,28,28,11,9,0
E00045547,151,9,33,51,35,4,16,3
E00045548,131,16,14,42,30,13,12,4
E00045549,168,34,23,43,27,12,24,5
E00045550,106,17,20,21,25,5,16,2
E00045551,130,16,17,52,26,7,9,3
E00045552,100,13,7,41,24,5,6,4
E00045553,138,17,26,26,20,25,17,7
E00045554,173,20,52,33,18,24,18,8
E00045555,142,15,14,59,28,11,7,8
E00045556,114,46,12,24,14,8,5,5
E00045557,130,19,36,29,22,14,6,4
E00045558,116,13,24,31,20,9,14,5
E00045559,150,5,34,26,28,37,14,6
E00045560,119,17,35,27,18,8,9,5
E00045561,104,9,15,27,31,13,8,1
E00045562,193,13,38,51,37,27,18,9
E00045563,112,12,11,44,29,8,4,4
E00045564,122,19,21,27,26,12,12,5
