rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00009677,313,225,2,0,0,1,0,0,65,20
W00009678,257,162,0,0,0,7,0,0,70,18
W00009679,373,224,0,0,0,0,0,0,127,22
W00009680,356,153,2,0,0,29,0,0,138,34
W00009681,313,190,1,0,0,3,11,0,83,25
W00009682,382,162,1,1,2,27,0,0,152,37
W00009683,330,185,0,0,0,3,0,0,114,28
W00009684,279,177,0,0,2,5,0,0,80,15
W00009685,407,244,3,1,0,12,0,2,121,24
W00009686,261,176,0,0,0,10,4,0,50,21
W00009687,352,213,0,5,0,8,1,0,90,35
W00009688,330,200,6,4,2,15,0,0,85,18
W00009689,233,105,3,4,0,1,0,1,101,18
W00009690,420,154,0,0,0,42,2,1,192,29
W00009691,599,318,0,10,0,23,2,0,213,33
W00009692,384,265,2,0,0,16,0,0,76,25
W00009693,349,211,0,0,0,25,0,0,88,25
W00009694,253,149,0,0,0,2,0,0,81,21
W00009695,261,114,0,0,0,7,0,1,119,20
W00009696,307,193,0,0,0,10,0,0,86,18
W00009697,300,129,5,4,0,7,0,0,131,24
W00009698,282,167,0,2,0,16,0,0,76,21
W00009699,229,139,0,0,0,1,0,0,72,17
W00009700,286,129,0,0,0,14,0,0,122,21
W00009701,207,120,0,0,0,0,0,0,71,16
W00009702,370,191,0,2,0,20,0,1,114,42
W00009703,242,105,1,0,0,0,0,0,111,25
W00009704,331,174,0,0,0,9,0,1,119,28
W00009705,284,202,1,0,0,0,0,0,61,20
W00009706,335,139,2,0,0,14,0,1,156,23
W00009707,288,126,1,0,0,12,0,3,126,20
W00009708,321,120,0,0,0,10,0,0,168,23
W00009709,621,335,6,6,2,28,0,4,209,31
W00009710,319,211,0,0,0,2,0,1,85,20
W00009711,359,219,0,0,0,7,0,0,107,26
W00009712,285,151,0,0,1,1,0,0,105,27
W00009713,388,176,1,0,0,11,1,0,149,50
W00009714,273,168,0,0,0,0,0,0,87,18
W00009715,329,128,0,0,0,1,0,2,157,41
W00009795,303,131,0,0,0,0,0,1,141,30
W00009796,495,285,0,0,0,0,0,0,174,36
W00009797,196,118,0,2,1,0,3,0,57,15
W00009798,254,119,2,0,0,0,0,0,114,19
W00009799,275,155,0,0,0,0,0,1,106,13
W00009800,466,258,0,4,0,0,0,0,173,31
W00009801,313,204,0,0,0,0,0,1,86,22
W00009802,320,213,0,1,0,0,0,0,88,18
W00009803,366,222,0,0,0,0,0,1,122,21
W00009804,361,241,2,0,0,3,3,4,82,26
W00009805,299,165,0,0,0,1,0,2,118,13
W00009806,293,181,0,6,0,0,0,0,88,18
W00009807,306,197,5,0,0,5,0,1,74,24
W00009808,256,147,3,0,0,0,0,3,77,26
W00009809,519,262,15,2,2,9,2,15,181,31
W00009810,296,191,0,0,0,1,0,0,85,19
W00009811,181,103,2,0,0,0,0,0,50,26
W00009812,335,207,2,0,0,2,0,0,100,24
W00009813,272,185,2,1,1,0,0,3,66,14
W00009814,126,70,1,0,0,0,0,0,41,14
W00009815,293,172,0,0,1,0,0,2,106,12
W00009816,278,179,0,0,0,0,0,1,83,15
W00009817,444,328,1,0,0,0,0,0,76,39
W00009818,245,129,0,0,0,0,0,0,81,35
W00009819,241,146,3,0,0,1,0,0,83,8
W00009820,160,94,1,1,0,2,0,0,48,14
W00009855,252,125,0,3,0,1,0,1,95,27
W00009856,221,132,0,6,0,0,0,0,71,12
W00009857,307,146,1,1,0,24,0,0,104,31
W00009858,266,180,0,0,1,1,0,0,69,15
W00009859,382,240,2,6,0,7,0,1,101,25
W00009860,322,114,1,0,0,102,0,1,77,27
W00009861,330,141,0,2,0,3,0,1,167,16
W00009862,365,248,0,4,0,4,2,1,85,21
W00009863,336,210,0,0,0,0,0,0,91,35
W00009864,437,246,1,12,3,13,0,0,127,35
W00009865,290,123,1,5,0,13,0,4,132,12
W00009866,229,89,0,0,0,3,1,2,120,14
W00009867,467,272,2,7,0,11,2,0,143,30
W00009868,310,158,1,13,0,32,1,1,93,11
W00009869,339,180,1,6,0,4,0,0,137,11
W00009870,271,160,1,0,0,3,0,0,79,28
W00009871,348,194,0,0,0,3,0,1,113,37
W00009872,295,161,0,0,0,6,2,1,99,26
W00009873,372,94,0,3,0,135,0,1,114,25
W00009874,187,97,0,6,0,27,0,1,43,13
W00009875,311,157,0,8,0,0,0,2,125,19
W00009876,547,188,2,1,1,6,0,4,291,54
W00009877,298,132,2,0,0,2,0,1,125,36
W00009878,294,146,2,8,0,22,0,1,106,9
W00009879,347,147,1,4,0,23,0,1,151,20
W00009880,373,226,0,0,0,6,0,1,117,23
W00009881,400,211,2,9,0,9,0,0,156,13
W00009882,366,159,0,4,0,7,0,0,175,21
W00009883,298,162,1,9,1,11,3,0,87,24
W00009884,256,167,0,2,3,6,0,0,72,6
W00009885,321,179,0,4,0,16,0,0,100,22
W00009886,718,308,2,13,0,22,0,8,321,44
W00009887,194,90,0,9,0,0,0,0,86,9
W00009888,346,187,2,6,0,18,0,2,119,12
W00009889,167,112,0,0,0,2,0,0,40,13
W00009890,273,147,0,4,0,4,0,0,106,12
W00009891,348,195,0,11,0,5,0,1,117,19
W00009892,338,205,0,2,0,15,0,0,100,16
W00009919,378,213,2,0,0,0,0,1,146,16
W00009922,229,135,0,0,0,0,2,0,82,10
W00009924,276,147,1,0,0,0,0,5,99,24
W00009928,338,173,1,0,0,0,0,6,137,21
W00009929,251,93,0,0,0,0,0,1,149,8
W00009933,396,201,1,0,0,0,0,1,137,56
W00010123,920,384,16,11,2,73,4,6,382,42
W00010136,336,196,4,0,1,25,1,1,92,16
W00010155,241,146,0,4,0,2,0,0,68,21
W00010156,189,100,0,0,0,6,0,0,72,11
W00010157,327,188,3,21,2,30,0,0,64,19
W00010166,293,168,1,5,1,10,0,1,100,7
W00010169,433,237,1,0,3,22,0,0,139,31
W00010174,250,143,3,12,0,6,0,1,71,14
W00010175,236,119,1,6,1,10,0,1,85,13
W00010179,153,69,1,0,0,1,2,0,67,13
W00010183,294,169,0,0,1,16,0,1,93,14
W00010189,236,125,1,10,1,8,5,0,77,9
W00010207,306,203,0,3,2,5,0,0,79,14
W00010217,225,102,1,2,0,3,0,1,105,11
W00010225,268,154,0,16,0,11,0,0,71,16
