health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00110708,148,82,44,14,4,4
S00110709,102,28,47,17,9,1
S00110710,127,75,37,12,2,1
S00110711,103,39,52,10,2,0
S00110712,119,51,39,18,8,3
S00110713,130,58,48,13,8,3
S00110714,64,20,26,11,4,3
S00110715,132,67,42,15,6,2
S00110716,129,58,43,21,5,2
S00110717,108,64,33,7,3,1
S00110718,162,73,67,15,5,2
S00110719,95,42,31,14,6,2
S00110720,100,53,32,11,2,2
S00110721,129,70,44,12,3,0
S00110722,86,35,32,7,9,3
S00110723,153,83,48,19,3,0
S00110724,128,52,51,20,4,1
S00110725,92,30,38,14,9,1
S00110726,115,63,28,14,6,4
S00110727,115,45,46,16,7,1
S00110728,103,24,43,25,10,1
S00110729,83,36,36,9,2,0
S00110730,136,48,48,31,7,2
S00110731,106,43,43,14,5,1
S00110732,139,73,46,13,6,1
S00110733,59,30,20,8,1,0
S00110734,102,47,32,17,4,2
S00110735,144,60,44,28,10,2
S00110736,135,48,40,36,8,3
S00110737,148,65,43,21,14,5
S00110738,106,37,44,17,8,0
S00110739,120,39,47,24,5,5
S00110740,160,76,42,26,11,5
S00110741,97,39,39,12,4,3
S00110742,108,50,37,9,10,2
S00110743,103,47,28,20,6,2
S00110744,119,49,46,19,3,2
S00110745,101,47,41,10,3,0
S00110746,84,36,34,10,4,0
S00110747,83,32,31,10,8,2
S00110748,113,40,40,16,10,7
S00110749,107,57,37,7,6,0
S00110750,92,43,30,12,6,1
S00110751,217,136,65,10,4,2
S00110752,85,40,28,13,3,1
S00110753,79,25,15,30,5,4
S00110754,95,49,29,12,4,1
S00110755,80,33,26,14,6,1
S00110756,80,30,34,12,2,2
S00110757,89,44,27,12,4,2
S00110758,117,43,29,30,11,4
S00110759,120,59,37,17,7,0
S00110760,112,44,34,27,4,3
S00110761,170,55,35,55,18,7
S00110762,128,56,37,27,3,5
S00110763,126,52,41,21,11,1
S00110764,151,67,53,24,4,3
S00110765,126,70,35,14,5,2
S00110766,206,142,49,9,6,0
S00110767,173,120,40,10,3,0
S00110768,213,45,51,82,22,13
S00110769,136,64,40,23,9,0
S00110770,141,84,46,11,0,0
S00110771,100,57,32,9,2,0
S00110772,90,44,32,11,3,0
S00110773,67,27,20,14,2,4
S00110774,108,42,44,15,4,3
S00110775,122,69,34,15,3,1
S00110776,105,32,43,21,7,2
S00110777,118,52,39,19,6,2
S00110778,191,102,56,29,4,0
S00110779,97,49,35,8,3,2
S00110780,113,67,32,8,6,0
S00110781,165,84,45,27,7,2
S00110782,109,54,29,18,7,1
S00110783,119,59,34,19,5,2
S00110784,84,32,31,15,4,2
S00110785,98,55,27,9,5,2
S00110786,88,41,23,18,5,1
S00110787,83,23,39,16,5,0
S00110788,127,71,41,12,3,0
S00110789,150,78,53,13,5,1
S00110790,116,51,49,14,1,1
S00110791,158,75,52,22,9,0
S00110792,92,39,27,19,6,1
S00110793,127,56,48,18,3,2
S00110794,162,80,55,19,4,4
S00110795,129,67,41,14,7,0
S00110796,76,26,26,13,9,2
S00110797,99,57,20,10,12,0
S00110798,130,49,46,25,9,1
S00110799,77,36,21,16,3,1
S00110800,123,52,40,19,10,2
S00110801,104,51,32,12,7,2
S00110802,113,61,30,16,5,1
S00110803,105,52,38,10,3,2
S00110804,142,74,34,22,6,6
S00110805,135,62,48,18,5,2
S00110806,174,84,64,14,7,5
S00110807,156,78,45,25,7,1
S00110808,112,45,48,15,4,0
S00110809,106,44,34,17,8,3
S00110810,119,49,56,10,4,0
S00110811,75,25,14,20,10,6
S00110812,116,49,41,15,7,4
S00110813,94,39,31,14,8,2
S00110814,64,5,21,26,9,3
S00110815,99,55,27,10,6,1
S00110816,133,63,46,15,8,1
S00110817,80,36,27,15,2,0
S00110818,98,41,33,17,4,3
S00110819,105,52,33,15,3,2
S00110820,114,58,41,9,5,1
S00110821,98,44,38,9,4,3
S00110822,136,77,47,10,2,0
S00110823,148,71,43,23,9,2
S00110824,118,69,31,10,7,1
S00110825,137,62,49,21,4,1
S00110826,100,44,30,17,9,0
S00110827,76,35,30,6,4,1
S00110828,140,84,27,16,9,4
S00110829,98,41,37,12,7,1
S00110830,118,53,39,21,4,1
S00110831,235,134,49,40,12,0
S00110832,74,18,35,16,4,1
S00110833,93,50,25,12,5,1
S00110834,110,39,41,20,9,1
S00110835,122,50,37,20,11,4
S00110836,107,42,29,22,11,3
S00110837,96,45,32,17,2,0
S00110838,77,30,28,15,3,1
S00110839,198,87,65,34,11,1
S00110840,143,72,48,14,7,2
S00110841,140,68,47,15,6,4
S00110842,97,51,31,14,1,0
S00110843,86,42,27,8,7,2
S00110844,114,38,54,17,3,2
S00110845,107,54,36,15,2,0
S00110846,100,46,39,13,2,0
S00110847,94,45,32,14,3,0
S00110848,101,47,36,12,4,2
S00110849,97,26,42,25,4,0
S00110850,104,34,36,24,8,2
S00110851,67,25,20,12,8,2
S00110852,88,37,37,5,8,1
S00110853,86,41,25,12,5,3
S00110854,82,41,22,14,3,2
S00110855,92,48,31,9,4,0
S00110856,132,66,43,19,4,0
S00110857,84,49,23,9,2,1
S00110858,91,54,28,6,2,1
S00110859,132,56,47,20,5,4
S00110860,101,38,39,16,8,0
S00110861,160,82,49,21,6,2
S00110862,126,55,48,17,5,1
S00110863,80,33,21,19,5,2
S00110864,50,32,11,6,1,0
S00110865,68,22,25,16,5,0
S00110866,66,40,17,3,5,1
S00110867,93,38,38,15,1,1
S00110868,85,41,21,14,9,0
S00110869,99,35,41,16,7,0
S00110870,140,66,42,27,5,0
S00110871,164,88,43,25,7,1
S00110872,139,74,34,18,10,3
S00110873,136,52,40,27,11,6
S00110874,155,68,59,18,9,1
S00110875,83,33,9,25,11,5
S00110876,118,62,34,16,4,2
S00110877,98,34,42,16,5,1
S00110878,105,36,30,21,14,4
S00110879,116,45,40,22,8,1
S00110880,87,31,25,14,11,6
S00110881,157,60,53,28,13,3
S00110882,72,36,21,11,4,0
S00110883,65,27,19,16,1,2
S00110884,77,26,26,21,2,2
S00110885,62,32,17,10,1,2
S00110886,73,25,27,13,5,3
S00110887,75,40,19,10,5,1
S00110888,79,31,27,16,3,2
S00110889,131,61,44,16,9,1
S00110890,68,39,22,6,0,1
S00110891,158,73,42,25,13,5
S00110892,89,55,14,14,3,3
S00110893,128,65,39,21,2,1
S00110894,153,80,36,23,11,3
S00110895,50,19,21,5,5,0
S00110896,132,62,34,25,6,5
S00110897,137,63,43,21,9,1
S00110898,78,30,25,12,6,5
S00110899,94,33,33,18,9,1
S00110900,156,89,37,21,6,3
S00110901,102,58,28,11,4,1
S00110902,132,76,37,13,3,3
S00110903,137,67,41,17,10,2
S00110904,159,72,46,33,8,0
S00110905,94,45,35,10,3,1
S00110906,135,70,42,20,3,0
S00110907,129,56,42,16,12,3
S00110908,115,55,28,24,5,3
S00110909,98,43,37,13,5,0
S00110910,83,33,28,17,4,1
S00110911,101,48,31,18,3,1
S00110912,89,46,29,12,1,1
S00110913,80,47,20,11,2,0
S00110914,71,28,25,15,2,1
S00110915,90,51,25,10,3,1
S00110916,114,68,27,9,9,1
S00110917,97,48,33,15,1,0
S00110918,63,28,24,6,5,0
S00110919,105,36,36,19,10,4
S00110920,115,57,45,10,3,0
S00110921,78,34,29,7,6,2
S00110922,65,24,25,10,4,2
S00110923,64,16,31,13,3,1
S00110924,124,56,44,18,5,1
S00110925,96,48,34,11,1,2
S00110926,108,66,26,9,6,1
S00110927,91,57,23,11,0,0
S00110928,77,46,17,10,3,1
S00110929,84,27,32,17,6,2
S00110930,74,32,23,10,6,3
S00110931,61,31,22,2,6,0
S00110932,88,37,30,13,6,2
S00110933,144,72,47,20,4,1
S00110934,94,53,23,15,3,0
S00110935,121,66,41,11,1,2
S00110936,55,24,22,8,0,1
S00110937,100,38,39,19,4,0
S00110938,59,27,16,12,3,1
S00110939,93,54,29,6,3,1
S00110940,87,47,27,9,2,2
S00110941,140,69,50,16,4,1
S00110942,140,60,35,39,3,3
S00110943,84,35,27,16,4,2
S00110944,85,51,26,5,2,1
S00110945,173,91,47,17,12,6
S00110946,70,32,27,5,6,0
S00110947,91,35,26,18,11,1
S00110948,101,58,29,10,3,1
S00110949,143,74,50,15,4,0
S00110950,73,40,26,6,1,0
S00110951,86,41,32,10,3,0
S00110952,132,77,36,10,6,3
S00110953,57,24,21,8,3,1
S00110954,84,46,23,11,3,1
S00110955,58,35,16,6,0,1
S00110956,110,69,31,8,2,0
S00110957,90,48,26,10,5,1
S00110958,70,35,27,8,0,0
S00110959,87,33,25,16,11,2
S00110960,54,31,13,7,3,0
S00110961,60,26,18,13,2,1
S00110962,114,51,32,22,7,2
S00110963,139,79,38,14,5,3
S00110964,115,54,34,21,6,0
S00110965,51,29,17,4,1,0
S00110966,150,56,51,34,9,0
S00110967,86,51,27,5,3,0
S00110968,156,109,37,8,1,1
S00110969,116,68,35,10,3,0
S00110970,76,42,24,8,2,0
S00110971,91,36,37,14,2,2
S00110972,86,50,27,6,2,1
S00110973,60,34,19,4,2,1
S00110974,188,96,65,21,4,2
S00110975,174,90,61,19,4,0
S00110976,105,52,30,18,4,1
S00110977,88,57,21,6,2,2
S00110978,149,83,52,12,2,0
S00110979,153,90,49,11,3,0
S00110980,124,54,35,28,7,0
S00110981,143,69,53,11,8,2
S00110982,154,82,59,10,3,0
S00110983,148,84,34,17,12,1
S00110984,120,64,37,14,5,0
S00110985,110,46,45,14,4,1
S00110986,74,32,25,13,4,0
S00110987,87,26,39,12,6,4
S00110988,139,57,61,17,2,2
S00110989,56,21,19,11,3,2
S00110990,87,36,30,14,7,0
S00110991,142,76,41,22,3,0
S00110992,105,48,44,8,4,1
S00110993,96,51,31,12,2,0
S00110994,121,49,48,19,4,1
S00110995,114,65,32,14,3,0
S00110996,99,58,28,12,1,0
S00110997,133,55,38,26,8,6
S00110998,83,50,17,12,2,2
S00110999,115,75,26,13,1,0
S00111000,108,53,32,16,6,1
S00111001,104,50,35,13,6,0
S00111002,108,63,30,10,5,0
S00111003,175,89,65,14,5,2
S00111004,115,52,43,15,5,0
S00111005,176,85,63,18,9,1
S00111006,110,65,35,3,6,1
S00111007,151,67,59,19,5,1
S00111008,123,56,51,11,4,1
S00111009,151,65,63,19,4,0
S00111010,160,69,61,19,7,4
S00111011,145,69,48,21,7,0
S00111012,115,64,23,22,4,2
S00111013,138,47,53,27,8,3
S00111014,117,60,45,8,2,2
S00111015,72,33,25,11,2,1
S00111016,97,47,30,10,6,4
S00111017,156,86,47,17,3,3
S00111018,87,45,31,7,4,0
S00111019,130,69,43,9,6,3
S00111020,61,35,17,8,1,0
S00111021,90,32,33,13,10,2
S00111022,147,67,54,19,7,0
S00111023,150,55,61,25,5,4
S00111024,76,34,31,9,2,0
S00111025,173,67,58,36,9,3
S00111026,157,94,44,15,1,3
S00111027,125,48,54,12,8,3
S00111028,111,70,24,14,2,1
S00111029,125,69,41,10,2,3
S00111030,54,34,13,6,1,0
S00111031,159,81,61,11,6,0
S00111032,114,45,41,18,8,2
S00111033,235,122,59,40,11,3
S00111034,65,17,24,15,5,4
S00111035,98,52,28,12,2,4
S00111036,79,39,28,8,3,1
S00111037,152,85,43,21,3,0
S00111038,175,90,59,22,3,1
S00111039,65,21,25,10,6,3
S00111040,82,50,21,8,3,0
S00111041,111,46,39,21,3,2
S00111042,59,17,21,16,5,0
S00111043,164,91,53,13,7,0
S00111044,69,35,21,8,4,1
S00111045,85,36,43,4,1,1
S00111046,152,61,48,32,10,1
S00111047,148,89,43,14,0,2
S00111048,70,30,23,13,3,1
S00111049,111,47,50,12,2,0
S00111050,80,21,27,24,7,1
S00111051,119,72,37,6,3,1
S00111052,84,43,30,6,4,1
S00111053,173,106,40,21,5,1
S00111054,138,69,45,17,6,1
S00111055,100,55,28,14,3,0
S00111056,113,60,32,14,6,1
S00111057,65,29,25,10,1,0
S00111058,130,54,56,16,4,0
S00111059,145,84,41,14,4,2
S00111060,167,118,38,10,1,0
S00111061,84,43,28,11,2,0
S00111062,123,67,39,16,1,0
S00111063,68,39,21,5,2,1
S00111064,96,56,32,6,2,0
S00111065,92,27,45,14,4,2
S00111066,135,99,26,9,1,0
S00111067,99,52,33,10,3,1
S00111068,100,57,30,11,1,1
S00111069,98,40,31,21,6,0
S00111070,138,77,46,13,1,1
S00111071,120,57,45,9,6,3
S00111072,120,65,29,18,7,1
S00111073,123,70,34,11,5,3
S00111074,195,118,59,16,2,0
S00111075,88,51,26,9,2,0
S00111076,114,85,21,8,0,0
S00111077,163,99,48,13,3,0
S00111078,133,81,27,22,3,0
S00111079,76,34,19,16,6,1
S00111080,76,33,31,6,6,0
S00111081,98,45,19,22,11,1
S00111082,84,45,30,6,2,1
S00111083,173,99,41,30,2,1
S00111084,139,75,33,19,11,1
S00111085,93,48,31,6,6,2
S00111086,116,58,40,17,1,0
S00111087,144,89,35,14,5,1
S00111088,146,91,46,8,0,1
S00111089,108,68,26,11,3,0
S00111090,98,53,37,6,0,2
S00111091,89,41,30,11,4,3
S00111092,132,61,56,12,2,1
S00111093,112,63,38,8,3,0
S00111094,162,88,52,17,2,3
S00111095,91,48,28,12,3,0
S00111096,86,47,33,5,1,0
S00111097,109,61,39,8,1,0
S00111098,82,34,27,15,5,1
S00111099,77,43,22,11,0,1
S00111100,119,72,33,10,4,0
S00111101,119,58,41,14,2,4
S00111102,125,88,29,8,0,0
S00111103,103,65,27,7,3,1
S00111104,161,118,35,7,1,0
S00111105,132,62,49,17,4,0
S00111106,142,107,27,5,3,0
S00111107,122,73,42,7,0,0
S00111108,111,59,34,10,8,0
S00111109,91,58,19,9,4,1
S00111110,162,77,58,22,4,1
S00111111,142,74,49,15,2,2
S00111112,145,84,46,8,6,1
S00111113,106,53,33,17,3,0
S00111114,126,73,32,17,3,1
S00111115,75,31,26,15,3,0
S00111116,98,48,32,11,6,1
S00111117,86,34,37,14,1,0
S00111118,73,37,22,8,3,3
S00111119,51,27,15,6,3,0
S00111120,108,46,27,23,8,4
S00111121,86,39,27,15,4,1
S00111122,120,73,22,14,8,3
S00111123,76,39,21,14,2,0
S00111124,98,41,35,13,9,0
S00111125,123,44,47,20,9,3
S00111126,145,56,52,28,7,2
S00111127,112,63,36,13,0,0
S00111128,103,52,32,13,4,2
S00111129,102,54,30,14,3,1
S00111130,134,64,41,22,4,3
S00111131,126,62,40,15,8,1
S00111132,139,81,36,20,2,0
S00111133,93,49,30,9,4,1
S00111134,144,83,52,8,1,0
S00111135,105,48,35,14,4,4
S00111136,136,87,35,10,2,2
S00111137,134,85,30,16,0,3
S00111138,124,61,45,14,4,0
S00111139,113,48,43,17,3,2
S00111140,65,39,17,9,0,0
S00111141,104,53,34,13,4,0
S00111142,127,64,39,14,6,4
S00111143,433,290,113,24,3,3
S00111144,179,92,54,25,8,0
S00111145,522,340,163,17,2,0
S00111146,56,32,16,6,2,0
S00111147,72,48,17,7,0,0
S00111148,119,85,25,8,1,0
S00111149,159,95,47,12,4,1
S00111150,79,32,23,19,5,0
S00111151,149,102,36,7,3,1
S00111152,169,119,32,16,1,1
S00111153,1908,1314,515,70,8,1
S00111154,187,123,60,4,0,0
S00111155,213,149,52,9,3,0
S00111156,285,197,64,15,7,2
S00111157,132,97,27,7,1,0
S00111158,180,129,38,10,2,1
S00111159,407,314,76,13,4,0
S00111160,142,95,37,6,4,0
S00111161,214,127,59,25,2,1
S00111162,71,32,18,18,2,1
S00111163,117,81,29,5,2,0
S00111164,68,38,16,9,3,2
S00111165,345,252,72,19,2,0
S00111166,102,66,27,7,2,0
S00111167,136,107,23,5,1,0
S00111168,146,84,47,11,4,0
S00111169,77,44,23,5,4,1
S00111170,158,108,41,8,1,0
S00111171,50,29,12,8,1,0
S00111172,247,162,68,14,2,1
S00111173,113,81,25,3,3,1
S00111174,121,77,34,5,4,1
S00111175,103,64,26,9,2,2
S00111176,121,68,34,17,2,0
S00111177,182,117,45,13,4,3
S00111178,115,64,37,11,3,0
S00111179,115,75,24,13,3,0
S00111180,135,68,51,14,2,0
S00111181,137,68,42,22,3,2
S00111182,139,74,46,11,7,1
S00111183,132,59,48,20,4,1
S00111184,105,54,41,9,0,1
S00111185,73,31,29,12,0,1
S00111186,70,31,28,7,3,1
S00111187,116,41,41,24,9,1
S00111188,144,81,39,19,4,1
S00111189,123,68,36,6,10,3
S00111190,97,55,24,11,7,0
S00111191,158,82,48,24,3,1
S00111192,79,39,26,14,0,0
S00111193,93,53,26,7,6,1
S00111194,84,34,33,13,4,0
S00111195,86,55,23,7,1,0
S00111196,112,45,51,13,2,1
S00111197,129,92,34,2,0,1
S00111198,126,94,25,7,0,0
S00111199,102,78,22,0,2,0
S00111200,83,24,31,22,2,4
S00111201,139,68,49,16,6,0
S00111202,146,63,53,26,3,1
S00111203,140,83,38,13,6,0
S00111204,156,132,19,5,0,0
S00111205,179,139,35,4,1,0
S00111206,436,301,106,19,8,2
S00111207,153,134,16,1,2,0
S00111208,109,87,18,4,0,0
S00111209,101,49,22,24,5,1
S00111210,161,88,42,25,6,0
S00111211,96,65,22,6,1,2
S00111212,156,86,46,21,3,0
S00111213,103,59,29,9,4,2
S00111214,86,37,28,18,3,0
S00111215,139,75,45,15,4,0
S00111216,96,54,29,10,3,0
S00111217,131,69,49,12,1,0
S00111218,162,92,56,11,2,1
S00111219,153,74,59,14,6,0
S00111220,121,70,32,13,5,1
S00111221,58,34,12,7,2,3
S00111222,120,75,36,9,0,0
S00111223,104,70,25,6,3,0
S00111224,140,80,45,10,5,0
S00111225,130,97,30,3,0,0
S00111226,132,84,39,7,1,1
S00111227,109,62,33,8,3,3
S00111228,176,105,54,15,2,0
S00111229,149,79,48,16,4,2
S00111230,85,47,24,7,4,3
S00111231,117,72,34,8,3,0
S00111232,113,64,32,14,3,0
S00111233,107,69,24,13,1,0
S00111234,154,54,53,39,7,1
S00111235,107,58,40,9,0,0
S00111236,150,84,40,22,3,1
S00111237,121,81,25,12,2,1
S00111238,121,59,48,14,0,0
S00111239,173,89,24,50,9,1
S00111240,86,47,29,7,3,0
S00111241,126,67,40,10,7,2
S00111242,90,52,25,7,4,2
S00111243,63,45,12,5,1,0
S00111244,128,87,26,14,1,0
S00111245,109,70,24,10,4,1
S00111246,134,74,39,13,6,2
S00111247,68,36,24,6,1,1
S00111248,79,32,32,11,3,1
S00111249,98,50,36,9,3,0
S00111250,69,25,18,20,6,0
S00111251,116,63,37,12,4,0
S00111252,164,106,42,11,4,1
S00111253,96,44,24,22,6,0
S00111254,85,36,34,11,3,1
S00111255,147,87,36,17,7,0
S00111256,130,67,42,12,8,1
S00111257,112,57,36,12,5,2
S00111258,103,39,43,14,7,0
S00111259,98,46,35,10,6,1
S00111260,93,37,32,19,3,2
S00111261,80,43,22,12,1,2
S00111262,117,56,38,17,3,3
S00111263,89,46,27,11,4,1
S00111264,73,39,20,10,3,1
S00111265,173,86,56,26,5,0
S00111266,218,99,81,26,9,3
S00111267,92,49,26,13,3,1
S00111268,77,49,19,5,2,2
S00111269,85,61,16,7,1,0
S00111270,96,41,37,13,4,1
S00111271,72,32,27,9,3,1
S00111272,87,43,31,10,3,0
S00111273,92,55,33,4,0,0
S00111274,64,23,25,12,3,1
S00111275,80,43,18,13,5,1
S00111276,96,49,34,11,2,0
S00111277,135,89,32,12,2,0
S00111278,118,63,32,12,9,2
S00111279,88,28,34,19,5,2
S00111280,82,37,29,13,3,0
S00111281,62,27,29,3,3,0
S00111282,70,43,21,4,2,0
S00111283,113,47,42,13,10,1
S00111284,106,48,29,22,6,1
S00111285,60,32,14,12,2,0
S00111286,94,50,32,6,4,2
S00111287,130,62,45,18,5,0
S00111288,103,42,52,7,1,1
S00111289,147,108,28,5,6,0
S00111290,126,80,26,15,4,1
S00111291,162,109,38,10,4,1
S00111292,114,75,28,10,0,1
S00111293,141,102,31,6,2,0
S00111294,137,82,42,11,2,0
S00111295,103,52,34,13,2,2
S00111296,78,29,33,11,5,0
S00111297,55,13,16,17,8,1
S00111298,90,19,42,21,7,1
S00111299,77,26,29,17,3,2
S00111300,84,37,22,19,4,2
S00111301,122,62,35,19,3,3
S00111302,93,44,25,15,6,3
S00111303,58,23,16,12,6,1
S00111304,107,63,28,14,2,0
S00111305,74,45,17,8,2,2
S00111306,55,29,15,7,4,0
S00111307,105,64,28,7,5,1
S00111308,108,27,47,27,6,1
S00111309,172,90,58,18,4,2
S00111310,124,72,32,15,2,3
S00111311,106,56,29,14,7,0
S00111312,113,56,44,10,3,0
S00111313,99,39,38,18,3,1
S00111314,83,14,13,33,17,6
S00111315,64,28,22,8,5,1
S00111316,127,61,36,17,12,1
S00111317,113,58,31,14,7,3
S00111318,68,21,26,9,11,1
S00111319,185,130,42,10,2,1
S00111320,249,192,51,5,1,0
S00111321,203,149,44,6,2,2
S00111322,166,100,59,6,1,0
S00111323,122,90,23,8,1,0
S00111324,153,103,33,14,2,1
S00111325,119,76,34,7,1,1
S00111326,127,94,27,4,2,0
S00111327,185,131,40,8,5,1
S00111328,176,122,43,7,3,1
S00111329,82,57,18,6,1,0
S00111330,177,82,41,40,11,3
S00111331,151,99,45,6,1,0
S00111332,62,32,19,11,0,0
S00111333,93,48,35,9,1,0
S00111334,97,52,27,15,3,0
S00111335,159,91,43,22,3,0
S00111336,89,46,28,12,1,2
S00111337,92,48,31,12,1,0
S00111338,73,37,20,11,4,1
S00111339,107,30,41,21,11,4
S00111340,106,42,34,24,5,1
S00111341,125,64,40,17,4,0
S00111342,69,35,24,8,1,1
S00111343,153,102,40,6,3,2
S00111344,99,51,30,14,2,2
S00111345,53,20,22,6,3,2
S00111346,181,104,58,12,5,2
S00111347,151,97,43,8,2,1
S00111348,62,41,17,3,1,0
S00111349,140,72,55,12,1,0
S00111350,189,129,51,7,1,1
S00111351,90,57,25,5,3,0
S00111352,136,87,37,8,4,0
S00111353,54,25,20,7,2,0
S00111354,84,46,25,9,2,2
S00111355,163,96,50,12,4,1
S00111356,140,77,33,18,11,1
S00111357,77,50,19,5,3,0
S00111358,118,47,54,15,1,1
S00111359,101,50,31,15,4,1
S00111360,67,37,13,13,3,1
S00111361,127,54,41,21,9,2
S00111362,79,46,20,8,5,0
S00111363,106,46,23,21,15,1
S00111364,105,54,29,13,7,2
S00111365,59,30,20,7,2,0
S00111366,89,43,32,9,4,1
S00111367,87,54,26,4,3,0
S00111368,63,36,18,4,5,0
S00111369,107,49,33,13,9,3
S00111370,102,46,27,19,10,0
S00111371,90,41,21,16,6,6
S00111372,74,30,21,17,4,2
S00111373,103,48,37,13,2,3
S00111374,69,29,13,15,9,3
S00111375,121,73,34,11,1,2
S00111376,67,47,18,1,1,0
S00111377,95,38,29,18,10,0
S00111378,98,51,30,10,3,4
S00111379,72,24,27,13,6,2
S00111380,66,26,22,12,6,0
S00111381,148,88,45,14,1,0
S00111382,101,47,34,14,5,1
S00111383,69,13,15,30,11,0
S00111384,96,50,30,8,7,1
S00111385,104,41,29,26,7,1
S00111386,99,45,32,19,3,0
S00111387,138,91,37,7,1,2
S00111388,128,64,48,12,3,1
S00111389,128,89,30,7,2,0
S00111390,190,128,52,8,1,1
S00111391,82,47,17,12,6,0
S00111392,104,14,38,27,20,5
S00111393,106,61,25,16,3,1
S00111394,139,112,20,5,2,0
S00111395,130,78,36,10,6,0
S00111396,100,52,32,13,3,0
S00111397,149,59,63,19,8,0
S00111398,101,60,32,7,1,1
S00111399,126,31,32,50,13,0
S00111400,145,95,29,15,5,1
S00111401,108,61,33,11,3,0
S00111402,76,43,19,8,5,1
S00111403,94,28,42,18,6,0
S00111404,63,29,29,2,3,0
S00111405,139,87,38,12,1,1
S00111406,126,75,32,13,6,0
S00111407,223,148,59,13,3,0
S00111408,130,88,40,2,0,0
S00111409,65,41,16,6,2,0
S00111410,86,49,25,10,2,0
S00111411,76,54,16,6,0,0
S00111412,166,101,48,14,2,1
S00111413,67,36,24,7,0,0
S00111414,106,31,31,38,5,1
S00111415,173,96,57,14,5,1
S00111416,74,38,14,17,2,3
S00111417,59,25,25,5,3,1
S00111418,106,50,32,18,6,0
S00111419,62,34,17,10,1,0
S00111420,135,75,44,13,1,2
S00111421,71,42,20,6,1,2
S00111422,88,56,25,5,1,1
S00111423,82,52,20,8,1,1
S00111424,131,73,39,12,5,2
S00111425,115,59,30,12,12,2
S00111426,99,36,29,23,9,2
S00111427,94,38,36,15,4,1
S00111428,84,34,35,10,5,0
S00111429,82,40,21,13,5,3
S00111430,151,73,59,14,3,2
S00111431,98,75,17,6,0,0
S00111432,64,44,15,2,2,1
S00111433,101,56,29,13,3,0
S00111434,70,33,23,8,4,2
S00111435,108,59,25,18,6,0
S00111436,131,72,39,15,3,2
S00111437,196,119,51,20,5,1
S00111438,121,46,40,22,9,4
S00111439,91,67,18,6,0,0
S00111440,70,37,18,10,4,1
S00111441,65,35,18,9,3,0
S00111442,72,41,22,5,4,0
S00111443,106,50,39,11,5,1
S00111444,128,60,48,14,4,2
S00111445,79,45,22,9,3,0
S00111446,78,33,25,15,3,2
S00111447,71,36,18,9,7,1
S00111448,149,95,34,11,6,3
S00111449,146,90,42,13,1,0
S00111450,53,23,23,6,1,0
S00111451,78,33,28,9,6,2
S00111452,128,78,34,15,1,0
S00111453,97,40,42,10,3,2
S00111454,103,52,35,15,0,1
S00111455,148,76,37,25,7,3
S00111456,158,71,63,21,1,2
S00111457,60,35,15,6,2,2
S00111458,82,39,25,14,3,1
S00111459,80,29,35,8,7,1
S00111460,85,40,28,10,5,2
S00111461,109,52,40,14,2,1
S00111462,163,94,55,8,5,1
S00111463,51,31,14,6,0,0
S00111464,125,63,43,13,4,2
S00111465,90,52,28,7,3,0
S00111466,140,66,48,17,7,2
S00111467,94,46,31,15,1,1
S00111468,102,52,36,12,1,1
S00111469,79,38,31,9,1,0
S00111470,73,24,25,11,8,5
S00111471,84,42,27,9,4,2
S00111472,122,53,43,18,7,1
S00111473,169,101,54,8,4,2
S00111474,71,43,20,5,3,0
S00111475,76,34,25,12,4,1
S00111476,56,27,17,9,3,0
S00111477,72,35,26,10,1,0
S00111478,175,152,21,2,0,0
S00111479,56,21,24,10,1,0
S00111480,138,78,45,14,1,0
S00111481,113,68,37,5,2,1
S00111482,53,22,15,12,3,1
S00111483,53,9,19,18,5,2
S00111484,114,81,24,8,1,0
S00111485,51,37,10,4,0,0
S00111486,88,49,25,13,0,1
S00111487,61,38,17,3,3,0
S00111488,64,43,12,6,1,2
S00111489,74,29,32,11,1,1
S00111490,121,70,40,7,2,2
S00111491,179,84,60,22,10,3
S00111492,115,49,36,17,10,3
S00111493,116,64,34,15,2,1
S00111494,80,48,21,8,3,0
S00111495,54,33,17,3,1,0
S00111496,92,53,27,8,2,2
S00111497,92,49,23,15,4,1
S00111498,104,51,33,16,3,1
S00111499,254,82,72,68,29,3
S00111500,147,103,36,7,0,1
S00111501,98,56,33,5,2,2
S00111502,131,83,34,7,5,2
S00111503,86,44,28,12,0,2
S00111504,113,50,45,14,2,2
S00111505,119,59,42,17,1,0
S00111506,90,45,30,11,2,2
S00111507,118,75,33,8,1,1
S00111508,159,98,39,17,5,0
S00111509,105,67,22,10,5,1
S00111510,93,48,23,15,6,1
S00111511,158,88,43,19,7,1
S00111512,96,60,29,3,1,3
S00111513,106,34,30,23,7,12
S00111514,129,103,23,3,0,0
S00111515,209,160,43,5,0,1
S00111516,209,129,67,12,1,0
S00111517,244,184,47,10,2,1
S00111518,101,71,25,4,1,0
S00111519,223,148,52,20,2,1
S00111520,141,111,24,5,1,0
S00111521,144,58,52,23,10,1
S00111522,87,33,34,14,3,3
S00111523,92,60,23,6,3,0
S00111524,141,59,32,24,19,7
S00111525,84,38,25,14,4,3
S00111526,161,91,37,18,12,3
S00111527,96,66,24,5,1,0
