rel..sa_id,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00091440,109,42,5,14,0,0,1,1,0,0,42,4
S00091441,90,33,3,3,0,0,0,0,0,0,48,3
S00091443,149,51,10,12,0,0,0,0,0,0,53,23
S00092993,106,58,3,7,0,0,0,0,0,0,32,6
S00092994,151,63,14,5,1,0,0,0,0,0,64,4
S00092995,84,29,4,9,0,0,0,0,0,0,39,3
S00092996,97,35,8,3,0,0,0,0,0,1,39,11
S00092997,93,39,6,2,0,0,0,0,0,0,36,10
S00092998,143,66,9,4,1,0,0,0,0,0,55,8
S00092999,159,74,8,9,0,0,0,0,0,0,63,5
S00093000,95,33,7,6,0,0,0,0,0,2,44,3
S00093001,139,59,11,4,0,0,0,0,0,3,55,7
S00093002,176,66,19,12,0,0,0,0,0,0,67,12
S00093003,93,39,0,4,2,0,0,0,0,0,41,7
S00093004,201,88,17,9,0,0,0,0,0,1,67,19
S00093005,170,83,7,4,0,0,0,8,0,0,59,9
S00093006,160,90,8,8,0,0,0,0,0,0,45,9
S00093007,160,84,12,4,0,0,0,0,0,0,43,17
S00093009,55,32,4,0,0,0,0,0,0,0,18,1
S00093011,96,37,3,1,0,0,0,0,0,4,45,6
S00093012,112,52,5,12,0,0,0,0,0,1,38,4
S00093013,138,66,11,11,1,1,0,1,0,0,38,9
S00093018,113,54,3,3,0,0,0,0,0,0,44,9
S00093020,78,24,14,16,1,0,0,0,0,1,14,8
S00093021,95,46,3,8,0,0,0,0,0,0,37,1
S00093022,96,40,2,3,0,0,0,0,0,0,45,6
S00093023,107,56,2,2,0,0,0,0,0,1,43,3
S00093024,61,37,0,2,0,0,0,0,0,0,22,0
S00093025,109,47,3,3,0,0,0,0,0,0,50,6
S00093026,118,72,5,5,0,0,0,0,0,0,29,7
S00093027,118,53,9,6,0,1,1,0,0,1,43,4
S00093028,120,62,5,10,0,0,0,0,0,0,38,5
S00093029,171,86,9,13,0,0,0,1,0,1,49,12
S00093030,118,69,5,6,0,0,0,0,0,0,37,1
S00093031,84,31,3,14,1,0,0,0,0,1,24,10
S00093032,151,59,8,15,0,0,0,0,0,0,60,9
S00093033,224,64,29,7,0,0,0,0,0,2,106,16
S00093034,103,51,8,6,0,0,0,0,0,0,34,4
S00093035,106,52,9,14,0,0,0,0,0,0,22,9
S00093036,105,32,8,11,1,0,0,0,0,0,35,18
S00093037,91,30,4,4,0,0,0,0,0,1,43,9
S00093038,63,35,0,3,0,0,0,6,0,0,13,6
S00093039,163,62,0,18,3,0,0,0,0,0,59,21
S00093040,139,73,5,6,0,0,0,2,0,0,43,10
S00093041,61,31,0,9,1,0,0,0,0,0,17,3
S00093042,176,91,15,4,2,0,0,0,0,0,55,9
S00093043,125,50,5,15,0,0,0,0,0,0,45,10
S00093044,68,33,4,5,0,0,0,0,0,0,21,5
S00093045,172,76,9,6,0,0,0,1,0,0,74,6
S00093050,71,30,3,8,0,0,0,0,0,0,26,4
S00093051,79,29,11,2,0,0,0,0,0,0,30,7
S00093095,155,68,1,13,0,0,0,0,0,1,57,15
S00093096,57,24,5,3,0,0,0,0,0,0,24,1
S00093097,60,28,0,11,0,0,0,0,0,0,8,13
S00093098,79,33,1,8,0,0,0,0,0,0,29,8
S00093102,193,44,21,11,0,3,0,11,0,0,89,14
S00093104,114,35,10,2,0,0,0,0,0,2,49,16
S00093120,110,49,13,6,0,2,0,0,0,0,28,12
S00093121,117,49,8,2,0,4,0,0,0,0,48,6
S00093426,137,73,6,4,1,0,0,0,0,0,47,6
S00093427,149,52,17,2,2,0,0,1,0,0,63,12
S00093428,124,64,9,3,2,0,0,0,0,1,35,10
S00093429,114,60,6,0,0,0,0,0,0,1,43,4
S00093430,154,82,11,1,1,0,0,0,0,4,53,2
S00093434,110,57,4,9,0,0,0,4,0,0,28,8
S00093435,100,52,9,8,0,0,0,2,0,0,22,7
S00093436,120,74,0,4,0,0,0,0,0,1,28,13
S00093437,53,19,4,1,0,0,0,0,0,0,28,1
S00093438,99,53,2,3,0,0,0,0,0,0,36,5
S00093439,129,61,5,9,0,0,0,0,0,0,46,8
S00093440,124,57,3,4,0,0,0,0,0,0,53,7
S00093441,77,32,1,0,0,0,0,0,0,1,41,2
S00093442,100,57,4,3,0,0,0,2,0,0,28,6
S00093443,134,69,11,4,0,0,0,0,0,2,44,4
S00093444,85,46,2,2,0,0,0,0,0,1,25,9
S00093445,146,84,4,3,0,0,0,0,0,1,37,17
S00093446,71,51,0,3,0,0,0,0,0,0,16,1
S00093447,106,73,4,7,0,0,0,0,0,0,20,2
S00093448,65,48,0,2,0,0,0,0,0,0,15,0
S00093449,184,106,3,4,0,0,0,4,0,0,49,18
S00093450,69,42,1,4,0,0,0,0,0,0,18,4
S00093451,162,83,13,13,0,0,0,0,0,0,43,10
S00093452,178,58,16,11,0,0,0,0,0,0,78,15
S00093453,138,71,11,3,0,0,0,0,0,0,44,9
S00093454,138,59,4,4,0,0,0,5,0,1,55,10
S00093455,165,97,5,8,0,0,0,0,0,1,45,9
S00093456,107,48,9,6,1,0,0,0,0,0,36,7
S00093457,63,30,2,2,0,0,0,0,0,1,28,0
S00093458,158,49,12,4,0,0,0,0,0,2,84,7
S00093459,154,74,5,7,0,0,0,0,0,0,60,8
S00093460,150,61,6,8,0,0,0,0,0,3,67,5
S00093461,126,48,7,3,0,0,0,0,0,0,64,4
S00093462,104,29,4,5,0,0,0,0,0,0,56,10
S00093463,113,51,7,5,0,0,0,0,0,0,49,1
S00093464,65,31,3,5,0,0,0,0,0,0,23,3
S00093465,97,29,1,4,0,0,0,0,0,0,59,4
S00093466,154,56,12,5,0,0,0,0,0,2,67,12
S00093467,120,36,7,2,2,0,0,0,0,0,67,6
S00093468,81,30,1,0,0,0,0,0,0,0,44,6
S00093469,125,52,6,1,0,0,0,0,0,1,57,8
S00093470,104,55,4,2,0,0,0,0,0,0,30,13
S00093471,198,92,6,3,0,0,0,0,0,0,77,20
S00093472,75,25,12,0,0,0,0,0,0,0,34,4
S00093473,95,44,3,4,0,0,0,0,0,0,41,3
S00093474,190,76,29,2,0,0,0,0,0,2,75,6
S00093475,139,73,1,4,0,0,0,0,0,0,59,2
S00093476,105,29,7,1,0,0,0,0,0,0,55,13
S00093477,94,38,3,11,0,0,0,0,0,0,38,4
S00093478,67,31,1,0,0,0,0,0,0,0,33,2
S00093479,57,22,4,5,0,0,0,0,0,0,25,1
S00093480,74,30,1,4,0,0,0,0,0,0,32,7
S00093481,123,91,2,2,0,0,0,0,0,0,20,8
S00093482,67,42,5,3,0,0,0,0,0,0,14,3
S00093483,138,52,12,8,1,0,0,0,0,0,58,7
S00093484,105,34,10,5,0,0,0,0,0,0,45,11
S00093485,104,45,2,8,0,0,0,0,0,1,44,4
S00093486,95,32,6,3,0,0,0,0,0,0,46,8
S00093487,75,14,9,0,0,0,0,3,0,0,40,9
S00093488,98,48,6,1,0,0,0,0,0,0,36,7
S00093489,136,54,10,9,0,0,0,0,0,0,56,7
S00093490,117,52,2,1,0,0,0,0,0,1,57,4
S00093491,132,84,1,4,0,0,0,0,0,0,35,8
S00093492,129,56,12,0,0,0,0,0,0,0,47,14
S00093493,128,60,3,3,0,0,0,0,0,0,58,4
S00093494,119,75,4,4,0,0,0,0,0,0,29,7
S00093495,115,53,10,0,1,0,0,0,0,0,49,2
S00093496,80,39,10,1,1,0,0,0,0,0,20,9
S00093497,105,54,10,2,0,0,0,4,0,0,26,9
S00093498,121,31,16,0,0,0,0,0,0,0,64,10
S00093499,158,56,8,3,0,0,0,1,0,0,86,4
S00093500,164,51,14,0,0,0,0,0,0,0,86,13
S00093501,91,34,9,4,0,0,0,0,0,0,35,9
S00093502,110,56,8,1,0,0,0,0,0,0,38,7
S00093503,168,97,3,6,0,0,0,0,0,0,57,5
S00093504,114,78,5,2,0,0,0,0,0,0,26,3
S00093505,121,68,12,1,1,0,0,0,0,0,27,12
S00093506,93,51,5,2,0,0,0,0,0,0,30,5
S00093507,138,48,10,10,0,0,0,0,0,1,53,16
S00093508,110,63,4,5,0,0,0,0,0,0,33,5
S00093509,202,70,13,11,0,0,0,0,0,0,51,57
S00093510,86,30,3,12,0,0,0,0,0,1,31,9
S00093511,94,32,8,6,0,0,0,1,0,3,40,4
S00093512,87,19,7,7,0,0,0,0,0,0,48,6
S00093513,91,24,3,7,0,0,0,8,0,0,43,6
S00093514,54,25,5,1,0,0,0,0,0,0,18,5
S00093515,110,37,10,3,0,0,0,0,0,0,54,6
S00093516,77,29,1,3,0,0,0,0,0,0,44,0
S00093517,84,22,13,2,0,0,0,0,0,1,44,2
S00093518,94,34,4,9,0,0,0,0,0,0,40,7
S00093519,55,25,3,0,0,0,0,0,0,0,25,2
S00093520,137,55,13,1,0,0,0,0,0,1,63,4
S00093521,113,61,8,3,0,0,0,0,0,0,30,11
S00093522,89,46,8,2,0,0,0,0,0,1,26,6
S00093523,119,38,4,7,0,0,0,0,0,1,56,13
S00093524,114,76,4,3,0,0,0,0,0,0,26,5
S00093525,100,45,6,4,0,0,0,0,0,0,36,9
S00093526,118,73,3,6,0,0,0,0,0,0,28,8
S00093527,137,69,6,5,0,0,0,0,0,0,51,6
S00093534,107,40,12,11,0,0,0,0,0,0,38,6
S00093535,80,33,7,8,0,0,0,0,0,1,28,3
S00093536,87,30,3,9,0,0,0,1,0,0,32,12
S00093537,89,34,10,0,0,0,0,0,0,0,39,6
S00093538,177,87,6,9,0,2,0,0,0,0,45,28
S00093539,66,34,3,3,0,0,0,0,0,0,18,8
S00093540,115,48,5,11,0,0,0,0,0,0,43,8
S00093541,124,40,4,9,0,0,0,0,0,0,64,7
S00093542,60,38,4,0,1,0,0,0,0,0,13,4
S00093543,106,28,5,5,0,0,0,1,0,1,53,13
S00093544,103,43,6,5,0,0,0,0,0,0,41,8
S00093545,147,72,17,2,0,0,0,1,0,0,47,8
S00093546,102,51,1,6,0,0,0,0,0,0,38,6
S00093547,160,72,8,16,0,0,0,0,0,0,53,11
S00093548,124,34,7,11,0,0,0,0,0,0,64,8
S00093549,120,48,4,12,0,0,0,0,0,1,45,10
S00093550,113,48,12,11,0,0,0,0,0,0,37,5
S00093551,107,46,7,7,0,0,0,0,0,0,38,9
S00093552,172,64,12,17,0,0,0,0,0,3,74,2
S00093553,136,70,9,14,0,0,0,0,0,0,41,2
S00093554,137,66,6,7,1,0,0,4,0,0,37,16
S00093555,65,41,5,4,0,1,0,0,0,0,11,3
S00093556,106,56,6,2,0,0,0,0,0,0,35,7
S00093557,83,29,4,5,0,0,0,0,0,2,35,8
S00093558,112,68,2,11,0,0,0,0,0,0,26,5
S00093559,99,45,9,2,0,0,0,1,0,0,38,4
S00093560,136,57,6,16,0,0,0,0,0,0,54,3
S00093561,85,42,3,2,0,0,0,0,0,1,37,0
S00093562,161,86,6,7,0,0,0,1,0,1,47,13
S00093563,159,55,5,12,0,0,0,1,0,0,76,10
S00093564,121,42,2,2,0,0,0,0,0,2,62,11
S00093565,110,57,1,6,0,0,0,0,0,0,42,4
S00093566,86,39,3,4,0,0,0,0,0,1,34,5
S00093567,167,58,3,7,0,0,0,0,0,0,90,9
S00093568,99,43,2,0,0,0,0,0,0,0,46,8
S00093569,122,44,12,0,0,0,0,0,0,0,59,7
S00093570,105,48,3,2,0,0,0,0,0,0,44,8
S00093571,98,55,2,1,0,0,0,0,0,0,33,7
S00093572,143,45,7,0,0,0,0,4,0,1,74,12
S00093731,109,52,4,7,0,0,0,0,0,0,37,9
S00093734,85,43,5,4,0,0,0,3,0,0,27,3
S00093736,123,51,5,5,0,0,0,0,0,0,54,8
S00093737,112,41,5,9,0,0,0,6,0,0,40,11
S00093738,54,25,6,2,1,0,0,0,0,0,20,0
S00093739,128,51,5,8,0,0,0,0,0,0,47,17
S00093740,146,58,8,14,0,0,0,0,0,1,57,8
S00093742,151,81,4,6,0,0,0,0,0,0,54,6
S00093753,151,52,7,19,0,0,0,0,0,0,56,17
S00093768,121,51,4,14,0,0,0,0,0,0,48,4
S00093776,56,28,1,3,0,0,0,0,0,0,23,1
S00093788,99,61,0,5,0,0,0,0,0,1,30,2
S00093789,87,49,2,12,0,0,0,0,0,0,18,6
S00093790,133,72,10,1,0,0,0,0,0,1,44,5
S00093791,75,15,13,4,1,0,0,0,0,0,40,2
S00093792,87,47,6,1,0,0,0,6,0,0,27,0
S00093793,104,54,5,3,0,0,0,0,0,0,37,5
S00093794,155,92,8,0,0,0,1,0,0,0,45,9
S00093795,89,42,4,3,0,0,0,0,0,0,36,4
S00093796,87,43,2,9,0,0,0,6,0,0,27,0
S00093797,69,45,2,1,0,0,0,0,0,0,14,7
S00093800,108,62,0,15,1,0,0,0,0,0,22,8
S00093801,98,54,2,6,0,0,0,0,0,0,34,2
S00093802,110,63,3,3,0,0,0,5,0,0,30,6
S00093803,95,44,0,3,0,0,0,0,0,0,40,8
S00093807,106,47,11,6,0,0,0,0,0,2,34,6
S00093814,105,49,4,10,0,0,0,0,0,1,37,4
S00093823,127,46,14,2,0,0,0,0,0,0,57,8
S00093824,82,9,5,26,0,0,0,0,0,0,34,8
S00093825,89,55,3,5,0,0,0,1,0,0,24,1
S00093826,192,102,4,14,0,0,0,0,0,0,64,8
S00093837,53,29,1,1,0,0,0,0,0,0,15,7
S00093838,71,43,4,3,0,0,0,0,0,0,16,5
S00093839,176,97,6,5,0,0,0,0,0,0,61,7
S00093855,127,67,7,3,4,0,0,0,0,0,38,8
S00093856,72,26,10,9,0,0,0,0,0,0,23,4
S00093857,73,44,3,6,1,0,0,0,0,0,14,5
S00093921,138,53,21,4,0,0,0,0,0,1,51,8
S00093922,125,43,9,9,0,0,0,0,0,0,54,10
S00093923,52,23,6,1,0,0,0,0,0,1,18,3
S00093924,167,68,13,7,0,0,0,0,0,0,72,7
S00093925,86,14,8,7,0,0,0,0,0,0,53,4
S00093926,91,37,7,3,0,0,0,1,0,0,37,6
S00093927,65,33,10,1,0,0,0,0,0,0,10,11
S00093928,65,31,5,0,0,0,0,0,0,0,27,2
S00093929,126,36,5,2,0,0,0,0,0,0,71,12
S00093930,107,59,4,2,0,0,0,0,0,1,37,4
S00093931,87,22,6,6,0,0,0,0,0,2,47,4
S00093932,82,51,8,1,0,0,0,0,0,0,17,5
S00093933,129,58,10,7,0,0,0,3,0,0,50,1
S00093934,157,62,12,2,0,0,0,0,0,0,70,11
S00093935,190,59,9,8,0,0,0,0,0,0,100,14
S00093936,80,40,6,1,0,0,0,0,0,0,32,1
S00093937,69,52,4,1,0,0,0,0,0,1,11,0
S00093938,78,26,10,5,0,0,0,0,0,0,28,9
S00093939,116,34,7,3,0,0,0,0,0,0,61,11
S00093940,91,32,2,4,0,0,0,0,0,0,45,8
S00093941,180,89,9,14,0,0,0,0,0,0,63,5
S00093942,108,54,5,9,0,0,0,0,0,0,32,8
S00093943,99,47,5,1,1,0,0,0,0,0,39,6
S00093944,102,49,7,11,0,0,0,0,0,1,28,6
S00093945,61,28,2,3,0,0,0,0,0,0,19,9
S00093992,93,59,4,1,0,0,0,0,0,0,25,4
S00093993,93,53,3,3,0,0,0,0,0,0,28,6
S00093994,106,59,6,11,0,0,0,0,0,1,28,1
S00093995,52,19,6,5,0,0,0,0,0,0,22,0
S00094143,78,27,8,6,2,0,0,0,0,1,26,8
S00094597,80,30,6,15,0,0,0,0,0,0,26,3
S00095833,64,22,4,2,0,0,0,0,0,0,31,5
S00095834,102,36,7,4,0,0,0,5,0,0,41,9
S00095835,59,29,4,3,0,0,0,0,0,0,20,3
S00095836,146,40,20,6,0,0,0,0,0,0,74,6
S00095837,125,53,13,8,0,0,0,9,0,0,35,7
S00095838,111,18,10,5,0,0,0,3,0,1,74,0
S00095839,151,37,23,14,0,0,0,7,0,0,61,9
S00095840,135,44,10,17,1,0,0,0,0,0,57,6
S00095841,161,62,18,9,0,0,0,0,0,2,50,20
S00095842,136,50,17,8,0,0,0,0,0,0,47,14
S00095843,164,48,27,25,1,0,0,0,2,0,54,7
S00095844,166,73,8,14,0,0,0,0,0,0,62,9
S00095845,104,39,5,10,0,0,0,0,0,0,42,8
S00095846,145,39,15,7,0,0,0,9,0,2,69,4
S00095847,140,51,10,4,0,0,0,0,0,0,68,7
S00095848,91,19,11,4,0,0,0,0,0,1,50,6
S00095849,121,51,12,6,0,0,0,0,0,0,43,9
S00095850,76,26,14,3,0,0,0,0,0,0,30,3
S00095851,106,35,21,2,0,0,0,2,0,0,42,4
S00095852,96,15,20,1,0,0,0,3,0,0,54,3
S00095853,111,17,20,5,0,0,0,8,0,0,53,8
S00095854,70,20,10,2,0,0,0,0,0,0,33,5
S00095855,121,40,20,3,0,0,0,0,0,0,47,11
S00095856,127,21,8,11,1,0,0,0,0,0,81,5
S00095857,103,13,19,3,1,0,0,0,0,1,62,4
S00095858,111,25,19,3,0,0,0,0,0,1,57,6
S00095859,70,26,11,2,0,0,0,0,0,0,27,4
S00095860,96,23,13,6,0,0,0,0,0,0,52,2
S00095861,149,35,27,9,0,0,0,2,0,0,72,4
S00095862,197,34,22,7,0,0,0,12,0,0,114,8
S00095863,126,9,7,1,0,0,0,1,0,1,95,12
S00095864,108,34,6,0,0,0,0,0,0,0,61,7
S00095865,110,33,4,5,0,0,0,0,0,0,58,10
S00095866,92,28,14,2,2,0,0,0,0,0,33,13
S00095867,113,31,9,5,0,0,0,0,0,0,46,22
S00095868,126,25,14,0,0,0,0,5,0,0,75,7
S00095869,155,21,20,5,0,0,0,2,0,0,86,21
S00095870,141,36,8,0,0,0,0,0,0,0,88,9
S00095871,170,104,8,6,0,0,0,0,0,0,41,11
S00095872,109,49,7,4,0,0,0,0,0,0,45,4
S00095873,155,74,11,5,0,0,0,0,0,0,53,12
S00095874,143,68,7,5,0,0,0,2,0,0,58,3
S00095875,127,48,8,0,0,0,0,0,0,0,64,7
S00095876,151,43,17,7,0,0,0,0,0,0,69,15
S00095877,86,24,9,5,0,0,0,0,0,0,44,4
S00095878,220,83,24,5,0,0,0,1,0,0,96,11
S00095879,143,43,12,3,1,0,0,0,0,0,73,11
S00095880,104,27,16,0,0,0,0,0,0,0,58,3
S00095881,64,16,5,1,0,0,0,0,0,0,39,3
S00095882,157,38,6,13,0,0,0,6,0,1,82,11
S00095883,122,40,8,2,0,0,0,0,0,3,59,10
S00095884,142,37,14,1,0,0,0,0,0,0,81,9
S00095885,131,34,20,8,0,0,0,11,0,0,52,6
S00095886,140,33,22,11,0,0,0,0,0,0,66,8
S00095887,159,34,11,7,0,0,0,0,0,0,98,9
S00095888,87,36,8,5,2,0,0,0,0,0,27,9
S00095889,79,32,1,2,0,0,0,0,0,1,40,3
S00095890,95,48,5,3,0,0,0,0,1,0,33,5
S00095891,111,41,10,9,0,0,0,0,0,0,46,5
S00095892,101,37,6,5,0,0,0,0,0,2,44,7
S00095893,103,34,10,4,0,0,0,0,0,0,43,12
S00095894,127,41,19,7,0,1,0,6,0,0,42,11
S00095895,224,47,49,5,0,0,0,1,0,2,108,12
S00095896,118,55,16,8,0,0,0,5,0,0,29,5
S00095897,126,32,23,2,1,0,0,0,0,0,58,10
S00095898,99,26,6,0,0,0,0,0,0,0,56,11
S00095899,64,12,7,0,0,0,0,0,0,0,42,3
S00095900,68,13,17,0,0,0,0,0,0,0,33,5
S00095901,86,28,2,2,0,0,0,0,0,0,51,3
S00095902,96,16,17,3,0,0,0,1,1,0,50,8
S00095903,77,9,13,1,0,0,0,0,0,0,44,10
S00095904,85,24,7,0,0,0,0,0,0,0,46,8
S00095905,97,23,7,9,0,0,0,0,0,0,51,7
S00095906,124,35,10,12,0,0,0,0,0,0,58,9
S00095907,185,71,11,11,0,0,0,0,2,0,79,11
S00095908,71,20,10,1,1,0,0,0,0,0,37,2
S00095909,82,38,10,3,0,0,0,0,0,1,23,7
S00095910,56,23,9,3,0,0,0,0,0,1,13,7
S00095911,123,51,13,2,0,0,0,0,0,0,54,3
S00095912,161,74,7,7,1,0,0,0,0,0,64,8
S00095913,85,17,16,2,0,0,0,0,0,0,44,6
S00095914,89,37,13,2,0,0,0,0,0,1,32,4
S00095915,89,33,3,2,0,0,0,0,0,0,41,10
S00095916,140,55,23,4,1,0,0,0,0,0,44,13
S00095917,123,35,11,4,0,0,1,0,0,0,68,4
S00095918,130,27,8,12,0,0,0,0,0,1,64,18
S00095919,68,28,4,1,0,0,0,0,0,0,35,0
S00095920,133,56,13,0,0,0,0,0,0,0,55,9
S00095921,86,27,15,11,0,0,0,0,0,0,27,6
S00095922,84,22,3,5,0,0,0,7,0,0,41,6
S00095923,146,67,16,7,0,0,0,0,0,0,48,8
S00095924,145,47,11,0,0,0,0,0,0,0,79,8
S00095925,118,51,7,0,0,0,0,0,0,0,49,11
S00095926,121,69,11,2,0,0,0,0,0,1,35,3
S00095927,129,43,5,0,0,0,0,0,0,0,76,5
S00095928,154,73,7,6,0,0,0,0,0,0,49,19
S00095929,142,53,14,11,0,0,0,0,0,0,57,7
S00095930,131,60,12,3,0,0,0,0,0,0,46,10
S00095931,137,36,11,8,0,0,0,0,0,1,70,11
S00095932,109,30,15,9,0,0,0,0,0,1,54,0
S00095933,144,38,10,7,0,0,0,0,4,0,76,9
S00095934,89,27,15,6,0,0,0,0,0,0,38,3
S00095935,90,28,6,10,1,0,0,0,0,0,39,6
S00095936,141,33,8,3,0,0,0,0,0,1,85,11
S00095937,138,34,6,1,0,1,0,0,0,2,85,9
S00095938,151,52,21,8,0,0,0,1,0,0,59,10
S00095939,144,59,10,5,0,0,0,0,0,0,60,10
S00095940,147,20,17,3,0,0,0,0,0,0,102,5
S00095941,149,26,20,1,0,0,0,0,0,1,97,4
S00095942,114,35,6,3,0,0,0,0,0,0,64,6
S00095943,127,41,7,4,0,0,0,0,0,0,66,9
S00095944,65,15,6,5,0,0,0,0,0,0,38,1
S00095945,129,33,20,7,1,0,0,0,0,0,64,4
S00095946,132,35,10,4,0,0,0,0,0,1,72,10
S00095947,187,45,15,5,0,0,0,0,0,0,113,9
S00095948,52,17,8,2,0,0,0,0,0,0,25,0
S00095949,119,41,12,3,0,0,0,0,0,0,57,6
S00095950,156,45,8,11,0,0,0,0,0,0,85,7
S00095951,174,48,18,5,1,0,0,8,0,2,78,14
S00095952,113,29,4,4,0,0,0,0,0,0,74,2
S00095953,85,11,5,7,0,0,0,0,0,1,60,1
S00095954,52,11,2,6,0,0,0,0,0,0,33,0
S00095955,134,29,8,9,0,0,0,0,0,0,69,19
S00095956,138,31,6,11,0,0,1,0,0,2,70,17
S00095957,122,41,14,5,0,0,0,0,0,0,55,7
S00095958,147,50,8,0,0,0,0,0,0,3,75,11
S00095959,131,57,7,4,0,0,0,0,0,0,57,6
S00095960,87,43,10,4,0,0,0,0,0,0,23,7
S00095961,121,58,17,4,0,0,0,0,0,0,33,9
S00095962,82,33,6,1,0,0,0,0,0,0,39,3
S00095963,107,50,11,1,0,0,0,0,0,0,37,8
S00095964,122,39,20,9,0,0,0,0,1,0,46,7
S00095965,142,36,11,4,0,0,0,0,0,1,81,9
S00095966,84,23,15,3,0,0,0,0,0,1,35,7
S00095967,111,41,19,1,0,0,0,0,0,0,42,8
S00095968,185,48,19,8,0,0,0,0,1,0,95,14
S00095969,128,46,29,0,0,0,0,0,0,0,41,12
S00095970,136,37,22,1,0,0,0,0,0,1,66,9
S00095971,86,18,8,2,0,0,0,0,0,0,50,8
S00095972,117,18,15,1,0,0,0,0,0,0,78,5
S00095973,101,13,13,1,0,0,0,0,0,0,67,7
S00095974,112,53,6,7,0,0,0,0,0,0,44,2
S00095975,136,52,15,3,0,0,0,0,0,0,59,7
S00095976,143,41,30,1,0,0,0,1,0,0,60,10
S00095977,70,25,11,1,0,0,0,8,0,0,21,4
S00095978,113,30,15,4,1,0,0,0,0,1,53,9
S00095979,192,32,35,12,0,0,0,0,0,0,93,20
S00095980,174,53,11,8,0,0,0,6,0,0,86,10
S00095981,161,69,7,3,0,0,0,0,0,0,74,8
S00095982,78,24,15,0,0,0,1,0,0,0,31,7
S00095983,123,24,18,4,0,0,0,3,0,0,65,9
S00095984,166,64,14,8,0,0,0,0,0,0,65,15
S00095985,126,48,15,2,0,0,0,0,0,0,56,5
S00095986,116,41,18,0,0,0,0,0,0,0,52,5
S00095987,112,36,17,1,0,0,0,0,0,0,51,7
S00095988,108,37,15,5,0,0,0,0,0,0,45,6
S00095989,114,38,16,0,1,0,0,0,0,0,51,8
S00095990,99,34,13,1,0,0,0,0,0,2,40,9
S00095991,92,34,11,3,0,0,0,0,0,0,40,4
S00095992,109,33,10,3,0,0,0,0,0,0,60,3
S00095993,175,27,11,4,0,0,0,0,3,0,118,12
S00095994,91,19,12,1,1,0,0,0,0,2,50,6
S00095995,182,45,27,3,0,0,0,0,0,1,88,18
S00095996,129,37,12,6,1,0,0,0,0,0,67,6
S00095997,162,92,6,4,0,0,0,0,0,0,42,18
S00095998,105,46,9,14,0,0,0,0,0,0,36,0
S00095999,115,47,4,5,0,0,0,0,0,0,55,4
S00096000,115,57,3,2,0,0,0,1,0,0,45,7
S00096001,213,60,10,5,0,0,0,0,0,2,122,14
S00096002,124,37,8,6,0,0,0,0,0,5,59,9
S00096003,131,49,2,4,0,0,0,0,0,1,62,13
S00096004,129,46,5,2,0,0,0,0,0,2,66,8
S00096005,118,61,9,5,1,0,0,0,0,2,33,7
S00096006,142,61,7,11,0,0,0,0,0,0,47,16
S00096007,101,46,2,5,0,0,0,0,0,0,34,14
S00096008,101,29,5,4,0,0,0,1,0,0,56,6
S00096009,161,64,30,2,0,0,0,0,0,0,60,5
S00096010,182,57,12,6,0,0,0,5,0,0,97,5
S00096011,128,54,2,1,0,0,0,0,0,0,68,3
S00096012,92,23,10,7,1,0,0,0,0,0,36,15
S00096013,86,27,2,7,0,0,0,0,0,0,43,7
S00096014,106,33,2,3,0,0,0,0,0,0,62,6
S00096015,106,31,7,1,0,0,0,1,0,0,52,14
S00096016,165,90,7,9,0,0,0,0,0,0,49,10
S00096017,93,36,7,0,0,0,0,0,1,0,36,13
S00096018,121,69,3,4,0,0,0,0,0,0,39,6
S00096019,126,47,11,0,0,0,0,0,0,0,53,15
S00096020,82,45,8,3,0,0,0,4,0,0,16,6
S00096021,132,60,7,5,0,0,0,0,0,0,54,6
S00096022,107,52,16,5,0,0,0,0,0,0,30,4
S00096023,92,32,5,4,0,0,0,0,0,1,43,7
S00096024,55,19,4,4,0,0,0,0,0,0,28,0
S00096025,93,50,7,8,0,0,0,0,0,0,28,0
S00096026,114,26,6,6,0,0,0,0,0,0,70,6
S00096027,71,17,3,9,0,0,0,0,0,0,38,4
S00096028,107,23,5,7,0,0,0,0,0,4,58,10
S00096029,77,33,15,0,0,0,0,0,0,0,29,0
S00096030,149,53,8,2,0,0,0,0,0,0,78,8
S00096031,173,46,19,13,0,0,0,0,0,0,85,10
S00096032,109,30,12,6,0,0,0,0,0,1,52,8
S00096033,116,38,8,2,0,0,0,0,0,1,56,11
S00096034,89,34,6,5,1,0,0,0,0,0,35,8
S00096035,71,17,4,2,0,0,0,2,0,1,40,5
S00096036,141,37,4,13,0,0,0,3,0,0,78,6
S00096037,129,57,12,10,0,0,0,0,0,1,43,6
S00096038,161,71,24,12,0,0,0,0,0,0,48,6
S00096039,107,23,8,11,0,0,0,1,0,0,63,1
S00096040,100,33,9,13,0,0,0,0,0,0,40,5
S00096041,117,63,6,5,0,0,0,0,0,0,41,2
S00096042,103,35,4,7,0,0,0,0,0,0,48,9
S00096043,158,44,18,5,0,0,0,0,0,1,82,8
S00096044,107,37,4,7,0,0,0,0,0,0,54,5
S00096045,116,37,14,8,0,0,0,0,0,1,51,5
