rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
E00092476,166,118,0,0,0,0,0,0,39,9
E00092498,307,204,0,0,3,0,0,2,70,28
E00092567,354,230,0,0,0,9,0,0,102,13
E00092572,297,183,2,2,0,4,0,0,95,11
E00092576,312,195,1,3,0,5,0,1,88,19
E00092579,283,186,0,0,0,3,0,0,79,15
E00147246,276,212,0,0,0,0,0,1,50,13
E00147247,477,341,0,0,0,3,0,2,112,19
W00000259,292,171,1,0,0,0,0,0,89,31
W00000260,274,179,0,0,0,0,0,0,74,21
W00000261,223,114,0,0,0,4,1,1,76,27
W00000262,331,242,0,0,0,0,0,2,51,36
W00000263,318,220,0,0,0,0,0,0,76,22
W00000264,243,165,0,0,0,0,0,2,60,16
W00000265,293,188,0,0,0,0,0,1,70,34
W00000419,392,312,0,0,0,0,0,1,59,20
W00000420,354,259,1,0,0,0,0,0,55,39
W00000421,349,227,3,0,0,0,0,2,110,7
W00000422,416,312,2,0,0,0,0,0,75,27
W00000445,260,180,1,0,0,0,0,0,45,34
W00000446,289,208,0,0,1,0,0,1,52,27
W00000447,328,250,0,0,0,0,0,0,50,28
W00000629,239,172,0,0,0,0,0,2,50,15
W00000630,294,197,0,4,0,1,0,0,53,39
W00000631,211,141,0,0,0,4,0,0,49,17
W00000632,429,299,0,0,0,4,0,6,100,20
W00000633,368,214,0,0,0,0,0,1,126,27
W00000634,213,143,0,0,1,0,0,1,60,8
W00000635,274,174,1,0,0,0,0,0,70,29
W00000636,193,83,0,0,0,0,0,3,76,31
W00000637,240,155,0,0,0,0,0,0,67,18
W00000643,375,255,1,0,0,0,0,0,52,67
W00000644,365,264,0,0,0,0,0,2,66,33
W00000645,312,195,2,0,0,0,0,1,77,37
W00000646,399,295,1,5,0,6,0,0,75,17
W00000647,343,212,1,0,0,0,0,3,105,22
W00000648,328,201,1,1,0,0,0,1,89,35
W00000668,502,344,0,0,1,0,0,0,119,38
W00000669,282,161,0,4,0,0,0,3,87,27
W00000670,296,172,1,0,0,0,0,0,99,24
W00000671,262,161,0,0,0,1,0,0,77,23
W00000672,353,153,2,0,0,0,0,0,174,24
W00000673,365,217,4,0,0,0,0,3,112,29
W00000674,387,221,1,4,0,4,0,6,117,34
W00000675,292,169,1,0,2,2,0,1,96,21
W00000676,331,239,0,0,0,0,0,0,64,28
W00000677,332,195,0,1,1,0,0,1,112,22
W00000678,284,162,0,0,0,0,1,3,99,19
W00000679,282,180,1,0,0,0,0,0,71,30
W00000680,315,204,3,0,0,0,0,10,72,26
W00000681,283,160,0,0,0,0,0,2,92,29
W00000697,265,182,1,0,0,0,0,2,61,19
W00000698,310,228,0,0,0,0,0,0,63,19
W00000699,332,209,0,1,0,1,0,1,94,26
W00000700,341,245,0,0,0,16,0,0,68,12
W00000701,267,213,0,2,0,0,0,0,38,14
W00000702,311,220,3,0,0,0,0,2,70,16
W00000703,222,158,1,0,0,2,0,0,42,19
W00000704,180,145,0,0,0,0,0,3,23,9
W00000705,286,191,2,1,0,0,0,0,78,14
W00000706,195,113,1,0,0,0,0,3,61,17
W00000707,197,119,7,0,0,3,0,1,60,7
W00000708,296,177,7,2,0,7,0,1,84,18
W00000709,222,159,1,0,0,4,0,0,43,15
W00000710,308,232,0,0,0,1,0,0,60,15
W00000711,246,188,0,0,0,0,0,2,46,10
W00000712,310,208,0,0,1,0,0,1,81,19
W00000713,239,137,0,0,0,0,0,0,77,25
W00000714,297,177,0,1,0,0,0,2,99,18
W00000715,369,245,1,0,1,1,0,1,81,39
W00000716,349,211,1,0,0,0,0,3,81,53
W00000717,345,244,3,0,0,0,0,3,77,18
W00000718,215,120,0,4,0,0,0,1,66,24
W00000719,255,191,0,0,0,1,0,1,47,15
W00000720,330,230,1,0,2,1,0,0,77,19
W00000721,223,174,0,0,2,0,0,0,36,11
W00000722,258,179,2,0,0,0,0,1,58,18
W00000723,233,177,0,0,0,0,0,1,44,11
W00000724,212,164,1,3,1,0,0,0,31,12
W00000725,260,170,1,0,0,6,0,1,67,15
W00000726,310,216,1,0,1,0,0,1,70,21
W00000727,250,196,1,0,0,0,0,0,42,11
W00000728,299,212,0,0,0,4,0,1,57,25
W00000729,411,272,3,3,0,0,0,0,108,25
W00000730,335,228,1,0,0,5,0,1,82,18
W00000731,375,265,0,0,0,0,0,0,82,28
W00000732,300,210,0,0,0,0,0,0,63,27
W00000733,260,176,1,0,0,0,0,0,67,16
W00000734,283,192,0,1,0,0,0,0,68,22
W00000735,319,227,0,0,0,0,0,2,59,31
W00000736,275,194,0,2,0,1,0,0,72,6
W00000737,270,185,0,0,0,0,0,3,66,16
W00000738,341,211,0,0,3,0,0,0,106,21
W00000739,237,108,0,0,0,2,0,0,114,13
W00000740,288,186,2,0,0,5,0,0,72,23
W00000741,390,294,10,0,0,6,0,0,67,13
W00000742,195,121,0,1,0,0,0,1,57,15
W00000743,378,265,0,3,0,0,0,1,88,21
W00000744,261,142,1,0,0,0,0,2,86,30
W00000745,314,218,1,0,0,6,0,3,73,13
W00000746,274,211,2,0,0,0,0,0,52,9
W00000747,324,208,0,0,0,11,0,0,78,27
W00000748,510,382,1,7,1,3,0,0,82,34
W00000749,326,196,0,0,0,0,0,0,96,34
W00000750,156,115,0,0,0,2,0,3,32,4
W00000752,238,187,1,0,0,0,0,2,23,25
W00000753,270,163,0,0,0,0,0,1,89,17
W00000754,204,150,3,1,0,0,0,2,28,20
W00000756,186,144,0,0,0,0,0,1,22,19
W00000757,331,228,0,4,0,2,0,3,77,17
W00000758,278,209,1,3,0,0,0,0,49,16
W00000759,287,230,1,0,0,0,0,0,38,18
W00000760,218,189,0,0,0,0,0,0,22,7
W00000761,332,239,0,0,0,0,0,2,75,16
W00000762,209,153,0,3,0,0,0,1,43,9
W00000763,104,68,0,4,0,1,0,0,28,3
W00000765,351,129,8,1,0,7,1,2,169,34
W00000766,277,167,1,0,0,0,0,3,85,21
W00000767,265,134,1,6,0,7,0,1,91,25
W00000768,279,154,1,0,0,0,0,2,98,24
W00000769,390,237,1,6,0,9,0,6,106,25
W00000770,280,158,2,1,0,1,0,0,105,13
W00000771,466,288,1,3,0,8,0,0,127,39
W00000772,315,193,1,0,1,0,0,0,99,21
W00000773,266,158,0,0,0,0,0,2,91,15
W00000774,224,164,0,0,0,0,0,2,37,21
W00000775,325,147,2,0,0,0,0,3,148,25
W00000776,409,196,0,2,1,7,0,10,167,26
W00000777,199,90,0,0,1,0,1,3,77,27
W00000778,294,153,0,0,1,8,0,1,107,24
W00000779,248,163,0,2,1,4,0,0,50,28
W00000780,274,162,1,0,0,1,0,1,79,30
W00000781,237,159,0,0,2,2,0,0,55,19
W00000782,261,163,5,0,0,2,0,2,66,23
W00000783,303,180,0,0,0,4,0,1,98,20
W00000784,201,137,2,0,0,0,0,1,37,24
W00000785,255,167,0,0,0,3,0,2,52,31
W00000786,348,176,7,4,2,7,0,5,131,16
W00000787,287,180,1,0,4,0,0,0,79,23
W00000788,252,167,0,4,0,3,0,1,54,23
W00000789,343,208,0,1,0,8,0,1,84,41
W00000790,239,141,1,0,0,3,0,3,69,22
W00000791,284,137,1,0,0,3,0,2,112,29
W00000792,215,167,2,0,1,3,0,0,26,16
W00000793,299,208,0,0,0,0,0,4,75,12
W00000794,300,200,1,0,0,2,0,2,76,19
W00000795,320,177,2,0,0,0,0,0,113,28
W00000796,286,187,0,0,0,0,0,0,71,28
W00000797,309,191,1,0,0,0,0,0,91,26
W00000798,395,270,0,0,0,1,0,2,83,39
W00000799,308,197,2,0,0,6,0,1,84,18
W00000800,617,328,1,0,0,9,0,0,243,36
W00000801,265,183,1,0,0,4,0,1,66,10
W00000802,395,169,0,0,0,6,0,1,186,33
W00000803,298,188,0,0,0,0,0,0,67,43
W00000804,336,258,0,0,0,0,0,4,61,13
W00000805,288,217,0,0,0,5,0,0,54,12
W00000806,252,183,0,0,0,4,0,2,39,24
W00000807,260,191,0,1,0,0,0,0,54,14
W00000808,260,190,0,0,0,0,0,1,47,22
W00000809,335,221,1,0,0,0,0,0,91,22
W00000810,277,155,0,0,0,0,0,2,110,10
W00000811,273,181,1,0,0,0,3,0,68,20
W00000812,269,177,1,0,1,8,0,0,66,16
W00000813,322,177,0,0,0,2,0,1,114,28
W00000814,353,196,2,0,0,7,0,0,124,24
W00000815,268,180,2,0,0,0,0,0,59,27
W00000816,257,181,0,0,0,0,0,0,61,15
W00000817,254,148,0,3,1,0,0,0,88,14
W00000818,236,165,0,0,0,0,0,0,57,14
W00000819,291,188,1,0,0,0,1,1,70,30
W00000820,230,170,0,0,0,5,1,0,43,11
W00000821,274,169,0,0,0,4,0,1,77,23
W00000822,245,163,1,0,1,1,0,6,47,26
W00000823,271,189,1,0,1,5,0,1,58,16
W00000824,267,182,0,3,0,0,0,1,58,23
W00000825,449,282,1,0,0,0,0,1,138,27
W00000826,249,190,0,0,0,0,0,0,48,11
W00000827,282,190,0,0,0,0,0,1,76,15
W00000828,214,174,0,0,0,0,0,1,19,20
W00000829,311,231,0,0,0,1,0,3,58,18
W00000830,275,210,4,0,0,0,0,5,42,14
W00000831,224,136,0,0,1,0,0,3,64,20
W00000832,242,179,0,0,0,0,0,1,47,15
W00000833,247,160,0,0,0,4,0,1,61,21
W00000834,288,213,0,0,0,2,0,0,55,18
W00000835,263,130,0,0,0,0,0,0,107,26
W00000836,209,145,0,0,0,14,0,1,33,16
W00000837,241,185,0,0,0,0,0,0,31,25
W00000838,310,192,2,6,0,10,1,0,83,16
W00000839,256,169,1,0,0,1,0,1,71,13
W00000840,303,216,0,0,0,0,0,1,57,29
W00000841,304,208,0,0,0,1,0,3,63,29
W00000842,390,289,2,0,0,0,0,2,72,25
W00000843,268,188,1,0,0,1,0,0,58,20
W00000844,336,234,0,0,0,0,0,0,77,25
W00000845,256,184,0,0,0,12,3,2,40,15
W00000846,403,266,0,0,0,0,0,1,66,70
W00000847,265,180,2,0,0,0,0,0,57,26
W00000848,225,182,2,1,1,0,0,0,23,16
W00000849,358,249,4,0,1,0,0,2,65,37
W00000850,346,233,2,0,0,0,0,6,71,34
W00000851,375,251,0,0,0,0,0,0,83,41
W00000852,356,276,1,0,0,0,0,1,57,21
W00000853,225,143,1,0,0,0,0,1,53,27
W00000854,461,323,0,0,0,0,0,0,102,36
W00000855,244,169,0,0,0,4,0,0,50,21
W00000856,274,171,1,1,0,0,0,4,81,16
W00000857,243,157,0,0,0,0,0,0,68,18
W00000858,236,183,1,0,0,1,0,0,35,16
W00000859,244,157,0,1,0,0,0,3,53,30
W00000860,269,188,1,0,0,0,0,1,61,18
W00000861,312,241,1,0,0,1,0,1,48,20
W00000862,278,196,0,0,0,0,0,2,54,26
W00000863,354,241,0,0,1,0,0,0,82,30
W00000864,309,214,0,0,0,2,0,2,63,28
W00000865,329,234,0,0,0,0,0,0,82,13
W00000866,343,269,0,0,1,0,0,0,44,29
W00000867,411,208,1,0,0,0,0,1,172,29
W00000868,255,168,1,0,0,0,0,0,66,20
W00000869,340,203,2,0,0,0,0,3,104,28
W00000870,330,211,0,0,0,4,0,1,90,24
W00000871,287,155,1,0,0,0,0,0,100,31
W00000872,402,177,1,0,0,0,0,4,201,19
W00000873,393,145,1,0,1,0,0,1,213,32
W00000874,325,222,1,0,0,1,0,1,77,23
W00000875,232,146,1,0,0,0,0,0,60,25
W00000876,238,168,2,0,0,0,0,1,42,25
W00000877,290,187,1,3,0,1,0,1,72,25
W00000878,319,218,0,3,0,0,0,0,83,15
W00000879,560,316,0,0,0,5,0,2,187,50
W00000880,329,212,0,0,0,0,0,0,95,22
W00000881,288,185,0,0,0,0,0,0,83,20
W00000882,233,159,1,0,2,0,0,0,55,16
W00000883,302,183,0,0,0,1,0,0,91,27
W00000884,267,178,3,0,0,0,0,1,65,20
W00000885,257,183,0,0,1,0,0,0,50,23
W00000886,269,187,0,0,0,0,0,0,56,26
W00000888,318,180,0,0,0,5,0,3,103,27
W00000889,283,157,2,1,0,2,0,4,80,37
W00000890,406,207,0,6,0,0,0,1,159,33
W00000891,292,192,0,0,0,1,0,1,72,26
W00000892,264,196,0,0,0,0,0,0,51,17
W00000893,360,206,1,0,0,0,0,4,110,39
W00000894,274,165,8,1,0,4,0,1,84,11
W00000895,229,144,0,0,0,3,0,0,70,12
W00000896,321,200,1,2,0,2,0,1,83,32
W00000897,260,180,1,3,0,3,0,0,47,26
W00000898,331,214,0,0,0,0,0,4,81,32
W00000899,220,162,1,0,0,2,0,0,37,18
W00000900,201,130,1,0,0,0,0,3,41,26
W00000901,239,140,1,0,0,1,0,1,72,24
W00000902,312,209,1,0,0,1,0,0,68,33
W00000903,333,231,1,0,0,2,0,3,77,19
W00000904,321,189,0,0,0,2,0,4,105,21
W00000905,320,208,0,0,0,0,0,2,85,25
W00000906,278,164,3,0,0,1,0,3,84,23
W00000921,297,193,0,4,0,3,0,0,78,19
W00000922,289,186,1,0,0,0,0,0,92,10
W00000923,237,164,0,0,0,2,0,0,58,13
W00000924,241,183,1,0,0,0,0,3,45,9
W00000925,280,209,0,0,0,3,0,3,57,8
W00000926,311,218,0,0,0,4,0,1,62,26
W00000927,344,238,0,0,0,3,0,0,71,32
W00000928,289,218,1,0,0,2,0,0,49,19
W00000929,271,204,3,0,0,0,0,0,44,20
W00000930,262,208,0,0,0,0,0,0,35,19
W00000931,277,162,1,2,0,3,0,0,91,18
W00000932,451,303,1,0,0,0,0,0,125,22
W00000933,256,181,0,0,1,4,0,0,52,18
W00000934,312,233,0,3,0,1,0,0,56,19
W00000935,275,183,0,0,0,1,0,1,65,25
W00000936,263,197,1,1,1,0,0,0,41,22
W00000937,228,184,3,0,0,0,0,2,19,20
W00000938,322,239,0,0,0,0,0,1,65,17
W00000939,305,225,0,0,0,0,1,0,56,23
W00000940,357,219,3,1,0,1,0,2,110,21
W00000941,313,185,0,0,0,1,0,1,84,42
W00000942,355,202,0,0,1,3,0,2,125,22
W00000943,350,198,1,0,0,4,0,1,106,40
W00000944,292,178,3,0,0,0,0,0,93,18
W00000945,289,152,0,1,0,1,0,0,110,25
W00000946,260,191,0,0,0,0,0,1,49,19
W00000947,311,234,2,0,1,0,0,1,49,24
W00000948,359,237,0,0,0,1,0,0,104,17
W00000949,320,222,0,0,0,0,0,3,67,28
W00000950,237,168,3,0,0,0,1,0,39,26
W00000951,304,187,0,0,0,0,0,1,97,19
W00000952,245,197,0,0,0,0,0,0,29,19
W00000953,409,256,0,3,0,0,0,0,114,36
W00000954,212,153,0,0,0,0,0,2,37,20
W00000955,297,233,1,0,0,0,0,0,51,12
W00000956,255,144,0,0,0,0,0,0,91,20
W00000957,302,198,0,0,0,3,0,0,71,30
W00000958,254,141,0,1,0,0,0,0,93,19
W00000959,329,205,0,0,0,1,0,3,98,22
W00000960,316,210,0,2,0,3,0,0,63,38
W00000961,564,411,0,0,1,6,0,0,93,53
W00000962,334,196,2,0,0,11,0,3,90,32
W00000963,369,217,0,0,1,3,0,3,109,36
W00000964,364,247,0,4,0,6,0,0,77,30
W00000965,524,337,4,6,0,5,0,5,135,32
W00000966,266,115,1,2,0,5,0,2,110,31
W00000967,263,172,0,0,0,0,0,0,53,38
W00000968,176,124,0,0,0,0,0,1,34,17
W00000969,343,207,0,11,0,22,0,1,89,13
W00000970,227,129,6,4,0,1,0,0,72,15
W00000971,447,281,1,1,0,1,2,0,108,53
W00000972,349,235,1,0,0,0,0,2,95,16
W00000973,311,192,0,0,0,3,0,0,82,34
W00000974,499,333,0,0,0,6,0,1,130,29
W00000975,312,175,0,3,0,12,0,0,105,17
W00000976,387,231,6,0,0,21,0,0,84,45
W00000977,261,144,0,0,0,0,0,0,92,25
W00000978,386,274,3,0,1,0,0,4,72,32
W00000979,309,213,0,0,0,0,0,0,74,22
W00000980,137,88,1,0,0,0,0,0,38,10
W00000981,482,330,0,0,0,0,0,1,101,50
W00000982,232,150,2,0,0,0,0,0,52,28
W00000983,266,179,1,0,0,1,0,5,58,22
W00000984,303,180,0,0,0,0,0,0,99,24
W00000985,265,187,0,0,0,0,0,0,58,20
W00000987,178,102,1,0,0,0,0,4,55,16
W00000989,321,201,3,0,1,0,0,2,97,17
W00000990,212,107,0,0,0,0,0,1,79,25
W00000991,315,168,1,0,1,7,0,1,119,18
W00000992,226,131,1,0,0,4,0,1,74,15
W00000993,281,161,0,0,0,0,0,2,93,25
W00000994,287,144,0,0,1,4,0,0,123,15
W00000995,322,183,1,0,0,0,0,0,114,24
W00000996,272,168,3,0,2,0,0,0,71,28
W00000997,258,182,0,0,2,0,0,0,53,21
W00000998,243,192,1,0,0,2,0,0,29,19
W00000999,336,165,0,0,0,1,0,3,135,32
W00001000,306,226,0,6,0,0,0,0,44,30
W00001001,376,197,2,0,0,8,0,0,151,18
W00001002,374,218,3,0,2,0,0,0,133,18
W00001003,283,212,1,1,0,3,0,1,46,19
W00001004,384,260,0,2,1,2,0,4,87,28
W00001005,239,119,0,0,0,0,0,4,94,22
W00001006,294,177,2,0,0,2,0,2,85,26
W00001007,327,208,0,0,0,0,0,0,91,28
W00001008,325,212,1,0,0,0,0,0,89,23
W00001011,196,142,0,0,0,0,0,0,39,15
W00001012,451,340,0,3,0,0,0,1,80,27
W00001013,289,203,1,0,0,0,0,2,52,31
W00001014,189,137,0,0,0,0,0,0,33,19
W00001015,265,202,2,0,0,0,0,5,45,11
W00001016,205,131,0,0,0,0,0,0,57,17
W00001017,230,154,0,2,0,2,0,0,58,14
W00001018,299,186,4,7,0,9,0,0,61,32
W00001019,208,130,0,0,0,9,0,0,43,26
W00001020,285,170,0,0,0,0,1,1,94,19
W00001021,216,148,0,3,0,0,0,0,49,16
W00001022,212,150,1,0,0,5,0,0,43,13
W00001023,145,99,1,3,0,0,0,1,35,6
W00001024,293,179,0,4,0,6,0,0,84,20
W00001025,259,150,1,17,0,15,1,0,61,14
W00001026,231,160,0,0,2,1,0,2,46,20
W00001027,300,157,2,0,0,1,0,2,115,23
W00001028,307,195,1,1,0,2,0,1,79,28
W00001029,238,135,1,0,0,0,0,2,77,23
W00001030,239,131,0,0,0,0,0,4,84,20
W00001031,298,189,0,0,0,0,0,0,59,50
W00001032,306,219,1,0,0,0,0,0,55,31
W00001033,406,257,3,0,0,1,0,0,102,43
W00001034,259,170,0,0,0,0,0,4,76,9
W00001035,268,195,0,0,0,0,0,0,60,13
W00001036,290,209,0,0,0,0,0,2,60,19
W00001037,248,138,1,0,0,0,0,1,95,13
W00001038,352,223,1,0,1,0,0,1,90,36
W00001039,389,197,3,1,0,3,0,4,156,25
W00001040,316,139,2,0,0,3,0,6,133,33
W00001041,347,243,1,0,0,0,0,0,93,10
W00001042,278,181,1,0,0,0,0,1,70,25
W00001043,355,223,0,0,0,1,0,1,108,22
W00001044,357,237,1,0,0,0,0,0,99,20
W00001045,305,208,0,0,0,0,0,0,63,34
W00001046,447,297,1,0,0,5,0,1,100,43
W00001047,284,211,0,2,1,0,0,1,51,18
W00001048,378,255,1,0,0,0,0,0,99,23
W00001049,328,228,1,0,0,0,0,0,65,34
W00001050,387,286,0,0,0,1,0,0,79,21
W00001051,314,236,2,0,0,0,0,5,51,20
W00001052,263,209,0,0,0,0,0,0,39,15
W00001053,246,179,0,0,0,4,0,2,44,17
W00001054,272,192,1,0,0,0,0,0,66,13
W00001055,312,171,2,0,0,0,0,0,114,25
W00001056,241,147,1,0,4,0,0,2,62,25
W00001057,331,191,0,1,0,0,0,0,89,50
W00001058,347,213,1,0,0,0,0,0,97,36
W00001059,287,177,2,0,0,0,0,2,71,35
W00001060,194,145,0,0,0,1,0,2,34,12
W00001061,334,208,0,0,0,0,1,0,110,15
W00001062,257,168,0,0,0,0,0,5,64,20
W00001063,263,165,2,0,0,0,0,0,76,20
W00001064,306,205,1,0,0,0,0,3,72,25
W00001065,293,185,1,0,0,0,1,0,81,25
W00001066,273,165,0,0,0,0,0,0,89,19
W00001067,289,191,2,3,0,0,0,3,75,15
W00001068,330,213,1,0,1,0,0,1,100,14
W00001069,234,136,0,0,0,2,0,1,71,24
W00001070,311,174,3,0,0,0,0,0,96,38
W00001071,339,224,0,1,0,0,0,2,95,17
W00001072,303,229,0,0,0,0,0,0,61,13
W00001074,351,223,3,0,0,4,0,3,92,26
W00001075,254,175,1,0,0,0,0,0,58,20
W00001076,426,310,2,0,0,0,0,4,75,35
W00001077,355,255,6,0,0,0,0,0,73,21
W00001078,300,225,0,0,0,0,0,0,57,18
W00001079,315,210,1,0,0,0,0,0,80,24
W00001080,388,258,1,0,0,0,0,1,103,25
W00001081,233,159,1,0,1,0,0,0,59,13
W00001082,126,80,1,0,0,0,0,0,34,11
W00001083,292,178,0,0,0,0,0,1,85,28
W00001084,275,180,0,0,0,0,0,0,81,14
W00001085,441,233,3,4,0,1,0,1,143,56
W00001086,386,243,1,0,0,0,0,0,109,33
W00001087,306,216,0,0,0,2,0,0,72,16
W00001088,280,185,0,0,0,0,0,1,77,17
W00001089,201,145,0,0,0,0,0,0,42,14
W00001090,289,193,0,0,0,0,0,4,62,30
W00001091,345,234,0,0,0,1,0,1,81,28
W00001092,271,169,0,0,0,0,0,0,84,18
W00001093,271,168,2,2,1,0,0,2,75,21
W00001094,311,213,1,0,0,0,0,0,68,29
W00001095,269,175,1,0,0,0,0,0,65,28
W00001096,298,203,1,0,0,0,0,1,65,28
W00001097,349,252,0,0,0,1,0,5,66,25
W00001098,395,268,4,0,0,0,0,5,85,33
W00001099,352,242,4,1,0,0,0,0,70,35
W00001100,430,303,1,0,0,0,0,2,83,41
W00001101,332,228,3,0,0,0,0,0,75,26
W00001102,369,246,1,1,0,0,0,1,90,30
W00001103,227,151,0,0,0,0,0,0,58,18
W00001104,273,195,0,0,0,0,0,1,60,17
W00001105,305,170,0,0,0,0,0,6,99,30
W00001106,358,236,0,3,0,0,0,0,85,34
W00001107,323,202,1,0,0,6,0,0,92,22
W00001108,372,264,0,0,0,2,0,0,82,24
W00001109,300,178,0,0,0,0,0,2,86,34
W00001110,271,171,1,0,0,1,0,4,75,19
W00001111,346,199,7,0,0,0,0,0,118,22
W00001112,311,220,2,0,0,0,0,2,70,17
W00001113,264,153,3,0,1,0,0,3,79,25
W00001114,224,117,1,0,0,1,0,2,77,26
W00001115,331,183,0,0,0,0,0,6,111,31
W00001116,192,118,0,0,0,0,0,0,49,25
W00001117,241,167,1,0,0,0,0,0,47,26
W00001118,310,160,2,0,0,4,0,4,109,31
W00001119,355,198,0,0,0,1,0,0,124,32
W00001120,284,182,0,0,0,0,0,1,85,16
W00001121,229,113,2,0,0,2,0,6,80,26
W00001122,421,249,2,0,1,1,0,0,142,26
W00001123,495,334,0,1,0,0,0,1,119,40
W00001124,308,229,2,0,0,0,0,0,53,24
W00001125,211,158,2,0,0,0,0,1,40,10
W00001126,296,226,0,0,0,0,0,2,40,28
W00001127,223,172,1,0,0,0,0,0,38,12
